CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 07) Performance Tracking Measurement (0000F - 9999F)",,,,,
"This data table begins with column headers on row 5 and data cells are A-6 through F-797   
",,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PERFORMANCE TRACKING/MEASUREMENT,3072F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3072F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3073F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3073F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3074F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3074F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3075F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3075F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3076F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3076F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3077F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3077F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3078F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3078F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3079F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3079F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3080F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3080F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3082F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3082F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3083F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3083F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3084F,TOTAL,N/A,0,0
