Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 50010 to 53899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,297,"$198,928","$157,941"
,TOTAL,,385,"$208,551","$165,565"
52000,SG,,"33,238","$10,095,823","$7,990,804"
,80'S,,5,$171,$137
,OTHER,,"802,431","$115,906,033","$88,177,127"
,TOTAL,,"835,674","$126,002,026","$96,168,068"
52005,SG,,"4,219","$1,642,857","$1,304,632"
,80'S,,5,$78,$62
,OTHER,,"62,182","$8,597,789","$6,749,453"
,TOTAL,,"66,406","$10,240,724","$8,054,148"
52007,SG,,28,"$11,028","$8,758"
,OTHER,,901,"$148,262","$115,835"
,TOTAL,,929,"$159,290","$124,593"
52010,SG,,3,"$1,250","$1,000"
,OTHER,,104,"$14,917","$11,722"
,TOTAL,,107,"$16,166","$12,722"
52204,SG,,"2,012","$813,954","$646,642"
,OTHER,,"30,676","$4,957,823","$3,871,199"
,TOTAL,,"32,688","$5,771,777","$4,517,841"
52214,SG,,575,"$230,192","$183,697"
,OTHER,,"12,166","$2,723,416","$2,145,902"
,TOTAL,,"12,741","$2,953,608","$2,329,599"
52224,SG,,"1,423","$565,978","$450,100"
,OTHER,,"20,727","$4,241,285","$3,326,799"
,TOTAL,,"22,150","$4,807,263","$3,776,899"
52234,SG,,"1,812","$749,037","$595,476"
,OTHER,,"30,445","$8,925,099","$7,050,137"
,TOTAL,,"32,257","$9,674,136","$7,645,613"
52235,SG,,"1,041","$499,293","$396,623"
,80'S,,1,$64,$51
,OTHER,,"30,484","$10,670,294","$8,453,850"
,TOTAL,,"31,526","$11,169,651","$8,850,524"
52240,SG,,578,"$280,263","$222,988"
,80'S,,1,$57,$46
,OTHER,,"24,301","$15,456,687","$12,280,691"
,TOTAL,,"24,880","$15,737,007","$12,503,725"
52250,SG,,24,"$13,798","$10,911"
,OTHER,,462,"$133,974","$105,115"
,TOTAL,,486,"$147,773","$116,026"
52260,SG,,562,"$224,305","$178,099"
,OTHER,,"5,843","$1,200,493","$938,650"
,TOTAL,,"6,405","$1,424,798","$1,116,748"
52265,OTHER,,"1,495","$278,542","$217,018"
,TOTAL,,"1,495","$278,542","$217,018"
52270,SG,,60,"$21,037","$16,622"
,OTHER,,813,"$184,591","$145,970"
,TOTAL,,873,"$205,629","$162,592"
52275,SG,,177,"$68,563","$54,206"
,OTHER,,"1,954","$537,665","$424,187"
,TOTAL,,"2,131","$606,227","$478,393"
52276,SG,,739,"$343,687","$273,730"
,OTHER,,"13,710","$4,168,662","$3,292,491"
,TOTAL,,"14,449","$4,512,349","$3,566,221"
52277,SG,,6,"$1,592","$1,274"
,80'S,,1,$60,$48
,OTHER,,162,"$50,577","$39,967"
,TOTAL,,169,"$52,229","$41,288"
52281,SG,,"5,468","$2,190,759","$1,741,259"
,OTHER,,"107,288","$20,409,903","$15,886,321"
,TOTAL,,"112,756","$22,600,662","$17,627,580"
52282,80'S,,3,$158,$101
,OTHER,,"1,186","$420,106","$331,541"
,TOTAL,,"1,189","$420,263","$331,643"
52283,SG,,26,"$8,051","$6,441"
,OTHER,,407,"$52,380","$41,474"
,TOTAL,,433,"$60,431","$47,914"
52285,SG,,406,"$164,566","$131,014"
,OTHER,,"10,621","$2,896,243","$2,272,860"
,TOTAL,,"11,027","$3,060,809","$2,403,874"
52290,SG,,24,"$8,194","$6,522"
,OTHER,,400,"$73,074","$57,766"
,TOTAL,,424,"$81,268","$64,287"
52300,SG,,5,"$1,632","$1,306"
,OTHER,,176,"$42,197","$33,429"
,TOTAL,,181,"$43,830","$34,735"
52301,OTHER,,191,"$16,793","$13,202"
,TOTAL,,191,"$16,793","$13,202"
52305,SG,,5,"$1,899","$1,519"
