CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2548 ,,,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,
RADIOLOGY,76930,GLOBL,18,1599.16,1226.33,,,
RADIOLOGY,76930,TOTAL,2142,70900.260000000009,55230.55,,,
RADIOLOGY,76932,26,1038,34972.050000000003,26429.67,,,
RADIOLOGY,76932,TC,15,992.85,778.35,,,
RADIOLOGY,76932,GLOBL,123,12934.43,9922.16,,,
RADIOLOGY,76932,TOTAL,1176,48899.33,37130.18,,,
RADIOLOGY,76936,26,1212,120628.34,93829.57,,,
RADIOLOGY,76936,TC,N/A,711.04,503.02,,,
RADIOLOGY,76936,GLOBL,157,35306.43,27342.71,,,
RADIOLOGY,76936,TOTAL,1375,156645.81,121675.3,,,
RADIOLOGY,76937,26,550425,8406594.8800000008,6542284.1299999999,,,
RADIOLOGY,76937,TC,508,10021.33,7811.52,,,
RADIOLOGY,76937,GLOBL,32483,1206275.05,938541.68,,,
RADIOLOGY,76937,TOTAL,583416,9622891.2600000016,7488637.3299999991,,,
RADIOLOGY,76940,26,1166,125150.69,97078.94,,,
RADIOLOGY,76940,TC,N/A,202.19,158.51,,,
RADIOLOGY,76940,GLOBL,410,76524.81,59882.75,,,
RADIOLOGY,76940,TOTAL,1579,201877.69,157120.20000000001,,,
RADIOLOGY,76941,26,11,736.45,577.35,,,
RADIOLOGY,76941,GLOBL,21,2466.9,1934.07,,,
RADIOLOGY,76941,TOTAL,32,3203.35,2511.42,,,
RADIOLOGY,76942,26,575696.9,19588571.370000001,15092355.810000001,,,
RADIOLOGY,76942,TC,21578,885006.04,677583.44,,,
RADIOLOGY,76942,GLOBL,1369680.5,102402133.75,78298768.870000005,,,
RADIOLOGY,76942,TOTAL,1966955.4,122875711.16,94068708.120000005,,,
RADIOLOGY,76945,26,16,571.78,346.57,,,
RADIOLOGY,76945,GLOBL,26,2208.52,1697.62,,,
RADIOLOGY,76945,TOTAL,42,2780.3,2044.19,,,
RADIOLOGY,76946,26,149,2888.27,2250.37,,,
RADIOLOGY,76946,TC,N/A,13.09,10.26,,,
RADIOLOGY,76946,GLOBL,86,2777.55,2116.46,,,
RADIOLOGY,76946,TOTAL,236,5678.91,4377.09,,,
RADIOLOGY,76948,26,N/A,116.69,87.52,,,
RADIOLOGY,76948,GLOBL,N/A,188.09,147.44,,,
RADIOLOGY,76948,TOTAL,11,304.77999999999997,234.96,,,
RADIOLOGY,76950,26,7720,232545.39,180193.46,,,
RADIOLOGY,76950,TC,3998,79754.320000000007,62463.3,,,
RADIOLOGY,76950,GLOBL,11454,577690.32999999996,451736.26,,,
RADIOLOGY,76950,TOTAL,23172,889990.03999999992,694393.02,,,
RADIOLOGY,76965,26,5788,398016.33,308578.61,,,
RADIOLOGY,76965,TC,247,5557.71,4254.03,,,
RADIOLOGY,76965,GLOBL,505,47113.81,36115.86,,,
RADIOLOGY,76965,TOTAL,6540,450687.85,348948.5,,,
RADIOLOGY,76970,26,1077,21792.02,16400.849999999999,,,
RADIOLOGY,76970,TC,847,58435.42,43589.35,,,
RADIOLOGY,76970,GLOBL,21644,2076499.01,1580172.16,,,
RADIOLOGY,76970,TOTAL,23568,2156726.4500000002,1640162.36,,,
RADIOLOGY,76975,26,142,6274.2,4856.0200000000004,,,
RADIOLOGY,76975,GLOBL,13,1325.3,1039.06,,,
RADIOLOGY,76975,TOTAL,155,7599.5,5895.08,,,
RADIOLOGY,76977,26,51,149.62,146.63,,,
RADIOLOGY,76977,TC,44,185.31,181.54,,,
RADIOLOGY,76977,GLOBL,2593,19197.009999999998,18798.78,,,
RADIOLOGY,76977,TOTAL,2688,19531.939999999999,19126.95,,,
RADIOLOGY,76998,26,27007,1778023.16,1380848.68,,,
RADIOLOGY,76998,TC,N/A,221.83,103.64,,,
RADIOLOGY,76998,GLOBL,1635,264870.68,206442.81,,,
RADIOLOGY,76998,TOTAL,28645,2043115.67,1587395.13,,,
RADIOLOGY,76999,26,393,12791.99,9937.4699999999993,,,
RADIOLOGY,76999,TC,30,1597.52,1239.48,,,
RADIOLOGY,76999,GLOBL,303,23845.19,18315.55,,,
RADIOLOGY,76999,TOTAL,726,38234.699999999997,29492.5,,,
RADIOLOGY,77001,26,409130,7835386.8200000003,6093175.6200000001,,,
RADIOLOGY,77001,TC,236,14781.85,11564.57,,,
RADIOLOGY,77001,GLOBL,28389,2280139.85,1773568.64,,,
RADIOLOGY,77001,TOTAL,437755,10130308.52,7878308.8300000001,,,
RADIOLOGY,77002,26,153997,4315903.8600000003,3269309.25,,,
RADIOLOGY,77002,TC,7092,526636.96,400415.26,,,
RADIOLOGY,77002,GLOBL,229124.1,23735237.09,18266248.550000001,,,
RADIOLOGY,77002,TOTAL,390213.1,28577777.91,21935973.059999999,,,
RADIOLOGY,77003,26,633118,19353549.420000002,14714789.890000001,,,
RADIOLOGY,77003,TC,9127,564399.35999999999,432238.56,,,
RADIOLOGY,77003,GLOBL,322904,28767823.73,21901166.25,,,
RADIOLOGY,77003,TOTAL,965149,48685772.510000013,37048194.700000003,,,
RADIOLOGY,77011,26,2380,147926.56,113142.1,,,
RADIOLOGY,77011,TC,735,120040.79,91369.45,,,
RADIOLOGY,77011,GLOBL,2270,507791.9,384428.43,,,
RADIOLOGY,77011,TOTAL,5385,775759.25,588939.98,,,
RADIOLOGY,77012,26,183730,10617557.73,8213758.1799999997,,,
RADIOLOGY,77012,TC,429,30191.11,23308.85,,,
RADIOLOGY,77012,GLOBL,9272,1227175.81,942457.82,,,
RADIOLOGY,77012,TOTAL,193431,11874924.65,9179524.8499999996,,,
RADIOLOGY,77013,26,5615,1152691.98,895669.96,,,
RADIOLOGY,77013,TC,N/A,813.9,522.85,,,
RADIOLOGY,77013,GLOBL,53,30901.31,24226.5,,,
RADIOLOGY,77013,TOTAL,5670,1184407.19,920419.30999999994,,,
RADIOLOGY,77014,26,721598,31877469.579999998,24731575.239999998,,,
RADIOLOGY,77014,TC,102913,8069784.4100000001,6266810.96,,,
RADIOLOGY,77014,GLOBL,710228,88612552.680000007,68898731.189999998,,,
RADIOLOGY,77014,TOTAL,1534739,128559806.67,99897117.389999986,,,
RADIOLOGY,77021,26,764,59054.06,45493.06,,,
RADIOLOGY,77021,TC,61,18120.14,14090.77,,,
RADIOLOGY,77021,GLOBL,947,338521.24,261653.03,,,
RADIOLOGY,77021,TOTAL,1772,415695.44,321236.86,,,
RADIOLOGY,77022,26,272,56975.46,42956.7,,,
RADIOLOGY,77022,TC,N/A,2527.44,1981.52,,,
RADIOLOGY,77022,GLOBL,N/A,4544.99,3210.22,,,
RADIOLOGY,77022,TOTAL,289,64047.89,48148.44,,,
RADIOLOGY,77031,GLOBL,N/A,0,0,,,
RADIOLOGY,77031,TOTAL,N/A,0,0,,,
RADIOLOGY,77032,26,N/A,0,0,,,
RADIOLOGY,77032,GLOBL,N/A,0,0,,,
RADIOLOGY,77032,TOTAL,N/A,0,0,,,
RADIOLOGY,77051,26,750489,2420083.37,1773046.61,,,
RADIOLOGY,77051,TC,30897,213639.59,159457.15,,,
RADIOLOGY,77051,GLOBL,294845,3153090.04,2395441.29,,,
RADIOLOGY,77051,TOTAL,1076231,5786813,4327945.0500000007,,,
RADIOLOGY,77052,26,3750536,11979597.130000001,11733601.92,,,
RADIOLOGY,77052,TC,241288,1660388.95,1623806.15,,,
RADIOLOGY,77052,GLOBL,1617198,17148345.030000001,16773838.449999999,,,
RADIOLOGY,77052,TOTAL,5609022,30788331.109999999,30131246.52,,,
RADIOLOGY,77053,26,796,14123.39,10683.47,,,
RADIOLOGY,77053,TC,N/A,460.61,361.14,,,
RADIOLOGY,77053,GLOBL,249,14954.16,11566.68,,,
RADIOLOGY,77053,TOTAL,1055,29538.16,22611.29,,,
RADIOLOGY,77054,26,46,1022.83,767.21,,,
RADIOLOGY,77054,TC,N/A,211.66,165.95,,,
RADIOLOGY,77054,GLOBL,18,1345.67,1054.97,,,
RADIOLOGY,77054,TOTAL,69,2580.16,1988.13,,,
RADIOLOGY,77055,26,32075,1139281.6299999999,807635.48,,,
RADIOLOGY,77055,TC,1444,70191.19,45755.67,,,
RADIOLOGY,77055,GLOBL,4161,375672.76,261630.12,,,
RADIOLOGY,77055,TOTAL,37680,1585145.58,1115021.27,,,
RADIOLOGY,77056,26,22012,973824.03,692461.65,,,
RADIOLOGY,77056,TC,832,52802.239999999998,36089.17,,,
RADIOLOGY,77056,GLOBL,6220,717945.45,521377.24,,,
RADIOLOGY,77056,TOTAL,29064,1744571.72,1249928.06,,,
RADIOLOGY,77057,26,184568,6519595.2699999996,6379716.9800000004,,,
RADIOLOGY,77057,TC,17133,732430.9,715691.9,,,
RADIOLOGY,77057,GLOBL,34621,2843941.05,2780362.05,,,
RADIOLOGY,77057,TOTAL,236322,10095967.220000001,9875770.9300000016,,,
RADIOLOGY,77058,26,1499,125111.57,93319.06,,,
RADIOLOGY,77058,TC,89,45631.92,35076.949999999997,,,
RADIOLOGY,77058,GLOBL,930,548547.59,423755.83,,,
RADIOLOGY,77058,TOTAL,2518,719291.08000000007,552151.84000000008,,,
RADIOLOGY,77059,26,41071,3442525.04,2574201.59,,,
RADIOLOGY,77059,TC,3794,1849943.28,1419594.16,,,
RADIOLOGY,77059,GLOBL,25521,14610799.789999999,11214843.1,,,
RADIOLOGY,77059,TOTAL,70386,19903268.109999999,15208638.85,,,
RADIOLOGY,77071,26,N/A,0,0,,,
RADIOLOGY,77071,TC,N/A,0,0,,,
RADIOLOGY,77071,GLOBL,6326,321439.71999999997,243251.6,,,
RADIOLOGY,77071,TOTAL,6326,321439.71999999997,243251.6,,,
RADIOLOGY,77072,26,586,5659.12,4094.28,,,
RADIOLOGY,77072,TC,31,432.98,285.33999999999997,,,
RADIOLOGY,77072,GLOBL,81,2019.54,1510.28,,,
RADIOLOGY,77072,TOTAL,698,8111.6399999999994,5889.9,,,
RADIOLOGY,77073,26,19344,297973.14,217582.41,,,
RADIOLOGY,77073,TC,2706,60944.160000000003,43194.44,,,
RADIOLOGY,77073,GLOBL,21746,820599.1,599597.06999999995,,,
RADIOLOGY,77073,TOTAL,43796,1179516.3999999999,860373.91999999993,,,
RADIOLOGY,77074,26,6416,149335.31,112186.67,,,
RADIOLOGY,77074,TC,434,19893.189999999999,14872.99,,,
RADIOLOGY,77074,GLOBL,715,52153.33,39233.129999999997,,,
RADIOLOGY,77074,TOTAL,7565,221381.83,166292.79,,,
RADIOLOGY,77075,26,41824,1149749.47,859256.89,,,
RADIOLOGY,77075,TC,2950,229905.56,170876.47,,,
RADIOLOGY,77075,GLOBL,8909,994089.37,741043.14,,,
RADIOLOGY,77075,TOTAL,53683,2373744.4,1771176.5,,,
RADIOLOGY,77076,26,17,599.59,414.51,,,
RADIOLOGY,77076,GLOBL,N/A,0,0,,,
RADIOLOGY,77076,TOTAL,17,599.59,414.51,,,
RADIOLOGY,77077,26,11688,200557.23,144448.54999999999,,,
RADIOLOGY,77077,TC,1189,27077.29,19640.21,,,
RADIOLOGY,77077,GLOBL,22621,907636.63,669873.80000000005,,,
RADIOLOGY,77077,TOTAL,35498,1135271.1499999999,833962.56,,,
RADIOLOGY,77078,26,4053,49740.68,48655.53,,,
RADIOLOGY,77078,TC,323,27966.5,27128.65,,,
RADIOLOGY,77078,GLOBL,3409,378786.6,370693.48,,,
RADIOLOGY,77078,TOTAL,7785,456493.78,446477.66,,,
RADIOLOGY,77080,26,1066860,11064366.390000001,10812609.960000001,,,
RADIOLOGY,77080,TC,110331,4165101.51,4071826.37,,,
RADIOLOGY,77080,GLOBL,1191927,59473705.140000001,58044507.5,,,
RADIOLOGY,77080,TOTAL,2369118,74703173.040000007,72928943.829999998,,,
RADIOLOGY,77081,26,9742,107901.44,105373.79,,,
RADIOLOGY,77081,TC,886,14616.74,14275.8,,,
RADIOLOGY,77081,GLOBL,13781,405170.96,395110.52,,,
RADIOLOGY,77081,TOTAL,24409,527689.14,514760.11,,,
RADIOLOGY,77082,26,24686,216707.91,146138.94,,,
RADIOLOGY,77082,TC,6301,114537.22,77436.78,,,
RADIOLOGY,77082,GLOBL,114538,3297877.49,2274855.81,,,
RADIOLOGY,77082,TOTAL,145525,3629122.620000001,2498431.5299999998,,,
RADIOLOGY,77084,26,2156,169612.49,129825.60000000001,,,
RADIOLOGY,77084,TC,23,6567.24,5089.0600000000004,,,
RADIOLOGY,77084,GLOBL,49,18235.03,14034.86,,,
RADIOLOGY,77084,TOTAL,2228,194414.76,148949.51999999999,,,
RADIOLOGY,77261,GLOBL,14483,1092014.07,841266.95,,,
RADIOLOGY,77261,TOTAL,14483,1092014.07,841266.95,,,
RADIOLOGY,77262,26,N/A,0,0,,,
RADIOLOGY,77262,GLOBL,6543,735045.25,569416.19999999995,,,
RADIOLOGY,77262,TOTAL,6543,735045.25,569416.19999999995,,,
RADIOLOGY,77263,26,N/A,0,0,,,
RADIOLOGY,77263,GLOBL,272536,45256556.329999998,35062187.380000003,,,
RADIOLOGY,77263,TOTAL,272536,45256556.329999998,35062187.380000003,,,
RADIOLOGY,77280,26,177375,6441361.7400000002,4993841.05,,,
RADIOLOGY,77280,TC,8836,2015920.79,1563281.56,,,
RADIOLOGY,77280,GLOBL,140913,39032595.200000003,30397691.16,,,
RADIOLOGY,77280,TOTAL,327124,47489877.729999997,36954813.770000003,,,
RADIOLOGY,77285,26,2452,133917.74,104001.09,,,
RADIOLOGY,77285,TC,111,39012.629999999997,30528.46,,,
RADIOLOGY,77285,GLOBL,1007,412668.33,320104.15000000002,,,
RADIOLOGY,77285,TOTAL,3570,585598.69999999995,454633.70000000013,,,
RADIOLOGY,77290,26,213094,17256089.850000001,13368811.439999999,,,
RADIOLOGY,77290,TC,12094,4919382.5599999996,3819524.89,,,
RADIOLOGY,77290,GLOBL,116964,59112403.350000001,45904403.710000001,,,
RADIOLOGY,77290,TOTAL,342152,81287875.760000005,63092740.039999999,,,
RADIOLOGY,77293,26,9270,965133.34,754248.31,,,
RADIOLOGY,77293,TC,549,188325.95,147235.01,,,
RADIOLOGY,77293,GLOBL,3910,1750581.37,1366807.15,,,
RADIOLOGY,77293,TOTAL,13729,2904040.66,2268290.4700000002,,,
RADIOLOGY,77295,26,105733.1,23634175.010000002,18392555.329999998,,,
RADIOLOGY,77295,TC,4868,1232661.08,957488.89,,,
RADIOLOGY,77295,GLOBL,36524,17613147.600000001,13701497.369999999,,,
RADIOLOGY,77295,TOTAL,147125.1,42479983.690000013,33051541.59,,,
RADIOLOGY,77299,26,126,4576.47,3560.11,,,
RADIOLOGY,77299,TC,N/A,0,0,,,
RADIOLOGY,77299,GLOBL,N/A,5478.21,4294.93,,,
RADIOLOGY,77299,TOTAL,133,10054.68,7855.0400000000009,,,
RADIOLOGY,77300,26,986709,31931340.219999999,24876510.690000001,,,
RADIOLOGY,77300,TC,57037,1943203.38,1509432.44,,,
RADIOLOGY,77300,GLOBL,772707,52338191.420000002,40760988.159999996,,,
RADIOLOGY,77300,TOTAL,1816453,86212735.020000011,67146931.289999992,,,
RADIOLOGY,77301,26,58024,24159637.760000002,18820048.030000001,,,
RADIOLOGY,77301,TC,3718,5578442.2800000003,4343779.87,,,
RADIOLOGY,77301,GLOBL,43550,85082501.319999993,66140905.189999998,,,
RADIOLOGY,77301,TOTAL,105292,114820581.36,89304733.090000004,,,
RADIOLOGY,77305,26,3276,118853.19,92453.67,,,
RADIOLOGY,77305,TC,204,4779.3900000000003,3746.91,,,
RADIOLOGY,77305,GLOBL,864,51382.79,39852.03,,,
RADIOLOGY,77305,TOTAL,4344,175015.37,136052.60999999999,,,
RADIOLOGY,77310,26,1029,56342.14,43921.53,,,
RADIOLOGY,77310,TC,25,778.19,610.08000000000004,,,
RADIOLOGY,77310,GLOBL,294,25786.73,20025.77,,,
RADIOLOGY,77310,TOTAL,1348,82907.06,64557.38,,,
RADIOLOGY,77315,26,51430,4152762.77,3233816.87,,,
RADIOLOGY,77315,TC,2117,111172.65,86599.93,,,
RADIOLOGY,77315,GLOBL,15300,2059834.86,1603043,,,
RADIOLOGY,77315,TOTAL,68847,6323770.2800000003,4923459.8,,,
RADIOLOGY,77321,26,13795,681117.13,528925.49,,,
RADIOLOGY,77321,TC,1211,51024.41,39509.93,,,
RADIOLOGY,77321,GLOBL,5588,514319.54,400491.73,,,
RADIOLOGY,77321,TOTAL,20594,1246461.08,968927.15,,,
RADIOLOGY,77326,26,2329,112264.23,87161.73,,,
RADIOLOGY,77326,TC,45,4291.59,3364.55,,,
RADIOLOGY,77326,GLOBL,4286,634207.91,495263.6,,,
RADIOLOGY,77326,TOTAL,6660,750763.73,585789.88,,,
RADIOLOGY,77327,26,1613,116598.35,90843.05,,,
RADIOLOGY,77327,TC,21,2484.13,1875.39,,,
RADIOLOGY,77327,GLOBL,979,200750.07,156823.26,,,
RADIOLOGY,77327,TOTAL,2613,319832.55,249541.7,,,
RADIOLOGY,77328,26,6667,728183,563037.52,,,
RADIOLOGY,77328,TC,244,40010.089999999997,31368.1,,,
RADIOLOGY,77328,GLOBL,3668,1024082.61,796151.27,,,
RADIOLOGY,77328,TOTAL,10579,1792275.7,1390556.89,,,
RADIOLOGY,77331,26,66027,2970270.96,2307789.6,,,
RADIOLOGY,77331,TC,2968,51125.64,39986.660000000003,,,
RADIOLOGY,77331,GLOBL,32925,2098762.88,1633294.96,,,
RADIOLOGY,77331,TOTAL,101920,5120159.4800000004,3981071.22,,,
RADIOLOGY,77332,26,38082,1082125.02,840851.97,,,
RADIOLOGY,77332,TC,10596,524953.76,406187.13,,,
RADIOLOGY,77332,GLOBL,75345,6179618.8700000001,4811423.76,,,
RADIOLOGY,77332,TOTAL,124023,7786697.6500000004,6058462.8599999994,,,
RADIOLOGY,77333,26,8309,366522.68,284465.18,,,
RADIOLOGY,77333,TC,319,3050.32,2383.8200000000002,,,
RADIOLOGY,77333,GLOBL,2910,154569.06,120020.9,,,
RADIOLOGY,77333,TOTAL,11538,524142.06,406869.9,,,
RADIOLOGY,77334,26,631844,40629504.270000003,31656353.629999999,,,
RADIOLOGY,77334,TC,41683,3449852.73,2682442.91,,,
RADIOLOGY,77334,GLOBL,246181,36962231.299999997,28779148.41,,,
RADIOLOGY,77334,TOTAL,919708,81041588.299999997,63117944.950000003,,,
RADIOLOGY,77336,26,N/A,0,0,,,
RADIOLOGY,77336,TC,N/A,0,0,,,
RADIOLOGY,77336,GLOBL,458189,34003853.119999997,26474167.600000001,,,
RADIOLOGY,77336,TOTAL,458189,34003853.119999997,26474167.600000001,,,
RADIOLOGY,77338,26,68200,15302775.82,11931919.199999999,,,
RADIOLOGY,77338,TC,4393,1189211.45,925011.75,,,
RADIOLOGY,77338,GLOBL,54082,27292129.210000001,21243619.300000001,,,
RADIOLOGY,77338,TOTAL,126675,43784116.479999997,34100550.25,,,
RADIOLOGY,77370,26,N/A,0,0,,,
RADIOLOGY,77370,GLOBL,26229,3051263.59,2375321.9300000002,,,
RADIOLOGY,77370,TOTAL,26229,3051263.59,2375321.9300000002,,,
RADIOLOGY,77371,GLOBL,61,252962.67,197116.88,,,
RADIOLOGY,77371,TOTAL,61,252962.67,197116.88,,,
RADIOLOGY,77372,26,N/A,0,0,,,
RADIOLOGY,77372,GLOBL,825,837781.51,650330.66,,,
RADIOLOGY,77372,TOTAL,825,837781.51,650330.66,,,
RADIOLOGY,77373,26,N/A,0,0,,,
RADIOLOGY,77373,GLOBL,17955,22274694.079999998,17350326.59,,,
RADIOLOGY,77373,TOTAL,17955,22274694.079999998,17350326.59,,,
RADIOLOGY,77399,26,207,9142.8700000000008,7153.99,,,
RADIOLOGY,77399,TC,N/A,372.61,292.13,,,
RADIOLOGY,77399,GLOBL,225,20780.009999999998,16286.9,,,
RADIOLOGY,77399,TOTAL,437,30295.49,23733.02,,,
RADIOLOGY,77401,26,N/A,0,0,,,
RADIOLOGY,77401,GLOBL,62848,1241429.6200000001,956337.7,,,
RADIOLOGY,77401,TOTAL,62848,1241429.6200000001,956337.7,,,
RADIOLOGY,77402,GLOBL,14074,1820037.2,1424485.18,,,
RADIOLOGY,77402,TOTAL,14074,1820037.2,1424485.18,,,
RADIOLOGY,77403,26,N/A,0,0,,,
RADIOLOGY,77403,GLOBL,5869,719779.85,558458.66,,,
RADIOLOGY,77403,TOTAL,5869,719779.85,558458.66,,,
RADIOLOGY,77404,GLOBL,4167,554574.64,427217.03,,,
RADIOLOGY,77404,TOTAL,4167,554574.64,427217.03,,,
RADIOLOGY,77406,GLOBL,800,110851.85,86583.15,,,
RADIOLOGY,77406,TOTAL,800,110851.85,86583.15,,,
RADIOLOGY,77407,GLOBL,21303,5179767.21,4034825.63,,,
RADIOLOGY,77407,TOTAL,21303,5179767.21,4034825.63,,,
RADIOLOGY,77408,GLOBL,1859,328809.08,255273.68,,,
RADIOLOGY,77408,TOTAL,1859,328809.08,255273.68,,,
RADIOLOGY,77409,GLOBL,1010,187670.76,145331.35,,,
RADIOLOGY,77409,TOTAL,1010,187670.76,145331.35,,,
RADIOLOGY,77411,GLOBL,168,31250.32,24236.16,,,
RADIOLOGY,77411,TOTAL,168,31250.32,24236.16,,,
RADIOLOGY,77412,GLOBL,10813,2559361.48,1993763.13,,,
RADIOLOGY,77412,TOTAL,10813,2559361.48,1993763.13,,,
RADIOLOGY,77413,26,N/A,0,0,,,
RADIOLOGY,77413,TC,N/A,0,0,,,
RADIOLOGY,77413,GLOBL,473840,105046822.45,81720479.060000002,,,
RADIOLOGY,77413,TOTAL,473840,105046822.45,81720479.060000002,,,
RADIOLOGY,77414,26,N/A,0,0,,,
RADIOLOGY,77414,TC,N/A,0,0,,,
RADIOLOGY,77414,GLOBL,345781,84363602.189999998,65521435.170000002,,,
RADIOLOGY,77414,TOTAL,345781,84363602.189999998,65521435.170000002,,,
RADIOLOGY,77416,GLOBL,40241,10243943.75,7927599.5300000003,,,
RADIOLOGY,77416,TOTAL,40241,10243943.75,7927599.5300000003,,,
RADIOLOGY,77417,26,N/A,0,0,,,
RADIOLOGY,77417,TC,N/A,0,0,,,
RADIOLOGY,77417,GLOBL,102638,1406962.73,1096515.6499999999,,,
RADIOLOGY,77417,TOTAL,102638,1406962.73,1096515.6499999999,,,
RADIOLOGY,77418,26,N/A,0,0,,,
RADIOLOGY,77418,TC,N/A,0,0,,,
RADIOLOGY,77418,GLOBL,1295647,510340679.17000002,396898854.83999997,,,
RADIOLOGY,77418,TOTAL,1295647,510340679.17000002,396898854.83999997,,,
RADIOLOGY,77421,26,792148,15914372.859999999,12326718.32,,,
RADIOLOGY,77421,TC,80609,4192713.58,3256792.95,,,
RADIOLOGY,77421,GLOBL,573646,42205694.420000002,32860945.039999999,,,
RADIOLOGY,77421,TOTAL,1446403,62312780.859999999,48444456.310000002,,,
RADIOLOGY,77424,TC,N/A,0,0,,,
RADIOLOGY,77424,GLOBL,61,40490.5,31744.53,,,
RADIOLOGY,77424,TOTAL,61,40490.5,31744.53,,,
RADIOLOGY,77425,GLOBL,N/A,0,0,,,
RADIOLOGY,77425,TOTAL,N/A,0,0,,,
RADIOLOGY,77427,26,N/A,0,0,,,
RADIOLOGY,77427,GLOBL,1106616,206400749.91,160630032.88999999,,,
RADIOLOGY,77427,TOTAL,1106616,206400749.91,160630032.88999999,,,
RADIOLOGY,77431,GLOBL,6197,637564.31000000006,496324.83,,,
RADIOLOGY,77431,TOTAL,6197,637564.31000000006,496324.83,,,
RADIOLOGY,77432,26,N/A,0,0,,,
RADIOLOGY,77432,GLOBL,9320,3954420.66,3080814.19,,,
RADIOLOGY,77432,TOTAL,9320,3954420.66,3080814.19,,,
RADIOLOGY,77435,GLOBL,21066,13450249.380000001,10491175.140000001,,,
RADIOLOGY,77435,TOTAL,21066,13450249.380000001,10491175.140000001,,,
RADIOLOGY,77469,GLOBL,861,278404.59999999998,217700.03,,,
RADIOLOGY,77469,TOTAL,861,278404.59999999998,217700.03,,,
RADIOLOGY,77470,26,68019,7400767.5199999996,5759729.0899999999,,,
RADIOLOGY,77470,TC,3172,143673.5,111427.24,,,
RADIOLOGY,77470,GLOBL,37232,5798901.7000000002,4511961.18,,,
RADIOLOGY,77470,TOTAL,108423,13343342.720000001,10383117.51,,,
RADIOLOGY,77499,GLOBL,38,1792.85,1178.93,,,
RADIOLOGY,77499,TOTAL,38,1792.85,1178.93,,,
RADIOLOGY,77520,GLOBL,162,152111.84,119199.6,,,
RADIOLOGY,77520,TOTAL,162,152111.84,119199.6,,,
RADIOLOGY,77522,GLOBL,16311,14106366.720000001,11001832.25,,,
RADIOLOGY,77522,TOTAL,16311,14106366.720000001,11001832.25,,,
RADIOLOGY,77523,GLOBL,32898,32665541.829999998,25498227.120000001,,,
RADIOLOGY,77523,TOTAL,32898,32665541.829999998,25498227.120000001,,,
RADIOLOGY,77525,GLOBL,5207,5917233.1500000004,4633070.78,,,
RADIOLOGY,77525,TOTAL,5207,5917233.1500000004,4633070.78,,,
RADIOLOGY,77600,26,354,29322.97,22345.7,,,
RADIOLOGY,77600,TC,N/A,2889.9,2265.66,,,
RADIOLOGY,77600,GLOBL,2794,1061440.25,831826.39,,,
RADIOLOGY,77600,TOTAL,3157,1093653.1200000001,856437.75,,,
RADIOLOGY,77605,26,155,18494.259999999998,14162.53,,,
RADIOLOGY,77605,TC,N/A,2767.57,2169.7800000000002,,,
RADIOLOGY,77605,GLOBL,65,43647,34114.54,,,
RADIOLOGY,77605,TOTAL,224,64908.83,50446.85,,,
RADIOLOGY,77610,26,N/A,540.46,423.69,,,
RADIOLOGY,77610,TOTAL,N/A,540.46,423.69,,,
RADIOLOGY,77615,26,N/A,693.84,543.96,,,
RADIOLOGY,77615,TC,N/A,0,0,,,
RADIOLOGY,77615,GLOBL,N/A,0,0,,,
RADIOLOGY,77615,TOTAL,N/A,693.84,543.96,,,
RADIOLOGY,77620,26,43,3357.96,2632.48,,,
RADIOLOGY,77620,GLOBL,N/A,355.6,278.79000000000002,,,
RADIOLOGY,77620,TOTAL,44,3713.56,2911.27,,,
RADIOLOGY,77750,26,625,159155.63,123427.52,,,
RADIOLOGY,77750,TC,N/A,0,0,,,
RADIOLOGY,77750,GLOBL,162,59815.76,46718.3,,,
RADIOLOGY,77750,TOTAL,787,218971.39,170145.82,,,
RADIOLOGY,77761,26,102,20066.599999999999,15668.75,,,
RADIOLOGY,77761,GLOBL,22,8277.59,6489.61,,,
RADIOLOGY,77761,TOTAL,124,28344.19,22158.36,,,
RADIOLOGY,77762,26,60,17170.41,13461.58,,,
RADIOLOGY,77762,GLOBL,N/A,0,0,,,
RADIOLOGY,77762,TOTAL,60,17170.41,13461.58,,,
RADIOLOGY,77763,26,130,58799.93,44954.74,,,
RADIOLOGY,77763,TC,14,2713.78,2127.5700000000002,,,
RADIOLOGY,77763,GLOBL,N/A,1418.94,1112.44,,,
RADIOLOGY,77763,TOTAL,146,62932.65,48194.75,,,
RADIOLOGY,77776,26,16,3766.77,2827.76,,,
RADIOLOGY,77776,TC,N/A,450.88,353.49,,,
RADIOLOGY,77776,GLOBL,13,5599.49,4390,,,
RADIOLOGY,77776,TOTAL,31,9817.14,7571.25,,,
RADIOLOGY,77777,26,53,21327.96,16721.25,,,
RADIOLOGY,77777,GLOBL,N/A,717.42,562.46,,,
RADIOLOGY,77777,TOTAL,56,22045.38,17283.71,,,
RADIOLOGY,77778,26,5165,3047320.88,2371054.48,,,
RADIOLOGY,77778,TC,883,251638.46,196848.57,,,
RADIOLOGY,77778,GLOBL,165,145387.29999999999,112853.16,,,
RADIOLOGY,77778,TOTAL,6213,3444346.64,2680756.21,,,
