CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18000,,,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,
LYMPHATIC,38205,80S,N/A,0,0,,,
LYMPHATIC,38205,OTHER,260,20970.3,16425.419999999998,,,
LYMPHATIC,38205,TOTAL,260,20970.3,16425.419999999998,,,
LYMPHATIC,38206,80S,N/A,0,0,,,
LYMPHATIC,38206,OTHER,3426,287172.46999999997,221880.47,,,
LYMPHATIC,38206,TOTAL,3426,287172.46999999997,221880.47,,,
LYMPHATIC,38207,OTHER,N/A,0,0,,,
LYMPHATIC,38207,TOTAL,N/A,0,0,,,
LYMPHATIC,38208,OTHER,N/A,0,0,,,
LYMPHATIC,38208,TOTAL,N/A,0,0,,,
LYMPHATIC,38209,OTHER,N/A,0,0,,,
LYMPHATIC,38209,TOTAL,N/A,0,0,,,
LYMPHATIC,38214,OTHER,N/A,0,0,,,
LYMPHATIC,38214,TOTAL,N/A,0,0,,,
LYMPHATIC,38215,OTHER,N/A,0,0,,,
LYMPHATIC,38215,TOTAL,N/A,0,0,,,
LYMPHATIC,38220,80S,1460,6461.84,5047.42,,,
LYMPHATIC,38220,SG,N/A,1043.9000000000001,818.44,,,
LYMPHATIC,38220,OTHER,35058,1925076.35,1482524.68,,,
LYMPHATIC,38220,TOTAL,36528,1932582.09,1488390.54,,,
LYMPHATIC,38221,80S,N/A,55.03,43.14,,,
LYMPHATIC,38221,SG,N/A,881.43,691.04,,,
LYMPHATIC,38221,OTHER,127414,13937274.539999999,10703871.01,,,
LYMPHATIC,38221,TOTAL,127432,13938211,10704605.189999999,,,
LYMPHATIC,38230,80S,N/A,0,0,,,
LYMPHATIC,38230,OTHER,125,22869.67,17923.62,,,
LYMPHATIC,38230,TOTAL,125,22869.67,17923.62,,,
LYMPHATIC,38232,80S,N/A,131.53,103.14,,,
LYMPHATIC,38232,SG,N/A,1898.2,1488.19,,,
LYMPHATIC,38232,OTHER,95,24086.13,18827.84,,,
LYMPHATIC,38232,TOTAL,105,26115.86,20419.169999999998,,,
LYMPHATIC,38240,80S,N/A,34.36,26.94,,,
LYMPHATIC,38240,OTHER,686,154149.96,120429.35,,,
LYMPHATIC,38240,TOTAL,688,154184.32000000001,120456.29,,,
LYMPHATIC,38241,80S,N/A,13,10.19,,,
LYMPHATIC,38241,OTHER,1702,283306.34999999998,220562.51,,,
LYMPHATIC,38241,TOTAL,1703,283319.34999999998,220572.7,,,
LYMPHATIC,38242,OTHER,213,26266.7,20204.849999999999,,,
LYMPHATIC,38242,TOTAL,213,26266.7,20204.849999999999,,,
LYMPHATIC,38243,OTHER,18,2245.77,1563.72,,,
LYMPHATIC,38243,TOTAL,18,2245.77,1563.72,,,
LYMPHATIC,38300,OTHER,102,19318.61,14902.16,,,
LYMPHATIC,38300,TOTAL,102,19318.61,14902.16,,,
LYMPHATIC,38305,80S,N/A,0,0,,,
LYMPHATIC,38305,OTHER,102,43531.360000000001,33929.58,,,
LYMPHATIC,38305,TOTAL,102,43531.360000000001,33929.58,,,
LYMPHATIC,38308,80S,73,3561.4,2723,,,
LYMPHATIC,38308,OTHER,422,127122.08,99169.79,,,
LYMPHATIC,38308,TOTAL,495,130683.48,101892.79,,,
LYMPHATIC,38380,80S,N/A,588.79,461.6,,,
LYMPHATIC,38380,OTHER,71,26439.34,20728.39,,,
LYMPHATIC,38380,TOTAL,80,27028.13,21189.99,,,
LYMPHATIC,38381,80S,81,6060.79,4751.8,,,
LYMPHATIC,38381,OTHER,277,141173,110564.18,,,
LYMPHATIC,38381,TOTAL,358,147233.79,115315.98,,,
LYMPHATIC,38382,80S,N/A,241.59,189.41,,,
LYMPHATIC,38382,OTHER,19,7683.94,6024.19,,,
LYMPHATIC,38382,TOTAL,22,7925.53,6213.5999999999995,,,
LYMPHATIC,38500,80S,N/A,49.85,39.090000000000003,,,
LYMPHATIC,38500,SG,43,42942.84,32744.47,,,
LYMPHATIC,38500,OTHER,13667,3845885.38,2984646.16,,,
LYMPHATIC,38500,TOTAL,13713,3888878.07,3017429.72,,,
LYMPHATIC,38505,80S,N/A,0,0,,,
LYMPHATIC,38505,OTHER,21302,1621336.41,1243639.44,,,
LYMPHATIC,38505,TOTAL,21302,1621336.41,1243639.44,,,
LYMPHATIC,38510,80S,N/A,0,0,,,
LYMPHATIC,38510,SG,79,88412.27,68027.839999999997,,,
LYMPHATIC,38510,OTHER,9546,4244287.5599999996,3289028.75,,,
LYMPHATIC,38510,TOTAL,9625,4332699.8299999991,3357056.59,,,
LYMPHATIC,38520,80S,N/A,0,0,,,
LYMPHATIC,38520,SG,N/A,2306.25,1808.1,,,
LYMPHATIC,38520,OTHER,437,201267.73,156327.04999999999,,,
LYMPHATIC,38520,TOTAL,439,203573.98,158135.15,,,
LYMPHATIC,38525,80S,N/A,65.86,51.64,,,
LYMPHATIC,38525,SG,186,195540.8,149988,,,
LYMPHATIC,38525,OTHER,51844,15693312.76,12188854.93,,,
LYMPHATIC,38525,TOTAL,52031,15888919.42,12338894.57,,,
LYMPHATIC,38530,80S,39,1888.59,1480.66,,,
LYMPHATIC,38530,OTHER,236,81758.350000000006,63612.39,,,
LYMPHATIC,38530,TOTAL,275,83646.94,65093.05,,,
LYMPHATIC,38542,80S,113,6797.83,5224.82,,,
LYMPHATIC,38542,SG,N/A,2158.67,1692.4,,,
LYMPHATIC,38542,OTHER,775,361254.04,281154.09000000003,,,
LYMPHATIC,38542,TOTAL,889,370210.54,288071.31000000011,,,
LYMPHATIC,38550,OTHER,32,12911.27,9944.52,,,
LYMPHATIC,38550,TOTAL,32,12911.27,9944.52,,,
LYMPHATIC,38555,80S,N/A,794.17,601.6,,,
LYMPHATIC,38555,OTHER,44,37847.269999999997,29616.52,,,
LYMPHATIC,38555,TOTAL,49,38641.440000000002,30218.12,,,
LYMPHATIC,38562,80S,140,9407.31,7314.4,,,
LYMPHATIC,38562,SG,N/A,0,0,,,
LYMPHATIC,38562,OTHER,558,255179.55,199266.32,,,
LYMPHATIC,38562,TOTAL,698,264586.86,206580.72,,,
LYMPHATIC,38564,80S,85,5419.73,4166.63,,,
LYMPHATIC,38564,OTHER,339,150716.04999999999,116755.44,,,
LYMPHATIC,38564,TOTAL,424,156135.78,120922.07,,,
LYMPHATIC,38570,80S,467,22626.27,17546.990000000002,,,
LYMPHATIC,38570,SG,N/A,4236.4799999999996,3321.41,,,
LYMPHATIC,38570,OTHER,1620,543333.93999999994,422348.79999999999,,,
LYMPHATIC,38570,TOTAL,2090,570196.68999999994,443217.2,,,
LYMPHATIC,38571,80S,3321,210198.98,162983.78,,,
LYMPHATIC,38571,OTHER,10623,4561989.8,3529570.28,,,
LYMPHATIC,38571,TOTAL,13944,4772188.78,3692554.06,,,
LYMPHATIC,38572,80S,725,59895.43,46605.75,,,
LYMPHATIC,38572,OTHER,2478,1399835.47,1091292.8700000001,,,
LYMPHATIC,38572,TOTAL,3203,1459730.9,1137898.6200000001,,,
LYMPHATIC,38589,80S,25,1817.73,1425.08,,,
LYMPHATIC,38589,OTHER,230,66832.87,52144.71,,,
LYMPHATIC,38589,TOTAL,255,68650.599999999991,53569.79,,,
LYMPHATIC,38700,80S,104,9605.4599999999991,7445.93,,,
LYMPHATIC,38700,SG,N/A,3097.14,2428.15,,,
LYMPHATIC,38700,OTHER,732,440545.65,343395.92,,,
LYMPHATIC,38700,TOTAL,840,453248.25000000012,353270,,,
LYMPHATIC,38720,80S,97,19928.29,15383.74,,,
LYMPHATIC,38720,OTHER,611,800836.76,620821.59,,,
LYMPHATIC,38720,TOTAL,708,820765.05,636205.32999999996,,,
LYMPHATIC,38724,80S,1004,229535.49,178117.45,,,
LYMPHATIC,38724,SG,N/A,0,0,,,
LYMPHATIC,38724,OTHER,7134,10268012.880000001,7979206.9800000004,,,
LYMPHATIC,38724,TOTAL,8138,10497548.369999999,8157324.4300000006,,,
LYMPHATIC,38740,80S,133,12313.21,9559.67,,,
LYMPHATIC,38740,SG,N/A,6031.09,4728.3900000000003,,,
LYMPHATIC,38740,OTHER,1486,987149.37,763205.62,,,
LYMPHATIC,38740,TOTAL,1622,1005493.67,777493.68,,,
LYMPHATIC,38745,80S,254,30065.33,23440.27,,,
LYMPHATIC,38745,SG,N/A,15203.45,11919.49,,,
LYMPHATIC,38745,OTHER,2551,2237064.7799999998,1733567.34,,,
LYMPHATIC,38745,TOTAL,2812,2282333.56,1768927.1,,,
LYMPHATIC,38746,80S,2738,86618.75,67573.039999999994,,,
LYMPHATIC,38746,OTHER,7101,1588778.92,1236124.2,,,
LYMPHATIC,38746,TOTAL,9839,1675397.67,1303697.24,,,
LYMPHATIC,38747,80S,487,20627.55,16105.17,,,
LYMPHATIC,38747,OTHER,1783,491004.56,381835.3,,,
LYMPHATIC,38747,TOTAL,2270,511632.11,397940.47,,,
LYMPHATIC,38760,80S,165,18816.52,14485.21,,,
LYMPHATIC,38760,SG,N/A,1134.73,889.62,,,
LYMPHATIC,38760,OTHER,1362,1073471.44,834636.82,,,
LYMPHATIC,38760,TOTAL,1528,1093422.69,850011.64999999991,,,
LYMPHATIC,38765,80S,32,5230.2299999999996,4100.5200000000004,,,
LYMPHATIC,38765,OTHER,250,316487.59000000003,246263.55,,,
LYMPHATIC,38765,TOTAL,282,321717.82,250364.07,,,
LYMPHATIC,38770,80S,254,25564.13,20042.28,,,
LYMPHATIC,38770,OTHER,1054,699549.21,546724.04,,,
LYMPHATIC,38770,TOTAL,1308,725113.34,566766.32000000007,,,
LYMPHATIC,38780,80S,89,9959.9599999999991,7721.19,,,
LYMPHATIC,38780,OTHER,467,306139.34999999998,238460.02,,,
LYMPHATIC,38780,TOTAL,556,316099.31,246181.21,,,
LYMPHATIC,38790,80S,N/A,0,0,,,
LYMPHATIC,38790,OTHER,967,55162.8,43083.08,,,
LYMPHATIC,38790,TOTAL,967,55162.8,43083.08,,,
LYMPHATIC,38792,80S,N/A,0,0,,,
LYMPHATIC,38792,SG,N/A,0,0,,,
LYMPHATIC,38792,OTHER,31248,961199.24,739500.87,,,
LYMPHATIC,38792,TOTAL,31248,961199.24,739500.87,,,
LYMPHATIC,38794,OTHER,39,7685.1,6025.15,,,
LYMPHATIC,38794,TOTAL,39,7685.1,6025.15,,,
LYMPHATIC,38900,80S,405,8341.86,6508.74,,,
LYMPHATIC,38900,SG,N/A,0,0,,,
LYMPHATIC,38900,OTHER,32703,4667064.3,3633686.69,,,
LYMPHATIC,38900,TOTAL,33108,4675406.16,3640195.43,,,
LYMPHATIC,38999,80S,23,2002.43,1569.9,,,
LYMPHATIC,38999,OTHER,953,240834.62,187961.26,,,
LYMPHATIC,38999,TOTAL,976,242837.05,189531.16,,,
MALE GENITALIA,54000,OTHER,35,3537.62,2658.31,,,
MALE GENITALIA,54000,TOTAL,35,3537.62,2658.31,,,
MALE GENITALIA,54001,80S,N/A,0,0,,,
MALE GENITALIA,54001,SG,11,8823.26,6882.13,,,
MALE GENITALIA,54001,OTHER,2136,377943.03999999998,289937.36,,,
MALE GENITALIA,54001,TOTAL,2147,386766.3,296819.49,,,
MALE GENITALIA,54015,80S,N/A,90.7,71.11,,,
MALE GENITALIA,54015,OTHER,119,36451.67,27707.16,,,
MALE GENITALIA,54015,TOTAL,121,36542.370000000003,27778.27,,,
MALE GENITALIA,54050,OTHER,920,111163.66,81516.92,,,
MALE GENITALIA,54050,TOTAL,920,111163.66,81516.92,,,
MALE GENITALIA,54055,SG,N/A,68.209999999999994,53.48,,,
MALE GENITALIA,54055,OTHER,675,70507.53,51125.81,,,
MALE GENITALIA,54055,TOTAL,676,70575.740000000005,51179.29,,,
MALE GENITALIA,54056,OTHER,4842,662795.85,483637.67,,,
MALE GENITALIA,54056,TOTAL,4842,662795.85,483637.67,,,
MALE GENITALIA,54057,OTHER,284,45899.82,34202.46,,,
MALE GENITALIA,54057,TOTAL,284,45899.82,34202.46,,,
MALE GENITALIA,54060,80S,N/A,0,0,,,
MALE GENITALIA,54060,SG,N/A,2906.58,2278.7600000000002,,,
MALE GENITALIA,54060,OTHER,1161,235114.43,178336.73,,,
MALE GENITALIA,54060,TOTAL,1165,238021.01,180615.49,,,
MALE GENITALIA,54065,80S,N/A,0,0,,,
MALE GENITALIA,54065,SG,N/A,3398.81,2664.66,,,
MALE GENITALIA,54065,OTHER,1641,375812.08,282424.03000000003,,,
MALE GENITALIA,54065,TOTAL,1645,379210.89,285088.69,,,
MALE GENITALIA,54100,80S,N/A,0,0,,,
MALE GENITALIA,54100,SG,N/A,4435.9799999999996,3477.82,,,
MALE GENITALIA,54100,OTHER,3311,578019.37,435436.56,,,
MALE GENITALIA,54100,TOTAL,3319,582455.35,438914.38,,,
MALE GENITALIA,54105,80S,N/A,0,0,,,
MALE GENITALIA,54105,SG,N/A,880.97,690.68,,,
MALE GENITALIA,54105,OTHER,289,75980.98,58829.96,,,
MALE GENITALIA,54105,TOTAL,290,76861.95,59520.639999999999,,,
MALE GENITALIA,54110,80S,N/A,191.48,150.12,,,
MALE GENITALIA,54110,OTHER,49,35758.32,27620.29,,,
MALE GENITALIA,54110,TOTAL,51,35949.800000000003,27770.41,,,
MALE GENITALIA,54111,80S,N/A,363.66,285.11,,,
MALE GENITALIA,54111,OTHER,24,21389.14,16545.259999999998,,,
MALE GENITALIA,54111,TOTAL,27,21752.799999999999,16830.37,,,
MALE GENITALIA,54112,80S,N/A,873.88,685.1,,,
MALE GENITALIA,54112,OTHER,32,31324.32,23888.58,,,
MALE GENITALIA,54112,TOTAL,38,32198.2,24573.68,,,
MALE GENITALIA,54115,80S,N/A,224.52,176.02,,,
MALE GENITALIA,54115,SG,N/A,843.6,661.38,,,
MALE GENITALIA,54115,OTHER,62,23716.02,18252.2,,,
MALE GENITALIA,54115,TOTAL,68,24784.14,19089.599999999999,,,
MALE GENITALIA,54120,80S,71,6912.65,5395.23,,,
MALE GENITALIA,54120,SG,N/A,1132.8900000000001,888.18,,,
MALE GENITALIA,54120,OTHER,471,295210.53000000003,229341.66,,,
MALE GENITALIA,54120,TOTAL,543,303256.07000000012,235625.07,,,
MALE GENITALIA,54125,80S,29,3381.21,2650.86,,,
MALE GENITALIA,54125,OTHER,127,99247.18,77412.289999999994,,,
MALE GENITALIA,54125,TOTAL,156,102628.39,80063.149999999994,,,
MALE GENITALIA,54130,80S,N/A,154.66,121.26,,,
MALE GENITALIA,54130,OTHER,N/A,9805.7800000000007,6770.35,,,
MALE GENITALIA,54130,TOTAL,N/A,9960.44,6891.6100000000006,,,
MALE GENITALIA,54135,80S,N/A,106.23,83.28,,,
MALE GENITALIA,54135,OTHER,N/A,2495.63,1956.58,,,
MALE GENITALIA,54135,TOTAL,N/A,2601.86,2039.86,,,
MALE GENITALIA,54150,80S,N/A,21.06,16.510000000000002,,,
MALE GENITALIA,54150,SG,N/A,6298.55,4938.07,,,
MALE GENITALIA,54150,OTHER,267,65372.91,49983.1,,,
MALE GENITALIA,54150,TOTAL,276,71692.52,54937.68,,,
MALE GENITALIA,54160,OTHER,N/A,209.29,164.08,,,
MALE GENITALIA,54160,TOTAL,N/A,209.29,164.08,,,
MALE GENITALIA,54161,80S,N/A,0,0,,,
MALE GENITALIA,54161,SG,116,107537.09,82951.78,,,
MALE GENITALIA,54161,OTHER,12283,3616152.02,2779172.19,,,
MALE GENITALIA,54161,TOTAL,12399,3723689.11,2862123.97,,,
MALE GENITALIA,54162,80S,N/A,0,0,,,
MALE GENITALIA,54162,SG,N/A,3798.84,2978.29,,,
MALE GENITALIA,54162,OTHER,398,111709.32,86261.69,,,
MALE GENITALIA,54162,TOTAL,402,115508.16,89239.98,,,
MALE GENITALIA,54163,80S,N/A,0,0,,,
MALE GENITALIA,54163,SG,N/A,1870.49,1466.47,,,
MALE GENITALIA,54163,OTHER,262,74164,57898.81,,,
MALE GENITALIA,54163,TOTAL,264,76034.490000000005,59365.279999999999,,,
MALE GENITALIA,54164,SG,N/A,2028.85,1590.62,,,
MALE GENITALIA,54164,OTHER,120,24420.560000000001,18506.939999999999,,,
MALE GENITALIA,54164,TOTAL,122,26449.41,20097.560000000001,,,
MALE GENITALIA,54200,OTHER,4080,424815.5,318416.69,,,
MALE GENITALIA,54200,TOTAL,4080,424815.5,318416.69,,,
MALE GENITALIA,54205,OTHER,N/A,2500.62,1960.49,,,
MALE GENITALIA,54205,TOTAL,N/A,2500.62,1960.49,,,
MALE GENITALIA,54220,80S,N/A,0,0,,,
MALE GENITALIA,54220,OTHER,713,98798.46,75746.820000000007,,,
MALE GENITALIA,54220,TOTAL,713,98798.46,75746.820000000007,,,
MALE GENITALIA,54230,OTHER,67,5378.84,3999.21,,,
MALE GENITALIA,54230,TOTAL,67,5378.84,3999.21,,,
MALE GENITALIA,54231,OTHER,93,11910.71,9087.6,,,
MALE GENITALIA,54231,TOTAL,93,11910.71,9087.6,,,
MALE GENITALIA,54235,80S,N/A,0,0,,,
MALE GENITALIA,54235,SG,13,437.99,247.47,,,
MALE GENITALIA,54235,OTHER,17562,1529543.44,1136842.22,,,
MALE GENITALIA,54235,TOTAL,17575,1529981.43,1137089.69,,,
MALE GENITALIA,54240,OTHER,208,21332.36,16473.21,,,
MALE GENITALIA,54240,TOTAL,208,21332.36,16473.21,,,
MALE GENITALIA,54250,OTHER,166,21082.95,16516.3,,,
MALE GENITALIA,54250,TOTAL,166,21082.95,16516.3,,,
MALE GENITALIA,54300,80S,25,1498.14,1030.3699999999999,,,
MALE GENITALIA,54300,OTHER,161,87969.3,68319.63,,,
MALE GENITALIA,54300,TOTAL,186,89467.44,69350,,,
MALE GENITALIA,54304,80S,N/A,123.38,96.73,,,
MALE GENITALIA,54304,OTHER,22,16154.14,12125.59,,,
MALE GENITALIA,54304,TOTAL,23,16277.52,12222.32,,,
MALE GENITALIA,54308,OTHER,N/A,1154.73,905.31,,,
MALE GENITALIA,54308,TOTAL,N/A,1154.73,905.31,,,
MALE GENITALIA,54318,OTHER,N/A,0,0,,,
MALE GENITALIA,54318,TOTAL,N/A,0,0,,,
MALE GENITALIA,54322,SG,N/A,1233.47,967.04,,,
MALE GENITALIA,54322,OTHER,13,10120.42,7371.68,,,
MALE GENITALIA,54322,TOTAL,14,11353.89,8338.7200000000012,,,
MALE GENITALIA,54324,80S,N/A,260.8,204.47,,,
MALE GENITALIA,54324,OTHER,16,15749.48,12313.61,,,
MALE GENITALIA,54324,TOTAL,18,16010.28,12518.08,,,
MALE GENITALIA,54326,80S,N/A,72.709999999999994,57.01,,,
MALE GENITALIA,54326,OTHER,N/A,8641.9599999999991,6775.29,,,
MALE GENITALIA,54326,TOTAL,N/A,8714.6699999999983,6832.3,,,
MALE GENITALIA,54328,OTHER,N/A,1933.78,1516.09,,,
MALE GENITALIA,54328,TOTAL,N/A,1933.78,1516.09,,,
MALE GENITALIA,54332,80S,N/A,137.16,107.54,,,
MALE GENITALIA,54332,OTHER,N/A,5241.75,4109.5200000000004,,,
MALE GENITALIA,54332,TOTAL,N/A,5378.91,4217.0600000000004,,,
MALE GENITALIA,54340,OTHER,N/A,6839.84,5362.45,,,
MALE GENITALIA,54340,TOTAL,N/A,6839.84,5362.45,,,
MALE GENITALIA,54344,80S,N/A,0,0,,,
MALE GENITALIA,54344,OTHER,N/A,5901.93,4520.79,,,
MALE GENITALIA,54344,TOTAL,N/A,5901.93,4520.79,,,
MALE GENITALIA,54348,OTHER,N/A,2096.54,1643.68,,,
MALE GENITALIA,54348,TOTAL,N/A,2096.54,1643.68,,,
MALE GENITALIA,54352,OTHER,N/A,5974.72,4684.18,,,
MALE GENITALIA,54352,TOTAL,N/A,5974.72,4684.18,,,
MALE GENITALIA,54360,80S,96,6636.68,5163.8599999999997,,,
MALE GENITALIA,54360,SG,N/A,5849.21,4585.7700000000004,,,
MALE GENITALIA,54360,OTHER,768,434236.14,333826.88,,,
MALE GENITALIA,54360,TOTAL,867,446722.03,343576.51,,,
MALE GENITALIA,54380,OTHER,N/A,845.57,662.93,,,
MALE GENITALIA,54380,TOTAL,N/A,845.57,662.93,,,
MALE GENITALIA,54385,OTHER,N/A,0,0,,,
MALE GENITALIA,54385,TOTAL,N/A,0,0,,,
MALE GENITALIA,54400,80S,N/A,0,0,,,
MALE GENITALIA,54400,OTHER,280,180350.55,138908,,,
MALE GENITALIA,54400,TOTAL,280,180350.55,138908,,,
MALE GENITALIA,54401,80S,N/A,0,0,,,
MALE GENITALIA,54401,SG,N/A,87586.71,68667.98,,,
MALE GENITALIA,54401,OTHER,133,189160.95999999999,139909.4,,,
MALE GENITALIA,54401,TOTAL,140,276747.67,208577.38,,,
MALE GENITALIA,54405,80S,1086,135106.94,103884.5,,,
MALE GENITALIA,54405,SG,39,438222,335388.40000000002,,,
MALE GENITALIA,54405,OTHER,5371,7652395.5599999996,5888843.9699999997,,,
MALE GENITALIA,54405,TOTAL,6496,8225724.5,6328116.8700000001,,,
MALE GENITALIA,54406,80S,94,10322.1,7705.87,,,
MALE GENITALIA,54406,SG,N/A,3365.34,2638.43,,,
MALE GENITALIA,54406,OTHER,878,628369.48,486964.19,,,
MALE GENITALIA,54406,TOTAL,975,642056.91999999993,497308.49,,,
MALE GENITALIA,54408,80S,51,6170.37,4663.22,,,
MALE GENITALIA,54408,SG,N/A,7594.72,5954.25,,,
MALE GENITALIA,54408,OTHER,370,323993.28000000003,250561.36,,,
MALE GENITALIA,54408,TOTAL,425,337758.37,261178.83,,,
MALE GENITALIA,54410,80S,231,30454.32,23670.81,,,
MALE GENITALIA,54410,SG,11,125809.68,98634.75,,,
MALE GENITALIA,54410,OTHER,1349,1952198.07,1500299.28,,,
MALE GENITALIA,54410,TOTAL,1591,2108462.0699999998,1622604.84,,,
MALE GENITALIA,54411,80S,24,3529.87,2705.33,,,
MALE GENITALIA,54411,OTHER,118,114141.34,88907.96,,,
MALE GENITALIA,54411,TOTAL,142,117671.21,91613.290000000008,,,
MALE GENITALIA,54415,80S,20,1458.66,1143.55,,,
MALE GENITALIA,54415,OTHER,204,104510.6,80128.800000000003,,,
MALE GENITALIA,54415,TOTAL,224,105969.26,81272.350000000006,,,
MALE GENITALIA,54416,80S,21,2375.2800000000002,1862.22,,,
MALE GENITALIA,54416,SG,N/A,26251.360000000001,20581.060000000001,,,
MALE GENITALIA,54416,OTHER,120,151083.9,118396.36,,,
MALE GENITALIA,54416,TOTAL,143,179710.54,140839.64000000001,,,
MALE GENITALIA,54417,80S,N/A,511.5,348.78,,,
MALE GENITALIA,54417,OTHER,34,28927.08,21749.97,,,
MALE GENITALIA,54417,TOTAL,38,29438.58,22098.75,,,
MALE GENITALIA,54420,OTHER,19,12938.12,9590.5499999999993,,,
MALE GENITALIA,54420,TOTAL,19,12938.12,9590.5499999999993,,,
MALE GENITALIA,54430,80S,N/A,400.44,313.94,,,
MALE GENITALIA,54430,OTHER,72,45459.39,35173.74,,,
MALE GENITALIA,54430,TOTAL,76,45859.83,35487.68,,,
MALE GENITALIA,54435,80S,N/A,0,0,,,
MALE GENITALIA,54435,OTHER,77,31149.57,24305.97,,,
MALE GENITALIA,54435,TOTAL,77,31149.57,24305.97,,,
MALE GENITALIA,54440,80S,N/A,930.9,729.83,,,
MALE GENITALIA,54440,OTHER,91,65105.34,50975.18,,,
MALE GENITALIA,54440,TOTAL,95,66036.239999999991,51705.01,,,
MALE GENITALIA,54450,80S,N/A,0,0,,,
MALE GENITALIA,54450,SG,N/A,309.24,242.44,,,
MALE GENITALIA,54450,OTHER,2558,149789.51,114936.46,,,
MALE GENITALIA,54450,TOTAL,2561,150098.75,115178.9,,,
MALE GENITALIA,54500,80S,N/A,0,0,,,
MALE GENITALIA,54500,OTHER,27,2016.22,1462.17,,,
MALE GENITALIA,54500,TOTAL,27,2016.22,1462.17,,,
MALE GENITALIA,54505,80S,N/A,54.56,42.78,,,
MALE GENITALIA,54505,SG,N/A,2138.1799999999998,1561.09,,,
MALE GENITALIA,54505,OTHER,73,17871.77,13618.53,,,
MALE GENITALIA,54505,TOTAL,76,20064.509999999998,15222.4,,,
MALE GENITALIA,54512,SG,N/A,2606.1,2043.18,,,
MALE GENITALIA,54512,OTHER,178,97446.61,75170.070000000007,,,
MALE GENITALIA,54512,TOTAL,181,100052.71,77213.25,,,
MALE GENITALIA,54520,80S,N/A,0,0,,,
MALE GENITALIA,54520,SG,18,15959.89,12512.55,,,
MALE GENITALIA,54520,OTHER,2688,1028798.79,797869.93,,,
MALE GENITALIA,54520,TOTAL,2706,1044758.68,810382.4800000001,,,
MALE GENITALIA,54522,80S,N/A,668.43,524.04999999999995,,,
MALE GENITALIA,54522,OTHER,75,44815.67,35020.26,,,
MALE GENITALIA,54522,TOTAL,84,45484.1,35544.31,,,
MALE GENITALIA,54530,80S,72,5186.75,3959.79,,,
MALE GENITALIA,54530,SG,16,22503.5,17642.7,,,
MALE GENITALIA,54530,OTHER,1336,774445.64,598143.14,,,
MALE GENITALIA,54530,TOTAL,1424,802135.89,619745.63,,,
MALE GENITALIA,54535,80S,N/A,169.28,132.71,,,
MALE GENITALIA,54535,OTHER,24,17754.89,13736.8,,,
MALE GENITALIA,54535,TOTAL,26,17924.169999999998,13869.51,,,
MALE GENITALIA,54550,80S,N/A,296.06,232.11,,,
MALE GENITALIA,54550,OTHER,46,21689.040000000001,17000.71,,,
MALE GENITALIA,54550,TOTAL,50,21985.1,17232.82,,,
MALE GENITALIA,54560,OTHER,N/A,4724.47,3703.97,,,
MALE GENITALIA,54560,TOTAL,N/A,4724.47,3703.97,,,
MALE GENITALIA,54600,80S,N/A,0,0,,,
MALE GENITALIA,54600,OTHER,52,22945.94,17799.919999999998,,,
MALE GENITALIA,54600,TOTAL,52,22945.94,17799.919999999998,,,
MALE GENITALIA,54620,80S,N/A,0,0,,,
MALE GENITALIA,54620,OTHER,30,8148.51,6388.44,,,
MALE GENITALIA,54620,TOTAL,30,8148.51,6388.44,,,
MALE GENITALIA,54640,80S,N/A,177.72,139.34,,,
MALE GENITALIA,54640,SG,N/A,4420,3465.28,,,
MALE GENITALIA,54640,OTHER,266,146078.74,112914.36,,,
MALE GENITALIA,54640,TOTAL,272,150676.46,116518.98,,,
MALE GENITALIA,54650,80S,N/A,99.56,78.06,,,
MALE GENITALIA,54650,OTHER,N/A,5751.97,4509.57,,,
MALE GENITALIA,54650,TOTAL,11,5851.5300000000007,4587.63,,,
MALE GENITALIA,54660,80S,N/A,0,0,,,
MALE GENITALIA,54660,OTHER,24,11607.01,9099.9,,,
MALE GENITALIA,54660,TOTAL,24,11607.01,9099.9,,,
MALE GENITALIA,54670,80S,N/A,27.16,21.3,,,
MALE GENITALIA,54670,OTHER,11,3935.48,2970.16,,,
MALE GENITALIA,54670,TOTAL,12,3962.64,2991.46,,,
MALE GENITALIA,54680,80S,N/A,582.72,456.86,,,
MALE GENITALIA,54680,OTHER,53,42123.41,33024.76,,,
MALE GENITALIA,54680,TOTAL,59,42706.13,33481.620000000003,,,
MALE GENITALIA,54690,80S,N/A,154.16,120.87,,,
MALE GENITALIA,54690,OTHER,21,15702.18,12310.52,,,
MALE GENITALIA,54690,TOTAL,23,15856.34,12431.39,,,
MALE GENITALIA,54692,OTHER,N/A,3889.24,3049.16,,,
MALE GENITALIA,54692,TOTAL,N/A,3889.24,3049.16,,,
MALE GENITALIA,54699,OTHER,N/A,2525.23,1979.78,,,
MALE GENITALIA,54699,TOTAL,N/A,2525.23,1979.78,,,
MALE GENITALIA,54700,80S,N/A,0,0,,,
MALE GENITALIA,54700,SG,N/A,883.55,692.7,,,
MALE GENITALIA,54700,OTHER,1880,392804.67,300585.58,,,
