MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,1,"$1,024.76 ",$819.81 
33675,OTHER,,5,"$4,423.09 ","$3,538.47 "
,TOTAL,,5,"$4,423.09 ","$3,538.47 "
33681,80'S,,43,"$7,243.66 ","$5,794.90 "
,OTHER,,202,"$179,809.89 ","$143,322.91 "
,TOTAL,,245,"$187,053.55 ","$149,117.81 "
33684,80'S,,1,$277.00 ,$221.60 
,OTHER,,5,"$4,691.63 ","$3,753.30 "
,TOTAL,,6,"$4,968.63 ","$3,974.90 "
33688,OTHER,,3,"$2,572.69 ","$2,058.15 "
,TOTAL,,3,"$2,572.69 ","$2,058.15 "
33690,80'S,,2,$193.67 ,$154.94 
,OTHER,,9,"$4,270.33 ","$3,416.27 "
,TOTAL,,11,"$4,464.00 ","$3,571.21 "
33692,80'S,,1,$132.77 ,$106.22 
,OTHER,,1,$829.79 ,$663.83 
,TOTAL,,2,$962.56 ,$770.05 
33697,OTHER,,5,"$9,516.58 ","$7,613.27 "
,TOTAL,,5,"$9,516.58 ","$7,613.27 "
33702,80'S,,2,$371.79 ,$297.43 
,OTHER,,14,"$8,928.66 ","$7,142.93 "
,TOTAL,,16,"$9,300.45 ","$7,440.36 "
33710,OTHER,,2,"$2,368.75 ","$1,895.00 "
,TOTAL,,2,"$2,368.75 ","$1,895.00 "
33720,80'S,,18,"$2,474.41 ","$1,979.54 "
,OTHER,,50,"$36,635.55 ","$29,308.45 "
,TOTAL,,68,"$39,109.96 ","$31,287.99 "
33722,OTHER,,1,"$1,200.00 ",$960.00 
,TOTAL,,1,"$1,200.00 ",$960.00 
33724,OTHER,,11,"$10,361.81 ","$8,289.46 "
,TOTAL,,11,"$10,361.81 ","$8,289.46 "
33730,80'S,,3,$950.87 ,$760.69 
,OTHER,,6,"$10,238.80 ","$8,191.04 "
,TOTAL,,9,"$11,189.67 ","$8,951.73 "
33732,OTHER,,4,"$3,369.28 ","$2,695.42 "
,TOTAL,,4,"$3,369.28 ","$2,695.42 "
33736,80'S,,5,$664.28 ,$531.43 
,OTHER,,17,"$11,805.33 ","$9,444.22 "
,TOTAL,,22,"$12,469.61 ","$9,975.65 "
33737,OTHER,,2,$676.66 ,$541.33 
,TOTAL,,2,$676.66 ,$541.33 
33750,OTHER,,2,"$1,885.86 ","$1,508.69 "
,TOTAL,,2,"$1,885.86 ","$1,508.69 "
33755,80'S,,1,$114.98 ,$91.98 
,TOTAL,,1,$114.98 ,$91.98 
33764,OTHER,,4,"$3,786.27 ","$3,029.01 "
,TOTAL,,4,"$3,786.27 ","$3,029.01 "
33766,80'S,,1,$246.94 ,$197.55 
,OTHER,,3,"$3,800.05 ","$3,040.04 "
,TOTAL,,4,"$4,046.99 ","$3,237.59 "
33767,OTHER,,5,"$3,477.87 ","$2,782.30 "
,TOTAL,,5,"$3,477.87 ","$2,782.30 "
33770,OTHER,,1,"$2,444.66 ","$1,955.73 "
,TOTAL,,1,"$2,444.66 ","$1,955.73 "
33774,80'S,,11,"$2,019.36 ","$1,615.46 "
,OTHER,,53,"$37,127.63 ","$29,702.13 "
,TOTAL,,64,"$39,146.99 ","$31,317.59 "
33786,OTHER,,1,"$2,675.48 ","$2,140.38 "
,TOTAL,,1,"$2,675.48 ","$2,140.38 "
33800,80'S,,3,$427.47 ,$341.98 
,OTHER,,6,"$4,082.28 ","$3,265.82 "
,TOTAL,,9,"$4,509.75 ","$3,607.80 "
33802,OTHER,,4,"$2,729.66 ","$2,183.72 "
,TOTAL,,4,"$2,729.66 ","$2,183.72 "
33803,80'S,,1,$216.26 ,$173.01 
,OTHER,,3,"$3,051.00 ","$2,440.80 "
