MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
93600,TOTAL,,"1,319","$148,300.34 ","$118,138.77 "
93602,TOTAL,,"4,548","$522,902.71 ","$416,471.43 "
93603,TOTAL,,"5,106","$592,493.66 ","$472,327.79 "
93609,TOTAL,,"14,772","$3,922,209.18 ","$3,116,960.20 "
93610,TOTAL,,"4,745","$766,319.87 ","$611,293.32 "
93612,TOTAL,,"5,237","$846,512.12 ","$675,165.66 "
93613,TOTAL,,"15,481","$5,790,149.05 ","$4,594,799.23 "
93615,TOTAL,,59,"$2,742.01 ","$2,193.73 "
93616,TOTAL,,83,"$5,677.39 ","$4,445.34 "
93618,TOTAL,,933,"$208,576.61 ","$166,446.16 "
93619,TOTAL,,"1,298","$518,028.23 ","$411,631.04 "
93620,TOTAL,,"50,441","$31,666,758.24 ","$25,121,374.89 "
93621,TOTAL,,"27,657","$3,116,605.54 ","$2,476,449.33 "
93622,TOTAL,,"1,874","$310,672.72 ","$246,687.98 "
93623,TOTAL,,"20,853","$3,167,210.54 ","$2,513,843.99 "
93624,TOTAL,,759,"$201,433.35 ","$160,035.34 "
93631,TOTAL,,795,"$308,897.07 ","$246,414.15 "
93640,TOTAL,,"3,352","$630,411.01 ","$499,353.96 "
93641,TOTAL,,"80,135","$24,989,473.84 ","$19,827,465.65 "
93642,TOTAL,,"14,417","$4,022,703.63 ","$3,168,373.64 "
93650,TOTAL,,"9,979","$5,635,552.58 ","$4,479,857.78 "
93651,TOTAL,,"28,521","$24,566,734.79 ","$19,490,997.90 "
93652,TOTAL,,"2,075","$1,947,856.31 ","$1,539,987.48 "
93660,TOTAL,,"33,172","$3,420,884.35 ","$2,672,592.50 "
93662,TOTAL,,"5,447","$799,912.11 ","$634,420.75 "
93701,TOTAL,,"477,184","$17,511,455.14 ","$13,246,923.64 "
93720,TOTAL,,"48,220","$2,027,163.40 ","$1,573,092.96 "
93721,TOTAL,,"3,232","$105,179.79 ","$81,749.58 "
93722,TOTAL,,"23,947","$191,012.47 ","$147,381.19 "
93724,TOTAL,,"1,570","$448,439.14 ","$351,056.09 "
93727,TOTAL,,"12,908","$384,569.78 ","$282,303.65 "
93731,TOTAL,,"914,896","$34,076,709.37 ","$24,579,345.95 "
93732,TOTAL,,"440,863","$27,459,799.25 ","$20,125,329.08 "
93733,TOTAL,,"1,982,494","$61,368,168.42 ","$43,924,262.81 "
93734,TOTAL,,"250,037","$7,528,412.54 ","$5,438,044.69 "
93735,TOTAL,,"77,440","$3,949,945.10 ","$2,899,181.68 "
