MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,30,"$12,338.13 ","$9,870.47 "
50580,OTHER,,65,"$31,939.08 ","$25,450.97 "
,TOTAL,,65,"$31,939.08 ","$25,450.97 "
50590,80'S,,1,$95.56 ,$76.45 
,OTHER,,"49,718","$26,465,352.49 ","$20,845,649.48 "
,TOTAL,,"49,719","$26,465,448.05 ","$20,845,725.93 "
50592,80'S,,19,"$1,081.58 ",$865.25 
,OTHER,,"1,104","$460,443.70 ","$365,578.73 "
,TOTAL,,"1,123","$461,525.28 ","$366,443.98 "
50600,80'S,,17,"$1,657.00 ","$1,325.58 "
,OTHER,,112,"$82,827.75 ","$66,157.37 "
,TOTAL,,129,"$84,484.75 ","$67,482.95 "
50605,80'S,,340,"$28,661.04 ","$22,929.04 "
,OTHER,,"2,153","$1,159,063.16 ","$917,191.21 "
,TOTAL,,"2,493","$1,187,724.20 ","$940,120.25 "
50610,80'S,,20,"$2,528.57 ","$2,022.88 "
,OTHER,,65,"$47,196.63 ","$37,649.98 "
,TOTAL,,85,"$49,725.20 ","$39,672.86 "
50620,80'S,,15,"$1,783.97 ","$1,313.60 "
,OTHER,,36,"$25,832.78 ","$19,963.65 "
,TOTAL,,51,"$27,616.75 ","$21,277.25 "
50630,80'S,,16,"$1,895.99 ","$1,438.06 "
,OTHER,,47,"$32,034.73 ","$25,627.79 "
,TOTAL,,63,"$33,930.72 ","$27,065.85 "
50650,80'S,,117,"$16,752.85 ","$13,368.29 "
,OTHER,,280,"$226,297.24 ","$180,564.17 "
,TOTAL,,397,"$243,050.09 ","$193,932.46 "
50660,80'S,,19,"$2,658.83 ","$2,127.08 "
,OTHER,,48,"$39,182.10 ","$30,467.24 "
,TOTAL,,67,"$41,840.93 ","$32,594.32 "
50684,OTHER,,"1,678","$58,762.56 ","$46,608.95 "
,TOTAL,,"1,678","$58,762.56 ","$46,608.95 "
50686,OTHER,,7,$521.45 ,$417.17 
,TOTAL,,7,$521.45 ,$417.17 
50688,SG,,32,"$9,936.32 ","$7,949.08 "
,OTHER,,"2,302","$162,045.45 ","$126,193.35 "
,TOTAL,,"2,334","$171,981.77 ","$134,142.43 "
50690,OTHER,,"3,004","$190,833.37 ","$149,537.15 "
,TOTAL,,"3,004","$190,833.37 ","$149,537.15 "
50700,80'S,,14,"$1,398.54 ","$1,118.83 "
,OTHER,,107,"$76,367.07 ","$60,583.38 "
,TOTAL,,121,"$77,765.61 ","$61,702.21 "
50715,80'S,,329,"$53,982.17 ","$43,112.41 "
,OTHER,,"1,547","$1,513,589.35 ","$1,202,549.51 "
,TOTAL,,"1,876","$1,567,571.52 ","$1,245,661.92 "
50722,80'S,,9,"$1,248.21 ",$998.57 
,OTHER,,36,"$31,081.04 ","$24,864.84 "
,TOTAL,,45,"$32,329.25 ","$25,863.41 "
50725,80'S,,6,$737.49 ,$590.00 
,OTHER,,11,"$9,492.09 ","$7,593.69 "
,TOTAL,,17,"$10,229.58 ","$8,183.69 "
50727,80'S,,22,"$1,658.64 ","$1,326.91 "
,OTHER,,152,"$63,249.60 ","$49,774.92 "
,TOTAL,,174,"$64,908.24 ","$51,101.83 "
50728,80'S,,12,"$1,052.64 ",$842.11 
,OTHER,,68,"$35,466.90 ","$28,369.87 "
,TOTAL,,80,"$36,519.54 ","$29,211.98 "
50740,80'S,,29,"$4,559.07 ","$3,647.26 "
,OTHER,,86,"$76,087.09 ","$60,869.68 "
,TOTAL,,115,"$80,646.16 ","$64,516.94 "
50750,OTHER,,1,$860.88 ,$688.70 
,TOTAL,,1,$860.88 ,$688.70 
50760,80'S,,84,"$12,382.83 ","$9,547.72 "
,OTHER,,411,"$355,799.36 ","$281,515.96 "
,TOTAL,,495,"$368,182.19 ","$291,063.68 "
50770,80'S,,4,$718.05 ,$574.43 
,OTHER,,24,"$22,298.80 ","$17,839.04 "
,TOTAL,,28,"$23,016.85 ","$18,413.47 "
50780,80'S,,179,"$29,101.00 ","$23,270.83 "
,OTHER,,915,"$914,043.09 ","$718,418.75 "
,TOTAL,,"1,094","$943,144.09 ","$741,689.58 "
50782,80'S,,2,$276.47 ,$221.17 
,OTHER,,14,"$13,112.58 ","$10,490.07 "
,TOTAL,,16,"$13,389.05 ","$10,711.24 "
50783,80'S,,6,$835.93 ,$668.74 
,OTHER,,28,"$22,773.91 ","$18,219.12 "
,TOTAL,,34,"$23,609.84 ","$18,887.86 "
50785,80'S,,116,"$20,528.04 ","$16,422.50 "
,OTHER,,358,"$386,148.55 ","$306,644.35 "
,TOTAL,,474,"$406,676.59 ","$323,066.85 "
50800,80'S,,38,"$5,018.63 ","$4,014.92 "
,OTHER,,108,"$86,589.72 ","$67,224.69 "
,TOTAL,,146,"$91,608.35 ","$71,239.61 "
50810,80'S,,2,$246.80 ,$197.44 
,OTHER,,17,"$17,927.22 ","$14,239.25 "
,TOTAL,,19,"$18,174.02 ","$14,436.69 "
50815,80'S,,13,"$2,297.03 ","$1,837.63 "
,OTHER,,59,"$64,277.77 ","$51,422.21 "
,TOTAL,,72,"$66,574.80 ","$53,259.84 "
50820,80'S,,216,"$41,409.92 ","$32,966.65 "
,OTHER,,766,"$863,748.10 ","$686,819.00 "
,TOTAL,,982,"$905,158.02 ","$719,785.65 "
50825,80'S,,19,"$4,320.64 ","$3,456.50 "
,OTHER,,151,"$214,998.00 ","$168,556.00 "
,TOTAL,,170,"$219,318.64 ","$172,012.50 "
50830,80'S,,14,"$3,818.60 ","$3,054.88 "
,OTHER,,51,"$79,363.24 ","$63,490.61 "
,TOTAL,,65,"$83,181.84 ","$66,545.49 "
50840,80'S,,4,$765.29 ,$612.23 
,OTHER,,27,"$31,017.04 ","$23,703.63 "
,TOTAL,,31,"$31,782.33 ","$24,315.86 "
50845,80'S,,17,"$2,580.84 ","$2,064.69 "
,OTHER,,98,"$85,182.73 ","$68,100.31 "
,TOTAL,,115,"$87,763.57 ","$70,165.00 "
50860,80'S,,5,$628.04 ,$502.43 
,OTHER,,49,"$37,550.96 ","$29,617.77 "
,TOTAL,,54,"$38,179.00 ","$30,120.20 "
50900,80'S,,19,"$1,602.48 ","$1,226.91 "
,OTHER,,95,"$55,021.36 ","$43,980.73 "
,TOTAL,,114,"$56,623.84 ","$45,207.64 "
50920,80'S,,2,$197.68 ,$158.14 
,OTHER,,13,"$8,900.90 ","$7,120.73 "
,TOTAL,,15,"$9,098.58 ","$7,278.87 "
50930,80'S,,2,$263.10 ,$210.48 
,OTHER,,11,"$8,582.93 ","$6,866.33 "
,TOTAL,,13,"$8,846.03 ","$7,076.81 "
50940,80'S,,4,$356.44 ,$285.15 
,OTHER,,13,"$7,675.15 ","$6,140.12 "
,TOTAL,,17,"$8,031.59 ","$6,425.27 "
50945,80'S,,3,$354.20 ,$283.36 
,OTHER,,10,"$8,749.35 ","$6,928.96 "
,TOTAL,,13,"$9,103.55 ","$7,212.32 "
50947,80'S,,4,$887.38 ,$709.90 
,OTHER,,31,"$35,894.48 ","$28,715.58 "
,TOTAL,,35,"$36,781.86 ","$29,425.48 "
50948,SG,,1,"$1,292.13 ","$1,033.70 "
,80'S,,1,$217.48 ,$173.98 
,OTHER,,5,"$6,474.73 ","$5,179.78 "
,TOTAL,,7,"$7,984.34 ","$6,387.46 "
50949,80'S,,10,"$1,342.57 ","$1,074.06 "
,OTHER,,44,"$38,534.35 ","$30,792.33 "
,TOTAL,,54,"$39,876.92 ","$31,866.39 "
50951,SG,,14,"$3,679.37 ","$2,838.69 "
,OTHER,,154,"$41,732.24 ","$33,272.25 "
,TOTAL,,168,"$45,411.61 ","$36,110.94 "
50953,SG,,8,"$2,302.98 ","$1,842.40 "
,OTHER,,114,"$33,443.63 ","$26,259.43 "
,TOTAL,,122,"$35,746.61 ","$28,101.83 "
50955,SG,,1,$319.86 ,$255.89 
,OTHER,,35,"$12,373.42 ","$9,608.34 "
,TOTAL,,36,"$12,693.28 ","$9,864.23 "
50957,OTHER,,30,"$10,357.90 ","$8,076.71 "
,TOTAL,,30,"$10,357.90 ","$8,076.71 "
50961,SG,,3,$821.49 ,$657.19 
,80'S,,1,$54.25 ,$43.40 
,OTHER,,102,"$27,334.51 ","$21,822.52 "
,TOTAL,,106,"$28,210.25 ","$22,523.11 "
50970,80'S,,1,$28.08 ,$22.46 
,OTHER,,31,"$6,804.03 ","$5,283.34 "
,TOTAL,,32,"$6,832.11 ","$5,305.80 "
50972,SG,,1,$189.55 ,$151.64 
,OTHER,,18,"$5,589.64 ","$4,261.71 "
,TOTAL,,19,"$5,779.19 ","$4,413.35 "
50974,OTHER,,7,"$2,777.49 ","$2,221.99 "
,TOTAL,,7,"$2,777.49 ","$2,221.99 "
50976,OTHER,,11,"$4,621.17 ","$3,696.94 "
,TOTAL,,11,"$4,621.17 ","$3,696.94 "
50980,SG,,1,$159.76 ,$127.81 
,OTHER,,23,"$6,880.84 ","$5,444.97 "
,TOTAL,,24,"$7,040.60 ","$5,572.78 "
51000,OTHER,,145,"$5,949.95 ","$4,380.55 "
,TOTAL,,145,"$5,949.95 ","$4,380.55 "
51005,OTHER,,457,"$47,356.84 ","$36,731.77 "
,TOTAL,,457,"$47,356.84 ","$36,731.77 "
51010,SG,,431,"$110,160.76 ","$87,150.91 "
,80'S,,1,$41.80 ,$33.44 
,OTHER,,"14,351","$2,966,737.64 ","$2,342,438.09 "
,TOTAL,,"14,783","$3,076,940.20 ","$2,429,622.44 "
51020,SG,,3,"$2,094.79 ","$1,675.84 "
,80'S,,13,$677.87 ,$536.93 
,OTHER,,155,"$57,207.96 ","$45,528.82 "
,TOTAL,,171,"$59,980.62 ","$47,741.59 "
51030,80'S,,1,$75.55 ,$60.44 
,OTHER,,26,"$6,444.40 ","$5,138.35 "
,TOTAL,,27,"$6,519.95 ","$5,198.79 "
51040,SG,,182,"$112,838.80 ","$89,616.44 "
,80'S,,214,"$7,211.05 ","$5,715.84 "
,OTHER,,"6,023","$1,404,088.73 ","$1,114,173.12 "
,TOTAL,,"6,419","$1,524,138.58 ","$1,209,505.40 "
51045,SG,,24,"$8,091.83 ","$6,473.47 "
,80'S,,64,"$2,774.83 ","$2,219.83 "
,OTHER,,706,"$222,405.75 ","$177,033.66 "
,TOTAL,,794,"$233,272.41 ","$185,726.96 "
51050,SG,,30,"$17,658.46 ","$14,001.47 "
,80'S,,157,"$9,112.36 ","$7,289.92 "
,OTHER,,"1,133","$414,068.96 ","$326,991.70 "
,TOTAL,,"1,320","$440,839.78 ","$348,283.09 "
51060,80'S,,4,$306.14 ,$244.91 
,OTHER,,27,"$11,878.01 ","$9,502.40 "
,TOTAL,,31,"$12,184.15 ","$9,747.31 "
51065,SG,,7,"$3,013.92 ","$2,306.32 "
,OTHER,,137,"$66,432.96 ","$52,645.24 "
,TOTAL,,144,"$69,446.88 ","$54,951.56 "
51080,80'S,,5,$196.36 ,$157.08 
,OTHER,,65,"$17,662.15 ","$13,929.79 "
,TOTAL,,70,"$17,858.51 ","$14,086.87 "
51500,SG,,1,$310.76 ,$248.61 
,80'S,,18,"$1,278.72 ","$1,022.99 "
,OTHER,,66,"$27,529.12 ","$21,918.50 "
,TOTAL,,85,"$29,118.60 ","$23,190.10 "
51520,SG,,1,$604.43 ,$483.54 
,80'S,,5,$350.60 ,$280.49 
,OTHER,,41,"$19,127.25 ","$15,197.01 "
,TOTAL,,47,"$20,082.28 ","$15,961.04 "
51525,80'S,,119,"$13,135.42 ","$10,452.88 "
,OTHER,,287,"$195,204.76 ","$154,371.90 "
,TOTAL,,406,"$208,340.18 ","$164,824.78 "
51530,80'S,,22,"$1,938.89 ","$1,551.09 "
,OTHER,,110,"$57,703.61 ","$46,155.36 "
,TOTAL,,132,"$59,642.50 ","$47,706.45 "
51535,80'S,,5,$497.39 ,$388.71 
,OTHER,,73,"$46,330.59 ","$37,064.45 "
,TOTAL,,78,"$46,827.98 ","$37,453.16 "
51550,80'S,,254,"$31,524.02 ","$25,032.98 "
,OTHER,,778,"$565,240.97 ","$447,528.15 "
,TOTAL,,"1,032","$596,764.99 ","$472,561.13 "
51555,80'S,,150,"$26,999.70 ","$21,499.26 "
,OTHER,,437,"$463,585.52 ","$366,646.85 "
,TOTAL,,587,"$490,585.22 ","$388,146.11 "
51565,80'S,,27,"$5,055.28 ","$4,044.21 "
,OTHER,,97,"$106,016.92 ","$83,625.81 "
,TOTAL,,124,"$111,072.20 ","$87,670.02 "
51570,80'S,,40,"$8,588.46 ","$6,686.75 "
,OTHER,,122,"$150,603.08 ","$120,482.42 "
,TOTAL,,162,"$159,191.54 ","$127,169.17 "
51575,80'S,,74,"$20,351.47 ","$16,063.87 "
,OTHER,,250,"$425,257.13 ","$338,647.98 "
,TOTAL,,324,"$445,608.60 ","$354,711.85 "
51580,80'S,,6,"$1,808.51 ","$1,446.82 "
,OTHER,,19,"$31,498.74 ","$25,187.10 "
,TOTAL,,25,"$33,307.25 ","$26,633.92 "
51585,80'S,,14,"$4,010.12 ","$3,208.10 "
,OTHER,,72,"$133,678.49 ","$102,539.51 "
,TOTAL,,86,"$137,688.61 ","$105,747.61 "
51590,80'S,,403,"$116,670.76 ","$92,289.25 "
,OTHER,,907,"$1,545,219.94 ","$1,225,704.82 "
,TOTAL,,"1,310","$1,661,890.70 ","$1,317,994.07 "
51595,80'S,,"1,009","$331,964.25 ","$264,324.22 "
,OTHER,,"2,929","$5,862,076.07 ","$4,664,176.09 "
,TOTAL,,"3,938","$6,194,040.32 ","$4,928,500.31 "
51596,80'S,,155,"$55,323.25 ","$43,647.37 "
,OTHER,,565,"$1,241,319.30 ","$983,366.04 "
,TOTAL,,720,"$1,296,642.55 ","$1,027,013.41 "
51597,80'S,,124,"$42,013.41 ","$33,610.75 "
,OTHER,,379,"$761,976.98 ","$608,178.15 "
,TOTAL,,503,"$803,990.39 ","$641,788.90 "
51600,OTHER,,"37,194","$2,827,678.48 ","$2,212,760.87 "
,TOTAL,,"37,194","$2,827,678.48 ","$2,212,760.87 "
51605,OTHER,,166,"$3,849.23 ","$3,035.09 "
,TOTAL,,166,"$3,849.23 ","$3,035.09 "
51610,OTHER,,"4,591","$258,356.74 ","$201,658.34 "
,TOTAL,,"4,591","$258,356.74 ","$201,658.34 "
