MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,855,"$68,418.98 ","$48,207.91 "
58321,OTHER,,1,$90.95 ,$72.76 
,TOTAL,,1,$90.95 ,$72.76 
58322,OTHER,,59,"$4,896.14 ","$3,552.57 "
,TOTAL,,59,"$4,896.14 ","$3,552.57 "
58323,OTHER,,23,$335.18 ,$268.14 
,TOTAL,,23,$335.18 ,$268.14 
58340,OTHER,,"7,119","$906,746.44 ","$691,781.00 "
,TOTAL,,"7,119","$906,746.44 ","$691,781.00 "
58345,OTHER,,12,"$2,368.95 ","$1,609.40 "
,TOTAL,,12,"$2,368.95 ","$1,609.40 "
58346,OTHER,,35,"$14,252.48 ","$11,297.15 "
,TOTAL,,35,"$14,252.48 ","$11,297.15 "
58350,SG,,11,"$3,033.77 ","$2,427.02 "
,OTHER,,125,"$4,854.27 ","$3,838.60 "
,TOTAL,,136,"$7,888.04 ","$6,265.62 "
58353,SG,,46,"$42,644.11 ","$30,110.85 "
,80'S,,7,$201.52 ,$161.22 
,OTHER,,657,"$159,170.68 ","$123,225.26 "
,TOTAL,,710,"$202,016.31 ","$153,497.33 "
58356,OTHER,,126,"$263,423.21 ","$196,995.28 "
,TOTAL,,126,"$263,423.21 ","$196,995.28 "
58400,80'S,,70,"$2,267.20 ","$1,788.26 "
,OTHER,,237,"$53,333.41 ","$41,425.61 "
,TOTAL,,307,"$55,600.61 ","$43,213.87 "
58410,80'S,,3,$363.00 ,$191.18 
,OTHER,,5,"$3,452.05 ","$2,761.64 "
,TOTAL,,8,"$3,815.05 ","$2,952.82 "
58520,80'S,,5,$541.75 ,$433.41 
,OTHER,,18,"$9,424.74 ","$7,539.80 "
,TOTAL,,23,"$9,966.49 ","$7,973.21 "
58540,OTHER,,1,$856.74 ,$685.39 
,TOTAL,,1,$856.74 ,$685.39 
58541,80'S,,158,"$19,115.26 ","$14,895.14 "
,OTHER,,351,"$251,722.34 ","$198,317.94 "
,TOTAL,,509,"$270,837.60 ","$213,213.08 "
58542,80'S,,237,"$30,655.70 ","$23,935.79 "
,OTHER,,583,"$460,263.50 ","$356,998.25 "
,TOTAL,,820,"$490,919.20 ","$380,934.04 "
58543,80'S,,26,"$3,714.77 ","$2,875.13 "
,OTHER,,63,"$55,111.95 ","$43,961.33 "
,TOTAL,,89,"$58,826.72 ","$46,836.46 "
58544,80'S,,27,"$4,117.35 ","$3,189.08 "
,OTHER,,69,"$63,052.02 ","$49,006.85 "
,TOTAL,,96,"$67,169.37 ","$52,195.93 "
58545,SG,,10,"$13,645.04 ","$10,811.23 "
,80'S,,27,"$3,649.20 ","$2,725.70 "
,OTHER,,141,"$115,636.09 ","$90,236.77 "
,TOTAL,,178,"$132,930.33 ","$103,773.70 "
58546,80'S,,2,$345.40 ,$276.32 
,OTHER,,10,"$11,346.38 ","$9,077.12 "
,TOTAL,,12,"$11,691.78 ","$9,353.44 "
58548,80'S,,171,"$46,795.63 ","$37,331.78 "
,OTHER,,756,"$1,200,801.95 ","$957,881.67 "
,TOTAL,,927,"$1,247,597.58 ","$995,213.45 "
58550,SG,,13,"$16,844.06 ","$13,475.24 "
,80'S,,566,"$73,200.30 ","$57,134.39 "
,OTHER,,"1,315","$1,030,012.83 ","$801,325.68 "
,TOTAL,,"1,894","$1,120,057.19 ","$871,935.31 "
58552,80'S,,"1,999","$288,194.20 ","$225,507.09 "
,OTHER,,"5,085","$4,469,456.19 ","$3,519,898.48 "
,TOTAL,,"7,084","$4,757,650.39 ","$3,745,405.57 "
58553,80'S,,35,"$6,114.59 ","$4,891.68 "
,OTHER,,98,"$101,970.21 ","$79,334.10 "
