MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,461,"$102,221.76 ","$81,248.88 "
12056,SG,,6,$266.37 ,$213.09 
,OTHER,,66,"$17,385.95 ","$13,599.90 "
,TOTAL,,72,"$17,652.32 ","$13,812.99 "
12057,SG,,8,"$1,234.54 ",$987.64 
,80'S,,1,$28.32 ,$22.66 
,OTHER,,79,"$27,577.79 ","$21,671.91 "
,TOTAL,,88,"$28,840.65 ","$22,682.21 "
13100,SG,,265,"$72,643.94 ","$57,234.14 "
,OTHER,,"4,841","$1,136,363.47 ","$889,866.57 "
,TOTAL,,"5,106","$1,209,007.41 ","$947,100.71 "
13101,SG,,"2,756","$729,012.96 ","$576,796.67 "
,80'S,,1,$16.08 ,$12.86 
,OTHER,,"44,255","$12,487,835.77 ","$9,845,452.57 "
,TOTAL,,"47,012","$13,216,864.81 ","$10,422,262.10 "
13102,SG,,510,"$23,450.54 ","$18,611.67 "
,80'S,,2,$17.92 ,$14.34 
,OTHER,,"11,989","$945,897.71 ","$750,258.23 "
,TOTAL,,"12,501","$969,366.17 ","$768,884.24 "
13120,SG,,406,"$30,778.01 ","$23,836.75 "
,OTHER,,"6,623","$1,629,885.14 ","$1,284,942.04 "
,TOTAL,,"7,029","$1,660,663.15 ","$1,308,778.79 "
13121,SG,,"4,202","$324,871.35 ","$253,926.51 "
,80'S,,1,$37.88 ,$30.30 
,OTHER,,"69,553","$22,266,886.22 ","$17,594,093.29 "
,TOTAL,,"73,756","$22,591,795.45 ","$17,848,050.10 "
13122,SG,,433,"$20,845.49 ","$15,964.44 "
,OTHER,,"13,491","$1,253,880.25 ","$996,616.03 "
,TOTAL,,"13,924","$1,274,725.74 ","$1,012,580.47 "
13131,SG,,"1,886","$146,055.07 ","$114,801.79 "
,OTHER,,"28,133","$7,693,502.37 ","$6,064,581.34 "
,TOTAL,,"30,019","$7,839,557.44 ","$6,179,383.13 "
13132,SG,,"9,034","$722,209.17 ","$563,780.81 "
,OTHER,,"144,830","$62,847,104.35 ","$49,742,300.72 "
,TOTAL,,"153,864","$63,569,313.52 ","$50,306,081.53 "
13133,SG,,518,"$24,446.30 ","$19,284.55 "
,OTHER,,"10,111","$1,355,785.86 ","$1,076,805.52 "
,TOTAL,,"10,629","$1,380,232.16 ","$1,096,090.07 "
13150,SG,,409,"$117,082.30 ","$91,884.82 "
,OTHER,,"2,401","$658,476.21 ","$519,179.93 "
,TOTAL,,"2,810","$775,558.51 ","$611,064.75 "
13151,SG,,"2,008","$598,168.24 ","$472,934.70 "
,OTHER,,"26,270","$8,152,091.31 ","$6,435,934.96 "
