MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,QK,,"13,461","$611,793.04 ","$481,225.62 "
,QZ,,"6,372","$552,553.80 ","$433,613.66 "
,OTHER,,"18,454","$844,023.44 ","$667,179.60 "
,TOTAL,,"61,415","$4,088,243.30 ","$3,219,117.81 "
0042T,OTHER,,491,"$114,530.02 ","$90,534.35 "
,TOTAL,,491,"$114,530.02 ","$90,534.35 "
450,AA,,972,"$188,741.64 ","$148,921.85 "
,AD,,31,"$1,896.24 ","$1,517.00 "
,QK,,"1,091","$113,086.32 ","$88,840.13 "
,QZ,,435,"$80,761.53 ","$62,991.95 "
,OTHER,,"1,253","$125,934.23 ","$99,669.45 "
,TOTAL,,"3,782","$510,419.96 ","$401,940.38 "
452,AA,,36,"$8,080.20 ","$6,464.14 "
,QK,,34,"$5,249.87 ","$4,199.90 "
,QZ,,6,"$1,206.15 ",$964.92 
,OTHER,,35,"$5,537.90 ","$4,430.34 "
,TOTAL,,111,"$20,074.12 ","$16,059.30 "
454,AA,,38,"$4,957.40 ","$3,760.47 "
,QK,,44,"$2,528.41 ","$1,981.59 "
,QZ,,11,"$1,202.53 ",$962.03 
,OTHER,,44,"$2,520.52 ","$2,016.44 "
,TOTAL,,137,"$11,208.86 ","$8,720.53 "
0046T,OTHER,,8,$266.64 ,$213.28 
,TOTAL,,8,$266.64 ,$213.28 
0047T,OTHER,,1,$33.33 ,$26.66 
,TOTAL,,1,$33.33 ,$26.66 
470,AA,,627,"$124,958.18 ","$99,224.70 "
,AD,,9,$692.88 ,$554.31 
,QK,,582,"$66,374.91 ","$52,202.64 "
,QZ,,161,"$28,595.34 ","$22,693.91 "
,OTHER,,556,"$58,338.36 ","$45,881.26 "
,TOTAL,,"1,935","$278,959.67 ","$220,556.82 "
472,AA,,104,"$33,161.83 ","$26,498.11 "
,AD,,1,$62.64 ,$50.11 
,QK,,95,"$20,205.12 ","$16,164.08 "
,QZ,,23,"$8,425.26 ","$6,531.94 "
,OTHER,,100,"$16,736.34 ","$13,264.63 "
,TOTAL,,323,"$78,591.19 ","$62,508.87 "
474,AA,,72,"$32,534.28 ","$25,690.36 "
,QK,,55,"$12,785.17 ","$10,228.12 "
,QZ,,16,"$6,069.46 ","$4,855.57 "
,OTHER,,53,"$10,784.08 ","$8,547.97 "
,TOTAL,,196,"$62,172.99 ","$49,322.02 "
0048T,OTHER,,35,"$18,945.42 ","$15,156.35 "
,TOTAL,,35,"$18,945.42 ","$15,156.35 "
0050T,OTHER,,17,"$9,245.68 ","$7,396.55 "
,TOTAL,,17,"$9,245.68 ","$7,396.55 "
500,AA,,"1,174","$679,928.25 ","$538,959.06 "
,AD,,18,"$1,079.16 ",$825.76 
,QK,,"1,469","$469,891.97 ","$373,641.98 "
,QZ,,680,"$224,177.75 ","$178,419.53 "
,OTHER,,"1,335","$339,314.65 ","$269,826.27 "
,TOTAL,,"4,676","$1,714,391.78 ","$1,361,672.60 "
520,AA,,"18,755","$3,033,976.08 ","$2,397,984.71 "
,AD,,236,"$14,416.68 ","$11,363.28 "
,QK,,"15,762","$1,294,376.53 ","$1,022,506.15 "
,QZ,,"8,506","$1,255,768.75 ","$991,220.64 "
,OTHER,,"19,792","$1,588,478.73 ","$1,259,154.26 "
,TOTAL,,"63,051","$7,187,016.77 ","$5,682,229.04 "
522,AA,,192,"$28,640.02 ","$22,647.30 "
,AD,,1,$46.35 ,$37.08 
,QK,,203,"$15,032.55 ","$11,894.64 "
,QZ,,161,"$21,317.03 ","$16,909.01 "
,OTHER,,306,"$22,200.44 ","$17,564.64 "
,TOTAL,,863,"$87,236.39 ","$69,052.67 "
524,AA,,256,"$35,491.12 ","$28,187.29 "
,AD,,4,$234.42 ,$187.52 
,QK,,230,"$16,098.49 ","$12,750.81 "
,QZ,,180,"$20,409.38 ","$16,171.50 "
,OTHER,,297,"$20,134.73 ","$15,977.37 "
,TOTAL,,967,"$92,368.14 ","$73,274.49 "
528,AA,,"5,756","$1,414,826.70 ","$1,121,115.77 "
,AD,,75,"$4,726.25 ","$3,742.15 "
,QK,,"5,113","$640,326.60 ","$508,481.83 "
,QZ,,"1,296","$310,475.23 ","$246,501.45 "
,OTHER,,"5,398","$665,606.21 ","$530,147.63 "
,TOTAL,,"17,638","$3,035,960.99 ","$2,409,988.83 "
529,AA,,"1,715","$553,980.59 ","$440,646.44 "
,AD,,39,"$2,441.91 ","$1,953.46 "
,QK,,"1,530","$254,918.89 ","$202,345.85 "
,QZ,,279,"$88,050.05 ","$70,181.07 "
,OTHER,,"1,500","$241,633.09 ","$192,633.36 "
,TOTAL,,"5,063","$1,141,024.53 ","$907,760.18 "
530,AA,,"30,804","$5,126,755.07 ","$4,063,852.13 "
,AD,,213,"$14,377.68 ","$11,305.78 "
