CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2662,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
RADIOLOGY,77073,TOTAL,39793,1206361.03,888681.22
RADIOLOGY,77073,26,14008,211953.09,158110.67
RADIOLOGY,77073,TC,958,23979.31,17248.4
RADIOLOGY,77073,GLOBL,24827,970428.63,713322.15
RADIOLOGY,77074,TOTAL,8698,260625.85,196977.09
RADIOLOGY,77074,26,7289,168192.93,127816.39
RADIOLOGY,77074,TC,331,15154.64,11114.77
RADIOLOGY,77074,GLOBL,1078,77278.28,58045.93
RADIOLOGY,77075,TOTAL,52814,2342787.14,1775215.61
RADIOLOGY,77075,26,40341,1088894.01,829788.21
RADIOLOGY,77075,TC,2131,155760.38,118088.9
RADIOLOGY,77075,GLOBL,10342,1098132.75,827338.5
RADIOLOGY,77076,TOTAL,34,1623,1233.76
RADIOLOGY,77076,26,34,1162.42,903.25
RADIOLOGY,77076,TC,N/A,185.97,110.83
RADIOLOGY,77076,GLOBL,N/A,274.61,219.68
RADIOLOGY,77077,TOTAL,35647,1230255.43,921184.92
RADIOLOGY,77077,26,10432,174094.18,129904.04
RADIOLOGY,77077,TC,1184,28966.75,21390.66
RADIOLOGY,77077,GLOBL,24031,1027194.5,769890.22
RADIOLOGY,77078,TOTAL,14300.1,745340.11,741944.3
RADIOLOGY,77078,26,6705,81503.94,80756.73
RADIOLOGY,77078,TC,1026,77988.04,77628.63
RADIOLOGY,77078,GLOBL,6569.1,585848.13,583558.94
RADIOLOGY,77079,TOTAL,680,37783.98,37727.15
RADIOLOGY,77079,26,14,152.43,142.96
RADIOLOGY,77079,TC,N/A,371.68,371.68
RADIOLOGY,77079,GLOBL,666,37259.87,37212.51
RADIOLOGY,77080,TOTAL,2659973.1,169629913.35,167679037.5
RADIOLOGY,77080,26,1057282.1,11568850.74,11495532.5
RADIOLOGY,77080,TC,138908,11806927.92,11732712.5
RADIOLOGY,77080,GLOBL,1463783,146254134.69,144450792.5
RADIOLOGY,77081,TOTAL,28923,702342.19,697024.39
RADIOLOGY,77081,26,8333,82911.02,82476.73
RADIOLOGY,77081,TC,1231,22849.28,22767.8
RADIOLOGY,77081,GLOBL,19359,596581.89,591779.86
RADIOLOGY,77082,TOTAL,171254,4437794.83,3085486.3
RADIOLOGY,77082,26,22918,147114.46,101782.23
RADIOLOGY,77082,TC,7327,153728.06,103168
RADIOLOGY,77082,GLOBL,141009,4136952.31,2880536.07
RADIOLOGY,77083,TOTAL,950,23598,23354.67
RADIOLOGY,77083,26,18,174.43,174.43
RADIOLOGY,77083,TC,17,245.14,245.14
RADIOLOGY,77083,GLOBL,915,23178.43,22935.1
RADIOLOGY,77084,TOTAL,2799,516300.94,408226.73
RADIOLOGY,77084,26,2057,160946.13,126161.29
RADIOLOGY,77084,TC,48,16094.1,12745.59
RADIOLOGY,77084,GLOBL,694,339260.71,269319.85
RADIOLOGY,77261,TOTAL,10819,789596.03,620852.36
RADIOLOGY,77261,GLOBL,10819,789596.03,620852.36
RADIOLOGY,77262,TOTAL,5633,616325.14,487772.57
RADIOLOGY,77262,GLOBL,5633,616325.14,487772.57
RADIOLOGY,77263,TOTAL,274987,44593340.04,35215957.11
RADIOLOGY,77263,26,N/A,2,1.6
RADIOLOGY,77263,TC,N/A,0,0
RADIOLOGY,77263,GLOBL,274987,44593338.04,35215955.51
RADIOLOGY,77280,TOTAL,299855,28469150.92,22546599.58
RADIOLOGY,77280,26,181450,6424059.29,5085707.02
RADIOLOGY,77280,TC,12613,1914913.33,1517332.95
RADIOLOGY,77280,GLOBL,105792,20130178.3,15943559.61
RADIOLOGY,77285,TOTAL,4472,571918.6,453968.76
RADIOLOGY,77285,26,3271,175826.78,138977.49
RADIOLOGY,77285,TC,73,19721.79,15777.35
RADIOLOGY,77285,GLOBL,1128,376370.03,299213.92
RADIOLOGY,77290,TOTAL,359984,86681684.9,68581085.42
RADIOLOGY,77290,26,228969,18050119.45,14261594.44
RADIOLOGY,77290,TC,14580,6309385.41,4996611.77
RADIOLOGY,77290,GLOBL,116435,62322180.04,49322879.21
RADIOLOGY,77295,TOTAL,147232,47933904.25,38060117.29
RADIOLOGY,77295,26,102516,23751546.2,18869259.37
RADIOLOGY,77295,TC,5097,1670611.66,1329670.68
RADIOLOGY,77295,GLOBL,39619,22511746.39,17861187.24
RADIOLOGY,77299,TOTAL,632,314707.74,251584.76
RADIOLOGY,77299,26,43,15054.24,12040.87
RADIOLOGY,77299,TC,N/A,2083.8,1667.04
RADIOLOGY,77299,GLOBL,589,297569.7,237876.85
RADIOLOGY,77300,TOTAL,1835500,86234145.99,68488059.03
RADIOLOGY,77300,26,1054798,33355192.36,26509905.93
RADIOLOGY,77300,TC,75771,2891003.93,2297377.1
RADIOLOGY,77300,GLOBL,704931,49987949.7,39680776
RADIOLOGY,77301,TOTAL,103670,125995356.78,99876190.38
RADIOLOGY,77301,26,53483,21760016.68,17289929.75
RADIOLOGY,77301,TC,5090,8464388.7,6724308.87
RADIOLOGY,77301,GLOBL,45097,95770951.4,75861951.76
RADIOLOGY,77305,TOTAL,6621,279049.73,220953.9
RADIOLOGY,77305,26,4833,170205.49,134802.15
RADIOLOGY,77305,TC,277,8441.64,6753.29
RADIOLOGY,77305,GLOBL,1511,100402.6,79398.46
RADIOLOGY,77310,TOTAL,2055,128792.98,102311.26
RADIOLOGY,77310,26,1541,81929.39,65116.32
RADIOLOGY,77310,TC,33,1341.17,1072.85
RADIOLOGY,77310,GLOBL,481,45522.42,36122.09
RADIOLOGY,77315,TOTAL,88504,8335310.56,6617528.23
RADIOLOGY,77315,26,62739,4930113.49,3916572.56
RADIOLOGY,77315,TC,3310,209835.81,166686.13
RADIOLOGY,77315,GLOBL,22455,3195361.26,2534269.54
RADIOLOGY,77321,TOTAL,23681,1521015.04,1204539.11
RADIOLOGY,77321,26,15969,763369.21,603650.02
RADIOLOGY,77321,TC,1488,87097.89,69183.83
RADIOLOGY,77321,GLOBL,6224,670547.94,531705.26
RADIOLOGY,77326,TOTAL,3995,283949.53,225580.97
RADIOLOGY,77326,26,2978,138721.2,110207.89
RADIOLOGY,77326,TC,57,5464.27,4371.48
RADIOLOGY,77326,GLOBL,960,139764.06,111001.6
RADIOLOGY,77327,TOTAL,2756,331704.2,263672.97
RADIOLOGY,77327,26,1723,122096.07,96831.32
RADIOLOGY,77327,TC,72,9332.35,7136
RADIOLOGY,77327,GLOBL,961,200275.78,159705.65
RADIOLOGY,77328,TOTAL,17555,2978989.12,2353270.4
RADIOLOGY,77328,26,10960,1163071.06,916758.11
RADIOLOGY,77328,TC,587,95914.49,75608.31
RADIOLOGY,77328,GLOBL,6008,1720003.57,1360903.98
RADIOLOGY,77331,TOTAL,150872,7477672.88,5933694.62
RADIOLOGY,77331,26,97420,4288187.29,3402352.35
RADIOLOGY,77331,TC,4333,80458.55,64082.51
RADIOLOGY,77331,GLOBL,49119,3109027.04,2467259.76
RADIOLOGY,77332,TOTAL,118560,6635453.71,5260484.4
RADIOLOGY,77332,26,39232,1077636.29,854037.96
RADIOLOGY,77332,TC,23403,1164303.65,926288.5
RADIOLOGY,77332,GLOBL,55925,4393513.77,3480157.94
RADIOLOGY,77333,TOTAL,12161,565582.46,449071.59
RADIOLOGY,77333,26,8319,356294.44,282825.83
RADIOLOGY,77333,TC,552,9962.96,7954.92
RADIOLOGY,77333,GLOBL,3290,199325.06,158290.84
RADIOLOGY,77334,TOTAL,912633,81367268.9,64642632.16
RADIOLOGY,77334,26,613565,38295260.83,30442655.95
RADIOLOGY,77334,TC,47576,4267987.01,3395318.66
RADIOLOGY,77334,GLOBL,251492,38804021.06,30804657.55
RADIOLOGY,77336,TOTAL,529379,27986121.33,22243806.39
RADIOLOGY,77336,26,N/A,0,0
RADIOLOGY,77336,TC,N/A,0,0
RADIOLOGY,77336,GLOBL,529379,27986121.33,22243806.39
RADIOLOGY,77338,TOTAL,124867,42643503.53,33857645.39
RADIOLOGY,77338,26,63822,14109546.27,11221986.24
RADIOLOGY,77338,TC,6000,1548233.88,1227562.71
RADIOLOGY,77338,GLOBL,55045,26985723.38,21408096.44
RADIOLOGY,77370,TOTAL,27365,3251830.21,2575175.78
RADIOLOGY,77370,26,N/A,1,0.8
RADIOLOGY,77370,TC,N/A,0,0
RADIOLOGY,77370,GLOBL,27365,3251829.21,2575174.98
RADIOLOGY,77371,TOTAL,30,256590.9,205272.6
RADIOLOGY,77371,GLOBL,30,256590.9,205272.6
RADIOLOGY,77372,TOTAL,725,620097.3,490738.65
RADIOLOGY,77372,26,N/A,0,0
RADIOLOGY,77372,GLOBL,725,620097.3,490738.65
RADIOLOGY,77373,TOTAL,12447,19825669.78,15794580.76
RADIOLOGY,77373,26,N/A,0,0
RADIOLOGY,77373,GLOBL,12447,19825669.78,15794580.76
RADIOLOGY,77399,TOTAL,123,33586.26,26868.92
RADIOLOGY,77399,26,74,10626.55,8501.16
RADIOLOGY,77399,GLOBL,49,22959.71,18367.76
RADIOLOGY,77401,TOTAL,24980,636980.85,500305.94
RADIOLOGY,77401,26,N/A,0,0
RADIOLOGY,77401,GLOBL,24980,636980.85,500305.94
RADIOLOGY,77402,TOTAL,15029,2608201.83,2076328.37
RADIOLOGY,77402,GLOBL,15029,2608201.83,2076328.37
RADIOLOGY,77403,TOTAL,13826,1837962.44,1456401.6
RADIOLOGY,77403,GLOBL,13826,1837962.44,1456401.6
RADIOLOGY,77404,TOTAL,6025,866607.91,686490.4
RADIOLOGY,77404,GLOBL,6025,866607.91,686490.4
RADIOLOGY,77406,TOTAL,1002,150195.99,118007.63
RADIOLOGY,77406,GLOBL,1002,150195.99,118007.63
RADIOLOGY,77407,TOTAL,5618,1402737.6,1115329.3
RADIOLOGY,77407,GLOBL,5618,1402737.6,1115329.3
RADIOLOGY,77408,TOTAL,4450,811307.55,641238.12
RADIOLOGY,77408,GLOBL,4450,811307.55,641238.12
RADIOLOGY,77409,TOTAL,1679,327924.22,259746.93
RADIOLOGY,77409,GLOBL,1679,327924.22,259746.93
RADIOLOGY,77411,TOTAL,223,42225.98,33640.64
RADIOLOGY,77411,GLOBL,223,42225.98,33640.64
RADIOLOGY,77412,TOTAL,3093,725231.47,579108.5
RADIOLOGY,77412,GLOBL,3093,725231.47,579108.5
RADIOLOGY,77413,TOTAL,559441,131384519.25,104218938.3
RADIOLOGY,77413,26,N/A,0,0
RADIOLOGY,77413,GLOBL,559441,131384519.25,104218938.3
RADIOLOGY,77414,TOTAL,432636,111892949.9,88609554.22
RADIOLOGY,77414,26,N/A,3,2.4
RADIOLOGY,77414,GLOBL,432636,111892946.9,88609551.82
RADIOLOGY,77416,TOTAL,60206,16045588.03,12684704.4
RADIOLOGY,77416,26,N/A,0,0
RADIOLOGY,77416,GLOBL,60206,16045588.03,12684704.4
RADIOLOGY,77417,TOTAL,187246,2801176.11,2227161.81
RADIOLOGY,77417,26,N/A,2,1.6
RADIOLOGY,77417,TC,N/A,0,0
RADIOLOGY,77417,GLOBL,187246,2801174.11,2227160.21
RADIOLOGY,77418,TOTAL,1484333,786704252.3,624111264.31
RADIOLOGY,77418,26,N/A,0,0
RADIOLOGY,77418,GLOBL,1484333,786704252.3,624111264.31
RADIOLOGY,77421,TOTAL,1432273,93863350.77,74442645.25
RADIOLOGY,77421,26,686936,13417064.14,10610430.06
RADIOLOGY,77421,TC,106232,9411336.08,7473077.69
RADIOLOGY,77421,GLOBL,639105,71034950.55,56359137.5
RADIOLOGY,77423,TOTAL,24,6420.24,5136.24
RADIOLOGY,77423,GLOBL,24,6420.24,5136.24
RADIOLOGY,77427,TOTAL,1221343.5,222485080.97,176537967.72
RADIOLOGY,77427,26,N/A,0,0
RADIOLOGY,77427,TC,N/A,355.96,284.76
RADIOLOGY,77427,GLOBL,1221343.5,222484725.01,176537682.96
RADIOLOGY,77431,TOTAL,5645,567399.58,448662.5
RADIOLOGY,77431,26,N/A,0,0
RADIOLOGY,77431,GLOBL,5645,567399.58,448662.5
RADIOLOGY,77432,TOTAL,7972,3308447.4,2628763.77
RADIOLOGY,77432,26,N/A,0,0
RADIOLOGY,77432,GLOBL,7972,3308447.4,2628763.77
RADIOLOGY,77435,TOTAL,15276,10534977.04,8383865.87
RADIOLOGY,77435,26,N/A,0,0
RADIOLOGY,77435,GLOBL,15276,10534977.04,8383865.87
RADIOLOGY,77470,TOTAL,121888,16726989.63,13274327.32
RADIOLOGY,77470,26,77617,8242538.29,6548988.08
RADIOLOGY,77470,TC,4360,415557.17,329524.45
RADIOLOGY,77470,GLOBL,39911,8068894.17,6395814.79
RADIOLOGY,77499,TOTAL,290,14796.25,11324.51
RADIOLOGY,77499,26,N/A,954.67,763.73
RADIOLOGY,77499,GLOBL,290,13841.58,10560.78
RADIOLOGY,77520,TOTAL,76,74736.15,59788.62
RADIOLOGY,77520,GLOBL,76,74736.15,59788.62
RADIOLOGY,77522,TOTAL,19910,17642378.24,14069105
RADIOLOGY,77522,GLOBL,19910,17642378.24,14069105
RADIOLOGY,77523,TOTAL,15848,14502283.5,11590955.09
RADIOLOGY,77523,GLOBL,15848,14502283.5,11590955.09
RADIOLOGY,77525,TOTAL,1106,1140226.73,876123.38
RADIOLOGY,77525,GLOBL,1106,1140226.73,876123.38
RADIOLOGY,77600,TOTAL,3107,1219547.65,973743.71
RADIOLOGY,77600,26,431,34891.19,27631.5
RADIOLOGY,77600,TC,N/A,1224.37,979.49
RADIOLOGY,77600,GLOBL,2676,1183432.09,945132.72
RADIOLOGY,77605,TOTAL,61,19548.22,15638.56
RADIOLOGY,77605,26,46,5348.42,4278.76
RADIOLOGY,77605,TC,N/A,0,0
RADIOLOGY,77605,GLOBL,15,14199.8,11359.8
RADIOLOGY,77610,TOTAL,N/A,773.77,618.98
RADIOLOGY,77610,26,N/A,763.77,610.98
RADIOLOGY,77610,GLOBL,N/A,10,8
RADIOLOGY,77615,TOTAL,23,5676.41,4541.16
RADIOLOGY,77615,26,23,2637.04,2109.67
RADIOLOGY,77615,TC,N/A,1102.09,881.67
RADIOLOGY,77615,GLOBL,N/A,1937.28,1549.82
RADIOLOGY,77620,TOTAL,45,3407.47,2725.89
RADIOLOGY,77620,26,45,3407.47,2725.89
RADIOLOGY,77620,GLOBL,N/A,0,0
RADIOLOGY,77750,TOTAL,477,134477.56,106406.26
RADIOLOGY,77750,26,310,76190,60299.54
RADIOLOGY,77750,TC,N/A,494.49,395.59
RADIOLOGY,77750,GLOBL,167,57793.07,45711.13
RADIOLOGY,77761,TOTAL,250,53155.84,42098.24
RADIOLOGY,77761,26,221,42478.54,33556.44
RADIOLOGY,77761,TC,N/A,420.3,336.24
RADIOLOGY,77761,GLOBL,29,10257,8205.56
RADIOLOGY,77762,TOTAL,118,39079.55,31258.29
RADIOLOGY,77762,26,118,34828.7,27857.61
RADIOLOGY,77762,GLOBL,N/A,4250.85,3400.68
RADIOLOGY,77763,TOTAL,371,173030.86,138048.62
RADIOLOGY,77763,26,311,136390.03,108735.99
RADIOLOGY,77763,TC,15,4809.73,3847.77
RADIOLOGY,77763,GLOBL,45,31831.1,25464.86
RADIOLOGY,77776,TOTAL,63,17629.87,14009.66
RADIOLOGY,77776,26,51,11876.25,9406.76
RADIOLOGY,77776,TC,N/A,725.62,580.5
RADIOLOGY,77776,GLOBL,12,5028,4022.4
RADIOLOGY,77777,TOTAL,108,44245.84,35216.22
RADIOLOGY,77777,26,97,38709.18,30844.69
RADIOLOGY,77777,TC,11,2260.39,1808.29
RADIOLOGY,77777,GLOBL,N/A,3276.27,2563.24
RADIOLOGY,77778,TOTAL,11450,6220222.06,4929744.27
RADIOLOGY,77778,26,9372,5378256.85,4264232.17
RADIOLOGY,77778,TC,1598,434610.11,345815.07
RADIOLOGY,77778,GLOBL,480,407355.1,319697.03
RADIOLOGY,77785,TOTAL,24804,2880344.78,2292536.14
RADIOLOGY,77785,26,17162,1241050.89,987990.56
RADIOLOGY,77785,TC,542,77411.19,61275
RADIOLOGY,77785,GLOBL,7100,1561882.7,1243270.58
RADIOLOGY,77786,TOTAL,35652,12263553.29,9771984.23
RADIOLOGY,77786,26,19847,3275453.41,2609523.6
RADIOLOGY,77786,TC,761,309374.88,247500.36
RADIOLOGY,77786,GLOBL,15044,8678725,6914960.27
RADIOLOGY,77787,TOTAL,5932,3812991.05,3016225.04
RADIOLOGY,77787,26,2507,634699.37,502995.29
RADIOLOGY,77787,TC,38,24013.87,19211.1
RADIOLOGY,77787,GLOBL,3387,3154277.81,2494018.65
RADIOLOGY,77789,TOTAL,839,69594.83,54842.8
RADIOLOGY,77789,26,429,24726.27,19317.02
RADIOLOGY,77789,TC,12,710.24,568.22
RADIOLOGY,77789,GLOBL,398,44158.32,34957.56
RADIOLOGY,77790,TOTAL,10281,598678.29,472824.91
RADIOLOGY,77790,26,8816,466388.68,369453.89
RADIOLOGY,77790,TC,71,2700.6,2070.7
RADIOLOGY,77790,GLOBL,1394,129589.01,101300.32
RADIOLOGY,77799,TOTAL,65,16906.72,13525.38
RADIOLOGY,77799,26,27,3903.71,3122.97
RADIOLOGY,77799,TC,13,2133.29,1706.64
RADIOLOGY,77799,GLOBL,25,10869.72,8695.77
RADIOLOGY,78000,TOTAL,1138,27219.21,20603.94
RADIOLOGY,78000,26,866,8321.18,6146.68
RADIOLOGY,78000,TC,43,2515.12,1981.44
RADIOLOGY,78000,GLOBL,229,16382.91,12475.82
RADIOLOGY,78001,TOTAL,870,20980.59,16170.02
RADIOLOGY,78001,26,760,9836.7,7352.49
RADIOLOGY,78001,TC,N/A,781.26,625.02
RADIOLOGY,78001,GLOBL,110,10362.63,8192.51
RADIOLOGY,78003,TOTAL,18,785.91,628.72
RADIOLOGY,78003,26,18,296.67,237.33
RADIOLOGY,78003,TC,N/A,59.13,47.3
RADIOLOGY,78003,GLOBL,N/A,430.11,344.09
RADIOLOGY,78006,TOTAL,18669,1181789.7,909973.75
RADIOLOGY,78006,26,15341,376655.98,285090.57
RADIOLOGY,78006,TC,320,63972.09,48991.59
RADIOLOGY,78006,GLOBL,3008,741161.63,575891.59
RADIOLOGY,78007,TOTAL,27484,1680019.62,1285559.12
RADIOLOGY,78007,26,21716,540358.55,407578.95
RADIOLOGY,78007,TC,614,102961.79,80404.18
RADIOLOGY,78007,GLOBL,5154,1036699.28,797575.99
RADIOLOGY,78010,TOTAL,5739,336469.43,258414.42
RADIOLOGY,78010,26,4081,76357.05,57577.01
RADIOLOGY,78010,TC,168,21143.24,16498.71
RADIOLOGY,78010,GLOBL,1490,238969.14,184338.7
RADIOLOGY,78011,TOTAL,136,12908.43,10123.78
RADIOLOGY,78011,26,73,1758.37,1333.25
RADIOLOGY,78011,GLOBL,63,11150.06,8790.53
RADIOLOGY,78015,TOTAL,154,9593.2,7442.8
RADIOLOGY,78015,26,131,4285.23,3272.49
RADIOLOGY,78015,TC,N/A,160,51.92
RADIOLOGY,78015,GLOBL,23,5147.97,4118.39
RADIOLOGY,78016,TOTAL,31,2402.5,1868.69
RADIOLOGY,78016,26,31,1251.01,947.51
RADIOLOGY,78016,GLOBL,N/A,1151.49,921.18
RADIOLOGY,78018,TOTAL,8720,609147.64,464979.66
RADIOLOGY,78018,26,7887,335084.94,251714.33
RADIOLOGY,78018,TC,82,22675.12,17815.15
RADIOLOGY,78018,GLOBL,751,251387.58,195450.18
RADIOLOGY,78020,TOTAL,1396,53431.71,40532.75
RADIOLOGY,78020,26,1207,35948.45,26903.27
RADIOLOGY,78020,TC,N/A,54.14,43.31
RADIOLOGY,78020,GLOBL,189,17429.12,13586.17
RADIOLOGY,78070,TOTAL,28439,1679572.9,1284817.14
RADIOLOGY,78070,26,24291,991014.97,753524.92
RADIOLOGY,78070,TC,474,58505.11,45537.02
RADIOLOGY,78070,GLOBL,3674,630052.82,485755.2
RADIOLOGY,78075,TOTAL,117,9357.94,7369.61
RADIOLOGY,78075,26,104,3811.57,2932.51
RADIOLOGY,78075,TC,N/A,766.64,613.32
RADIOLOGY,78075,GLOBL,13,4779.73,3823.78
RADIOLOGY,78099,TOTAL,N/A,883.41,706.72
RADIOLOGY,78099,26,N/A,683.41,546.72
RADIOLOGY,78099,GLOBL,N/A,200,160
RADIOLOGY,78102,TOTAL,1687,67491.62,53073.95
RADIOLOGY,78102,26,1535,41791.55,32819.39
RADIOLOGY,78102,TC,12,1764.6,1411.68
RADIOLOGY,78102,GLOBL,140,23935.47,18842.88
RADIOLOGY,78103,TOTAL,234,15314.41,11976.01
RADIOLOGY,78103,26,211,7951.81,6244.92
RADIOLOGY,78103,TC,N/A,1799.5,1439.6
RADIOLOGY,78103,GLOBL,23,5563.1,4291.49
RADIOLOGY,78104,TOTAL,442,26250.89,20850.72
RADIOLOGY,78104,26,404,16136.39,12815.16
RADIOLOGY,78104,TC,N/A,400.75,320.6
RADIOLOGY,78104,GLOBL,38,9713.75,7714.96
RADIOLOGY,78110,TOTAL,N/A,58.44,39.18
RADIOLOGY,78110,26,N/A,58.44,39.18
RADIOLOGY,78110,GLOBL,N/A,0,0
RADIOLOGY,78111,TOTAL,N/A,53.94,36.79
RADIOLOGY,78111,26,N/A,53.94,36.79
RADIOLOGY,78120,TOTAL,55,640.53,468.3
RADIOLOGY,78120,26,55,640.53,468.3
RADIOLOGY,78121,TOTAL,42,672.41,516.1
RADIOLOGY,78121,26,42,672.41,516.1
RADIOLOGY,78122,TOTAL,968,24953.17,19486.3
RADIOLOGY,78122,26,930,20929.28,16351.49
RADIOLOGY,78122,GLOBL,38,4023.89,3134.81
RADIOLOGY,78130,TOTAL,16,487.34,389.81
RADIOLOGY,78130,26,16,487.34,389.81
RADIOLOGY,78135,TOTAL,N/A,230.71,159.63
RADIOLOGY,78135,26,N/A,230.71,159.63
RADIOLOGY,78140,TOTAL,84,4116.4,3149.24
RADIOLOGY,78140,26,70,2123.06,1673.66
RADIOLOGY,78140,TC,N/A,99.86,79.89
RADIOLOGY,78140,GLOBL,14,1893.48,1395.69
RADIOLOGY,78185,TOTAL,31,1267.29,997.2
RADIOLOGY,78185,26,31,629.62,487.06
RADIOLOGY,78185,GLOBL,N/A,637.67,510.14
RADIOLOGY,78191,TOTAL,15,447.72,358.13
RADIOLOGY,78191,26,15,447.72,358.13
RADIOLOGY,78195,TOTAL,33532,2388563.02,1869038.93
RADIOLOGY,78195,26,32096,1933617.53,1511701.9
RADIOLOGY,78195,TC,203,50572.42,39997.48
RADIOLOGY,78195,GLOBL,1233,404373.07,317339.55
RADIOLOGY,78199,TOTAL,N/A,300,240
RADIOLOGY,78199,26,N/A,300,240
RADIOLOGY,78199,GLOBL,N/A,0,0
RADIOLOGY,78201,TOTAL,875,21111.3,16492.44
RADIOLOGY,78201,26,875,19239.52,14999.83
RADIOLOGY,78201,TC,N/A,157.72,126.18
RADIOLOGY,78201,GLOBL,N/A,1714.06,1366.43
RADIOLOGY,78202,TOTAL,379,13366.41,10275.68
RADIOLOGY,78202,26,360,8635.69,6679.97
RADIOLOGY,78202,TC,19,3201.88,2561.58
RADIOLOGY,78202,GLOBL,N/A,1528.84,1034.13
RADIOLOGY,78205,TOTAL,2298,128074.12,98707.38
RADIOLOGY,78205,26,2061,73358.25,57036.61
RADIOLOGY,78205,TC,34,6173.38,4812.01
RADIOLOGY,78205,GLOBL,203,48542.49,36858.76
RADIOLOGY,78206,TOTAL,470,39221.77,30546.36
RADIOLOGY,78206,26,405,19223.79,14871.77
RADIOLOGY,78206,TC,12,3036.69,2429.38
RADIOLOGY,78206,GLOBL,53,16961.29,13245.21
RADIOLOGY,78215,TOTAL,7711,357218.67,276461.36
RADIOLOGY,78215,26,6710,165891.54,128967.62
RADIOLOGY,78215,TC,123,19774.2,15406.76
RADIOLOGY,78215,GLOBL,878,171552.93,132086.98
RADIOLOGY,78216,TOTAL,1040,46264.19,35426.05
RADIOLOGY,78216,26,854,24198.28,18964.92
RADIOLOGY,78216,TC,86,8395.53,6594.78
RADIOLOGY,78216,GLOBL,100,13670.38,9866.35
RADIOLOGY,78220,TOTAL,2364,72015.33,56302.14
RADIOLOGY,78220,26,2222,52292.84,41012.89
RADIOLOGY,78220,TC,N/A,977.71,740.14
RADIOLOGY,78220,GLOBL,142,18744.78,14549.11
RADIOLOGY,78223,TOTAL,182155,11805065.4,9145741.37
RADIOLOGY,78223,26,165816,6897634.65,5331753.28
RADIOLOGY,78223,TC,2522,639295.46,498747.59
RADIOLOGY,78223,GLOBL,13817,4268135.29,3315240.5
RADIOLOGY,78230,TOTAL,75,3692.91,2863.19
RADIOLOGY,78230,26,62,1409.4,1036.39
RADIOLOGY,78230,GLOBL,13,2283.51,1826.8
RADIOLOGY,78231,TOTAL,48,3128.04,2394.08
RADIOLOGY,78231,26,28,721.37,557.34
RADIOLOGY,78231,GLOBL,20,2406.67,1836.74
RADIOLOGY,78232,TOTAL,51,2585.59,1930.85
RADIOLOGY,78232,26,38,885.73,689.76
RADIOLOGY,78232,TC,N/A,91.73,73.38
RADIOLOGY,78232,GLOBL,13,1608.13,1167.71
RADIOLOGY,78258,TOTAL,183,9328.39,7193.3
RADIOLOGY,78258,26,170,6303.72,4817.1
RADIOLOGY,78258,TC,N/A,206.03,164.82
RADIOLOGY,78258,GLOBL,13,2818.64,2211.38
RADIOLOGY,78261,TOTAL,46,6792.58,5423.33
RADIOLOGY,78261,26,20,701.12,550.13
RADIOLOGY,78261,GLOBL,26,6091.46,4873.2
RADIOLOGY,78262,TOTAL,241,20432.11,15951.72
RADIOLOGY,78262,26,193,6370.88,4877.76
RADIOLOGY,78262,TC,N/A,1839.33,1471.44
RADIOLOGY,78262,GLOBL,48,12221.9,9602.52
RADIOLOGY,78264,TOTAL,72391,4785030.56,3704143.47
RADIOLOGY,78264,26,63949,2457484.86,1899527.06
RADIOLOGY,78264,TC,1000,232208.05,181237.89
RADIOLOGY,78264,GLOBL,7442,2095337.65,1623378.52
RADIOLOGY,78267,TOTAL,8802,97322.22,96758.19
RADIOLOGY,78267,26,N/A,0,0
RADIOLOGY,78267,GLOBL,8802,97322.22,96758.19
RADIOLOGY,78268,TOTAL,9246,845526.09,827123.82
RADIOLOGY,78268,GLOBL,9246,845526.09,827123.82
RADIOLOGY,78270,TOTAL,N/A,302.44,241.95
RADIOLOGY,78270,26,N/A,27.18,21.74
RADIOLOGY,78270,GLOBL,N/A,275.26,220.21
RADIOLOGY,78271,TOTAL,N/A,0,0
RADIOLOGY,78271,GLOBL,N/A,0,0
RADIOLOGY,78272,TOTAL,N/A,199.72,74.53
RADIOLOGY,78272,26,N/A,93.15,74.53
RADIOLOGY,78272,GLOBL,N/A,106.57,0
RADIOLOGY,78278,TOTAL,39601.1,1972706.06,1540277.46
RADIOLOGY,78278,26,39559.1,1959005.63,1529317.14
RADIOLOGY,78278,TC,N/A,1516.74,1213.4
RADIOLOGY,78278,GLOBL,42,12183.69,9746.92
RADIOLOGY,78282,TOTAL,54,1119.62,855.68
RADIOLOGY,78282,26,54,1119.62,855.68
RADIOLOGY,78290,TOTAL,1056,44566.19,34857.21
RADIOLOGY,78290,26,1022,35041.49,27305.02
RADIOLOGY,78290,TC,N/A,223.01,178.41
RADIOLOGY,78290,GLOBL,34,9301.69,7373.78
RADIOLOGY,78291,TOTAL,275,12515.96,9604.24
RADIOLOGY,78291,26,275,12278.97,9414.65
RADIOLOGY,78291,GLOBL,N/A,236.99,189.59
RADIOLOGY,78299,TOTAL,N/A,361.6,289.28
RADIOLOGY,78299,26,N/A,31.53,25.22
RADIOLOGY,78299,GLOBL,N/A,330.07,264.06
