,,,Medicare Part B Physician/Supplier BESS Data,,,,,,,,
,,,For Calendar Year 2008,,,,,,,,
,,,Code Ranges 00100 - 01999,,,,,,,,
,,,,,,,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,,,,
,OTHER,,403,"$85,482.57 ","$68,018.14 ",,,,,,
,TOTAL,,"1,331","$415,327.73 ","$329,982.64 ",,,,,,
01442,AA,,161,"$63,494.54 ","$50,296.70 ",,,,,,
,AD,,1,$60.03 ,$48.02 ,,,,,,
,QK,,162,"$36,744.52 ","$28,918.13 ",,,,,,
,QZ,,41,"$16,582.46 ","$13,157.96 ",,,,,,
,OTHER,,209,"$46,231.90 ","$36,734.51 ",,,,,,
,TOTAL,,574,"$163,113.45 ","$129,155.32 ",,,,,,
01444,AA,,780,"$370,278.61 ","$293,548.66 ",,,,,,
,AD,,13,"$1,259.95 ","$1,007.95 ",,,,,,
,QK,,"1,088","$283,196.39 ","$224,833.41 ",,,,,,
,QZ,,217,"$98,405.45 ","$78,304.42 ",,,,,,
,OTHER,,934,"$232,803.94 ","$185,580.29 ",,,,,,
,TOTAL,,"3,032","$985,944.34 ","$783,274.73 ",,,,,,
0145T,OTHER,,"2,097","$617,007.37 ","$487,362.01 ",,,,,,
,TOTAL,,"2,097","$617,007.37 ","$487,362.01 ",,,,,,
0146T,OTHER,,"22,502","$9,625,782.25 ","$7,589,543.91 ",,,,,,
,TOTAL,,"22,502","$9,625,782.25 ","$7,589,543.91 ",,,,,,
01462,AA,,"2,021","$306,739.69 ","$240,364.52 ",,,,,,
,AD,,34,"$2,516.28 ","$1,846.01 ",,,,,,
,QK,,"1,718","$137,897.83 ","$107,259.79 ",,,,,,
,QZ,,"1,035","$149,807.31 ","$117,635.35 ",,,,,,
,OTHER,,"2,384","$184,140.07 ","$144,858.55 ",,,,,,
,TOTAL,,"7,192","$781,101.18 ","$611,964.22 ",,,,,,
01464,AA,,"1,198","$202,583.19 ","$158,732.81 ",,,,,,
,AD,,13,$955.68 ,$764.53 ,,,,,,
,QK,,"1,034","$90,493.21 ","$70,430.77 ",,,,,,
,QZ,,589,"$100,875.10 ","$79,603.83 ",,,,,,
,OTHER,,"1,223","$104,042.62 ","$82,104.25 ",,,,,,
,TOTAL,,"4,057","$498,949.80 ","$391,636.19 ",,,,,,
0147T,OTHER,,"21,629","$10,395,837.75 ","$8,237,791.15 ",,,,,,
,TOTAL,,"21,629","$10,395,837.75 ","$8,237,791.15 ",,,,,,
01470,AA,,"18,184","$2,803,685.39 ","$2,202,721.62 ",,,,,,
,AD,,306,"$24,469.80 ","$19,081.99 ",,,,,,
,QK,,"14,358","$1,149,399.89 ","$899,536.15 ",,,,,,
,QZ,,"7,535","$1,119,195.13 ","$879,926.75 ",,,,,,
,OTHER,,"17,456","$1,366,974.77 ","$1,077,423.89 ",,,,,,
,TOTAL,,"57,839","$6,463,724.98 ","$5,078,690.40 ",,,,,,
01472,AA,,"1,203","$292,841.71 ","$229,428.66 ",,,,,,
,AD,,26,"$2,793.16 ","$2,234.53 ",,,,,,
,QK,,966,"$117,356.87 ","$92,603.90 ",,,,,,
,QZ,,429,"$106,379.34 ","$83,982.07 ",,,,,,
,OTHER,,"1,082","$129,553.14 ","$102,545.22 ",,,,,,
,TOTAL,,"3,706","$648,924.22 ","$510,794.38 ",,,,,,
01474,AA,,532,"$142,824.59 ","$112,149.56 ",,,,,,
,AD,,3,$271.59 ,$217.26 ,,,,,,
,QK,,474,"$65,253.73 ","$51,481.28 ",,,,,,
,QZ,,171,"$46,776.33 ","$37,115.40 ",,,,,,
,OTHER,,490,"$65,913.23 ","$52,435.52 ",,,,,,
,TOTAL,,"1,670","$321,039.47 ","$253,399.02 ",,,,,,
0148T,OTHER,,"11,685","$7,002,612.75 ","$5,536,471.65 ",,,,,,
,TOTAL,,"11,685","$7,002,612.75 ","$5,536,471.65 ",,,,,,
01480,AA,,"75,859","$13,719,688.67 ","$10,764,422.53 ",,,,,,
,AD,,"1,310","$108,471.01 ","$84,086.03 ",,,,,,
,QK,,"62,690","$5,871,831.24 ","$4,590,061.87 ",,,,,,
,QZ,,"33,818","$5,941,958.16 ","$4,664,158.72 ",,,,,,
,OTHER,,"75,325","$6,897,003.20 ","$5,435,539.54 ",,,,,,
,TOTAL,,"249,002","$32,538,952.28 ","$25,538,268.69 ",,,,,,
01482,AA,,"7,074","$1,563,750.11 ","$1,240,058.23 ",,,,,,
,AD,,172,"$14,447.00 ","$11,469.09 ",,,,,,
,QK,,"7,523","$865,965.79 ","$685,017.17 ",,,,,,
,QZ,,"2,864","$618,561.46 ","$491,318.45 ",,,,,,
,OTHER,,"8,459","$940,329.19 ","$747,846.53 ",,,,,,
,TOTAL,,"26,092","$4,003,053.55 ","$3,175,709.47 ",,,,,,
01484,AA,,996,"$269,865.90 ","$211,042.48 ",,,,,,
,AD,,16,"$1,132.85 ",$906.27 ,,,,,,
,QK,,"1,035","$144,543.30 ","$111,724.80 ",,,,,,
,QZ,,364,"$93,601.26 ","$73,337.38 ",,,,,,
,OTHER,,"1,254","$169,446.57 ","$132,785.54 ",,,,,,
,TOTAL,,"3,665","$678,589.88 ","$529,796.47 ",,,,,,
01486,AA,,301,"$123,089.23 ","$97,527.49 ",,,,,,
,AD,,6,$415.91 ,$332.73 ,,,,,,
,QK,,313,"$62,071.10 ","$48,983.00 ",,,,,,
,QZ,,111,"$45,652.16 ","$36,507.97 ",,,,,,
,OTHER,,298,"$57,179.79 ","$45,589.32 ",,,,,,
,TOTAL,,"1,029","$288,408.19 ","$228,940.51 ",,,,,,
0149T,OTHER,,"15,088","$7,264,289.48 ","$5,757,888.89 ",,,,,,
,TOTAL,,"15,088","$7,264,289.48 ","$5,757,888.89 ",,,,,,
01490,AA,,63,"$9,145.04 ","$7,103.51 ",,,,,,
,AD,,1,$79.36 ,$63.49 ,,,,,,
,QK,,52,"$3,351.85 ","$2,541.60 ",,,,,,
,QZ,,32,"$3,994.98 ","$3,162.49 ",,,,,,
,OTHER,,66,"$4,148.40 ","$3,318.70 ",,,,,,
,TOTAL,,214,"$20,719.63 ","$16,189.79 ",,,,,,
0150T,OTHER,,42,"$10,255.76 ","$7,988.56 ",,,,,,
,TOTAL,,42,"$10,255.76 ","$7,988.56 ",,,,,,
01500,AA,,827,"$338,188.12 ","$268,180.80 ",,,,,,
,AD,,11,$850.60 ,$654.57 ,,,,,,
,QK,,633,"$139,082.17 ","$110,426.20 ",,,,,,
,QZ,,205,"$80,501.42 ","$64,289.29 ",,,,,,
,OTHER,,896,"$188,410.30 ","$150,442.77 ",,,,,,
,TOTAL,,"2,572","$747,032.61 ","$593,993.63 ",,,,,,
01502,AA,,368,"$118,744.44 ","$93,691.66 ",,,,,,
,AD,,6,$445.28 ,$356.21 ,,,,,,
,QK,,335,"$58,240.29 ","$46,402.05 ",,,,,,
,QZ,,74,"$24,590.50 ","$19,648.08 ",,,,,,
,OTHER,,395,"$64,904.81 ","$51,566.81 ",,,,,,
,TOTAL,,"1,178","$266,925.32 ","$211,664.81 ",,,,,,
0151T,OTHER,,"31,765","$5,061,083.05 ","$4,031,257.53 ",,,,,,
,TOTAL,,"31,765","$5,061,083.05 ","$4,031,257.53 ",,,,,,
01520,AA,,"1,500","$283,153.86 ","$221,622.27 ",,,,,,
,AD,,15,"$1,317.92 ","$1,047.84 ",,,,,,
,QK,,"1,117","$107,178.33 ","$83,727.17 ",,,,,,
,QZ,,548,"$95,301.38 ","$73,889.45 ",,,,,,
,OTHER,,"1,480","$138,339.89 ","$108,553.47 ",,,,,,
,TOTAL,,"4,660","$625,291.38 ","$488,840.20 ",,,,,,
01522,AA,,140,"$41,823.20 ","$32,891.69 ",,,,,,
,AD,,1,$78.48 ,$62.78 ,,,,,,
,QK,,130,"$21,530.91 ","$16,829.61 ",,,,,,
,QZ,,84,"$21,522.55 ","$17,154.53 ",,,,,,
,OTHER,,161,"$23,934.12 ","$18,943.32 ",,,,,,
,TOTAL,,516,"$108,889.26 ","$85,881.93 ",,,,,,
0159T,OTHER,,"2,931","$35,538.23 ","$28,333.16 ",,,,,,
,TOTAL,,"2,931","$35,538.23 ","$28,333.16 ",,,,,,
01610,AA,,"19,210","$4,683,848.25 ","$3,700,324.22 ",,,,,,
,AD,,400,"$32,448.87 ","$25,538.09 ",,,,,,
,QK,,"21,665","$2,766,172.68 ","$2,185,686.88 ",,,,,,
,QZ,,"8,012","$1,881,061.73 ","$1,488,717.67 ",,,,,,
,OTHER,,"22,443","$2,796,258.02 ","$2,220,167.87 ",,,,,,
,TOTAL,,"71,730","$12,159,789.55 ","$9,620,434.73 ",,,,,,
01620,AA,,"2,897","$384,638.15 ","$300,383.73 ",,,,,,
,AD,,28,"$2,044.67 ","$1,573.25 ",,,,,,
,QK,,"1,870","$126,966.80 ","$99,457.84 ",,,,,,
,QZ,,"1,530","$197,913.20 ","$155,124.86 ",,,,,,
,OTHER,,"2,817","$189,962.15 ","$148,726.32 ",,,,,,
,TOTAL,,"9,142","$901,524.97 ","$705,266.00 ",,,,,,
01622,AA,,943,"$221,472.36 ","$173,667.32 ",,,,,,
,AD,,44,"$3,841.88 ","$2,947.83 ",,,,,,
,QK,,"1,105","$129,599.17 ","$100,951.00 ",,,,,,
,QZ,,989,"$223,866.06 ","$175,237.19 ",,,,,,
,OTHER,,"1,822","$211,496.03 ","$167,316.38 ",,,,,,
,TOTAL,,"4,903","$790,275.50 ","$620,119.72 ",,,,,,
01630,AA,,"43,586","$11,466,688.42 ","$9,035,530.21 ",,,,,,
,AD,,845,"$69,981.62 ","$54,867.59 ",,,,,,
,QK,,"41,941","$5,581,120.58 ","$4,391,176.86 ",,,,,,
,QZ,,"21,686","$5,529,942.14 ","$4,364,075.68 ",,,,,,
,OTHER,,"46,351","$6,095,346.47 ","$4,827,381.95 ",,,,,,
,TOTAL,,"154,409","$28,743,079.23 ","$22,673,032.29 ",,,,,,
01632,AA,,63,"$18,065.24 ","$14,030.84 ",,,,,,
,AD,,1,$79.36 ,$63.49 ,,,,,,
,QK,,47,"$7,645.21 ","$6,014.54 ",,,,,,
,QZ,,8,"$2,319.28 ","$1,855.43 ",,,,,,
,OTHER,,47,"$7,597.61 ","$6,078.12 ",,,,,,
,TOTAL,,166,"$35,706.70 ","$28,042.42 ",,,,,,
01634,AA,,12,"$4,520.64 ","$3,616.52 ",,,,,,
,QK,,12,"$2,670.10 ","$2,106.55 ",,,,,,
,QZ,,7,"$2,501.47 ","$1,957.23 ",,,,,,
,OTHER,,16,"$3,006.49 ","$2,405.19 ",,,,,,
,TOTAL,,47,"$12,698.70 ","$10,085.49 ",,,,,,
01636,AA,,7,"$3,856.18 ","$3,084.96 ",,,,,,
,QK,,17,"$6,507.26 ","$5,205.82 ",,,,,,
,QZ,,1,$439.76 ,$351.81 ,,,,,,
,OTHER,,16,"$4,651.58 ","$3,721.26 ",,,,,,
,TOTAL,,41,"$15,454.78 ","$12,363.85 ",,,,,,
01638,AA,,"7,030","$3,027,094.31 ","$2,397,741.22 ",,,,,,
,AD,,193,"$15,897.12 ","$12,471.91 ",,,,,,
,QK,,"7,948","$1,750,545.27 ","$1,387,250.19 ",,,,,,
,QZ,,"3,530","$1,505,609.27 ","$1,193,180.82 ",,,,,,
,OTHER,,"8,002","$1,723,432.95 ","$1,369,869.70 ",,,,,,
,TOTAL,,"26,703","$8,022,578.92 ","$6,360,513.84 ",,,,,,
01650,AA,,343,"$98,960.44 ","$78,417.94 ",,,,,,
,AD,,46,"$3,503.28 ","$2,802.62 ",,,,,,
,QK,,338,"$48,410.74 ","$38,506.88 ",,,,,,
,QZ,,366,"$75,562.13 ","$59,525.27 ",,,,,,
,OTHER,,404,"$56,221.41 ","$44,838.59 ",,,,,,
,TOTAL,,"1,497","$282,658.00 ","$224,091.30 ",,,,,,
01652,AA,,192,"$72,810.79 ","$57,872.24 ",,,,,,
,AD,,2,$153.60 ,$122.88 ,,,,,,
,QK,,201,"$40,138.18 ","$31,540.51 ",,,,,,
,QZ,,35,"$12,491.01 ","$9,884.80 ",,,,,,
,OTHER,,223,"$42,730.64 ","$34,184.51 ",,,,,,
,TOTAL,,653,"$168,324.22 ","$133,604.94 ",,,,,,
01654,AA,,130,"$55,839.96 ","$44,507.41 ",,,,,,
,AD,,5,$363.23 ,$290.57 ,,,,,,
,QK,,130,"$30,289.29 ","$23,909.70 ",,,,,,
,QZ,,35,"$12,784.55 ","$9,872.00 ",,,,,,
,OTHER,,139,"$30,733.06 ","$24,376.19 ",,,,,,
,TOTAL,,439,"$130,010.09 ","$102,955.87 ",,,,,,
01656,AA,,653,"$355,518.70 ","$282,682.75 ",,,,,,
,AD,,11,$773.57 ,$618.84 ,,,,,,
,QK,,611,"$171,972.75 ","$136,698.99 ",,,,,,
,QZ,,149,"$74,131.01 ","$59,304.85 ",,,,,,
,OTHER,,597,"$161,719.96 ","$128,518.92 ",,,,,,
,TOTAL,,"2,021","$764,115.99 ","$607,824.35 ",,,,,,
01670,AA,,71,"$14,725.47 ","$11,780.36 ",,,,,,
,AD,,1,$78.48 ,$62.78 ,,,,,,
,QK,,45,"$6,292.06 ","$5,033.65 ",,,,,,
,QZ,,26,"$5,686.27 ","$4,441.00 ",,,,,,
,OTHER,,134,"$12,277.30 ","$9,821.86 ",,,,,,
,TOTAL,,277,"$39,059.58 ","$31,139.65 ",,,,,,
01680,AA,,5,$693.28 ,$554.63 ,,,,,,
,QK,,3,$176.86 ,$103.23 ,,,,,,
,QZ,,3,$386.20 ,$308.96 ,,,,,,
,OTHER,,9,$649.38 ,$481.26 ,,,,,,
,TOTAL,,20,"$1,905.72 ","$1,448.08 ",,,,,,
01682,QK,,1,$63.10 ,$50.48 ,,,,,,
,QZ,,1,$113.40 ,$90.72 ,,,,,,
,OTHER,,2,$216.94 ,$173.55 ,,,,,,
,TOTAL,,4,$393.44 ,$314.75 ,,,,,,
0170T,OTHER,,13,"$7,448.74 ","$5,959.01 ",,,,,,
,TOTAL,,13,"$7,448.74 ","$5,959.01 ",,,,,,
0171T,OTHER,,"6,591","$5,484,562.80 ","$4,378,559.18 ",,,,,,
,TOTAL,,"6,591","$5,484,562.80 ","$4,378,559.18 ",,,,,,
01710,AA,,"5,426","$866,540.25 ","$678,929.80 ",,,,,,
,AD,,83,"$6,793.10 ","$5,260.71 ",,,,,,
,QK,,"4,876","$412,776.38 ","$322,860.78 ",,,,,,
,QZ,,"2,693","$417,281.55 ","$329,642.00 ",,,,,,
,OTHER,,"5,609","$460,537.37 ","$362,661.69 ",,,,,,
,TOTAL,,"18,687","$2,163,928.65 ","$1,699,354.98 ",,,,,,
01712,AA,,156,"$30,383.33 ","$23,989.85 ",,,,,,
,AD,,1,$79.92 ,$63.94 ,,,,,,
,QK,,166,"$16,576.49 ","$12,812.36 ",,,,,,
,QZ,,69,"$13,281.49 ","$10,495.47 ",,,,,,
,OTHER,,175,"$17,098.89 ","$13,559.73 ",,,,,,
,TOTAL,,567,"$77,420.12 ","$60,921.35 ",,,,,,
01714,AA,,9,"$2,448.28 ","$1,958.64 ",,,,,,
,QK,,8,$907.87 ,$726.30 ,,,,,,
,QZ,,2,$631.74 ,$505.39 ,,,,,,
,OTHER,,5,$595.57 ,$476.45 ,,,,,,
,TOTAL,,24,"$4,583.46 ","$3,666.78 ",,,,,,
01716,AA,,170,"$42,788.71 ","$33,636.27 ",,,,,,
,AD,,5,$398.28 ,$317.83 ,,,,,,
,QK,,181,"$23,521.46 ","$18,070.56 ",,,,,,
,QZ,,63,"$15,922.79 ","$12,537.28 ",,,,,,
,OTHER,,191,"$25,003.35 ","$19,718.60 ",,,,,,
,TOTAL,,610,"$107,634.59 ","$84,280.54 ",,,,,,
0172T,OTHER,,"3,737","$1,383,445.13 ","$1,106,152.04 ",,,,,,
,TOTAL,,"3,737","$1,383,445.13 ","$1,106,152.04 ",,,,,,
01730,AA,,648,"$106,923.78 ","$83,811.32 ",,,,,,
,AD,,16,"$1,168.26 ",$908.33 ,,,,,,
,QK,,438,"$37,543.90 ","$29,445.69 ",,,,,,
,QZ,,318,"$48,297.09 ","$37,901.90 ",,,,,,
,OTHER,,680,"$56,762.00 ","$44,744.80 ",,,,,,
,TOTAL,,"2,100","$250,695.03 ","$196,812.04 ",,,,,,
01732,AA,,19,"$3,910.02 ","$3,128.02 ",,,,,,
,QK,,35,"$3,602.15 ","$2,780.83 ",,,,,,
,QZ,,11,"$1,978.49 ","$1,547.92 ",,,,,,
,OTHER,,45,"$4,164.65 ","$3,258.64 ",,,,,,
,TOTAL,,110,"$13,655.31 ","$10,715.41 ",,,,,,
0174T,OTHER,,801,"$1,928.24 ","$1,416.64 ",,,,,,
,TOTAL,,801,"$1,928.24 ","$1,416.64 ",,,,,,
01740,AA,,"6,319","$1,551,069.62 ","$1,224,024.28 ",,,,,,
,AD,,116,"$10,155.47 ","$7,792.43 ",,,,,,
,QK,,"5,604","$728,460.52 ","$573,860.36 ",,,,,,
,QZ,,"2,976","$702,763.55 ","$553,789.40 ",,,,,,
,OTHER,,"7,011","$893,024.05 ","$705,659.55 ",,,,,,
,TOTAL,,"22,026","$3,885,473.21 ","$3,065,126.02 ",,,,,,
01742,AA,,76,"$22,319.43 ","$17,770.72 ",,,,,,
,AD,,1,$78.48 ,$62.78 ,,,,,,
,QK,,62,"$9,566.06 ","$7,652.85 ",,,,,,
,QZ,,40,"$11,303.91 ","$9,043.12 ",,,,,,
,OTHER,,78,"$12,061.09 ","$9,648.85 ",,,,,,
,TOTAL,,257,"$55,328.97 ","$44,178.32 ",,,,,,
01744,AA,,"1,327","$422,503.57 ","$333,743.55 ",,,,,,
,AD,,33,"$3,171.27 ","$2,461.67 ",,,,,,
,QK,,"1,435","$241,026.91 ","$190,085.07 ",,,,,,
,QZ,,578,"$178,425.25 ","$140,663.39 ",,,,,,
,OTHER,,"1,589","$255,473.16 ","$202,105.98 ",,,,,,
,TOTAL,,"4,962","$1,100,600.16 ","$869,059.66 ",,,,,,
01756,AA,,136,"$39,350.88 ","$31,049.70 ",,,,,,
,AD,,5,$339.24 ,$225.50 ,,,,,,
,QK,,267,"$43,962.85 ","$34,870.99 ",,,,,,
,QZ,,57,"$14,078.42 ","$11,121.02 ",,,,,,
,OTHER,,253,"$39,231.26 ","$31,229.63 ",,,,,,
,TOTAL,,718,"$136,962.65 ","$108,496.84 ",,,,,,
01758,AA,,80,"$21,271.38 ","$17,017.14 ",,,,,,
,QK,,99,"$12,548.21 ","$9,968.27 ",,,,,,
,QZ,,28,"$5,808.66 ","$4,646.93 ",,,,,,
,OTHER,,97,"$11,993.40 ","$9,588.18 ",,,,,,
,TOTAL,,304,"$51,621.65 ","$41,220.52 ",,,,,,
0176T,OTHER,,104,"$129,112.49 ","$103,290.26 ",,,,,,
,TOTAL,,104,"$129,112.49 ","$103,290.26 ",,,,,,
01760,AA,,313,"$131,876.57 ","$103,495.72 ",,,,,,
,AD,,3,$214.47 ,$171.58 ,,,,,,
,QK,,465,"$99,783.97 ","$79,068.96 ",,,,,,
,QZ,,130,"$51,740.49 ","$41,055.85 ",,,,,,
,OTHER,,452,"$93,276.72 ","$73,377.38 ",,,,,,
,TOTAL,,"1,363","$376,892.22 ","$297,169.49 ",,,,,,
0177T,OTHER,,347,"$433,715.12 ","$345,257.15 ",,,,,,
,TOTAL,,347,"$433,715.12 ","$345,257.15 ",,,,,,
01770,AA,,"2,508","$684,029.67 ","$543,267.95 ",,,,,,
,AD,,28,"$2,551.12 ","$2,040.87 ",,,,,,
,QK,,"2,257","$327,425.18 ","$258,946.32 ",,,,,,
,QZ,,774,"$210,982.61 ","$166,492.60 ",,,,,,
,OTHER,,"2,831","$394,954.39 ","$313,430.11 ",,,,,,
,TOTAL,,"8,398","$1,619,942.97 ","$1,284,177.85 ",,,,,,
01772,AA,,987,"$248,518.25 ","$197,138.97 ",,,,,,
,AD,,12,$884.79 ,$707.82 ,,,,,,
,QK,,574,"$79,132.52 ","$62,149.02 ",,,,,,
,QZ,,208,"$55,793.92 ","$44,534.59 ",,,,,,
,OTHER,,881,"$115,603.39 ","$91,248.82 ",,,,,,
,TOTAL,,"2,662","$499,932.87 ","$395,779.22 ",,,,,,
01780,AA,,183,"$36,020.41 ","$28,679.79 ",,,,,,
,AD,,2,$159.12 ,$127.29 ,,,,,,
,QK,,168,"$18,976.84 ","$15,032.28 ",,,,,,
,QZ,,75,"$16,080.17 ","$12,666.87 ",,,,,,
,OTHER,,410,"$42,278.35 ","$33,529.07 ",,,,,,
,TOTAL,,838,"$113,514.89 ","$90,035.30 ",,,,,,
01782,AA,,33,"$7,471.23 ","$5,864.66 ",,,,,,
,AD,,1,$76.48 ,$61.18 ,,,,,,
,QK,,36,"$4,242.15 ","$3,369.88 ",,,,,,
,QZ,,10,"$2,273.76 ","$1,819.02 ",,,,,,
,OTHER,,40,"$4,188.56 ","$3,300.63 ",,,,,,
,TOTAL,,120,"$18,252.18 ","$14,415.37 ",,,,,,
0181T,OTHER,,6,$804.45 ,$608.62 ,,,,,,
,TOTAL,,6,$804.45 ,$608.62 ,,,,,,
01810,AA,,"70,642","$9,288,908.24 ","$7,276,177.88 ",,,,,,
,AD,,975,"$78,879.25 ","$61,169.15 ",,,,,,
,QK,,"61,617","$4,107,706.33 ","$3,207,087.84 ",,,,,,
,QZ,,"33,978","$4,376,484.81 ","$3,427,756.90 ",,,,,,
,OTHER,,"72,697","$4,789,706.30 ","$3,766,824.52 ",,,,,,
,TOTAL,,"239,909","$22,641,684.93 ","$17,739,016.29 ",,,,,,
0182T,OTHER,,6,"$7,153.64 ","$5,722.91 ",,,,,,
,TOTAL,,6,"$7,153.64 ","$5,722.91 ",,,,,,
01820,AA,,"5,413","$751,715.78 ","$586,016.29 ",,,,,,
,AD,,76,"$5,783.15 ","$4,473.70 ",,,,,,
,QK,,"4,312","$305,480.37 ","$237,737.54 ",,,,,,
,QZ,,"3,286","$432,866.92 ","$338,319.59 ",,,,,,
,OTHER,,"5,983","$417,507.12 ","$326,505.55 ",,,,,,
,TOTAL,,"19,070","$1,913,353.34 ","$1,493,052.67 ",,,,,,
01829,AA,,51,"$9,755.15 ","$7,696.14 ",,,,,,
,AD,,1,$81.04 ,$64.83 ,,,,,,
,QK,,62,"$5,186.46 ","$4,060.82 ",,,,,,
,QZ,,30,"$5,226.36 ","$4,181.12 ",,,,,,
,OTHER,,64,"$4,988.11 ","$3,990.46 ",,,,,,
,TOTAL,,208,"$25,237.12 ","$19,993.37 ",,,,,,
0183T,OTHER,,14,$426.28 ,$341.00 ,,,,,,
,TOTAL,,14,$426.28 ,$341.00 ,,,,,,
01830,AA,,"26,821","$5,041,832.65 ","$3,951,705.65 ",,,,,,
,AD,,409,"$32,678.42 ","$24,354.99 ",,,,,,
,QK,,"23,668","$2,300,385.25 ","$1,797,129.17 ",,,,,,
,QZ,,"12,111","$2,178,912.48 ","$1,709,159.98 ",,,,,,
,OTHER,,"28,259","$2,668,677.11 ","$2,097,268.57 ",,,,,,
,TOTAL,,"91,268","$12,222,485.91 ","$9,579,618.36 ",,,,,,
01832,AA,,51,"$16,518.38 ","$12,774.57 ",,,,,,
,AD,,1,$60.03 ,$48.02 ,,,,,,
,QK,,62,"$10,013.37 ","$7,779.62 ",,,,,,
,QZ,,22,"$7,398.75 ","$5,700.93 ",,,,,,
,OTHER,,57,"$9,401.68 ","$7,222.31 ",,,,,,
,TOTAL,,193,"$43,392.21 ","$33,525.45 ",,,,,,
0184T,OTHER,,20,"$11,971.53 ","$9,577.21 ",,,,,,
,TOTAL,,20,"$11,971.53 ","$9,577.21 ",,,,,,
01840,AA,,"1,815","$462,890.51 ","$366,005.29 ",,,,,,
,AD,,21,"$2,068.85 ","$1,648.57 ",,,,,,
,QK,,"2,011","$270,691.46 ","$214,631.31 ",,,,,,
,QZ,,674,"$172,528.11 ","$136,100.37 ",,,,,,
,OTHER,,"2,493","$319,874.09 ","$253,808.83 ",,,,,,
,TOTAL,,"7,014","$1,228,053.02 ","$972,194.37 ",,,,,,
01842,AA,,337,"$93,493.51 ","$73,484.22 ",,,,,,
,QK,,174,"$25,418.34 ","$20,223.18 ",,,,,,
,QZ,,111,"$30,862.58 ","$24,366.04 ",,,,,,
,OTHER,,235,"$30,316.38 ","$23,879.49 ",,,,,,
,TOTAL,,857,"$180,090.81 ","$141,952.93 ",,,,,,
01844,AA,,"54,032","$14,980,199.48 ","$11,865,734.18 ",,,,,,
,AD,,927,"$79,822.37 ","$62,429.22 ",,,,,,
,QK,,"56,451","$8,045,921.68 ","$6,344,982.40 ",,,,,,
,QZ,,"18,364","$5,018,771.24 ","$3,978,242.01 ",,,,,,
,OTHER,,"61,283","$8,563,524.02 ","$6,794,181.13 ",,,,,,
,TOTAL,,"191,057","$36,688,238.79 ","$29,045,568.94 ",,,,,,
01850,AA,,520,"$86,564.85 ","$68,131.23 ",,,,,,
,AD,,4,$309.16 ,$247.32 ,,,,,,
,QK,,487,"$41,977.40 ","$33,217.53 ",,,,,,
,QZ,,206,"$35,938.72 ","$28,738.83 ",,,,,,
,OTHER,,574,"$50,551.55 ","$40,176.96 ",,,,,,
,TOTAL,,"1,791","$215,341.68 ","$170,511.87 ",,,,,,
01852,AA,,10,"$2,082.36 ","$1,665.90 ",,,,,,
,QK,,4,$348.04 ,$278.44 ,,,,,,
,OTHER,,4,$358.06 ,$286.46 ,,,,,,
,TOTAL,,18,"$2,788.46 ","$2,230.80 ",,,,,,
01860,AA,,25,"$3,822.87 ","$3,058.32 ",,,,,,
,QK,,24,"$1,921.70 ","$1,493.19 ",,,,,,
,QZ,,15,"$1,752.07 ","$1,401.64 ",,,,,,
,OTHER,,33,"$2,614.70 ","$2,023.82 ",,,,,,
,TOTAL,,97,"$10,111.34 ","$7,976.97 ",,,,,,
0187T,OTHER,,550,"$26,938.85 ","$21,397.80 ",,,,,,
,TOTAL,,550,"$26,938.85 ","$21,397.80 ",,,,,,
0191T,OTHER,,5,"$3,355.50 ","$2,684.40 ",,,,,,
,TOTAL,,5,"$3,355.50 ","$2,684.40 ",,,,,,
01916,AA,,"7,985","$1,929,271.37 ","$1,528,645.65 ",,,,,,
,AD,,259,"$19,256.81 ","$15,078.93 ",,,,,,
,QK,,"9,589","$1,170,144.60 ","$923,752.43 ",,,,,,
,QZ,,"3,344","$722,239.73 ","$568,964.76 ",,,,,,
,OTHER,,"10,476","$1,233,726.94 ","$974,427.44 ",,,,,,
,TOTAL,,"31,653","$5,074,639.45 ","$4,010,869.21 ",,,,,,
0192T,OTHER,,830,"$735,148.98 ","$587,610.54 ",,,,,,
,TOTAL,,830,"$735,148.98 ","$587,610.54 ",,,,,,
01920,AA,,"4,876","$1,206,953.98 ","$954,096.89 ",,,,,,
,AD,,16,"$1,251.58 ","$1,001.30 ",,,,,,
,QK,,"1,076","$154,728.83 ","$121,596.67 ",,,,,,
,QZ,,415,"$145,492.52 ","$115,181.63 ",,,,,,
,OTHER,,"1,287","$187,065.06 ","$147,747.12 ",,,,,,
,TOTAL,,"7,670","$1,695,491.97 ","$1,339,623.61 ",,,,,,
01922,AA,,"27,619","$6,289,311.39 ","$4,973,601.80 ",,,,,,
,AD,,245,"$23,398.43 ","$18,693.32 ",,,,,,
,QK,,"16,890","$1,977,686.35 ","$1,557,663.15 ",,,,,,
,QZ,,"7,905","$1,685,853.85 ","$1,335,052.98 ",,,,,,
,OTHER,,"22,675","$2,653,067.37 ","$2,098,387.34 ",,,,,,
,TOTAL,,"75,334","$12,629,317.39 ","$9,983,398.59 ",,,,,,
01924,AA,,"7,626","$2,160,735.78 ","$1,715,440.52 ",,,,,,
,AD,,131,"$10,052.33 ","$7,817.75 ",,,,,,
