CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2641,,,,,
RADIOLOGY,76000,26,96447,827101.99,652078.09
RADIOLOGY,76000,TC,24287,1626700.42,1289685.34
RADIOLOGY,76000,GLOBL,39559,2726760.53,2113419.5
RADIOLOGY,76001,TOTAL,8803,350916.41,274903.65
RADIOLOGY,76001,26,8448,298754.01,233675.9
RADIOLOGY,76001,TC,176,23061.23,18385.42
RADIOLOGY,76001,GLOBL,179,29101.17,22842.33
RADIOLOGY,76010,TOTAL,42,468.81,353.85
RADIOLOGY,76010,26,42,370.54,275.24
RADIOLOGY,76010,TC,N/A,0,0
RADIOLOGY,76010,GLOBL,N/A,98.27,78.61
RADIOLOGY,76080,TOTAL,25425,677297.56,534574.16
RADIOLOGY,76080,26,25141,659799.53,520921.21
RADIOLOGY,76080,TC,11,431.6,345.28
RADIOLOGY,76080,GLOBL,273,17066.43,13307.67
RADIOLOGY,76098,TOTAL,113857,1083324.18,853692.17
RADIOLOGY,76098,26,95842,755453.57,594778.61
RADIOLOGY,76098,TC,1923,20705.22,16297.4
RADIOLOGY,76098,GLOBL,16092,307165.39,242616.16
RADIOLOGY,76100,TOTAL,5478,445335.83,344305.32
RADIOLOGY,76100,26,1531,45932.22,34368.25
RADIOLOGY,76100,TC,71,3951.48,2987.28
RADIOLOGY,76100,GLOBL,3876,395452.13,306949.79
RADIOLOGY,76101,TOTAL,538,68950.13,54421.34
RADIOLOGY,76101,26,N/A,104.33,83.46
RADIOLOGY,76101,GLOBL,538,68845.8,54337.88
RADIOLOGY,76102,TOTAL,1017,221985.88,176127.25
RADIOLOGY,76102,26,N/A,130.84,80.03
RADIOLOGY,76102,TC,N/A,367,293.6
RADIOLOGY,76102,GLOBL,1017,221488.04,175753.62
RADIOLOGY,76120,TOTAL,1839,94192.06,74542.2
RADIOLOGY,76120,26,847,15800.53,12267.77
RADIOLOGY,76120,TC,219,12682.21,10000.47
RADIOLOGY,76120,GLOBL,773,65709.32,52273.96
RADIOLOGY,76125,TOTAL,717,24230.46,19213.85
RADIOLOGY,76125,26,294,4234.91,3377.04
RADIOLOGY,76125,TC,N/A,33.67,26.94
RADIOLOGY,76125,GLOBL,423,19961.88,15809.87
RADIOLOGY,76140,TOTAL,N/A,3.3,1.76
RADIOLOGY,76140,26,N/A,0,0
RADIOLOGY,76140,TC,N/A,0,0
RADIOLOGY,76140,GLOBL,N/A,3.3,1.76
RADIOLOGY,76350,TOTAL,N/A,0,0
RADIOLOGY,76350,26,N/A,0,0
RADIOLOGY,76350,GLOBL,N/A,0,0
RADIOLOGY,76376,TOTAL,233405,6746667.32,5302837.99
RADIOLOGY,76376,26,157220,1565373.96,1210549.56
RADIOLOGY,76376,TC,9507,514094.85,405674.33
RADIOLOGY,76376,GLOBL,66678,4667198.51,3686614.1
RADIOLOGY,76377,TOTAL,196269.1,12161526.26,9537515.98
RADIOLOGY,76377,26,110344,4316001.52,3358395.3
RADIOLOGY,76377,TC,3447,165434.42,130043.5
RADIOLOGY,76377,GLOBL,82478.1,7680090.32,6049077.18
RADIOLOGY,76380,TOTAL,16442,1243179.29,951050.06
RADIOLOGY,76380,26,11812,557972.99,428926.37
RADIOLOGY,76380,TC,631,61161.71,46961.43
RADIOLOGY,76380,GLOBL,3999,624044.59,475162.26
RADIOLOGY,76390,TOTAL,N/A,0,0
RADIOLOGY,76390,26,N/A,0,0
RADIOLOGY,76390,TC,N/A,0,0
RADIOLOGY,76390,GLOBL,N/A,0,0
RADIOLOGY,76496,TOTAL,179,10642.2,8513.74
RADIOLOGY,76496,26,103,5326.46,4261.21
RADIOLOGY,76496,TC,58,3197.78,2558.19
RADIOLOGY,76496,GLOBL,18,2117.96,1694.34
RADIOLOGY,76497,TOTAL,34,2912.85,2330.28
RADIOLOGY,76497,26,34,2201.23,1760.98
RADIOLOGY,76497,TC,N/A,0,0
RADIOLOGY,76497,GLOBL,N/A,711.62,569.3
RADIOLOGY,76498,TOTAL,977,116483.67,92701.27
RADIOLOGY,76498,26,663,52309.25,41808.07
RADIOLOGY,76498,TC,11,4143.7,3232.47
RADIOLOGY,76498,GLOBL,303,60030.72,47660.73
RADIOLOGY,76499,TOTAL,1740,52293.13,41024.01
RADIOLOGY,76499,26,1447,39490.21,31188.82
RADIOLOGY,76499,TC,N/A,25.61,20.49
RADIOLOGY,76499,GLOBL,293,12777.31,9814.7
RADIOLOGY,76506,TOTAL,662,26857.85,20532.28
RADIOLOGY,76506,26,543,16920.57,12958.57
RADIOLOGY,76506,TC,25,1395.23,1070.49
RADIOLOGY,76506,GLOBL,94,8542.05,6503.22
RADIOLOGY,76510,TOTAL,19428,3401331.76,2664897.18
RADIOLOGY,76510,26,2669,262773.93,197363.42
RADIOLOGY,76510,TC,66,5558.59,4396.75
RADIOLOGY,76510,GLOBL,16693,3132999.24,2463137.01
RADIOLOGY,76511,TOTAL,5847,552538.77,432012.26
RADIOLOGY,76511,26,844,43797.25,34121.68
RADIOLOGY,76511,TC,420,21490.08,17047.8
RADIOLOGY,76511,GLOBL,4583,487251.44,380842.78
RADIOLOGY,76512,TOTAL,178881,17054753.28,13344221.07
RADIOLOGY,76512,26,16728,902168.61,690401.54
RADIOLOGY,76512,TC,3482,140485.42,109888.87
RADIOLOGY,76512,GLOBL,158671,16012099.25,12543930.66
RADIOLOGY,76513,TOTAL,17823,1685893.17,1328165.58
RADIOLOGY,76513,26,1772,65049.63,50315.76
RADIOLOGY,76513,TC,818,45047.07,35127.44
RADIOLOGY,76513,GLOBL,15233,1575796.47,1242722.38
RADIOLOGY,76514,TOTAL,437386.3,6255307.66,4777708.14
RADIOLOGY,76514,26,22585,217742.07,164367.92
RADIOLOGY,76514,TC,8107,40115,30409.88
RADIOLOGY,76514,GLOBL,406694.3,5997450.59,4582930.34
RADIOLOGY,76516,TOTAL,6082,435503.45,334970.64
RADIOLOGY,76516,26,804,24246.06,18288.3
RADIOLOGY,76516,TC,168,7943.3,5862.52
RADIOLOGY,76516,GLOBL,5110,403314.09,310819.82
RADIOLOGY,76519,TOTAL,557462,30834699.21,23648593.58
RADIOLOGY,76519,26,234952,7287649.21,5640091.31
RADIOLOGY,76519,TC,85071,4197208.28,3199533.85
RADIOLOGY,76519,GLOBL,237439,19349841.72,14808968.42
RADIOLOGY,76529,TOTAL,162,3954.17,2952.43
RADIOLOGY,76529,26,59,942.3,660.2
RADIOLOGY,76529,TC,54,244.79,164.36
RADIOLOGY,76529,GLOBL,49,2767.08,2127.87
RADIOLOGY,76536,TOTAL,734803,55335791.39,41215846.38
RADIOLOGY,76536,26,363678,9925758.03,7337861.24
RADIOLOGY,76536,TC,49426,4595552.49,3402305.98
RADIOLOGY,76536,GLOBL,321699,40814480.87,30475679.16
RADIOLOGY,76604,TOTAL,70779,2233270.84,1747686.15
RADIOLOGY,76604,26,63975,1662139.52,1306773.95
RADIOLOGY,76604,TC,558,33206.68,25215.56
RADIOLOGY,76604,GLOBL,6246,537924.64,415696.64
RADIOLOGY,76645,TOTAL,891554,46691331.33,34677146.73
RADIOLOGY,76645,26,529401,14103099.26,10369745.84
RADIOLOGY,76645,TC,28610,1735714.63,1264781.86
RADIOLOGY,76645,GLOBL,333543,30852517.44,23042619.03
RADIOLOGY,76700,TOTAL,1122816.2,85698401.41,64637980.43
RADIOLOGY,76700,26,685291.2,27023823.2,20453661.88
RADIOLOGY,76700,TC,79510,7578026.18,5729149.21
RADIOLOGY,76700,GLOBL,358015,51096552.03,38455169.34
RADIOLOGY,76705,TOTAL,1023736.2,40384905.08,30450202.83
RADIOLOGY,76705,26,863550,24124675.05,18338904.77
RADIOLOGY,76705,TC,32899,2458863.54,1817698.58
RADIOLOGY,76705,GLOBL,127287.2,13801366.49,10293599.48
RADIOLOGY,76770,TOTAL,1248042.1,83365846.04,63678049.41
RADIOLOGY,76770,26,827919,29762736.44,22823034.97
RADIOLOGY,76770,TC,68428,6397331.7,4859017.99
RADIOLOGY,76770,GLOBL,351695.1,47205777.9,35995996.45
RADIOLOGY,76775,TOTAL,763808,47844956.79,36222171.07
RADIOLOGY,76775,26,443791,12416565.33,9431136.74
RADIOLOGY,76775,TC,28821,2290358.46,1710273.15
RADIOLOGY,76775,GLOBL,291196,33138033,25080761.18
RADIOLOGY,76776,TOTAL,42676,1859234.02,1434484.38
RADIOLOGY,76776,26,40236,1488106.72,1151903.5
RADIOLOGY,76776,TC,195,21102.07,16269.72
RADIOLOGY,76776,GLOBL,2245,350025.23,266311.16
RADIOLOGY,76800,TOTAL,1853,231567.72,182546.47
RADIOLOGY,76800,26,221,12014.87,9288.68
RADIOLOGY,76800,TC,74,5808.85,4608.24
RADIOLOGY,76800,GLOBL,1558,213744,168649.55
RADIOLOGY,76801,TOTAL,12390,944367.55,678866.02
RADIOLOGY,76801,26,7946,385641.8,277612.1
RADIOLOGY,76801,TC,407,34344.4,23653.42
RADIOLOGY,76801,GLOBL,4037,524381.35,377600.5
RADIOLOGY,76802,TOTAL,250,13449.27,10217.1
RADIOLOGY,76802,26,141,5731.86,4242.09
RADIOLOGY,76802,TC,N/A,204.93,163.92
RADIOLOGY,76802,GLOBL,109,7512.48,5811.09
RADIOLOGY,76805,TOTAL,13399,1245473.7,892535.35
RADIOLOGY,76805,26,6678,323315.68,232617.86
RADIOLOGY,76805,TC,535,50592.27,35474.36
RADIOLOGY,76805,GLOBL,6186,871565.75,624443.13
RADIOLOGY,76810,TOTAL,299,22303.47,17308.53
RADIOLOGY,76810,26,142,6837.59,5139.35
RADIOLOGY,76810,TC,N/A,143.54,114.84
RADIOLOGY,76810,GLOBL,157,15322.34,12054.34
RADIOLOGY,76811,TOTAL,7603,1090656.28,814623.25
RADIOLOGY,76811,26,3478,328609.85,247942.75
RADIOLOGY,76811,TC,257,25956.67,18756.97
RADIOLOGY,76811,GLOBL,3868,736089.76,547923.53
RADIOLOGY,76812,TOTAL,219,26098.92,20615.46
RADIOLOGY,76812,26,110,9705.24,7595.21
RADIOLOGY,76812,TC,N/A,386.24,308.99
RADIOLOGY,76812,GLOBL,109,16007.44,12711.26
RADIOLOGY,76813,TOTAL,2755,265412.27,199033.7
RADIOLOGY,76813,26,1178,69497.66,52163.99
RADIOLOGY,76813,TC,117,8502.16,6475.49
RADIOLOGY,76813,GLOBL,1460,187412.45,140394.22
RADIOLOGY,76814,TOTAL,65,4233.83,3216.99
RADIOLOGY,76814,26,36,1770.47,1347.18
RADIOLOGY,76814,TC,N/A,70.66,56.52
RADIOLOGY,76814,GLOBL,29,2392.7,1813.29
RADIOLOGY,76815,TOTAL,16805,814233.51,604406.32
RADIOLOGY,76815,26,11911,375360.14,279890.16
RADIOLOGY,76815,TC,301,18194.74,13561.62
RADIOLOGY,76815,GLOBL,4593,420678.63,310954.54
RADIOLOGY,76816,TOTAL,18181,1327356.72,997718.87
RADIOLOGY,76816,26,8517,361004.03,273883.68
RADIOLOGY,76816,TC,690,44295.8,33277.79
RADIOLOGY,76816,GLOBL,8974,922056.89,690557.4
RADIOLOGY,76817,TOTAL,19441,1187062.64,873755.83
RADIOLOGY,76817,26,11432,421782.71,309570.6
RADIOLOGY,76817,TC,534,34370.65,25352.94
RADIOLOGY,76817,GLOBL,7475,730909.28,538832.29
RADIOLOGY,76818,TOTAL,5627,514610.65,396730.85
RADIOLOGY,76818,26,2413,125810.9,98268.76
RADIOLOGY,76818,TC,60,4144.62,2964.87
RADIOLOGY,76818,GLOBL,3154,384655.13,295497.22
RADIOLOGY,76819,TOTAL,12370,749531.03,578353.95
RADIOLOGY,76819,26,6739,256493.37,198286.01
RADIOLOGY,76819,TC,526,29763.72,23516
RADIOLOGY,76819,GLOBL,5105,463273.94,356551.94
RADIOLOGY,76820,TOTAL,7326,244085.85,189862.39
RADIOLOGY,76820,26,3687,90651.43,70800.01
RADIOLOGY,76820,TC,201,4077.19,3201.63
RADIOLOGY,76820,GLOBL,3438,149357.23,115860.75
RADIOLOGY,76821,TOTAL,1068,64895.97,50029.7
RADIOLOGY,76821,26,618,22013.34,17459.04
RADIOLOGY,76821,TC,16,1049.7,839.74
RADIOLOGY,76821,GLOBL,434,41832.93,31730.92
RADIOLOGY,76825,TOTAL,1712,253378.61,195669.61
RADIOLOGY,76825,26,866,71567.4,54860.58
RADIOLOGY,76825,TC,66,9400.28,7330.19
RADIOLOGY,76825,GLOBL,780,172410.93,133478.84
RADIOLOGY,76826,TOTAL,270,21919.8,17112.99
RADIOLOGY,76826,26,141,5851.15,4601.25
RADIOLOGY,76826,TC,17,1543.03,1234.42
RADIOLOGY,76826,GLOBL,112,14525.62,11277.32
RADIOLOGY,76827,TOTAL,1410,61551.34,48417.06
RADIOLOGY,76827,26,796,22785.16,17786.33
RADIOLOGY,76827,TC,54,2000.2,1578.86
RADIOLOGY,76827,GLOBL,560,36765.98,29051.87
RADIOLOGY,76828,TOTAL,518,17508.78,13831.81
RADIOLOGY,76828,26,325,9057.35,7132.62
RADIOLOGY,76828,TC,17,334.43,267.56
RADIOLOGY,76828,GLOBL,176,8117,6431.63
RADIOLOGY,76830,TOTAL,489359.2,43078139.25,32446480.01
RADIOLOGY,76830,26,212062,7195967.83,5388156.14
RADIOLOGY,76830,TC,20188,1906245.73,1423224.77
RADIOLOGY,76830,GLOBL,257109.2,33975925.69,25635099.1
RADIOLOGY,76831,TOTAL,7347,874004.12,669697.65
RADIOLOGY,76831,26,913,32651.99,24893.39
RADIOLOGY,76831,TC,135,12752.88,9617
RADIOLOGY,76831,GLOBL,6299,828599.25,635187.26
RADIOLOGY,76856,TOTAL,554707,44621927.19,34083922.33
RADIOLOGY,76856,26,253486,8210838.28,6198237.37
RADIOLOGY,76856,TC,28800,2381067.93,1810678.69
RADIOLOGY,76856,GLOBL,272421,34030020.98,26075006.27
RADIOLOGY,76857,TOTAL,262980,17392174.22,13354394.05
RADIOLOGY,76857,26,70581,1286082.96,983904.4
RADIOLOGY,76857,TC,9026,523838.3,397864.24
RADIOLOGY,76857,GLOBL,183373,15582252.96,11972625.41
RADIOLOGY,76870,TOTAL,128115,7799370.58,5841074.3
RADIOLOGY,76870,26,86275,2653041.34,1972605.58
RADIOLOGY,76870,TC,5886,531680.39,395329.31
RADIOLOGY,76870,GLOBL,35954,4614648.85,3473139.41
RADIOLOGY,76872,TOTAL,245549,26187891.74,20402703
RADIOLOGY,76872,26,53339,1821758.1,1418564.5
RADIOLOGY,76872,TC,19438,1366832.96,1075075.05
RADIOLOGY,76872,GLOBL,172772,22999300.68,17909063.45
RADIOLOGY,76873,TOTAL,9260,1137923.37,883086.58
RADIOLOGY,76873,26,4645,352504.35,274644.89
RADIOLOGY,76873,TC,334,24917.39,19062.58
RADIOLOGY,76873,GLOBL,4281,760501.63,589379.11
RADIOLOGY,76880,TOTAL,N/A,0,0
RADIOLOGY,76880,26,N/A,0,0
RADIOLOGY,76880,TC,N/A,0,0
RADIOLOGY,76880,GLOBL,N/A,0,0
RADIOLOGY,76881,TOTAL,156922,16874860.77,13193775.06
RADIOLOGY,76881,26,24456,746329.77,576936.43
RADIOLOGY,76881,TC,8982,796473.36,621584.69
RADIOLOGY,76881,GLOBL,123484,15332057.64,11995253.94
RADIOLOGY,76882,TOTAL,183226,5310274.3,4054042.01
RADIOLOGY,76882,26,85280,2031794.45,1544091.48
RADIOLOGY,76882,TC,4846,51770.59,38603.26
RADIOLOGY,76882,GLOBL,93100,3226709.26,2471347.27
RADIOLOGY,76885,TOTAL,14,629.1,466.36
RADIOLOGY,76885,26,14,509.1,370.36
RADIOLOGY,76885,GLOBL,N/A,120,96
RADIOLOGY,76886,TOTAL,12,582.86,466.29
RADIOLOGY,76886,26,12,346.56,277.25
RADIOLOGY,76886,TC,N/A,0,0
RADIOLOGY,76886,GLOBL,N/A,236.3,189.04
RADIOLOGY,76930,TOTAL,1901,63546.59,50477.36
RADIOLOGY,76930,26,1878,61441.28,48793.12
RADIOLOGY,76930,TC,N/A,25.73,20.58
RADIOLOGY,76930,GLOBL,23,2079.58,1663.66
RADIOLOGY,76932,TOTAL,1251,46899.84,35499.4
RADIOLOGY,76932,26,1187,39775.39,30741.87
RADIOLOGY,76932,TC,N/A,451.07,360.87
RADIOLOGY,76932,GLOBL,64,6673.38,4396.66
RADIOLOGY,76936,TOTAL,1953,215466.44,170212.39
RADIOLOGY,76936,26,1779,179760.74,143003
RADIOLOGY,76936,TC,N/A,451.96,361.55
RADIOLOGY,76936,GLOBL,174,35253.74,26847.84
RADIOLOGY,76937,TOTAL,506895,7941441.22,6305155.8
RADIOLOGY,76937,26,486078,7205439.24,5721931.56
RADIOLOGY,76937,TC,337,6428.2,5102.97
RADIOLOGY,76937,GLOBL,20480,729573.78,578121.27
RADIOLOGY,76940,TOTAL,1255,141913.86,112526.06
RADIOLOGY,76940,26,1086,113278.22,89846.27
RADIOLOGY,76940,TC,N/A,225.84,172.46
RADIOLOGY,76940,GLOBL,169,28409.8,22507.33
RADIOLOGY,76941,TOTAL,N/A,1684.86,1237.95
RADIOLOGY,76941,26,N/A,587.78,417.39
RADIOLOGY,76941,GLOBL,N/A,1097.08,820.56
RADIOLOGY,76942,TOTAL,1707817,234171714.03,184302297.54
RADIOLOGY,76942,26,690856,22748999.34,17931052.17
RADIOLOGY,76942,TC,17583,2992678.37,2357300.87
RADIOLOGY,76942,GLOBL,999378,208430036.32,164013944.5
RADIOLOGY,76945,TOTAL,79,5117.49,3802.85
RADIOLOGY,76945,26,35,1229.37,934.61
RADIOLOGY,76945,GLOBL,44,3888.12,2868.24
RADIOLOGY,76946,TOTAL,487,12376.96,9654.86
RADIOLOGY,76946,26,294,5535.6,4357.43
RADIOLOGY,76946,TC,N/A,32.24,25.79
RADIOLOGY,76946,GLOBL,193,6809.12,5271.64
RADIOLOGY,76948,TOTAL,N/A,381.49,305.18
RADIOLOGY,76948,26,N/A,38.21,30.56
RADIOLOGY,76948,TC,N/A,0,0
RADIOLOGY,76948,GLOBL,N/A,343.28,274.62
RADIOLOGY,76950,TOTAL,50719,1819665.81,1440624.75
RADIOLOGY,76950,26,19538,560620.34,443100.88
RADIOLOGY,76950,TC,14640,357531.43,284663.58
RADIOLOGY,76950,GLOBL,16541,901514.04,712860.29
RADIOLOGY,76965,TOTAL,9029,620053.38,488909.28
RADIOLOGY,76965,26,7984,532727.14,420192.93
RADIOLOGY,76965,TC,311,10961.99,8454.39
RADIOLOGY,76965,GLOBL,734,76364.25,60261.96
RADIOLOGY,76970,TOTAL,18228,1372029.34,1054404.15
RADIOLOGY,76970,26,1714,33450.15,26193.01
RADIOLOGY,76970,TC,1310,75387.66,59502.45
RADIOLOGY,76970,GLOBL,15204,1263191.53,968708.69
RADIOLOGY,76975,TOTAL,130,6458.5,5119.87
RADIOLOGY,76975,26,117,5077.6,4015.18
RADIOLOGY,76975,GLOBL,13,1380.9,1104.69
RADIOLOGY,76977,TOTAL,4273,37055.92,36998.53
RADIOLOGY,76977,26,222,600.68,600.68
RADIOLOGY,76977,TC,203,1193.25,1193.25
RADIOLOGY,76977,GLOBL,3848,35261.99,35204.6
RADIOLOGY,76998,TOTAL,27198,1946780.57,1542702.13
RADIOLOGY,76998,26,25357,1645454.01,1303680.43
RADIOLOGY,76998,TC,N/A,441.33,353.07
RADIOLOGY,76998,GLOBL,1841,300885.23,238668.63
RADIOLOGY,76999,TOTAL,1607,131416.16,104252.26
RADIOLOGY,76999,26,1092,90008.02,71708.31
RADIOLOGY,76999,TC,55,3572.17,2802.69
RADIOLOGY,76999,GLOBL,460,37835.97,29741.26
RADIOLOGY,77001,TOTAL,459687,11387329.63,9029956.87
RADIOLOGY,77001,26,431067,7975545.44,6329750.98
RADIOLOGY,77001,TC,89,8527.86,6822.14
RADIOLOGY,77001,GLOBL,28531,3403256.33,2693383.75
RADIOLOGY,77002,TOTAL,309464,17319938.57,13547177.01
RADIOLOGY,77002,26,131872,3561036.38,2764568.66
RADIOLOGY,77002,TC,4909,245295.89,188247.86
RADIOLOGY,77002,GLOBL,172683,13513606.3,10594360.49
RADIOLOGY,77003,TOTAL,1072485,45133906.76,35305757.93
RADIOLOGY,77003,26,672082,19956834.23,15528262.64
RADIOLOGY,77003,TC,9241,310512.64,241316.61
RADIOLOGY,77003,GLOBL,391162,24866559.89,19536178.68
RADIOLOGY,77011,TOTAL,5394,1109819,871851.14
RADIOLOGY,77011,26,2616,155795.97,122084.96
RADIOLOGY,77011,TC,866,262392.29,207563.68
RADIOLOGY,77011,GLOBL,1912,691630.74,542202.5
RADIOLOGY,77012,TOTAL,201563,12118280.36,9557540.22
RADIOLOGY,77012,26,191412,10630080.24,8392655.74
RADIOLOGY,77012,TC,634,54048.44,41128.28
RADIOLOGY,77012,GLOBL,9517,1434151.68,1123756.2
RADIOLOGY,77013,TOTAL,5218,1063949.3,842902.86
RADIOLOGY,77013,26,5153,1026347.35,813172.72
RADIOLOGY,77013,TC,N/A,589.52,471.62
RADIOLOGY,77013,GLOBL,65,37012.43,29258.52
RADIOLOGY,77014,TOTAL,1320710,130012370.45,102945295.19
RADIOLOGY,77014,26,524903,22101330.18,17499289.58
RADIOLOGY,77014,TC,169686,16938972.45,13391888.55
RADIOLOGY,77014,GLOBL,626121,90972067.82,72054117.06
RADIOLOGY,77021,TOTAL,5328,1186507.41,940293.22
RADIOLOGY,77021,26,2874,217288.68,171744.92
RADIOLOGY,77021,TC,104,32165.65,25701
RADIOLOGY,77021,GLOBL,2350,937053.08,742847.3
RADIOLOGY,77022,TOTAL,282,56659.33,44854.76
RADIOLOGY,77022,26,282,52133.71,41234.24
RADIOLOGY,77022,GLOBL,N/A,4525.62,3620.52
RADIOLOGY,77031,TOTAL,67249,6313720.75,4974140.44
RADIOLOGY,77031,26,50901,4003704.84,3156266.08
RADIOLOGY,77031,TC,1353,91220.62,71387.09
RADIOLOGY,77031,GLOBL,14995,2218795.29,1746487.27
RADIOLOGY,77032,TOTAL,35237,1053646.35,828646.51
RADIOLOGY,77032,26,31665,871560.15,684641.54
RADIOLOGY,77032,TC,517,13974.86,10911.9
RADIOLOGY,77032,GLOBL,3055,168111.34,133093.07
RADIOLOGY,77051,TOTAL,1102753.1,6109444.02,4658528.44
RADIOLOGY,77051,26,751214.1,2307381.89,1719579.87
RADIOLOGY,77051,TC,33805,252939.07,189289.64
RADIOLOGY,77051,GLOBL,317734,3549123.06,2749658.93
RADIOLOGY,77052,TOTAL,5519269,30987467.94,30937677.85
RADIOLOGY,77052,26,3643387,11072248.37,11061702.19
RADIOLOGY,77052,TC,234888,1756315.81,1753571.24
RADIOLOGY,77052,GLOBL,1640994,18158903.76,18122404.42
RADIOLOGY,77053,TOTAL,1244,32749.85,25117.91
RADIOLOGY,77053,26,983,16651.93,12821.72
RADIOLOGY,77053,TC,16,728.32,544.06
RADIOLOGY,77053,GLOBL,245,15369.6,11752.13
RADIOLOGY,77054,TOTAL,80,3494.7,2795.84
RADIOLOGY,77054,26,54,1177.51,942.08
RADIOLOGY,77054,TC,N/A,239.4,191.52
RADIOLOGY,77054,GLOBL,26,2077.79,1662.24
RADIOLOGY,77055,TOTAL,69802,2971680.83,2119286.13
RADIOLOGY,77055,26,57230,1953059.75,1410118.29
RADIOLOGY,77055,TC,2163,104143.57,69173.97
RADIOLOGY,77055,GLOBL,10409,914477.51,639993.87
RADIOLOGY,77056,TOTAL,52205,3134674.48,2255907.55
RADIOLOGY,77056,26,37815,1609533.6,1163874.01
RADIOLOGY,77056,TC,1348,84696.77,56392.28
RADIOLOGY,77056,GLOBL,13042,1440444.11,1035641.26
RADIOLOGY,77057,TOTAL,449553,19672270.04,19634576.45
RADIOLOGY,77057,26,332852,11281580.89,11269588.1
RADIOLOGY,77057,TC,29209,1258594.96,1253964.11
RADIOLOGY,77057,GLOBL,87492,7132094.19,7111024.24
RADIOLOGY,77058,TOTAL,3289,1096786.26,861329.13
RADIOLOGY,77058,26,1789,143938.28,108164.98
RADIOLOGY,77058,TC,156,86060.09,67700.82
RADIOLOGY,77058,GLOBL,1344,866787.89,685463.33
RADIOLOGY,77059,TOTAL,68779,22164122.61,17361743.48
RADIOLOGY,77059,26,38137,3053700.9,2342112.72
RADIOLOGY,77059,TC,3658,1984524.29,1567598.89
RADIOLOGY,77059,GLOBL,26984,17125897.42,13452031.87
RADIOLOGY,77071,TOTAL,4961,245744.15,190033.19
RADIOLOGY,77071,26,N/A,0,0
RADIOLOGY,77071,GLOBL,4961,245744.15,190033.19
RADIOLOGY,77072,TOTAL,772,8714.8,6359.48
RADIOLOGY,77072,26,630,5776.82,4281.5
RADIOLOGY,77072,TC,35,476.44,295.38
RADIOLOGY,77072,GLOBL,107,2461.54,1782.6
RADIOLOGY,77073,TOTAL,41584,1192571.49,884686.24
RADIOLOGY,77073,26,16677,248348.21,185467.04
RADIOLOGY,77073,TC,933,23555.72,17292.9
RADIOLOGY,77073,GLOBL,23974,920667.56,681926.3
RADIOLOGY,77074,TOTAL,8181,231080.99,175004.47
RADIOLOGY,77074,26,6982,154823.27,118301.31
RADIOLOGY,77074,TC,346,15584.47,11815.31
RADIOLOGY,77074,GLOBL,853,60673.25,44887.85
RADIOLOGY,77075,TOTAL,53390,2296730.54,1744339.6
RADIOLOGY,77075,26,41053,1087990.68,832528.55
RADIOLOGY,77075,TC,2399,172278.64,130604.74
RADIOLOGY,77075,GLOBL,9938,1036461.22,781206.31
RADIOLOGY,77076,TOTAL,33,1189.08,763.27
RADIOLOGY,77076,26,33,1123.6,763.27
RADIOLOGY,77076,TC,N/A,65.48,0
RADIOLOGY,77076,GLOBL,N/A,0,0
RADIOLOGY,77077,TOTAL,37673,1273366.12,964343.6
RADIOLOGY,77077,26,11288,187493.08,140070.46
RADIOLOGY,77077,TC,1219,29221.29,22041.28
RADIOLOGY,77077,GLOBL,25166,1056651.75,802231.86
RADIOLOGY,77078,TOTAL,11053,536242.2,535403.55
RADIOLOGY,77078,26,5654,65988.84,65849.05
RADIOLOGY,77078,TC,699,52775.25,52775.25
RADIOLOGY,77078,GLOBL,4700,417478.11,416779.25
RADIOLOGY,77079,TOTAL,N/A,0,0
RADIOLOGY,77079,GLOBL,N/A,0,0
RADIOLOGY,77080,TOTAL,2434431,99660416.39,99232929.83
RADIOLOGY,77080,26,1011461,10141790.02,10110386.33
RADIOLOGY,77080,TC,120841,6249956.52,6234594.96
RADIOLOGY,77080,GLOBL,1302129,83268669.85,82887948.54
RADIOLOGY,77081,TOTAL,26508,629858.69,627683.08
RADIOLOGY,77081,26,8007,87202.39,86929.43
RADIOLOGY,77081,TC,1237,21461.65,21369.64
RADIOLOGY,77081,GLOBL,17264,521194.65,519384.01
RADIOLOGY,77082,TOTAL,159564,4151201.21,2910045.84
RADIOLOGY,77082,26,22830,184011.48,129623.73
RADIOLOGY,77082,TC,6699,129089.29,87769.96
RADIOLOGY,77082,GLOBL,130035,3838100.44,2692652.15
RADIOLOGY,77084,TOTAL,2496,230232.56,179716.88
RADIOLOGY,77084,26,2365,177040.99,137682.81
RADIOLOGY,77084,TC,23,8077.28,6461.85
RADIOLOGY,77084,GLOBL,108,45114.29,35572.22
RADIOLOGY,77261,TOTAL,11248,800987.13,631486.71
RADIOLOGY,77261,GLOBL,11248,800987.13,631486.71
RADIOLOGY,77262,TOTAL,5674,603351.56,477355.75
RADIOLOGY,77262,26,N/A,0,0
RADIOLOGY,77262,GLOBL,5674,603351.56,477355.75
RADIOLOGY,77263,TOTAL,270660,42732142.9,33783086.46
RADIOLOGY,77263,26,N/A,1,0.8
RADIOLOGY,77263,TC,N/A,0,0
RADIOLOGY,77263,GLOBL,270660,42732141.9,33783085.66
