Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range  80048 - 89399,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
82136,GLOBL,,"1,731","$36,022","$36,004"
,TOTAL,,"1,731","$36,022","$36,004"
82139,GLOBL,,"1,215","$17,212","$17,160"
,TOTAL,,"1,215","$17,212","$17,160"
82140,GLOBL,,"47,476","$938,992","$937,471"
,TOTAL,,"47,476","$938,992","$937,471"
82143,GLOBL,,12,$112,$112
,TOTAL,,12,$112,$112
82145,GLOBL,,"3,376","$44,712","$44,697"
,TOTAL,,"3,376","$44,712","$44,697"
82150,TC,,1,$10,$8
,GLOBL,,"475,915","$4,198,272","$4,187,495"
,TOTAL,,"475,916","$4,198,282","$4,187,503"
82154,GLOBL,,215,"$6,024","$6,018"
,TOTAL,,215,"$6,024","$6,018"
82157,GLOBL,,"2,427","$87,031","$86,784"
,TOTAL,,"2,427","$87,031","$86,784"
82160,GLOBL,,347,"$5,896","$5,888"
,TOTAL,,347,"$5,896","$5,888"
82163,GLOBL,,61,"$1,690","$1,671"
,TOTAL,,61,"$1,690","$1,671"
82164,GLOBL,,"16,999","$340,779","$340,090"
,TOTAL,,"16,999","$340,779","$340,090"
82172,GLOBL,,"83,539","$1,715,636","$1,710,475"
,TOTAL,,"83,539","$1,715,636","$1,710,475"
82175,GLOBL,,"8,363","$210,421","$209,976"
,TOTAL,,"8,363","$210,421","$209,976"
82180,GLOBL,,"2,097","$27,756","$27,704"
,TOTAL,,"2,097","$27,756","$27,704"
82190,GLOBL,,"5,550","$113,904","$113,912"
,TOTAL,,"5,550","$113,904","$113,912"
82205,GLOBL,,"4,793","$75,530","$75,392"
,TOTAL,,"4,793","$75,530","$75,392"
82232,GLOBL,,"94,641","$2,105,361","$2,099,922"
,TOTAL,,"94,641","$2,105,361","$2,099,922"
82239,GLOBL,,170,"$3,767","$3,765"
,TOTAL,,170,"$3,767","$3,765"
82240,GLOBL,,"2,321","$84,406","$84,397"
,TOTAL,,"2,321","$84,406","$84,397"
82247,GLOBL,,"1,344,340","$1,820,796","$1,818,562"
,TOTAL,,"1,344,340","$1,820,796","$1,818,562"
82248,GLOBL,,"1,644,536","$3,445,131","$3,442,008"
,TOTAL,,"1,644,536","$3,445,131","$3,442,008"
82251,GLOBL,,52,$172,$172
,TOTAL,,52,$172,$172
82252,GLOBL,,324,"$1,415","$1,415"
,TOTAL,,324,"$1,415","$1,415"
82261,GLOBL,,8,$175,$175
,TOTAL,,8,$175,$175
82270,TC,,4,$23,$19
,26,,2,$8,$8
,GLOBL,,"1,905,199","$8,132,778","$8,107,239"
,TOTAL,,"1,905,205","$8,132,810","$8,107,265"
82273,GLOBL,,"9,912","$44,069","$43,189"
,TOTAL,,"9,912","$44,069","$43,189"
82286,GLOBL,,2,$19,$19
,TOTAL,,2,$19,$19
82300,GLOBL,,"4,676","$117,097","$116,712"
,TOTAL,,"4,676","$117,097","$116,712"
82306,GLOBL,,"39,528","$1,591,025","$1,587,814"
,TOTAL,,"39,528","$1,591,025","$1,587,814"
82307,GLOBL,,"18,803","$837,247","$836,603"
,TOTAL,,"18,803","$837,247","$836,603"
82308,GLOBL,,"5,096","$185,242","$184,823"
,TOTAL,,"5,096","$185,242","$184,823"
82310,GLOBL,,"1,558,171","$4,126,002","$4,121,659"
,TOTAL,,"1,558,171","$4,126,002","$4,121,659"
82330,GLOBL,,"144,993","$2,701,624","$2,699,642"
,TOTAL,,"144,993","$2,701,624","$2,699,642"
82331,GLOBL,,941,"$6,722","$6,722"
,TOTAL,,941,"$6,722","$6,722"
82340,GLOBL,,"41,220","$336,667","$335,891"
,TOTAL,,"41,220","$336,667","$335,891"
82355,GLOBL,,"7,589","$120,937","$120,464"
,TOTAL,,"7,589","$120,937","$120,464"
82360,GLOBL,,"5,982","$100,058","$99,955"
,TOTAL,,"5,982","$100,058","$99,955"
82365,GLOBL,,"8,866","$154,227","$153,852"
,TOTAL,,"8,866","$154,227","$153,852"
82370,GLOBL,,"1,343","$23,118","$23,039"
,TOTAL,,"1,343","$23,118","$23,039"
82373,GLOBL,,581,"$5,347","$5,322"
,TOTAL,,581,"$5,347","$5,322"
82374,GLOBL,,"220,220","$321,429","$320,891"
,TOTAL,,"220,220","$321,429","$320,891"
82375,GLOBL,,"12,082","$189,213","$188,342"
,TOTAL,,"12,082","$189,213","$188,342"
82376,GLOBL,,741,"$6,118","$6,118"
,TOTAL,,741,"$6,118","$6,118"
82378,GLOBL,,"599,513","$15,702,273","$15,663,622"
,TOTAL,,"599,513","$15,702,273","$15,663,622"
82379,GLOBL,,"1,786","$40,132","$40,069"
,TOTAL,,"1,786","$40,132","$40,069"
82380,GLOBL,,"5,249","$66,406","$66,277"
,TOTAL,,"5,249","$66,406","$66,277"
82382,GLOBL,,702,"$16,630","$16,496"
,TOTAL,,702,"$16,630","$16,496"
82383,GLOBL,,521,"$15,138","$14,938"
,TOTAL,,521,"$15,138","$14,938"
82384,GLOBL,,"12,074","$412,599","$411,973"
,TOTAL,,"12,074","$412,599","$411,973"
82387,GLOBL,,30,$716,$716
,TOTAL,,30,$716,$716
82390,GLOBL,,"9,776","$142,856","$142,530"
,TOTAL,,"9,776","$142,856","$142,530"
82397,GLOBL,,"10,815","$192,633","$192,306"
,TOTAL,,"10,815","$192,633","$192,306"
82415,GLOBL,,14,$245,$231
,TOTAL,,14,$245,$231
82435,GLOBL,,"625,845","$775,111","$774,065"
,TOTAL,,"625,845","$775,111","$774,065"
82436,GLOBL,,"9,368","$63,095","$62,924"
,TOTAL,,"9,368","$63,095","$62,924"
82438,GLOBL,,239,"$1,564","$1,564"
,TOTAL,,239,"$1,564","$1,564"
82441,GLOBL,,"1,217","$9,862","$9,861"
,TOTAL,,"1,217","$9,862","$9,861"
82465,GLOBL,,"1,454,092","$4,472,216","$4,464,717"
,TOTAL,,"1,454,092","$4,472,216","$4,464,717"
82480,GLOBL,,444,"$4,648","$4,631"
,TOTAL,,444,"$4,648","$4,631"
82482,GLOBL,,159,"$1,571","$1,570"
,TOTAL,,159,"$1,571","$1,570"
82485,GLOBL,,161,"$4,167","$4,167"
