Medicare Part Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Ranges 50010 - 53899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,428,"$120,531","$95,395"
52260,SG,,692,"$281,745","$221,567"
,OTHER,,"6,240","$1,323,915","$1,037,619"
,TOTAL,,"6,932","$1,605,660","$1,259,187"
52265,OTHER,,"1,822","$362,984","$284,450"
,TOTAL,,"1,822","$362,984","$284,450"
52270,SG,,73,"$24,792","$19,684"
,OTHER,,684,"$150,061","$118,954"
,TOTAL,,757,"$174,852","$138,638"
52275,SG,,207,"$77,781","$61,395"
,OTHER,,"1,812","$481,696","$380,601"
,TOTAL,,"2,019","$559,477","$441,996"
52276,SG,,949,"$442,475","$349,930"
,OTHER,,"14,291","$4,130,973","$3,261,835"
,TOTAL,,"15,240","$4,573,448","$3,611,764"
52277,SG,,4,"$1,211",$969
,OTHER,,151,"$45,185","$35,457"
,TOTAL,,155,"$46,396","$36,426"
52281,SG,,"7,145","$2,890,941","$2,296,272"
,OTHER,,"111,564","$23,161,667","$18,057,774"
,TOTAL,,"118,709","$26,052,609","$20,354,046"
52282,OTHER,,"1,537","$487,585","$386,865"
,TOTAL,,"1,537","$487,585","$386,865"
52283,SG,,23,"$7,599","$6,080"
,OTHER,,442,"$66,874","$52,863"
,TOTAL,,465,"$74,474","$58,943"
52285,SG,,526,"$211,460","$168,462"
,OTHER,,"10,367","$3,149,481","$2,476,756"
,TOTAL,,"10,893","$3,360,941","$2,645,218"
52290,SG,,26,"$9,506","$6,966"
,OTHER,,378,"$68,985","$55,014"
,TOTAL,,404,"$78,491","$61,980"
52300,SG,,5,"$1,685","$1,348"
,OTHER,,200,"$46,329","$36,665"
,TOTAL,,205,"$48,014","$38,013"
52301,OTHER,,165,"$12,599","$9,875"
,TOTAL,,165,"$12,599","$9,875"
52305,SG,,10,"$3,324","$2,659"
,OTHER,,329,"$72,847","$57,698"
