Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
93544,TOTAL,,"121,588","$1,990,592","$1,581,890"
93545,TOTAL,,"1,106,410","$27,989,684","$22,231,944"
93555,TOTAL,,"952,995","$48,720,587","$38,656,461"
93556,TOTAL,,"1,049,684","$60,315,567","$47,855,448"
93561,TOTAL,,"3,063","$99,251","$78,856"
93562,TOTAL,,"6,073","$62,270","$49,486"
93571,TOTAL,,"3,731","$395,282","$313,805"
93572,TOTAL,,371,"$31,923","$25,441"
93600,TOTAL,,"1,248","$162,296","$128,875"
93602,TOTAL,,"2,584","$345,955","$275,753"
93603,TOTAL,,"4,847","$735,047","$586,739"
93607,TOTAL,,271,"$51,833","$41,342"
93609,TOTAL,,"13,487","$7,584,845","$6,027,582"
93610,TOTAL,,"2,671","$486,000","$387,684"
93612,TOTAL,,"3,554","$656,137","$523,424"
93615,TOTAL,,71,"$2,651","$2,100"
93616,TOTAL,,244,"$21,839","$17,360"
93618,TOTAL,,"1,587","$424,145","$337,461"
93619,TOTAL,,"2,228","$1,035,392","$821,796"
93620,TOTAL,,"39,722","$29,593,173","$23,533,343"
93621,TOTAL,,"13,435","$10,732,298","$8,527,940"
93622,TOTAL,,774,"$542,102","$431,203"
93623,TOTAL,,"16,207","$2,923,586","$2,325,131"
93624,TOTAL,,932,"$257,903","$205,048"
93631,TOTAL,,248,"$100,804","$80,643"
93640,TOTAL,,"1,289","$288,634","$228,836"
93641,TOTAL,,"28,098","$10,595,067","$8,415,821"
93642,TOTAL,,"13,000","$4,199,954","$3,323,542"
93650,TOTAL,,"8,736","$5,768,187","$4,591,936"
93651,TOTAL,,"14,129","$14,365,024","$11,397,686"
93652,TOTAL,,950,"$1,023,537","$812,220"
93660,TOTAL,,"32,112","$3,788,452","$2,978,252"
93662,TOTAL,,160,"$42,472","$33,894"
93720,TOTAL,,"59,649","$2,397,128","$1,827,517"
93721,TOTAL,,"1,506","$43,248","$33,633"
93722,TOTAL,,"21,181","$216,378","$167,943"
93724,TOTAL,,"1,180","$316,637","$250,999"
93727,TOTAL,,"3,231","$95,191","$72,949"
93731,TOTAL,,"465,484","$19,855,981","$14,359,319"
93732,TOTAL,,"333,088","$22,340,770","$16,533,376"
93733,TOTAL,,"1,428,040","$45,224,605","$32,842,254"
93734,TOTAL,,"221,534","$7,480,460","$5,364,096"
93735,TOTAL,,"93,665","$5,281,668","$3,891,333"
93736,TOTAL,,"813,805","$22,569,168","$16,380,337"
93737,TOTAL,,"100,130","$4,098,164","$2,914,065"
93738,TOTAL,,"41,649","$2,760,684","$2,058,652"
93741,TOTAL,,"45,320","$2,844,209","$2,070,179"
93742,TOTAL,,"18,187","$1,221,756","$896,664"
93743,TOTAL,,"30,490","$2,336,725","$1,757,897"
93744,TOTAL,,"24,263","$1,995,825","$1,508,336"
93770,TOTAL,,1,$23,$7
93784,TOTAL,,14,$0,$0
93797,TOTAL,,"35,982","$582,102","$451,865"
93798,TOTAL,,"360,375","$9,669,535","$7,551,615"
93799,TOTAL,,"6,617","$903,607","$720,882"
93875,TOTAL,,"78,735","$3,217,283","$2,518,692"
93880,TOTAL,,"2,393,103","$222,091,523","$171,851,973"
93882,TOTAL,,"38,423","$3,013,813","$2,269,254"
93886,TOTAL,,"76,191","$10,578,046","$8,363,264"
93888,TOTAL,,"19,516","$1,742,847","$1,378,374"
93922,TOTAL,,"218,026","$9,533,587","$7,295,261"
93923,TOTAL,,"451,640","$32,363,072","$24,959,740"
93924,TOTAL,,"72,428","$6,092,026","$4,675,329"
93925,TOTAL,,"295,854","$37,071,479","$29,177,761"
93926,TOTAL,,"124,130","$8,251,824","$6,372,111"
93930,TOTAL,,"12,755","$1,214,565","$952,991"
93931,TOTAL,,"16,302","$977,132","$765,608"
93965,TOTAL,,"178,105","$8,426,904","$6,572,039"
93970,TOTAL,,"846,803","$66,399,838","$52,125,287"
93971,TOTAL,,"755,813","$33,482,224","$25,763,803"
93975,TOTAL,,"93,868","$15,100,823","$11,842,500"
93976,TOTAL,,"38,209","$3,518,594","$2,759,456"
93978,TOTAL,,"120,796","$18,910,920","$14,860,922"
93979,TOTAL,,"30,757","$2,900,792","$2,249,333"
93980,TOTAL,,"5,829","$1,178,187","$920,969"
93981,TOTAL,,322,"$45,684","$35,704"
93990,TOTAL,,"11,760","$744,959","$576,263"
94010,TOTAL,,"974,806","$30,916,616","$23,426,344"
94014,TOTAL,,851,"$33,750","$25,763"
94015,TOTAL,,108,"$1,338",$974
94016,TOTAL,,"10,849","$288,111","$224,280"
94060,TOTAL,,"958,908","$44,012,696","$33,819,204"
94070,TOTAL,,"37,530","$4,153,662","$3,239,815"
94200,TOTAL,,"59,876","$945,288","$720,904"
94240,TOTAL,,"427,487","$14,465,274","$11,321,769"
94250,TOTAL,,"11,053","$151,451","$118,160"
94260,TOTAL,,"135,722","$1,957,087","$1,535,988"
94350,TOTAL,,"68,677","$2,367,681","$1,869,132"
94360,TOTAL,,"124,796","$3,379,277","$2,650,434"
94370,TOTAL,,"30,809","$1,782,167","$1,402,954"
94375,TOTAL,,"169,925","$4,627,386","$3,528,921"
94400,TOTAL,,"1,784","$72,368","$57,449"
94450,TOTAL,,"1,566","$50,740","$39,848"
94620,TOTAL,,"49,125","$4,180,156","$3,250,499"
94621,TOTAL,,"5,636","$500,588","$390,575"
94640,TOTAL,,"231,296","$5,360,312","$3,974,267"
94642,TOTAL,,"2,222","$56,924","$44,295"
94650,TOTAL,,"34,089","$737,088","$539,411"
94651,TOTAL,,"10,435","$177,691","$136,897"
94652,TOTAL,,2,$54,$44
