Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 65091 - 68899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,178,"$191,035","$151,208"
67430,SG,,4,"$2,011","$1,345"
,OTHER,,9,"$5,158","$4,127"
,TOTAL,,13,"$7,170","$5,472"
67440,SG,,2,"$1,026",$821
,80'S,,2,$332,$266
,OTHER,,21,"$20,237","$15,511"
,TOTAL,,25,"$21,595","$16,598"
67445,80'S,,22,"$3,949","$3,159"
,OTHER,,150,"$155,920","$122,618"
,TOTAL,,172,"$159,869","$125,778"
67450,SG,,3,"$1,963","$1,490"
,80'S,,7,"$1,219",$975
,OTHER,,116,"$112,741","$90,113"
,TOTAL,,126,"$115,923","$92,578"
67500,OTHER,,"27,926","$4,040,250","$3,203,936"
,TOTAL,,"27,926","$4,040,250","$3,203,936"
67505,OTHER,,"1,099","$99,635","$77,801"
,TOTAL,,"1,099","$99,635","$77,801"
67515,OTHER,,"23,371","$2,893,355","$2,241,664"
,TOTAL,,"23,371","$2,893,355","$2,241,664"
67550,SG,,43,"$22,436","$17,692"
,OTHER,,312,"$202,455","$160,189"
,TOTAL,,355,"$224,891","$177,881"
67560,SG,,24,"$8,591","$6,836"
,80'S,,1,$123,$98
,OTHER,,146,"$97,072","$77,016"
,TOTAL,,171,"$105,786","$83,951"
67570,80'S,,12,"$1,452","$1,162"
,OTHER,,73,"$61,817","$47,380"
,TOTAL,,85,"$63,269","$48,542"
67599,80'S,,1,$110,$88
,OTHER,,189,"$44,223","$35,324"
,TOTAL,,190,"$44,332","$35,412"
67700,80'S,,1,$5,$4
,OTHER,,"3,514","$497,522","$375,431"
,TOTAL,,"3,515","$497,527","$375,435"
67710,OTHER,,778,"$91,997","$69,818"
,TOTAL,,778,"$91,997","$69,818"
67715,SG,,59,"$11,785","$9,428"
,OTHER,,521,"$33,542","$26,375"
,TOTAL,,580,"$45,327","$35,803"
67800,OTHER,,"22,549","$3,645,404","$2,718,696"
,TOTAL,,"22,549","$3,645,404","$2,718,696"
67801,SG,,1,$397,$318
,OTHER,,"3,613","$712,669","$546,920"
,TOTAL,,"3,614","$713,066","$547,238"
67805,OTHER,,"1,161","$236,159","$181,033"
,TOTAL,,"1,161","$236,159","$181,033"
67808,SG,,86,"$31,368","$24,772"
,OTHER,,288,"$63,052","$49,354"
,TOTAL,,374,"$94,419","$74,126"
67810,OTHER,,"23,071","$3,194,495","$2,438,168"
,TOTAL,,"23,071","$3,194,495","$2,438,168"
67820,OTHER,,"210,509","$12,875,968","$9,501,450"
,TOTAL,,"210,509","$12,875,968","$9,501,450"
67825,SG,,2,$284,$227
,OTHER,,"11,875","$1,845,090","$1,421,834"
,TOTAL,,"11,877","$1,845,374","$1,422,061"
67830,SG,,67,"$22,507","$17,794"
,OTHER,,731,"$125,388","$97,387"
,TOTAL,,798,"$147,895","$115,181"
67835,SG,,25,"$7,634","$6,107"
,80'S,,1,$64,$51
,OTHER,,139,"$41,852","$33,313"
,TOTAL,,165,"$49,550","$39,471"
67840,OTHER,,"39,224","$7,058,275","$5,431,735"
,TOTAL,,"39,224","$7,058,275","$5,431,735"
