Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 00100 - 01999,,,,,
,BESS REPORTS,CODE RANGES,,,
,QZ,,9,"$1,116.26 ",$893.02 
,OTHER,,24,"$1,932.58 ","$1,546.08 "
,TOTAL,,62,"$6,883.72 ","$5,260.61 "
01140,AA,,15,"$7,417.92 ","$5,934.33 "
,AD,,1,$81.56 ,$65.25 
,QK,,20,"$7,464.19 ","$5,971.35 "
,QZ,,5,"$2,596.23 ","$2,076.99 "
,OTHER,,14,"$5,741.98 ","$4,593.59 "
,TOTAL,,55,"$23,301.88 ","$18,641.51 "
01150,AA,,103,"$41,585.06 ","$32,955.75 "
,QK,,155,"$40,177.63 ","$31,739.61 "
,QZ,,18,"$6,865.19 ","$5,466.24 "
,OTHER,,122,"$31,716.22 ","$25,372.97 "
,TOTAL,,398,"$120,344.10 ","$95,534.57 "
01160,AA,,784,"$85,601.79 ","$66,947.67 "
,AD,,3,$146.08 ,$116.87 
,QK,,351,"$22,603.86 ","$17,842.44 "
,QZ,,495,"$50,199.45 ","$39,762.63 "
,OTHER,,555,"$35,063.16 ","$27,651.06 "
,TOTAL,,"2,188","$193,614.34 ","$152,320.67 "
01170,AA,,229,"$69,290.38 ","$54,556.14 "
,AD,,10,$767.34 ,$613.86 
,QK,,262,"$43,251.83 ","$34,088.02 "
,QZ,,64,"$17,583.71 ","$13,590.09 "
,OTHER,,309,"$49,855.57 ","$39,454.08 "
,TOTAL,,874,"$180,748.83 ","$142,302.19 "
01173,AA,,474,"$197,883.79 ","$155,830.37 "
,AD,,8,$872.18 ,$697.74 
,QK,,558,"$138,261.59 ","$109,113.06 "
,QZ,,89,"$42,948.00 ","$34,033.66 "
,OTHER,,485,"$111,035.37 ","$88,272.71 "
,TOTAL,,"1,614","$491,000.93 ","$387,947.54 "
01180,AA,,2,$387.77 ,$310.22 
,QK,,4,$474.20 ,$379.36 
,QZ,,4,$679.98 ,$543.98 
,OTHER,,5,$578.90 ,$463.12 
,TOTAL,,15,"$2,120.85 ","$1,696.68 "
01190,AA,,4,$692.29 ,$553.83 
,QZ,,5,$706.15 ,$564.91 
,OTHER,,2,$160.15 ,$128.12 
,TOTAL,,11,"$1,558.59 ","$1,246.86 "
01200,AA,,"7,227","$876,268.67 ","$689,771.46 "
,AD,,66,"$4,278.25 ","$3,422.62 "
,QK,,"3,369","$213,034.67 ","$167,116.91 "
,QZ,,"2,499","$297,547.97 ","$233,025.85 "
,OTHER,,"6,292","$400,832.01 ","$315,687.57 "
,TOTAL,,"19,453","$1,791,961.57 ","$1,409,024.41 "
01202,AA,,195,"$42,574.19 ","$33,468.54 "
,AD,,4,$262.79 ,$210.24 
,QK,,233,"$25,831.82 ","$19,380.90 "
,QZ,,100,"$20,588.70 ","$16,287.89 "
,OTHER,,456,"$49,737.57 ","$39,381.17 "
,TOTAL,,988,"$138,995.07 ","$108,728.74 "
01210,AA,,"41,124","$10,116,544.81 ","$8,004,486.08 "
,AD,,562,"$40,042.50 ","$31,214.15 "
,QK,,"24,558","$3,084,421.47 ","$2,426,101.03 "
,QZ,,"14,440","$3,395,968.24 ","$2,689,655.86 "
,OTHER,,"38,265","$4,755,508.04 ","$3,772,183.39 "
,TOTAL,,"118,949","$21,392,485.06 ","$16,923,640.51 "
01212,AA,,155,"$61,528.09 ","$48,582.57 "
,AD,,4,$283.65 ,$226.92 
,QK,,127,"$26,867.97 ","$21,494.39 "
,QZ,,39,"$13,690.68 ","$10,952.56 "
,OTHER,,153,"$31,264.73 ","$25,011.74 "
,TOTAL,,478,"$133,635.12 ","$106,268.18 "
01214,AA,,"51,881","$16,605,183.31 ","$13,136,032.90 "
,AD,,"1,294","$94,457.87 ","$74,284.00 "
,QK,,"48,308","$7,872,019.00 ","$6,229,678.67 "
,QZ,,"18,852","$5,875,471.15 ","$4,666,552.95 "
,OTHER,,"53,428","$8,649,283.44 ","$6,880,416.60 "
,TOTAL,,"173,763","$39,096,414.77 ","$30,986,965.12 "
01215,AA,,"8,343","$3,477,140.85 ","$2,759,400.78 "
,AD,,251,"$19,149.38 ","$15,206.78 "
,QK,,"8,618","$1,844,265.31 ","$1,459,336.97 "
,QZ,,"2,559","$1,018,561.48 ","$809,707.06 "
,OTHER,,"9,027","$1,895,024.18 ","$1,507,945.88 "
,TOTAL,,"28,798","$8,254,141.20 ","$6,551,597.47 "
01220,AA,,"4,885","$868,231.70 ","$683,508.43 "
,AD,,94,"$6,585.13 ","$5,212.21 "
,QK,,"3,610","$331,375.32 ","$259,197.15 "
,QZ,,"1,621","$281,471.81 ","$221,582.09 "
,OTHER,,"5,377","$490,824.56 ","$388,102.49 "
,TOTAL,,"15,587","$1,978,488.52 ","$1,557,602.37 "
01230,AA,,"58,842","$14,472,221.76 ","$11,442,232.23 "
,AD,,979,"$69,768.39 ","$53,933.05 "
,QK,,"41,580","$5,295,264.59 ","$4,169,369.47 "
,QZ,,"20,188","$4,818,031.34 ","$3,813,774.94 "
,OTHER,,"61,983","$7,724,056.57 ","$6,122,401.96 "
,TOTAL,,"183,572","$32,379,342.65 ","$25,601,711.65 "
01232,AA,,"8,761","$1,854,147.86 ","$1,472,542.68 "
,AD,,200,"$14,467.71 ","$11,294.41 "
,QK,,"8,775","$935,848.50 ","$740,371.35 "
,QZ,,"3,143","$642,410.79 ","$511,807.60 "
,OTHER,,"10,805","$1,148,062.87 ","$914,371.06 "
,TOTAL,,"31,684","$4,594,937.73 ","$3,650,387.10 "
01234,AA,,111,"$37,139.48 ","$29,681.20 "
,QK,,159,"$31,943.66 ","$25,378.96 "
,QZ,,19,"$5,195.34 ","$4,068.26 "
,OTHER,,119,"$24,271.18 ","$19,312.59 "
,TOTAL,,408,"$98,549.66 ","$78,441.01 "
01250,AA,,"4,590","$764,109.36 ","$603,928.87 "
,AD,,86,"$5,942.25 ","$4,427.41 "
,QK,,"3,674","$326,574.11 ","$257,771.42 "
,QZ,,"1,521","$236,617.31 ","$186,354.37 "
,OTHER,,"4,610","$403,686.22 ","$319,610.74 "
,TOTAL,,"14,481","$1,736,929.25 ","$1,372,092.81 "
01260,AA,,"3,001","$523,003.89 ","$410,933.17 "
,AD,,74,"$5,019.50 ","$3,881.08 "
,QK,,"2,046","$188,013.67 ","$146,046.96 "
,QZ,,782,"$123,193.08 ","$95,842.65 "
,OTHER,,"2,529","$234,353.43 ","$184,869.79 "
,TOTAL,,"8,432","$1,073,583.57 ","$841,573.65 "
01270,AA,,"27,273","$10,461,558.00 ","$8,300,583.81 "
,AD,,601,"$47,899.71 ","$37,429.93 "
,QK,,"23,419","$4,800,568.12 ","$3,808,077.36 "
,QZ,,"6,367","$2,358,136.40 ","$1,873,912.19 "
,OTHER,,"25,467","$5,010,467.01 ","$3,990,242.56 "
,TOTAL,,"83,127","$22,678,629.24 ","$18,010,245.85 "
01272,AA,,112,"$23,227.70 ","$18,582.18 "
,QK,,72,"$9,717.72 ","$7,640.88 "
,QZ,,38,"$7,170.03 ","$5,678.08 "
,OTHER,,99,"$11,428.92 ","$9,067.74 "
,TOTAL,,321,"$51,544.37 ","$40,968.88 "
01274,AA,,"4,119","$1,178,040.74 ","$935,654.24 "
,AD,,53,"$3,751.58 ","$2,881.70 "
,QK,,"3,546","$554,244.92 ","$437,837.62 "
,QZ,,950,"$271,176.06 ","$214,871.72 "
,OTHER,,"4,388","$646,348.99 ","$514,580.61 "
,TOTAL,,"13,056","$2,653,562.29 ","$2,105,825.89 "
01320,AA,,"3,954","$668,026.84 ","$526,941.48 "
,AD,,69,"$5,045.59 ","$3,946.70 "
,QK,,"3,175","$297,077.92 ","$232,103.33 "
,QZ,,"1,474","$249,790.94 ","$196,658.69 "
,OTHER,,"3,892","$351,891.71 ","$278,410.15 "
,TOTAL,,"12,564","$1,571,833.00 ","$1,238,060.35 "
01340,AA,,392,"$72,138.26 ","$56,878.12 "
,AD,,10,$687.89 ,$550.31 
,QK,,295,"$30,764.67 ","$23,969.78 "
,QZ,,192,"$35,836.02 ","$28,292.38 "
,OTHER,,408,"$39,425.09 ","$31,335.68 "
,TOTAL,,"1,297","$178,851.93 ","$141,026.27 "
01360,AA,,"4,177","$1,007,213.22 ","$796,497.29 "
,AD,,110,"$7,787.77 ","$6,011.32 "
,QK,,"3,668","$468,342.54 ","$368,439.01 "
,QZ,,"1,721","$388,293.49 ","$307,723.69 "
,OTHER,,"4,698","$572,978.87 ","$453,687.62 "
,TOTAL,,"14,374","$2,444,615.89 ","$1,932,358.93 "
01380,AA,,"3,848","$357,503.83 ","$280,422.53 "
,AD,,71,"$4,711.24 ","$3,623.92 "
,QK,,"2,835","$131,296.12 ","$102,253.02 "
,QZ,,"1,341","$119,012.58 ","$93,710.22 "
,OTHER,,"3,394","$161,537.37 ","$126,898.54 "
,TOTAL,,"11,489","$774,061.14 ","$606,908.23 "
01382,AA,,"8,786","$1,230,011.42 ","$966,378.25 "
,AD,,133,"$9,208.69 ","$7,360.70 "
,QK,,"6,342","$431,996.04 ","$337,554.87 "
,QZ,,"5,328","$696,981.57 ","$547,498.87 "
,OTHER,,"9,591","$675,953.43 ","$531,776.19 "
,TOTAL,,"30,180","$3,044,151.15 ","$2,390,568.88 "
01390,AA,,371,"$53,479.93 ","$41,810.45 "
,AD,,12,$817.01 ,$537.06 
,QK,,271,"$20,477.61 ","$16,068.85 "
,QZ,,137,"$17,195.31 ","$13,479.35 "
,OTHER,,496,"$41,781.45 ","$33,166.64 "
,TOTAL,,"1,287","$133,751.31 ","$105,062.35 "
01392,AA,,"5,157","$1,089,561.19 ","$856,995.53 "
,AD,,122,"$9,155.60 ","$6,951.75 "
,QK,,"4,026","$444,507.15 ","$347,042.94 "
,QZ,,"2,006","$406,754.47 ","$319,301.53 "
,OTHER,,"5,177","$560,278.88 ","$441,628.64 "
,TOTAL,,"16,488","$2,510,257.29 ","$1,971,920.39 "
01400,AA,,"64,674","$10,009,341.04 ","$7,853,955.72 "
,AD,,"1,123","$78,508.74 ","$61,125.48 "
,QK,,"50,727","$4,042,318.85 ","$3,169,945.52 "
,QZ,,"22,517","$3,453,829.92 ","$2,723,501.10 "
,OTHER,,"57,706","$4,568,805.56 ","$3,610,081.34 "
,TOTAL,,"196,747","$22,152,804.11 ","$17,418,609.16 "
01402,AA,,"106,814","$32,163,177.95 ","$25,422,827.76 "
,AD,,"3,297","$240,555.66 ","$189,008.72 "
,QK,,"109,720","$16,721,692.30 ","$13,208,340.90 "
,QZ,,"47,775","$13,875,146.34 ","$10,999,411.63 "
,OTHER,,"118,156","$18,010,482.71 ","$14,325,540.04 "
,TOTAL,,"385,762","$81,011,054.96 ","$64,145,129.05 "
01404,AA,,558,"$124,401.86 ","$98,988.50 "
,AD,,51,"$3,560.73 ","$2,716.71 "
,QK,,410,"$47,925.81 ","$37,780.41 "
,QZ,,239,"$47,668.22 ","$37,679.35 "
,OTHER,,607,"$67,754.54 ","$53,894.63 "
,TOTAL,,"1,865","$291,311.16 ","$231,059.60 "
01420,AA,,111,"$16,819.54 ","$13,261.84 "
,AD,,1,$71.08 ,$56.86 
,QK,,82,"$5,395.23 ","$4,258.86 "
,QZ,,103,"$14,433.79 ","$11,529.84 "
,OTHER,,137,"$10,435.89 ","$8,253.28 "
,TOTAL,,434,"$47,155.53 ","$37,360.68 "
01430,AA,,95,"$18,072.68 ","$14,286.58 "
,QK,,69,"$7,541.85 ","$6,004.81 "
,QZ,,33,"$6,703.16 ","$5,362.53 "
,OTHER,,126,"$14,699.66 ","$11,625.16 "
,TOTAL,,323,"$47,017.35 ","$37,279.08 "
01432,AA,,106,"$26,137.02 ","$20,671.92 "
,AD,,1,$63.30 ,
,QK,,83,"$10,767.53 ","$8,537.59 "
,QZ,,26,"$5,622.83 ","$4,302.32 "
,OTHER,,111,"$15,233.78 ","$11,986.40 "
,TOTAL,,327,"$57,824.46 ","$45,498.23 "
01440,AA,,608,"$227,580.97 ","$180,348.02 "
,AD,,2,$265.32 ,$212.26 
,QK,,383,"$75,975.44 ","$60,426.84 "
,QZ,,124,"$44,340.76 ","$35,470.37 "
,OTHER,,575,"$108,123.80 ","$86,159.97 "
,TOTAL,,"1,692","$456,286.29 ","$362,617.46 "
01442,AA,,392,"$143,024.43 ","$113,679.64 "
,AD,,8,$568.52 ,$398.78 
,QK,,332,"$66,968.48 ","$53,374.32 "
,QZ,,84,"$29,553.69 ","$23,271.80 "
,OTHER,,399,"$76,706.37 ","$60,921.03 "
,TOTAL,,"1,215","$316,821.49 ","$251,645.57 "
01444,AA,,"1,069","$462,599.70 ","$367,584.91 "
,AD,,34,"$3,484.25 ","$2,752.81 "
,QK,,"1,311","$299,296.26 ","$237,897.54 "
,QZ,,274,"$117,661.51 ","$93,796.26 "
,OTHER,,"1,149","$253,593.91 ","$202,322.15 "
,TOTAL,,"3,837","$1,136,635.63 ","$904,353.67 "
01462,AA,,"2,563","$353,970.27 ","$276,876.35 "
,AD,,36,"$2,376.30 ","$1,729.92 "
,QK,,"1,833","$135,450.16 ","$105,844.38 "
,QZ,,"1,012","$138,633.42 ","$108,928.43 "
,OTHER,,"2,632","$187,490.84 ","$147,333.67 "
,TOTAL,,"8,076","$817,920.99 ","$640,712.75 "
01464,AA,,"1,215","$189,500.81 ","$148,443.01 "
,AD,,28,"$2,135.24 ","$1,708.18 "
,QK,,976,"$75,800.18 ","$59,337.19 "
,QZ,,424,"$62,886.54 ","$48,791.60 "
,OTHER,,"1,169","$89,550.02 ","$70,721.23 "
,TOTAL,,"3,812","$419,872.79 ","$329,001.21 "
01470,AA,,"22,410","$3,099,827.44 ","$2,428,990.98 "
,AD,,368,"$26,218.05 ","$20,213.21 "
,QK,,"17,117","$1,202,986.65 ","$942,769.44 "
,QZ,,"8,229","$1,098,143.71 ","$863,101.22 "
,OTHER,,"20,339","$1,423,663.44 ","$1,125,462.31 "
,TOTAL,,"68,463","$6,850,839.29 ","$5,380,537.16 "
01472,AA,,"1,146","$250,088.08 ","$196,651.17 "
,AD,,15,"$1,081.98 ",$859.74 
,QK,,771,"$83,702.59 ","$66,097.83 "
,QZ,,332,"$68,261.06 ","$53,685.63 "
,OTHER,,891,"$99,761.10 ","$78,705.22 "
,TOTAL,,"3,155","$502,894.81 ","$395,999.59 "
01474,AA,,384,"$92,882.02 ","$72,094.28 "
,AD,,3,$208.80 ,$167.05 
,QK,,298,"$37,223.42 ","$29,141.83 "
,QZ,,116,"$28,060.94 ","$22,297.41 "
,OTHER,,274,"$33,093.07 ","$26,301.22 "
,TOTAL,,"1,075","$191,468.25 ","$150,001.79 "
01480,AA,,"78,618","$12,828,909.87 ","$10,051,102.28 "
,AD,,"1,534","$104,756.08 ","$81,133.72 "
,QK,,"58,622","$4,962,876.58 ","$3,881,967.79 "
,QZ,,"29,301","$4,578,347.87 ","$3,597,893.67 "
,OTHER,,"71,689","$5,974,013.90 ","$4,717,577.66 "
,TOTAL,,"239,764","$28,448,904.30 ","$22,329,675.12 "
01482,AA,,"9,438","$1,832,761.73 ","$1,451,935.91 "
,AD,,219,"$14,814.70 ","$11,518.84 "
,QK,,"8,973","$904,798.51 ","$714,901.60 "
,QZ,,"3,037","$576,554.79 ","$456,773.48 "
,OTHER,,"10,072","$982,480.99 ","$782,470.46 "
,TOTAL,,"31,739","$4,311,410.72 ","$3,417,600.29 "
01484,AA,,"1,097","$258,754.21 ","$201,638.74 "
,AD,,15,"$1,171.01 ",$936.81 
,QK,,"1,028","$134,220.95 ","$105,759.69 "
,QZ,,381,"$87,558.17 ","$69,544.11 "
,OTHER,,"1,175","$145,081.72 ","$114,836.36 "
,TOTAL,,"3,696","$626,786.06 ","$492,715.71 "
01486,AA,,232,"$84,091.39 ","$65,888.83 "
,AD,,3,$186.82 ,$149.46 
,QK,,272,"$49,024.99 ","$38,427.57 "
,QZ,,90,"$28,038.60 ","$22,168.98 "
,OTHER,,260,"$48,479.68 ","$38,602.60 "
,TOTAL,,857,"$209,821.48 ","$165,237.44 "
01490,AA,,83,"$10,165.91 ","$7,977.69 "
,AD,,1,$70.32 ,$56.26 
,QK,,60,"$3,569.84 ","$2,824.59 "
,QZ,,49,"$5,508.72 ","$4,318.98 "
,OTHER,,87,"$5,847.61 ","$4,678.08 "
,TOTAL,,280,"$25,162.40 ","$19,855.60 "
01500,AA,,"1,090","$416,780.75 ","$330,146.10 "
,AD,,16,"$1,116.09 ",$892.88 
,QK,,829,"$156,846.23 ","$124,110.13 "
,QZ,,245,"$86,099.42 ","$68,462.71 "
,OTHER,,"1,236","$236,239.27 ","$188,620.62 "
,TOTAL,,"3,416","$897,081.76 ","$712,232.44 "
01502,AA,,434,"$121,871.65 ","$96,981.94 "
,AD,,5,$282.50 ,$225.99 
,QK,,353,"$53,566.34 ","$42,437.27 "
,QZ,,89,"$24,643.52 ","$19,559.86 "
,OTHER,,502,"$73,183.51 ","$58,252.17 "
,TOTAL,,"1,383","$273,547.52 ","$217,457.23 "
01520,AA,,"1,858","$328,392.04 ","$257,457.64 "
,AD,,27,"$1,809.56 ","$1,447.66 "
,QK,,"1,579","$143,423.94 ","$111,888.68 "
,QZ,,632,"$107,295.98 ","$83,419.89 "
,OTHER,,"2,057","$182,897.25 ","$144,132.08 "
,TOTAL,,"6,153","$763,818.77 ","$598,345.95 "
01522,AA,,307,"$76,524.97 ","$60,603.59 "
,AD,,2,$140.72 ,$112.57 
,QK,,197,"$27,017.01 ","$21,485.72 "
,QZ,,78,"$19,729.05 ","$15,736.37 "
,OTHER,,313,"$39,411.84 ","$31,360.86 "
,TOTAL,,897,"$162,823.59 ","$129,299.11 "
01610,AA,,"21,342","$4,582,199.13 ","$3,614,307.66 "
,AD,,539,"$38,116.54 ","$29,878.21 "
,QK,,"21,896","$2,440,666.64 ","$1,922,652.82 "
,QZ,,"7,485","$1,562,784.33 ","$1,234,690.37 "
,OTHER,,"22,383","$2,452,861.50 ","$1,949,313.28 "
,TOTAL,,"73,645","$11,076,628.14 ","$8,750,842.34 "
01620,AA,,"3,275","$402,632.57 ","$312,783.47 "
,AD,,45,"$3,140.44 ","$2,456.34 "
,QK,,"1,965","$120,511.02 ","$94,144.00 "
,QZ,,"1,450","$168,618.59 ","$131,485.50 "
,OTHER,,"2,888","$178,985.05 ","$139,671.79 "
,TOTAL,,"9,623","$873,887.67 ","$680,541.10 "
01622,AA,,"2,042","$442,707.66 ","$349,015.42 "
,AD,,52,"$3,902.97 ","$3,063.16 "
,QK,,"1,739","$183,896.88 ","$144,228.75 "
,QZ,,"1,407","$277,235.69 ","$219,189.12 "
,OTHER,,"3,393","$357,689.88 ","$282,103.52 "
,TOTAL,,"8,633","$1,265,433.08 ","$997,599.97 "
01630,AA,,"41,658","$9,776,658.29 ","$7,698,235.69 "
,AD,,945,"$69,720.11 ","$54,269.50 "
,QK,,"35,776","$4,257,980.76 ","$3,344,497.00 "
,QZ,,"16,982","$3,842,621.71 ","$3,039,316.66 "
,OTHER,,"39,773","$4,714,449.53 ","$3,734,911.65 "
,TOTAL,,"135,134","$22,661,430.40 ","$17,871,230.50 "
01632,AA,,129,"$38,156.43 ","$30,064.34 "
,AD,,1,$70.32 ,$56.26 
,QK,,145,"$24,101.33 ","$19,082.80 "
,QZ,,35,"$9,524.12 ","$7,442.06 "
,OTHER,,122,"$18,639.76 ","$14,851.16 "
,TOTAL,,432,"$90,491.96 ","$71,496.62 "
01634,AA,,29,"$9,305.21 ","$7,321.50 "
,AD,,1,$295.79 ,$236.63 
,QK,,12,"$2,127.59 ","$1,702.08 "
,QZ,,3,$850.70 ,$680.56 
,OTHER,,23,"$4,013.65 ","$3,210.94 "
,TOTAL,,68,"$16,592.94 ","$13,151.71 "
01636,AA,,9,"$4,419.31 ","$3,535.45 "
,QK,,15,"$4,654.71 ","$3,723.78 "
,QZ,,2,$790.04 ,$597.18 
,OTHER,,12,"$3,610.79 ","$2,888.63 "
,TOTAL,,38,"$13,474.85 ","$10,745.04 "
01638,AA,,"5,627","$2,192,743.42 ","$1,736,214.22 "
,AD,,152,"$12,556.56 ","$9,674.09 "
,QK,,"6,119","$1,218,360.85 ","$965,276.40 "
,QZ,,"2,447","$916,230.49 ","$727,028.04 "
,OTHER,,"6,052","$1,183,468.81 ","$941,619.77 "
,TOTAL,,"20,397","$5,523,360.13 ","$4,379,812.52 "
01650,AA,,592,"$141,396.37 ","$112,357.80 "
,AD,,4,$280.72 ,$224.58 
,QK,,454,"$54,650.51 ","$42,837.23 "
,QZ,,214,"$51,368.47 ","$40,861.91 "
,OTHER,,629,"$74,674.75 ","$59,218.01 "
,TOTAL,,"1,893","$322,370.82 ","$255,499.53 "
01652,AA,,244,"$81,181.49 ","$64,551.06 "
,AD,,6,$410.42 ,$328.34 
,QK,,219,"$38,262.55 ","$30,126.80 "
,QZ,,54,"$17,320.53 ","$13,558.44 "
,OTHER,,255,"$42,489.29 ","$33,868.97 "
,TOTAL,,778,"$179,664.28 ","$142,433.61 "
01654,AA,,153,"$57,680.15 ","$45,887.18 "
,AD,,9,$587.92 ,$470.35 
,QK,,158,"$32,746.05 ","$26,108.81 "
,QZ,,45,"$17,188.85 ","$13,663.09 "
,OTHER,,173,"$35,386.59 ","$28,250.82 "
,TOTAL,,538,"$143,589.56 ","$114,380.25 "
01656,AA,,806,"$389,056.27 ","$309,863.02 "
,AD,,24,"$2,469.76 ","$1,975.83 "
,QK,,762,"$194,543.54 ","$155,299.94 "
,QZ,,127,"$60,357.19 ","$48,009.93 "
,OTHER,,726,"$182,073.32 ","$145,198.21 "
,TOTAL,,"2,445","$828,500.08 ","$660,346.93 "
01670,AA,,193,"$37,420.79 ","$29,374.46 "
,AD,,3,$248.44 ,$198.76 
,QK,,62,"$7,106.82 ","$5,625.42 "
,QZ,,111,"$16,597.73 ","$13,190.10 "
,OTHER,,126,"$12,237.19 ","$9,563.60 "
,TOTAL,,495,"$73,610.97 ","$57,952.34 "
01680,AA,,17,"$2,556.66 ","$2,034.76 "
,AD,,1,$66.76 ,$53.41 
,QK,,4,$294.66 ,$235.73 
,QZ,,10,"$1,157.96 ",$926.38 
,OTHER,,14,"$1,142.70 ",$914.17 
,TOTAL,,46,"$5,218.74 ","$4,164.45 "
01682,AA,,3,$443.46 ,$354.77 
,QK,,1,$91.05 ,$72.84 
,OTHER,,1,$91.05 ,$72.84 
,TOTAL,,5,$625.56 ,$500.45 
01710,AA,,"5,087","$728,711.30 ","$570,314.46 "
,AD,,95,"$6,767.23 ","$5,206.67 "
,QK,,"4,448","$334,628.36 ","$261,291.43 "
,QZ,,"2,178","$300,655.91 ","$236,900.08 "
,OTHER,,"5,252","$387,518.09 ","$305,497.76 "
,TOTAL,,"17,060","$1,758,280.89 ","$1,379,210.40 "
01712,AA,,16,"$3,010.08 ","$2,190.62 "
,QK,,20,"$2,493.38 ","$1,994.69 "
,QZ,,13,"$2,502.67 ","$1,972.58 "
,OTHER,,27,"$3,267.66 ","$2,614.11 "
,TOTAL,,76,"$11,273.79 ","$8,772.00 "
01714,AA,,12,"$2,804.32 ","$2,155.46 "
,QK,,7,$823.52 ,$505.09 
,QZ,,6,"$1,207.62 ",$953.91 
,OTHER,,10,"$1,106.65 ",$731.60 
,TOTAL,,35,"$5,942.11 ","$4,346.06 "
01716,AA,,166,"$37,383.43 ","$29,360.07 "
,AD,,5,$347.76 ,$222.18 
,QK,,112,"$13,493.95 ","$10,677.04 "
,QZ,,55,"$11,354.66 ","$8,965.63 "
,OTHER,,120,"$13,800.28 ","$11,010.32 "
,TOTAL,,458,"$76,380.08 ","$60,235.24 "
01730,AA,,827,"$117,221.34 ","$91,609.11 "
,AD,,16,"$1,090.11 ",$816.06 
,QK,,499,"$37,822.07 ","$29,610.58 "
,QZ,,386,"$53,219.33 ","$41,243.08 "
,OTHER,,892,"$66,331.70 ","$52,010.77 "
,TOTAL,,"2,620","$275,684.55 ","$215,289.60 "
01732,AA,,45,"$8,043.03 ","$6,175.33 "
,QK,,27,"$2,349.54 ","$1,879.63 "
,QZ,,22,"$3,142.61 ","$2,514.08 "
,OTHER,,42,"$4,086.71 ","$3,269.36 "
,TOTAL,,136,"$17,621.89 ","$13,838.40 "
01740,AA,,"7,165","$1,550,592.82 ","$1,220,839.42 "
,AD,,144,"$10,321.23 ","$7,894.79 "
,QK,,"5,481","$630,776.15 ","$494,863.37 "
,QZ,,"2,620","$541,430.91 ","$427,573.79 "
,OTHER,,"6,932","$779,296.97 ","$616,990.81 "
,TOTAL,,"22,342","$3,512,418.08 ","$2,768,162.18 "
01742,AA,,94,"$24,906.52 ","$19,643.87 "
,AD,,2,$138.12 ,$110.50 
,QK,,53,"$7,119.15 ","$5,695.32 "
,QZ,,35,"$9,039.94 ","$7,231.96 "
,OTHER,,83,"$12,806.61 ","$9,218.87 "
,TOTAL,,267,"$54,010.34 ","$41,900.52 "
01744,AA,,"1,312","$368,743.74 ","$289,253.95 "
,AD,,35,"$2,244.66 ","$1,795.74 "
,QK,,"1,310","$196,598.49 ","$154,944.28 "
,QZ,,449,"$124,331.71 ","$98,198.50 "
,OTHER,,"1,390","$206,444.02 ","$163,361.31 "
,TOTAL,,"4,496","$898,362.62 ","$707,553.78 "
01756,AA,,134,"$34,742.17 ","$27,554.39 "
,AD,,3,$384.05 ,$307.24 
,QK,,213,"$30,990.58 ","$24,734.67 "
,QZ,,54,"$13,168.87 ","$10,535.13 "
,OTHER,,188,"$25,419.04 ","$20,250.65 "
,TOTAL,,592,"$104,704.71 ","$83,382.08 "
01758,AA,,74,"$14,460.82 ","$11,568.63 "
,QK,,103,"$11,383.36 ","$9,106.72 "
,QZ,,35,"$5,948.84 ","$4,702.79 "
,OTHER,,106,"$11,074.50 ","$8,810.23 "
,TOTAL,,318,"$42,867.52 ","$34,188.37 "
01760,AA,,350,"$130,595.91 ","$102,651.55 "
,AD,,13,"$1,128.85 ",$903.10 
,QK,,454,"$90,030.84 ","$71,324.93 "
,QZ,,122,"$44,424.73 ","$35,254.63 "
,OTHER,,419,"$77,231.45 ","$61,282.69 "
,TOTAL,,"1,358","$343,411.78 ","$271,416.90 "
01770,AA,,"3,663","$914,426.35 ","$723,201.94 "
,AD,,41,"$3,219.38 ","$2,575.49 "
,QK,,"2,701","$350,985.06 ","$277,368.38 "
,QZ,,843,"$198,697.01 ","$157,344.27 "
,OTHER,,"4,000","$535,942.80 ","$424,403.57 "
,TOTAL,,"11,248","$2,003,270.60 ","$1,584,893.65 "
01772,AA,,"1,370","$316,223.79 ","$250,572.17 "
,AD,,12,$820.82 ,$656.68 
,QK,,934,"$114,083.72 ","$90,046.44 "
,QZ,,228,"$54,263.24 ","$42,994.95 "
,OTHER,,"1,424","$164,767.15 ","$130,975.89 "
,TOTAL,,"3,968","$650,158.72 ","$515,246.13 "
01780,AA,,395,"$74,378.44 ","$57,945.25 "
,AD,,4,$605.37 ,$484.30 
,QK,,315,"$28,015.72 ","$22,047.26 "
,QZ,,193,"$32,752.23 ","$26,069.83 "
,OTHER,,613,"$56,139.75 ","$44,436.48 "
,TOTAL,,"1,520","$191,891.51 ","$150,983.12 "
01782,AA,,55,"$13,020.08 ","$10,351.68 "
,AD,,1,$50.49 ,$40.39 
,QK,,56,"$6,798.06 ","$5,350.47 "
,QZ,,15,"$3,127.78 ","$2,502.23 "
,OTHER,,71,"$7,795.38 ","$6,236.30 "
,TOTAL,,198,"$30,791.79 ","$24,481.07 "
01810,AA,,"75,147","$9,059,781.80 ","$7,083,214.04 "
,AD,,"1,181","$81,692.27 ","$63,811.71 "
,QK,,"63,462","$3,867,453.52 ","$3,023,738.33 "
,QZ,,"32,102","$3,737,290.74 ","$2,924,032.54 "
,OTHER,,"74,112","$4,471,227.69 ","$3,517,189.39 "
,TOTAL,,"246,004","$21,217,446.02 ","$16,611,986.01 "
