Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 80048 - 89342,,,,,
,BESS REPORTS,CODE RANGES,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
86235,GLOBL,,"791,647","$19,329,210.15 ","$19,275,619.94 "
,TOTAL,,"791,647","$19,329,210.15 ","$19,275,619.94 "
86243,GLOBL,,56,"$1,606.08 ","$1,606.08 "
,TOTAL,,56,"$1,606.08 ","$1,606.08 "
86255,26,,"23,955","$473,564.83 ","$366,278.57 "
,GLOBL,,"143,909","$2,403,740.48 ","$2,398,917.39 "
,TOTAL,,"167,864","$2,877,305.31 ","$2,765,195.96 "
86256,26,,"11,972","$239,455.15 ","$184,335.95 "
,GLOBL,,"82,933","$1,229,000.17 ","$1,224,827.67 "
,TOTAL,,"94,905","$1,468,455.32 ","$1,409,163.62 "
86277,GLOBL,,74,"$1,627.02 ","$1,627.02 "
,TOTAL,,74,"$1,627.02 ","$1,627.02 "
86280,GLOBL,,182,"$2,081.55 ","$2,068.27 "
,TOTAL,,182,"$2,081.55 ","$2,068.27 "
86294,GLOBL,,"99,031","$2,512,807.95 ","$2,497,795.50 "
,TOTAL,,"99,031","$2,512,807.95 ","$2,497,795.50 "
86300,GLOBL,,"379,478","$10,737,940.08 ","$10,705,587.16 "
,TOTAL,,"379,478","$10,737,940.08 ","$10,705,587.16 "
86301,GLOBL,,"38,465","$1,098,976.91 ","$1,097,086.29 "
,TOTAL,,"38,465","$1,098,976.91 ","$1,097,086.29 "
86304,GLOBL,,"140,731","$3,980,690.16 ","$3,973,345.27 "
,TOTAL,,"140,731","$3,980,690.16 ","$3,973,345.27 "
86308,GLOBL,,"16,570","$119,641.97 ","$118,759.10 "
,TOTAL,,"16,570","$119,641.97 ","$118,759.10 "
86309,GLOBL,,198,"$1,783.56 ","$1,772.72 "
,TOTAL,,198,"$1,783.56 ","$1,772.72 "
86310,GLOBL,,43,$441.02 ,$441.02 
,TOTAL,,43,$441.02 ,$441.02 
86316,GLOBL,,"20,920","$601,863.78 ","$599,927.33 "
,TOTAL,,"20,920","$601,863.78 ","$599,927.33 "
86317,GLOBL,,"35,560","$708,239.97 ","$706,043.68 "
,TOTAL,,"35,560","$708,239.97 ","$706,043.68 "
86318,GLOBL,,"37,445","$675,908.75 ","$671,020.26 "
,TOTAL,,"37,445","$675,908.75 ","$671,020.26 "
86320,26,,"14,947","$306,428.28 ","$237,672.64 "
,GLOBL,,"10,375","$320,867.72 ","$319,310.66 "
,TOTAL,,"25,322","$627,296.00 ","$556,983.30 "
86325,26,,"6,696","$126,285.68 ","$98,859.97 "
,GLOBL,,"3,710","$114,282.34 ","$113,452.20 "
,TOTAL,,"10,406","$240,568.02 ","$212,312.17 "
86327,26,,19,$484.25 ,$387.42 
,GLOBL,,25,$788.62 ,$788.62 
,TOTAL,,44,"$1,272.87 ","$1,176.04 "
86329,GLOBL,,"6,866","$121,069.54 ","$120,651.92 "
,TOTAL,,"6,866","$121,069.54 ","$120,651.92 "
86331,GLOBL,,"10,527","$158,376.81 ","$158,125.19 "
,TOTAL,,"10,527","$158,376.81 ","$158,125.19 "
86332,GLOBL,,"4,827","$163,370.48 ","$162,778.37 "
,TOTAL,,"4,827","$163,370.48 ","$162,778.37 "
86334,26,,"103,864","$2,111,101.22 ","$1,652,058.79 "
,GLOBL,,"209,674","$6,518,960.81 ","$6,508,850.74 "
,TOTAL,,"313,538","$8,630,062.03 ","$8,160,909.53 "
86335,26,,"29,518","$577,385.13 ","$457,098.15 "
,GLOBL,,"56,298","$2,298,860.65 ","$2,295,227.05 "
,TOTAL,,"85,816","$2,876,245.78 ","$2,752,325.20 "
86336,GLOBL,,"1,952","$40,673.21 ","$40,554.02 "
,TOTAL,,"1,952","$40,673.21 ","$40,554.02 "
86337,GLOBL,,"1,742","$51,674.10 ","$51,520.27 "
,TOTAL,,"1,742","$51,674.10 ","$51,520.27 "
86340,GLOBL,,"8,769","$182,167.13 ","$182,008.86 "
,TOTAL,,"8,769","$182,167.13 ","$182,008.86 "
86341,GLOBL,,"1,805","$43,420.86 ","$43,248.15 "
,TOTAL,,"1,805","$43,420.86 ","$43,248.15 "
86343,GLOBL,,51,$439.11 ,$439.11 
,TOTAL,,51,$439.11 ,$439.11 
86344,GLOBL,,177,"$1,960.04 ","$1,958.92 "
,TOTAL,,177,"$1,960.04 ","$1,958.92 "
86353,GLOBL,,"1,858","$114,968.23 ","$111,578.50 "
,TOTAL,,"1,858","$114,968.23 ","$111,578.50 "
86359,GLOBL,,"53,488","$2,252,370.21 ","$2,247,029.52 "
,TOTAL,,"53,488","$2,252,370.21 ","$2,247,029.52 "
86360,GLOBL,,"97,631","$5,034,262.02 ","$5,022,520.71 "
,TOTAL,,"97,631","$5,034,262.02 ","$5,022,520.71 "
86361,GLOBL,,"42,505","$1,337,415.76 ","$1,336,151.18 "
,TOTAL,,"42,505","$1,337,415.76 ","$1,336,151.18 "
86376,GLOBL,,"137,019","$2,762,363.98 ","$2,755,612.63 "
,TOTAL,,"137,019","$2,762,363.98 ","$2,755,612.63 "
86378,GLOBL,,8,$184.36 ,$184.36 
,TOTAL,,8,$184.36 ,$184.36 
86379,GLOBL,,"9,412","$386,214.73 ","$385,601.16 "
,TOTAL,,"9,412","$386,214.73 ","$385,601.16 "
86382,GLOBL,,733,"$17,299.88 ","$17,282.06 "
,TOTAL,,733,"$17,299.88 ","$17,282.06 "
86384,GLOBL,,427,"$6,670.77 ","$6,670.77 "
,TOTAL,,427,"$6,670.77 ","$6,670.77 "
86403,GLOBL,,"32,657","$449,502.23 ","$446,882.94 "
,TOTAL,,"32,657","$449,502.23 ","$446,882.94 "
86406,GLOBL,,756,"$10,400.20 ","$10,375.88 "
,TOTAL,,756,"$10,400.20 ","$10,375.88 "
86430,GLOBL,,"259,727","$2,055,848.88 ","$2,049,752.32 "
,TOTAL,,"259,727","$2,055,848.88 ","$2,049,752.32 "
86431,GLOBL,,"485,060","$3,844,486.34 ","$3,837,569.02 "
,TOTAL,,"485,060","$3,844,486.34 ","$3,837,569.02 "
86485,GLOBL,,"1,271","$17,648.38 ","$13,858.18 "
,TOTAL,,"1,271","$17,648.38 ","$13,858.18 "
86490,GLOBL,,23,$290.74 ,$204.08 
,TOTAL,,23,$290.74 ,$204.08 
86510,GLOBL,,"2,968","$40,245.67 ","$30,120.00 "
,TOTAL,,"2,968","$40,245.67 ","$30,120.00 "
86580,26,,1,$12.93 ,$12.93 
,GLOBL,,"138,744","$1,417,154.32 ","$1,001,738.44 "
,TOTAL,,"138,745","$1,417,167.25 ","$1,001,751.37 "
86585,GLOBL,,"10,554","$82,732.75 ","$58,391.23 "
,TOTAL,,"10,554","$82,732.75 ","$58,391.23 "
86586,GLOBL,,309,"$2,933.56 ","$2,290.42 "
,TOTAL,,309,"$2,933.56 ","$2,290.42 "
86587,GLOBL,,386,"$20,281.20 ","$20,123.10 "
,TOTAL,,386,"$20,281.20 ","$20,123.10 "
86590,GLOBL,,59,$897.42 ,$872.78 
,TOTAL,,59,$897.42 ,$872.78 
86592,GLOBL,,"259,536","$1,537,183.38 ","$1,535,629.78 "
,TOTAL,,"259,536","$1,537,183.38 ","$1,535,629.78 "
86593,GLOBL,,"11,504","$70,687.66 ","$70,586.82 "
,TOTAL,,"11,504","$70,687.66 ","$70,586.82 "
86602,GLOBL,,"1,185","$15,729.14 ","$15,693.64 "
,TOTAL,,"1,185","$15,729.14 ","$15,693.64 "
86603,GLOBL,,490,"$8,069.27 ","$8,069.27 "
,TOTAL,,490,"$8,069.27 ","$8,069.27 "
86606,GLOBL,,"9,371","$179,598.42 ","$179,253.45 "
,TOTAL,,"9,371","$179,598.42 ","$179,253.45 "
86609,GLOBL,,"32,359","$569,360.50 ","$568,565.71 "
,TOTAL,,"32,359","$569,360.50 ","$568,565.71 "
86611,GLOBL,,"3,274","$45,707.93 ","$45,513.33 "
,TOTAL,,"3,274","$45,707.93 ","$45,513.33 "
86612,GLOBL,,"3,480","$59,340.23 ","$59,158.70 "
,TOTAL,,"3,480","$59,340.23 ","$59,158.70 "
86615,GLOBL,,"4,664","$83,202.36 ","$83,084.82 "
,TOTAL,,"4,664","$83,202.36 ","$83,084.82 "
86617,GLOBL,,"67,729","$1,451,806.41 ","$1,449,806.61 "
,TOTAL,,"67,729","$1,451,806.41 ","$1,449,806.61 "
86618,GLOBL,,"121,053","$2,817,968.50 ","$2,814,812.69 "
,TOTAL,,"121,053","$2,817,968.50 ","$2,814,812.69 "
86619,GLOBL,,119,"$2,217.37 ","$2,217.37 "
,TOTAL,,119,"$2,217.37 ","$2,217.37 "
86622,GLOBL,,781,"$9,034.41 ","$8,950.82 "
,TOTAL,,781,"$9,034.41 ","$8,950.82 "
86625,GLOBL,,694,"$12,685.16 ","$12,660.25 "
,TOTAL,,694,"$12,685.16 ","$12,660.25 "
86628,GLOBL,,"9,959","$154,822.28 ","$154,554.50 "
,TOTAL,,"9,959","$154,822.28 ","$154,554.50 "
86631,GLOBL,,"11,777","$173,961.45 ","$173,678.20 "
,TOTAL,,"11,777","$173,961.45 ","$173,678.20 "
86632,GLOBL,,"6,183","$99,190.10 ","$98,992.66 "
,TOTAL,,"6,183","$99,190.10 ","$98,992.66 "
86635,GLOBL,,"28,268","$446,996.21 ","$446,525.70 "
,TOTAL,,"28,268","$446,996.21 ","$446,525.70 "
86638,GLOBL,,"1,466","$24,053.26 ","$23,952.13 "
,TOTAL,,"1,466","$24,053.26 ","$23,952.13 "
86641,GLOBL,,"5,442","$108,130.96 ","$108,102.00 "
,TOTAL,,"5,442","$108,130.96 ","$108,102.00 "
86644,GLOBL,,"16,376","$325,596.89 ","$324,824.48 "
,TOTAL,,"16,376","$325,596.89 ","$324,824.48 "
86645,GLOBL,,"12,674","$273,400.17 ","$272,720.30 "
,TOTAL,,"12,674","$273,400.17 ","$272,720.30 "
86648,GLOBL,,432,"$8,125.63 ","$8,087.99 "
,TOTAL,,432,"$8,125.63 ","$8,087.99 "
86651,GLOBL,,155,"$2,573.24 ","$2,571.40 "
,TOTAL,,155,"$2,573.24 ","$2,571.40 "
86652,GLOBL,,173,"$2,961.21 ","$2,961.21 "
,TOTAL,,173,"$2,961.21 ","$2,961.21 "
86653,GLOBL,,160,"$2,654.73 ","$2,654.73 "
,TOTAL,,160,"$2,654.73 ","$2,654.73 "
86654,GLOBL,,152,"$2,605.01 ","$2,605.01 "
,TOTAL,,152,"$2,605.01 ","$2,605.01 "
86658,GLOBL,,"4,866","$83,589.78 ","$83,526.08 "
,TOTAL,,"4,866","$83,589.78 ","$83,526.08 "
86663,GLOBL,,"10,849","$197,801.20 ","$196,985.97 "
,TOTAL,,"10,849","$197,801.20 ","$196,985.97 "
86664,GLOBL,,"14,761","$308,474.93 ","$307,863.32 "
,TOTAL,,"14,761","$308,474.93 ","$307,863.32 "
86665,GLOBL,,"33,379","$793,973.20 ","$792,141.46 "
,TOTAL,,"33,379","$793,973.20 ","$792,141.46 "
86666,GLOBL,,"8,331","$115,471.34 ","$115,179.09 "
,TOTAL,,"8,331","$115,471.34 ","$115,179.09 "
86668,GLOBL,,389,"$5,515.99 ","$5,460.78 "
,TOTAL,,389,"$5,515.99 ","$5,460.78 "
86671,GLOBL,,"5,242","$83,901.07 ","$83,601.58 "
,TOTAL,,"5,242","$83,901.07 ","$83,601.58 "
86674,GLOBL,,"1,522","$30,085.13 ","$29,987.03 "
,TOTAL,,"1,522","$30,085.13 ","$29,987.03 "
86677,GLOBL,,"255,871","$4,891,066.64 ","$4,882,838.83 "
,TOTAL,,"255,871","$4,891,066.64 ","$4,882,838.83 "
86682,GLOBL,,"1,717","$30,595.22 ","$30,449.41 "
,TOTAL,,"1,717","$30,595.22 ","$30,449.41 "
86684,GLOBL,,608,"$12,508.42 ","$12,449.62 "
,TOTAL,,608,"$12,508.42 ","$12,449.62 "
86687,GLOBL,,"1,055","$12,321.48 ","$12,283.72 "
,TOTAL,,"1,055","$12,321.48 ","$12,283.72 "
86688,GLOBL,,79,"$1,378.95 ","$1,344.96 "
,TOTAL,,79,"$1,378.95 ","$1,344.96 "
86689,GLOBL,,"9,171","$247,561.15 ","$247,505.48 "
,TOTAL,,"9,171","$247,561.15 ","$247,505.48 "
86692,GLOBL,,220,"$4,954.40 ","$4,949.60 "
,TOTAL,,220,"$4,954.40 ","$4,949.60 "
86694,GLOBL,,"13,669","$273,382.90 ","$272,683.23 "
,TOTAL,,"13,669","$273,382.90 ","$272,683.23 "
86695,GLOBL,,"14,955","$272,906.00 ","$272,558.52 "
,TOTAL,,"14,955","$272,906.00 ","$272,558.52 "
86696,GLOBL,,"15,054","$404,191.03 ","$403,585.38 "
,TOTAL,,"15,054","$404,191.03 ","$403,585.38 "
86698,GLOBL,,"6,753","$112,687.41 ","$112,476.41 "
,TOTAL,,"6,753","$112,687.41 ","$112,476.41 "
86701,GLOBL,,"47,208","$585,239.84 ","$584,702.33 "
,TOTAL,,"47,208","$585,239.84 ","$584,702.33 "
86702,GLOBL,,390,"$6,825.64 ","$6,825.64 "
,TOTAL,,390,"$6,825.64 ","$6,825.64 "
86703,GLOBL,,"14,228","$267,797.56 ","$267,317.29 "
,TOTAL,,"14,228","$267,797.56 ","$267,317.29 "
86704,GLOBL,,"99,822","$1,667,199.90 ","$1,664,919.92 "
,TOTAL,,"99,822","$1,667,199.90 ","$1,664,919.92 "
86705,GLOBL,,"45,689","$751,029.84 ","$750,454.11 "
,TOTAL,,"45,689","$751,029.84 ","$750,454.11 "
86706,GLOBL,,"522,234","$7,829,166.49 ","$7,821,563.55 "
,TOTAL,,"522,234","$7,829,166.49 ","$7,821,563.55 "
86707,GLOBL,,"15,312","$246,867.01 ","$246,445.02 "
,TOTAL,,"15,312","$246,867.01 ","$246,445.02 "
86708,GLOBL,,"70,183","$1,210,167.01 ","$1,208,462.96 "
,TOTAL,,"70,183","$1,210,167.01 ","$1,208,462.96 "
86709,GLOBL,,"50,859","$795,661.67 ","$794,909.02 "
,TOTAL,,"50,859","$795,661.67 ","$794,909.02 "
86710,GLOBL,,"8,440","$157,025.71 ","$155,795.35 "
,TOTAL,,"8,440","$157,025.71 ","$155,795.35 "
86713,GLOBL,,"4,463","$83,729.51 ","$83,693.11 "
,TOTAL,,"4,463","$83,729.51 ","$83,693.11 "
86717,GLOBL,,82,$993.83 ,$993.83 
,TOTAL,,82,$993.83 ,$993.83 
86720,GLOBL,,169,"$2,376.79 ","$2,369.61 "
,TOTAL,,169,"$2,376.79 ","$2,369.61 "
86723,GLOBL,,10,$184.30 ,$184.30 
,TOTAL,,10,$184.30 ,$184.30 
86727,GLOBL,,51,$849.52 ,$849.52 
,TOTAL,,51,$849.52 ,$849.52 
86732,GLOBL,,20,$368.60 ,$368.60 
,TOTAL,,20,$368.60 ,$368.60 
86735,GLOBL,,"1,955","$30,913.84 ","$30,850.84 "
,TOTAL,,"1,955","$30,913.84 ","$30,850.84 "
86738,GLOBL,,"19,909","$360,274.28 ","$359,166.26 "
,TOTAL,,"19,909","$360,274.28 ","$359,166.26 "
86741,GLOBL,,15,$276.45 ,$260.75 
,TOTAL,,15,$276.45 ,$260.75 
86744,GLOBL,,823,"$15,046.40 ","$15,042.72 "
,TOTAL,,823,"$15,046.40 ","$15,042.72 "
86747,GLOBL,,"8,399","$169,163.15 ","$168,792.49 "
,TOTAL,,"8,399","$169,163.15 ","$168,792.49 "
86750,GLOBL,,95,"$1,596.35 ","$1,596.35 "
,TOTAL,,95,"$1,596.35 ","$1,596.35 "
86753,GLOBL,,"5,052","$84,756.56 ","$84,565.08 "
,TOTAL,,"5,052","$84,756.56 ","$84,565.08 "
86756,GLOBL,,114,"$2,020.24 ","$2,020.24 "
,TOTAL,,114,"$2,020.24 ","$2,020.24 "
86757,GLOBL,,"7,558","$204,162.21 ","$203,421.93 "
,TOTAL,,"7,558","$204,162.21 ","$203,421.93 "
86759,GLOBL,,101,"$1,837.57 ","$1,837.57 "
,TOTAL,,101,"$1,837.57 ","$1,837.57 "
86762,GLOBL,,"12,006","$237,773.70 ","$237,450.96 "
,TOTAL,,"12,006","$237,773.70 ","$237,450.96 "
86765,GLOBL,,"4,005","$65,166.06 ","$65,072.25 "
,TOTAL,,"4,005","$65,166.06 ","$65,072.25 "
86768,GLOBL,,"1,346","$23,811.85 ","$23,793.43 "
,TOTAL,,"1,346","$23,811.85 ","$23,793.43 "
86771,GLOBL,,111,"$2,045.73 ","$2,045.73 "
,TOTAL,,111,"$2,045.73 ","$2,045.73 "
86774,GLOBL,,"1,446","$29,229.45 ","$29,153.76 "
,TOTAL,,"1,446","$29,229.45 ","$29,153.76 "
86777,GLOBL,,"10,508","$208,308.65 ","$207,847.08 "
,TOTAL,,"10,508","$208,308.65 ","$207,847.08 "
86778,GLOBL,,"4,947","$98,237.41 ","$98,104.63 "
,TOTAL,,"4,947","$98,237.41 ","$98,104.63 "
86781,GLOBL,,"17,880","$315,474.61 ","$315,149.32 "
,TOTAL,,"17,880","$315,474.61 ","$315,149.32 "
86784,GLOBL,,669,"$10,985.21 ","$10,978.18 "
,TOTAL,,669,"$10,985.21 ","$10,978.18 "
86787,GLOBL,,"11,233","$184,568.21 ","$184,340.17 "
,TOTAL,,"11,233","$184,568.21 ","$184,340.17 "
86790,GLOBL,,"7,577","$131,686.53 ","$131,465.07 "
,TOTAL,,"7,577","$131,686.53 ","$131,465.07 "
86793,GLOBL,,661,"$11,807.10 ","$11,796.06 "
,TOTAL,,661,"$11,807.10 ","$11,796.06 "
86800,GLOBL,,"113,783","$2,500,141.33 ","$2,495,025.95 "
,TOTAL,,"113,783","$2,500,141.33 ","$2,495,025.95 "
86803,GLOBL,,"382,659","$7,585,207.88 ","$7,575,759.85 "
,TOTAL,,"382,659","$7,585,207.88 ","$7,575,759.85 "
86804,GLOBL,,"5,830","$121,573.12 ","$121,490.03 "
,TOTAL,,"5,830","$121,573.12 ","$121,490.03 "
86805,GLOBL,,498,"$35,383.51 ","$33,417.83 "
,TOTAL,,498,"$35,383.51 ","$33,417.83 "
86806,GLOBL,,1,$19.73 ,$19.73 
,TOTAL,,1,$19.73 ,$19.73 
86807,GLOBL,,605,"$33,315.30 ","$30,298.78 "
,TOTAL,,605,"$33,315.30 ","$30,298.78 "
86808,GLOBL,,"4,111","$170,177.94 ","$169,878.82 "
,TOTAL,,"4,111","$170,177.94 ","$169,878.82 "
86812,GLOBL,,"11,255","$404,993.68 ","$403,252.69 "
,TOTAL,,"11,255","$404,993.68 ","$403,252.69 "
86813,GLOBL,,805,"$60,864.61 ","$60,372.27 "
,TOTAL,,805,"$60,864.61 ","$60,372.27 "
86816,GLOBL,,147,"$5,721.24 ","$5,657.18 "
,TOTAL,,147,"$5,721.24 ","$5,657.18 "
86817,GLOBL,,458,"$40,341.58 ","$40,300.84 "
,TOTAL,,458,"$40,341.58 ","$40,300.84 "
86821,GLOBL,,402,"$22,962.13 ","$22,962.13 "
,TOTAL,,402,"$22,962.13 ","$22,962.13 "
86849,GLOBL,,118,"$29,166.18 ","$29,166.18 "
,TOTAL,,118,"$29,166.18 ","$29,166.18 "
86850,26,,1,$8.75 ,$7.00 
,GLOBL,,"29,191","$764,598.52 ","$586,665.41 "
,TOTAL,,"29,192","$764,607.27 ","$586,672.41 "
86860,GLOBL,,165,"$5,642.52 ","$4,444.41 "
,TOTAL,,165,"$5,642.52 ","$4,444.41 "
86870,GLOBL,,"1,586","$88,966.85 ","$70,285.97 "
,TOTAL,,"1,586","$88,966.85 ","$70,285.97 "
86880,GLOBL,,"29,938","$267,131.00 ","$262,466.37 "
,TOTAL,,"29,938","$267,131.00 ","$262,466.37 "
86885,GLOBL,,"1,800","$14,468.56 ","$13,960.74 "
,TOTAL,,"1,800","$14,468.56 ","$13,960.74 "
86886,GLOBL,,"1,585","$11,460.61 ","$11,399.87 "
,TOTAL,,"1,585","$11,460.61 ","$11,399.87 "
86890,GLOBL,,97,"$51,131.74 ","$40,905.53 "
,TOTAL,,97,"$51,131.74 ","$40,905.53 "
86891,GLOBL,,2,$53.27 ,$42.62 
,TOTAL,,2,$53.27 ,$42.62 
86900,GLOBL,,"44,020","$185,258.56 ","$180,604.27 "
,TOTAL,,"44,020","$185,258.56 ","$180,604.27 "
86901,26,,3,$26.25 ,$21.00 
,GLOBL,,"42,324","$738,867.61 ","$549,800.83 "
,TOTAL,,"42,327","$738,893.86 ","$549,821.83 "
86903,GLOBL,,"1,785","$20,750.06 ","$20,170.27 "
,TOTAL,,"1,785","$20,750.06 ","$20,170.27 "
86904,GLOBL,,253,"$3,622.83 ","$3,480.84 "
,TOTAL,,253,"$3,622.83 ","$3,480.84 "
86905,GLOBL,,808,"$4,100.55 ","$3,978.79 "
,TOTAL,,808,"$4,100.55 ","$3,978.79 "
86906,GLOBL,,501,"$4,629.77 ","$4,547.61 "
,TOTAL,,501,"$4,629.77 ","$4,547.61 "
86920,26,,18,$107.17 ,$85.74 
,GLOBL,,"6,132","$204,472.53 ","$161,663.62 "
,TOTAL,,"6,150","$204,579.70 ","$161,749.36 "
86921,GLOBL,,521,"$12,268.72 ","$8,295.72 "
,TOTAL,,521,"$12,268.72 ","$8,295.72 "
86922,GLOBL,,"2,210","$73,036.40 ","$56,357.17 "
,TOTAL,,"2,210","$73,036.40 ","$56,357.17 "
86927,GLOBL,,15,$317.86 ,$254.29 
,TOTAL,,15,$317.86 ,$254.29 
86931,GLOBL,,1,$116.00 ,$92.80 
,TOTAL,,1,$116.00 ,$92.80 
86940,GLOBL,,156,"$1,784.67 ","$1,773.21 "
,TOTAL,,156,"$1,784.67 ","$1,773.21 "
86941,GLOBL,,136,"$2,269.22 ","$2,267.53 "
,TOTAL,,136,"$2,269.22 ","$2,267.53 "
86945,GLOBL,,225,"$7,726.98 ","$6,150.89 "
,TOTAL,,225,"$7,726.98 ","$6,150.89 "
86950,GLOBL,,2,$72.76 ,$58.21 
,TOTAL,,2,$72.76 ,$58.21 
86965,GLOBL,,150,"$3,759.39 ","$2,484.28 "
,TOTAL,,150,"$3,759.39 ","$2,484.28 "
86970,GLOBL,,219,"$2,159.19 ","$1,727.32 "
,TOTAL,,219,"$2,159.19 ","$1,727.32 "
86971,GLOBL,,75,$139.11 ,$111.30 
,TOTAL,,75,$139.11 ,$111.30 
86977,GLOBL,,1,$4.60 ,$3.68 
,TOTAL,,1,$4.60 ,$3.68 
86978,GLOBL,,107,"$3,331.20 ","$2,664.94 "
,TOTAL,,107,"$3,331.20 ","$2,664.94 "
86985,GLOBL,,"1,319","$13,163.99 ","$10,328.17 "
,TOTAL,,"1,319","$13,163.99 ","$10,328.17 "
86999,GLOBL,,"2,737","$52,734.88 ","$52,601.97 "
,TOTAL,,"2,737","$52,734.88 ","$52,601.97 "
87001,GLOBL,,6,$90.98 ,$73.53 
,TOTAL,,6,$90.98 ,$73.53 
87003,GLOBL,,1,$13.65 ,$13.65 
,TOTAL,,1,$13.65 ,$13.65 
87015,GLOBL,,"35,424","$323,898.52 ","$323,345.93 "
,TOTAL,,"35,424","$323,898.52 ","$323,345.93 "
87040,GLOBL,,"263,981","$3,744,969.23 ","$3,740,009.85 "
,TOTAL,,"263,981","$3,744,969.23 ","$3,740,009.85 "
87045,GLOBL,,"147,463","$1,916,608.50 ","$1,913,805.02 "
,TOTAL,,"147,463","$1,916,608.50 ","$1,913,805.02 "
87046,GLOBL,,"164,996","$1,960,360.37 ","$1,956,485.20 "
,TOTAL,,"164,996","$1,960,360.37 ","$1,956,485.20 "
87070,GLOBL,,"752,926","$9,024,780.40 ","$9,010,666.08 "
,TOTAL,,"752,926","$9,024,780.40 ","$9,010,666.08 "
87071,GLOBL,,"23,785","$304,963.46 ","$303,921.09 "
,TOTAL,,"23,785","$304,963.46 ","$303,921.09 "
87073,GLOBL,,"5,520","$72,362.56 ","$72,321.71 "
,TOTAL,,"5,520","$72,362.56 ","$72,321.71 "
87075,GLOBL,,"89,754","$1,166,200.51 ","$1,164,597.65 "
,TOTAL,,"89,754","$1,166,200.51 ","$1,164,597.65 "
87076,GLOBL,,"23,021","$252,385.65 ","$251,881.68 "
,TOTAL,,"23,021","$252,385.65 ","$251,881.68 "
87077,GLOBL,,"1,363,222","$14,467,940.98 ","$14,446,001.04 "
,TOTAL,,"1,363,222","$14,467,940.98 ","$14,446,001.04 "
87081,GLOBL,,"102,009","$918,642.41 ","$914,988.72 "
,TOTAL,,"102,009","$918,642.41 ","$914,988.72 "
87084,GLOBL,,"30,830","$362,816.31 ","$361,368.40 "
,TOTAL,,"30,830","$362,816.31 ","$361,368.40 "
87086,GLOBL,,"3,664,547","$41,076,489.31 ","$41,018,542.50 "
,TOTAL,,"3,664,547","$41,076,489.31 ","$41,018,542.50 "
87088,26,,1,$11.18 ,$11.18 
,GLOBL,,"1,998,704","$21,749,492.92 ","$21,724,589.60 "
,TOTAL,,"1,998,705","$21,749,504.10 ","$21,724,600.78 "
87101,GLOBL,,"102,515","$1,087,772.28 ","$1,085,072.20 "
,TOTAL,,"102,515","$1,087,772.28 ","$1,085,072.20 "
87102,GLOBL,,"52,258","$602,867.64 ","$601,393.15 "
,TOTAL,,"52,258","$602,867.64 ","$601,393.15 "
87103,GLOBL,,"2,262","$28,404.03 ","$28,356.65 "
,TOTAL,,"2,262","$28,404.03 ","$28,356.65 "
87106,GLOBL,,"36,455","$500,757.51 ","$499,890.73 "
,TOTAL,,"36,455","$500,757.51 ","$499,890.73 "
87107,GLOBL,,"21,677","$308,827.80 ","$308,537.88 "
,TOTAL,,"21,677","$308,827.80 ","$308,537.88 "
87109,GLOBL,,"1,133","$23,095.21 ","$23,020.24 "
,TOTAL,,"1,133","$23,095.21 ","$23,020.24 "
87110,GLOBL,,"1,391","$36,235.27 ","$35,864.05 "
,TOTAL,,"1,391","$36,235.27 ","$35,864.05 "
87116,GLOBL,,"30,512","$445,601.87 ","$444,922.28 "
,TOTAL,,"30,512","$445,601.87 ","$444,922.28 "
87118,GLOBL,,"1,633","$24,791.46 ","$24,710.43 "
,TOTAL,,"1,633","$24,791.46 ","$24,710.43 "
87140,GLOBL,,"3,259","$24,881.11 ","$24,849.05 "
,TOTAL,,"3,259","$24,881.11 ","$24,849.05 "
87143,GLOBL,,632,"$10,998.61 ","$10,995.11 "
,TOTAL,,632,"$10,998.61 ","$10,995.11 "
87147,GLOBL,,"145,325","$1,018,612.01 ","$1,017,792.18 "
,TOTAL,,"145,325","$1,018,612.01 ","$1,017,792.18 "
87149,GLOBL,,"2,977","$79,833.61 ","$79,141.37 "
,TOTAL,,"2,977","$79,833.61 ","$79,141.37 "
87158,GLOBL,,"10,468","$76,498.29 ","$76,410.97 "
,TOTAL,,"10,468","$76,498.29 ","$76,410.97 "
87164,26,,67,"$1,252.06 ",$984.94 
,GLOBL,,989,"$14,331.35 ","$14,291.34 "
,TOTAL,,"1,056","$15,583.41 ","$15,276.28 "
87166,GLOBL,,265,"$1,424.69 ","$1,412.02 "
,TOTAL,,265,"$1,424.69 ","$1,412.02 "
87168,GLOBL,,853,"$5,077.54 ","$5,072.94 "
,TOTAL,,853,"$5,077.54 ","$5,072.94 "
87169,GLOBL,,"1,309","$7,668.87 ","$7,644.12 "
,TOTAL,,"1,309","$7,668.87 ","$7,644.12 "
87172,GLOBL,,823,"$4,887.41 ","$4,881.68 "
,TOTAL,,823,"$4,887.41 ","$4,881.68 "
87176,GLOBL,,993,"$8,126.26 ","$8,126.26 "
,TOTAL,,993,"$8,126.26 ","$8,126.26 "
87177,GLOBL,,"152,434","$1,817,243.11 ","$1,814,627.80 "
,TOTAL,,"152,434","$1,817,243.11 ","$1,814,627.80 "
