Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 10040 - 19499,,,,,
,BESS REPORTS,CODE RANGES,,,
,80'S,,200,"$11,884.55 ","$9,471.22 "
,OTHER,,"33,150","$12,200,292.77 ","$9,667,897.00 "
,TOTAL,,"35,269","$13,179,058.27 ","$10,443,838.44 "
19162,SG,,735,"$728,980.48 ","$576,278.15 "
,80'S,,"1,088","$141,515.20 ","$112,093.63 "
,OTHER,,"12,233","$9,440,410.57 ","$7,482,477.19 "
,TOTAL,,"14,056","$10,310,906.25 ","$8,170,848.97 "
19180,SG,,174,"$104,856.03 ","$82,915.24 "
,80'S,,"1,539","$132,682.72 ","$104,817.83 "
,OTHER,,"16,764","$8,569,006.82 ","$6,796,513.07 "
,TOTAL,,"18,477","$8,806,545.57 ","$6,984,246.14 "
19182,SG,,60,"$36,460.78 ","$28,806.36 "
,80'S,,59,"$5,112.50 ","$4,072.55 "
,OTHER,,819,"$391,473.87 ","$309,161.18 "
,TOTAL,,938,"$433,047.15 ","$342,040.09 "
19200,80'S,,69,"$10,430.51 ","$8,224.92 "
,OTHER,,413,"$354,737.10 ","$282,163.95 "
,TOTAL,,482,"$365,167.61 ","$290,388.87 "
19220,80'S,,12,"$1,834.10 ","$1,467.27 "
,OTHER,,72,"$63,547.31 ","$50,830.77 "
,TOTAL,,84,"$65,381.41 ","$52,298.04 "
19240,80'S,,"3,013","$477,055.29 ","$379,272.89 "
,OTHER,,"21,037","$19,212,354.63 ","$15,274,000.11 "
,TOTAL,,"24,050","$19,689,409.92 ","$15,653,273.00 "
19260,80'S,,59,"$8,290.51 ","$6,632.44 "
,OTHER,,681,"$617,911.16 ","$492,300.38 "
,TOTAL,,740,"$626,201.67 ","$498,932.82 "
19271,80'S,,29,"$6,576.19 ","$5,173.89 "
,OTHER,,196,"$254,895.63 ","$200,294.60 "
,TOTAL,,225,"$261,471.82 ","$205,468.49 "
19272,80'S,,18,"$4,765.64 ","$3,812.54 "
,OTHER,,52,"$71,082.26 ","$55,302.66 "
,TOTAL,,70,"$75,847.90 ","$59,115.20 "
19290,SG,,419,"$71,700.87 ","$56,860.47 "
,OTHER,,"62,018","$4,681,661.87 ","$3,692,906.58 "
,TOTAL,,"62,437","$4,753,362.74 ","$3,749,767.05 "
19291,SG,,30,"$5,089.22 ","$4,071.40 "
,OTHER,,"4,063","$162,293.88 ","$128,534.72 "
,TOTAL,,"4,093","$167,383.10 ","$132,606.12 "
19295,80'S,,1,$14.66 ,$11.73 
,OTHER,,"79,653","$7,939,692.34 ","$6,294,973.89 "
,TOTAL,,"79,654","$7,939,707.00 ","$6,294,985.62 "
19296,SG,,8,"$10,523.74 ","$7,386.71 "
,80'S,,6,$199.85 ,$159.87 
,OTHER,,"1,780","$5,012,127.27 ","$3,993,293.37 "
,TOTAL,,"1,794","$5,022,850.86 ","$4,000,839.95 "
19297,80'S,,3,$43.67 ,$23.57 
,OTHER,,417,"$39,806.96 ","$31,729.75 "
,TOTAL,,420,"$39,850.63 ","$31,753.32 "
19298,80'S,,1,$50.02 ,$40.02 
,OTHER,,227,"$196,195.64 ","$156,802.47 "
,TOTAL,,228,"$196,245.66 ","$156,842.49 "
19316,SG,,139,"$68,462.01 ","$53,953.54 "
,80'S,,29,"$2,828.06 ","$2,262.45 "
,OTHER,,948,"$566,591.27 ","$446,941.01 "
,TOTAL,,"1,116","$637,881.34 ","$503,157.00 "
19318,SG,,726,"$443,987.80 ","$347,782.31 "
,80'S,,363,"$72,561.74 ","$56,944.18 "
,OTHER,,"4,806","$5,928,241.50 ","$4,641,522.76 "
,TOTAL,,"5,895","$6,444,791.04 ","$5,046,249.25 "
19324,OTHER,,27,"$9,462.32 ","$7,288.59 "
,TOTAL,,27,"$9,462.32 ","$7,288.59 "
19325,SG,,76,"$100,492.32 ","$79,609.50 "
,80'S,,2,$100.98 ,$80.78 
,OTHER,,343,"$150,276.26 ","$118,032.64 "
,TOTAL,,421,"$250,869.56 ","$197,722.92 "
19328,SG,,225,"$51,809.86 ","$40,519.15 "
,80'S,,2,$75.45 ,$60.36 
,OTHER,,"1,459","$483,094.05 ","$382,893.30 "
,TOTAL,,"1,686","$534,979.36 ","$423,472.81 "
19330,SG,,178,"$36,486.17 ","$28,476.87 "
,OTHER,,"1,057","$425,782.98 ","$336,417.92 "
,TOTAL,,"1,235","$462,269.15 ","$364,894.79 "
19340,SG,,177,"$49,124.71 ","$38,559.36 "
,80'S,,1,$60.13 ,$48.10 
,OTHER,,734,"$261,782.84 ","$207,741.26 "
,TOTAL,,912,"$310,967.68 ","$246,348.72 "
19342,SG,,181,"$69,690.37 ","$55,752.31 "
,80'S,,16,"$1,926.83 ","$1,541.48 "
,OTHER,,"1,856","$1,512,179.98 ","$1,188,566.27 "
,TOTAL,,"2,053","$1,583,797.18 ","$1,245,860.06 "
19350,SG,,335,"$176,560.79 ","$139,030.60 "
,80'S,,1,$46.74 ,$37.39 
,OTHER,,"1,783","$1,087,465.30 ","$846,253.37 "
,TOTAL,,"2,119","$1,264,072.83 ","$985,321.36 "
19355,SG,,7,"$4,203.21 ","$3,362.56 "
,OTHER,,20,"$9,919.21 ","$7,935.38 "
,TOTAL,,27,"$14,122.42 ","$11,297.94 "
19357,SG,,117,"$82,523.82 ","$63,883.83 "
,80'S,,129,"$29,700.42 ","$23,436.31 "
,OTHER,,"2,684","$3,758,598.47 ","$2,953,328.47 "
,TOTAL,,"2,930","$3,870,822.71 ","$3,040,648.61 "
19361,80'S,,41,"$8,809.22 ","$6,776.24 "
,OTHER,,476,"$563,966.79 ","$446,153.76 "
,TOTAL,,517,"$572,776.01 ","$452,930.00 "
19364,80'S,,25,"$11,769.22 ","$9,343.68 "
,OTHER,,149,"$409,367.77 ","$321,135.52 "
,TOTAL,,174,"$421,136.99 ","$330,479.20 "
19366,SG,,15,"$9,267.69 ","$7,023.96 "
,80'S,,20,"$4,161.15 ","$3,328.93 "
,OTHER,,195,"$249,851.93 ","$198,457.96 "
,TOTAL,,230,"$263,280.77 ","$208,810.85 "
19367,80'S,,45,"$13,153.28 ","$10,434.66 "
,OTHER,,400,"$669,794.41 ","$529,948.76 "
,TOTAL,,445,"$682,947.69 ","$540,383.42 "
19368,80'S,,1,$341.67 ,$273.34 
,OTHER,,11,"$22,537.30 ","$16,486.19 "
,TOTAL,,12,"$22,878.97 ","$16,759.53 "
19369,80'S,,9,"$2,970.89 ","$2,288.71 "
,OTHER,,29,"$56,899.42 ","$43,778.25 "
,TOTAL,,38,"$59,870.31 ","$46,066.96 "
19370,SG,,180,"$93,716.71 ","$74,779.78 "
,OTHER,,"1,033","$519,469.19 ","$412,205.22 "
,TOTAL,,"1,213","$613,185.90 ","$486,985.00 "
19371,SG,,511,"$287,179.30 ","$225,732.80 "
,OTHER,,"2,441","$1,610,846.35 ","$1,266,860.29 "
,TOTAL,,"2,952","$1,898,025.65 ","$1,492,593.09 "
19380,SG,,408,"$277,906.21 ","$217,997.35 "
,OTHER,,"1,945","$1,162,042.81 ","$906,984.31 "
,TOTAL,,"2,353","$1,439,949.02 ","$1,124,981.66 "
19396,OTHER,,6,$525.15 ,$420.12 
,TOTAL,,6,$525.15 ,$420.12 
19499,80'S,,2,$329.55 ,$263.64 
,OTHER,,511,"$167,192.26 ","$132,302.14 "
,TOTAL,,513,"$167,521.81 ","$132,565.78 "
,,,,,
