Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 33010 - 37799,,,,,
,BESS REPORTS, CODE RANGES,,,
35511,80'S,,6,"$1,018.98 ",$815.18 
,OTHER,,22,"$24,190.44 ","$19,312.73 "
,TOTAL,,28,"$25,209.42 ","$20,127.91 "
35512,80'S,,11,"$1,690.91 ","$1,352.70 "
,OTHER,,47,"$59,622.12 ","$47,609.68 "
,TOTAL,,58,"$61,313.03 ","$48,962.38 "
35515,OTHER,,5,"$3,837.09 ","$3,069.67 "
,TOTAL,,5,"$3,837.09 ","$3,069.67 "
35516,80'S,,3,$374.03 ,$211.22 
,OTHER,,14,"$10,545.85 ","$8,432.05 "
,TOTAL,,17,"$10,919.88 ","$8,643.27 "
35518,80'S,,7,"$1,065.15 ",$852.13 
,OTHER,,37,"$40,245.85 ","$32,196.68 "
,TOTAL,,44,"$41,311.00 ","$33,048.81 "
35521,80'S,,26,"$4,903.82 ","$3,923.06 "
,OTHER,,73,"$79,043.40 ","$63,234.71 "
,TOTAL,,99,"$83,947.22 ","$67,157.77 "
35522,80'S,,16,"$3,034.21 ","$2,427.37 "
,OTHER,,109,"$129,655.40 ","$103,518.73 "
,TOTAL,,125,"$132,689.61 ","$105,946.10 "
35525,80'S,,38,"$7,510.93 ","$6,008.75 "
,OTHER,,272,"$295,890.96 ","$234,744.34 "
,TOTAL,,310,"$303,401.89 ","$240,753.09 "
35526,80'S,,8,"$1,859.66 ","$1,487.72 "
,OTHER,,98,"$43,645.41 ","$34,788.05 "
,TOTAL,,106,"$45,505.07 ","$36,275.77 "
35531,80'S,,60,"$18,731.20 ","$14,896.99 "
,OTHER,,220,"$401,277.91 ","$319,935.60 "
,TOTAL,,280,"$420,009.11 ","$334,832.59 "
35533,80'S,,21,"$4,840.11 ","$3,872.10 "
,OTHER,,60,"$89,037.41 ","$71,141.94 "
,TOTAL,,81,"$93,877.52 ","$75,014.04 "
35536,80'S,,11,"$2,997.53 ","$2,398.03 "
,OTHER,,23,"$37,317.93 ","$29,854.33 "
,TOTAL,,34,"$40,315.46 ","$32,252.36 "
35541,80'S,,29,"$5,656.42 ","$4,525.10 "
,OTHER,,110,"$111,730.08 ","$89,384.06 "
,TOTAL,,139,"$117,386.50 ","$93,909.16 "
35546,80'S,,85,"$17,321.50 ","$13,303.45 "
,OTHER,,287,"$334,771.37 ","$263,677.26 "
,TOTAL,,372,"$352,092.87 ","$276,980.71 "
35548,80'S,,4,$697.44 ,$485.75 
,OTHER,,20,"$18,385.71 ","$14,161.18 "
,TOTAL,,24,"$19,083.15 ","$14,646.93 "
35549,80'S,,4,$790.92 ,$632.73 
,OTHER,,24,"$34,129.58 ","$27,303.70 "
,TOTAL,,28,"$34,920.50 ","$27,936.43 "
35551,80'S,,2,$530.09 ,$424.08 
,OTHER,,34,"$53,190.25 ","$42,464.18 "
,TOTAL,,36,"$53,720.34 ","$42,888.26 "
35556,80'S,,"1,480","$298,482.13 ","$236,128.52 "
,OTHER,,"7,234","$8,194,775.31 ","$6,495,094.21 "
,TOTAL,,"8,714","$8,493,257.44 ","$6,731,222.73 "
35558,80'S,,150,"$28,344.83 ","$22,587.82 "
,OTHER,,637,"$678,700.02 ","$539,441.98 "
,TOTAL,,787,"$707,044.85 ","$562,029.80 "
35560,80'S,,45,"$12,316.60 ","$9,517.69 "
,OTHER,,152,"$240,979.18 ","$190,868.75 "
,TOTAL,,197,"$253,295.78 ","$200,386.44 "
35563,80'S,,7,"$1,398.65 ","$1,118.92 "
,OTHER,,24,"$28,520.20 ","$21,542.90 "
,TOTAL,,31,"$29,918.85 ","$22,661.82 "
35565,80'S,,77,"$15,997.86 ","$12,781.54 "
,OTHER,,337,"$408,130.48 ","$324,764.78 "
,TOTAL,,414,"$424,128.34 ","$337,546.32 "
35566,80'S,,"1,388","$348,135.03 ","$276,814.28 "
,OTHER,,"6,392","$9,217,933.58 ","$7,321,268.59 "
,TOTAL,,"7,780","$9,566,068.61 ","$7,598,082.87 "
35571,80'S,,665,"$152,051.09 ","$120,185.39 "
,OTHER,,"3,832","$5,026,676.57 ","$3,989,124.57 "
,TOTAL,,"4,497","$5,178,727.66 ","$4,109,309.96 "
35572,80'S,,406,"$24,405.48 ","$19,481.15 "
,OTHER,,"2,353","$826,550.72 ","$657,884.00 "
,TOTAL,,"2,759","$850,956.20 ","$677,365.15 "
35583,80'S,,613,"$127,663.73 ","$101,472.16 "
,OTHER,,"3,181","$3,707,553.71 ","$2,932,532.65 "
,TOTAL,,"3,794","$3,835,217.44 ","$3,034,004.81 "
35585,80'S,,869,"$232,890.12 ","$184,918.08 "
,OTHER,,"4,003","$6,038,391.71 ","$4,798,622.74 "
,TOTAL,,"4,872","$6,271,281.83 ","$4,983,540.82 "
35587,80'S,,138,"$32,700.02 ","$25,962.74 "
,OTHER,,662,"$905,691.94 ","$721,572.76 "
,TOTAL,,800,"$938,391.96 ","$747,535.50 "
35600,80'S,,"1,477","$63,802.18 ","$50,658.12 "
,OTHER,,"8,341","$1,912,631.34 ","$1,516,299.30 "
,TOTAL,,"9,818","$1,976,433.52 ","$1,566,957.42 "
35601,80'S,,43,"$5,996.00 ","$4,796.75 "
,OTHER,,278,"$210,835.18 ","$168,316.70 "
,TOTAL,,321,"$216,831.18 ","$173,113.45 "
35606,80'S,,211,"$36,397.52 ","$28,783.20 "
,OTHER,,847,"$839,951.66 ","$663,560.36 "
,TOTAL,,"1,058","$876,349.18 ","$692,343.56 "
35612,80'S,,16,"$2,316.04 ","$1,852.83 "
,OTHER,,57,"$43,855.12 ","$35,084.10 "
,TOTAL,,73,"$46,171.16 ","$36,936.93 "
35616,80'S,,6,$767.70 ,$614.16 
,OTHER,,85,"$65,069.80 ","$52,055.84 "
,TOTAL,,91,"$65,837.50 ","$52,670.00 "
35621,80'S,,211,"$36,771.47 ","$29,417.26 "
,OTHER,,866,"$877,025.40 ","$698,909.68 "
,TOTAL,,"1,077","$913,796.87 ","$728,326.94 "
35623,80'S,,15,"$3,094.19 ","$2,475.33 "
,OTHER,,81,"$102,070.57 ","$81,656.44 "
,TOTAL,,96,"$105,164.76 ","$84,131.77 "
35626,80'S,,43,"$8,660.61 ","$6,928.47 "
,OTHER,,179,"$201,982.19 ","$160,814.99 "
,TOTAL,,222,"$210,642.80 ","$167,743.46 "
35631,80'S,,283,"$73,208.03 ","$58,403.14 "
,OTHER,,"1,033","$1,596,320.75 ","$1,270,787.93 "
,TOTAL,,"1,316","$1,669,528.78 ","$1,329,191.07 "
35636,80'S,,4,$643.68 ,$514.94 
,OTHER,,16,"$18,453.94 ","$14,763.15 "
,TOTAL,,20,"$19,097.62 ","$15,278.09 "
35641,80'S,,313,"$55,667.24 ","$44,242.69 "
,OTHER,,"1,114","$1,128,529.47 ","$895,713.89 "
,TOTAL,,"1,427","$1,184,196.71 ","$939,956.58 "
35642,80'S,,1,$94.28 ,$75.42 
,OTHER,,8,"$7,712.13 ","$6,169.70 "
,TOTAL,,9,"$7,806.41 ","$6,245.12 "
35645,80'S,,1,$162.52 ,$130.02 
,OTHER,,10,"$5,220.84 ","$4,088.67 "
,TOTAL,,11,"$5,383.36 ","$4,218.69 "
35646,80'S,,"1,422","$397,389.86 ","$315,784.31 "
,OTHER,,"4,358","$6,855,577.97 ","$5,431,398.68 "
,TOTAL,,"5,780","$7,252,967.83 ","$5,747,182.99 "
35647,80'S,,100,"$24,636.48 ","$19,532.65 "
,OTHER,,386,"$547,335.48 ","$432,600.32 "
,TOTAL,,486,"$571,971.96 ","$452,132.97 "
35650,80'S,,37,"$6,018.47 ","$4,814.78 "
,OTHER,,147,"$146,151.31 ","$116,481.02 "
,TOTAL,,184,"$152,169.78 ","$121,295.80 "
35651,80'S,,22,"$4,772.66 ","$3,818.14 "
,OTHER,,112,"$123,157.20 ","$97,112.10 "
,TOTAL,,134,"$127,929.86 ","$100,930.24 "
35654,80'S,,382,"$84,008.55 ","$66,977.72 "
,OTHER,,"1,344","$1,711,705.24 ","$1,361,512.06 "
,TOTAL,,"1,726","$1,795,713.79 ","$1,428,489.78 "
35656,80'S,,"3,467","$609,285.33 ","$485,164.31 "
,OTHER,,"17,629","$17,547,101.04 ","$13,937,892.70 "
,TOTAL,,"21,096","$18,156,386.37 ","$14,423,057.01 "
35661,80'S,,"1,087","$174,345.52 ","$137,788.31 "
,OTHER,,"5,465","$5,034,849.43 ","$3,991,875.90 "
,TOTAL,,"6,552","$5,209,194.95 ","$4,129,664.21 "
35663,80'S,,27,"$3,950.47 ","$3,160.38 "
,OTHER,,133,"$119,956.45 ","$94,996.80 "
,TOTAL,,160,"$123,906.92 ","$98,157.18 "
35665,80'S,,446,"$77,347.73 ","$61,709.32 "
,OTHER,,"2,220","$2,254,922.70 ","$1,796,862.59 "
,TOTAL,,"2,666","$2,332,270.43 ","$1,858,571.91 "
35666,80'S,,575,"$123,308.76 ","$97,957.79 "
,OTHER,,"3,317","$4,048,091.96 ","$3,220,262.82 "
,TOTAL,,"3,892","$4,171,400.72 ","$3,318,220.61 "
35671,80'S,,57,"$9,906.54 ","$7,808.99 "
,OTHER,,450,"$460,172.69 ","$366,401.58 "
,TOTAL,,507,"$470,079.23 ","$374,210.57 "
35681,80'S,,204,"$2,832.00 ","$2,251.40 "
,OTHER,,"1,269","$105,108.59 ","$83,496.34 "
,TOTAL,,"1,473","$107,940.59 ","$85,747.74 "
35682,80'S,,43,"$2,740.21 ","$2,192.18 "
,OTHER,,947,"$373,031.82 ","$295,885.97 "
,TOTAL,,990,"$375,772.03 ","$298,078.15 "
35683,80'S,,8,$537.42 ,$429.93 
,OTHER,,114,"$52,769.48 ","$42,215.46 "
,TOTAL,,122,"$53,306.90 ","$42,645.39 "
35685,80'S,,76,"$2,744.77 ","$2,195.84 "
,OTHER,,766,"$166,453.74 ","$132,574.37 "
,TOTAL,,842,"$169,198.51 ","$134,770.21 "
35686,80'S,,24,$765.04 ,$611.98 
,OTHER,,196,"$37,145.33 ","$29,476.59 "
,TOTAL,,220,"$37,910.37 ","$30,088.57 "
35691,80'S,,14,"$1,980.45 ","$1,584.38 "
,OTHER,,80,"$61,661.38 ","$48,666.62 "
,TOTAL,,94,"$63,641.83 ","$50,251.00 "
35693,OTHER,,5,"$3,037.11 ","$2,429.69 "
,TOTAL,,5,"$3,037.11 ","$2,429.69 "
35694,80'S,,16,"$2,713.02 ","$2,170.42 "
,OTHER,,75,"$74,079.91 ","$59,263.97 "
,TOTAL,,91,"$76,792.93 ","$61,434.39 "
35695,80'S,,12,"$1,961.38 ","$1,569.08 "
,OTHER,,42,"$42,029.83 ","$33,623.89 "
,TOTAL,,54,"$43,991.21 ","$35,192.97 "
35697,80'S,,184,"$4,817.12 ","$3,827.87 "
,OTHER,,769,"$117,739.74 ","$93,328.53 "
,TOTAL,,953,"$122,556.86 ","$97,156.40 "
35700,80'S,,569,"$15,378.06 ","$12,255.37 "
,OTHER,,"3,818","$593,862.50 ","$472,409.55 "
,TOTAL,,"4,387","$609,240.56 ","$484,664.92 "
35701,80'S,,74,"$5,228.00 ","$4,116.81 "
,OTHER,,620,"$255,068.93 ","$203,462.71 "
,TOTAL,,694,"$260,296.93 ","$207,579.52 "
35721,80'S,,161,"$9,066.62 ","$7,228.15 "
,OTHER,,"1,381","$484,600.23 ","$385,190.94 "
,TOTAL,,"1,542","$493,666.85 ","$392,419.09 "
35741,80'S,,65,"$4,529.44 ","$3,623.58 "
,OTHER,,478,"$183,933.08 ","$145,806.94 "
,TOTAL,,543,"$188,462.52 ","$149,430.52 "
35761,80'S,,209,"$8,412.93 ","$6,730.29 "
,OTHER,,"2,921","$776,393.50 ","$614,678.69 "
,TOTAL,,"3,130","$784,806.43 ","$621,408.98 "
35800,80'S,,131,"$8,145.04 ","$6,513.05 "
,OTHER,,"1,939","$716,473.72 ","$569,253.60 "
,TOTAL,,"2,070","$724,618.76 ","$575,766.65 "
35820,80'S,,746,"$87,299.74 ","$69,703.67 "
,OTHER,,"8,182","$4,903,726.57 ","$3,902,581.20 "
,TOTAL,,"8,928","$4,991,026.31 ","$3,972,284.87 "
35840,80'S,,142,"$12,286.84 ","$9,829.50 "
,OTHER,,"1,386","$680,988.68 ","$541,649.14 "
,TOTAL,,"1,528","$693,275.52 ","$551,478.64 "
35860,80'S,,183,"$9,187.34 ","$7,172.43 "
,OTHER,,"3,939","$1,209,006.80 ","$961,124.16 "
,TOTAL,,"4,122","$1,218,194.14 ","$968,296.59 "
35870,80'S,,17,"$2,572.92 ","$2,058.33 "
,OTHER,,103,"$110,012.76 ","$87,922.16 "
,TOTAL,,120,"$112,585.68 ","$89,980.49 "
35875,SG,,1,"$1,284.57 ","$1,027.66 "
,OTHER,,"3,816","$1,947,403.79 ","$1,547,266.01 "
,TOTAL,,"3,817","$1,948,688.36 ","$1,548,293.67 "
35876,SG,,3,"$3,999.34 ","$3,199.47 "
,80'S,,247,"$33,895.65 ","$26,801.74 "
,OTHER,,"2,466","$2,024,221.40 ","$1,601,554.34 "
,TOTAL,,"2,716","$2,062,116.39 ","$1,631,555.55 "
35879,80'S,,156,"$20,061.99 ","$15,988.10 "
,OTHER,,"1,362","$1,070,532.00 ","$845,332.58 "
,TOTAL,,"1,518","$1,090,593.99 ","$861,320.68 "
35881,80'S,,88,"$14,160.50 ","$11,328.40 "
,OTHER,,681,"$619,007.87 ","$490,990.41 "
,TOTAL,,769,"$633,168.37 ","$502,318.81 "
35901,80'S,,28,"$1,773.26 ","$1,418.62 "
,OTHER,,172,"$62,844.34 ","$49,798.48 "
,TOTAL,,200,"$64,617.60 ","$51,217.10 "
35903,80'S,,574,"$45,526.31 ","$36,149.73 "
,OTHER,,"11,089","$5,768,625.21 ","$4,581,480.82 "
,TOTAL,,"11,663","$5,814,151.52 ","$4,617,630.55 "
35905,80'S,,9,"$2,310.14 ","$1,848.12 "
,OTHER,,61,"$99,550.87 ","$78,086.28 "
,TOTAL,,70,"$101,861.01 ","$79,934.40 "
35907,80'S,,98,"$30,514.01 ","$24,163.05 "
,OTHER,,448,"$806,907.36 ","$643,554.22 "
,TOTAL,,546,"$837,421.37 ","$667,717.27 "
36000,OTHER,,"265,976","$7,052,066.46 ","$5,532,034.25 "
,TOTAL,,"265,976","$7,052,066.46 ","$5,532,034.25 "
36002,OTHER,,"4,613","$537,714.71 ","$426,437.11 "
,TOTAL,,"4,613","$537,714.71 ","$426,437.11 "
36005,80'S,,9,$59.44 ,$47.54 
,OTHER,,"62,477","$4,404,979.62 ","$3,483,940.55 "
,TOTAL,,"62,486","$4,405,039.06 ","$3,483,988.09 "
36010,OTHER,,"73,948","$6,863,976.35 ","$5,453,417.06 "
,TOTAL,,"73,948","$6,863,976.35 ","$5,453,417.06 "
36011,OTHER,,"19,306","$4,002,165.65 ","$3,175,786.20 "
,TOTAL,,"19,306","$4,002,165.65 ","$3,175,786.20 "
36012,OTHER,,"4,596","$670,620.36 ","$532,380.37 "
,TOTAL,,"4,596","$670,620.36 ","$532,380.37 "
36013,OTHER,,"2,493","$231,198.87 ","$183,636.21 "
,TOTAL,,"2,493","$231,198.87 ","$183,636.21 "
36014,OTHER,,"2,700","$341,521.92 ","$271,467.39 "
,TOTAL,,"2,700","$341,521.92 ","$271,467.39 "
36015,OTHER,,"1,369","$191,284.42 ","$151,563.32 "
,TOTAL,,"1,369","$191,284.42 ","$151,563.32 "
36100,OTHER,,"1,345","$161,386.28 ","$128,041.65 "
,TOTAL,,"1,345","$161,386.28 ","$128,041.65 "
36120,OTHER,,"4,512","$492,269.91 ","$389,889.51 "
,TOTAL,,"4,512","$492,269.91 ","$389,889.51 "
36140,80'S,,1,$9.78 ,$7.82 
,OTHER,,"37,156","$2,680,419.56 ","$2,128,132.02 "
,TOTAL,,"37,157","$2,680,429.34 ","$2,128,139.84 "
36145,OTHER,,"224,419","$26,610,634.67 ","$21,130,920.35 "
,TOTAL,,"224,419","$26,610,634.67 ","$21,130,920.35 "
36160,OTHER,,903,"$88,134.05 ","$69,637.57 "
,TOTAL,,903,"$88,134.05 ","$69,637.57 "
36200,80'S,,4,$111.21 ,$88.98 
,OTHER,,"99,780","$13,793,947.29 ","$10,902,449.15 "
,TOTAL,,"99,784","$13,794,058.50 ","$10,902,538.13 "
36215,OTHER,,"92,210","$18,500,478.42 ","$14,694,053.38 "
,TOTAL,,"92,210","$18,500,478.42 ","$14,694,053.38 "
36216,OTHER,,"90,595","$22,665,040.24 ","$17,969,069.44 "
,TOTAL,,"90,595","$22,665,040.24 ","$17,969,069.44 "
36217,OTHER,,"31,347","$10,160,796.56 ","$8,051,044.04 "
,TOTAL,,"31,347","$10,160,796.56 ","$8,051,044.04 "
36218,OTHER,,"28,448","$1,733,457.33 ","$1,375,466.13 "
,TOTAL,,"28,448","$1,733,457.33 ","$1,375,466.13 "
36245,OTHER,,"170,225","$37,905,928.39 ","$30,120,659.47 "
,TOTAL,,"170,225","$37,905,928.39 ","$30,120,659.47 "
36246,OTHER,,"67,033","$15,813,340.82 ","$12,544,647.86 "
,TOTAL,,"67,033","$15,813,340.82 ","$12,544,647.86 "
36247,OTHER,,"74,966","$17,503,816.62 ","$13,907,594.55 "
,TOTAL,,"74,966","$17,503,816.62 ","$13,907,594.55 "
36248,OTHER,,"15,948","$906,235.08 ","$721,816.71 "
,TOTAL,,"15,948","$906,235.08 ","$721,816.71 "
36260,OTHER,,240,"$115,023.49 ","$91,162.38 "
,TOTAL,,240,"$115,023.49 ","$91,162.38 "
36261,SG,,3,"$1,319.64 ","$1,055.72 "
,80'S,,1,$27.56 ,$22.05 
,OTHER,,15,"$4,530.65 ","$3,404.22 "
,TOTAL,,19,"$5,877.85 ","$4,481.99 "
36262,SG,,15,"$5,015.75 ","$3,816.89 "
,OTHER,,224,"$56,019.14 ","$44,140.77 "
,TOTAL,,239,"$61,034.89 ","$47,957.66 "
36299,OTHER,,"3,888","$391,854.83 ","$312,449.74 "
,TOTAL,,"3,888","$391,854.83 ","$312,449.74 "
36400,OTHER,,88,"$1,614.24 ","$1,176.27 "
,TOTAL,,88,"$1,614.24 ","$1,176.27 "
36405,OTHER,,39,$533.67 ,$388.33 
,TOTAL,,39,$533.67 ,$388.33 
36406,OTHER,,342,"$5,000.13 ","$3,788.92 "
,TOTAL,,342,"$5,000.13 ","$3,788.92 "
36410,OTHER,,"221,764","$3,640,145.36 ","$2,715,395.72 "
,TOTAL,,"221,764","$3,640,145.36 ","$2,715,395.72 "
36415,OTHER,,"65,981,363","$197,819,173.56 ","$197,080,036.03 "
,TOTAL,,"65,981,363","$197,819,173.56 ","$197,080,036.03 "
36416,OTHER,,4,$9.01 ,$4.81 
,TOTAL,,4,$9.01 ,$4.81 
36420,OTHER,,8,$367.59 ,$294.09 
,TOTAL,,8,$367.59 ,$294.09 
36425,OTHER,,"7,550","$187,193.90 ","$139,244.18 "
,TOTAL,,"7,550","$187,193.90 ","$139,244.18 "
36430,OTHER,,"16,369","$657,824.76 ","$516,050.77 "
,TOTAL,,"16,369","$657,824.76 ","$516,050.77 "
36440,OTHER,,7,$361.59 ,$289.29 
,TOTAL,,7,$361.59 ,$289.29 
36450,OTHER,,34,"$1,868.28 ","$1,413.73 "
,TOTAL,,34,"$1,868.28 ","$1,413.73 "
36455,OTHER,,124,"$12,053.05 ","$9,617.98 "
,TOTAL,,124,"$12,053.05 ","$9,617.98 "
36460,OTHER,,5,"$1,750.33 ","$1,400.28 "
,TOTAL,,5,"$1,750.33 ","$1,400.28 "
36468,OTHER,,48,"$4,151.62 ","$3,186.10 "
,TOTAL,,48,"$4,151.62 ","$3,186.10 "
36470,OTHER,,"2,808","$331,004.98 ","$255,682.31 "
,TOTAL,,"2,808","$331,004.98 ","$255,682.31 "
36471,OTHER,,"57,805","$10,174,314.30 ","$7,966,720.03 "
,TOTAL,,"57,805","$10,174,314.30 ","$7,966,720.03 "
36475,SG,,31,"$15,277.73 ","$12,222.20 "
,OTHER,,"7,636","$9,788,646.28 ","$7,741,586.46 "
,TOTAL,,"7,667","$9,803,924.01 ","$7,753,808.66 "
36476,SG,,4,"$1,235.23 ",$988.19 
,OTHER,,"1,167","$287,464.07 ","$228,229.07 "
,TOTAL,,"1,171","$288,699.30 ","$229,217.26 "
36478,SG,,107,"$50,710.65 ","$40,285.15 "
,OTHER,,"13,745","$24,060,856.05 ","$19,024,461.06 "
,TOTAL,,"13,852","$24,111,566.70 ","$19,064,746.21 "
36479,SG,,21,"$5,532.96 ","$4,379.44 "
,OTHER,,"1,133","$331,892.15 ","$263,332.86 "
,TOTAL,,"1,154","$337,425.11 ","$267,712.30 "
36481,OTHER,,"1,755","$585,533.18 ","$463,683.34 "
,TOTAL,,"1,755","$585,533.18 ","$463,683.34 "
36500,OTHER,,"1,499","$201,065.62 ","$158,449.32 "
,TOTAL,,"1,499","$201,065.62 ","$158,449.32 "
36510,OTHER,,14,$835.98 ,$609.21 
,TOTAL,,14,$835.98 ,$609.21 
36511,OTHER,,507,"$48,498.01 ","$38,293.09 "
,TOTAL,,507,"$48,498.01 ","$38,293.09 "
36512,OTHER,,683,"$68,206.19 ","$54,036.84 "
,TOTAL,,683,"$68,206.19 ","$54,036.84 "
36513,OTHER,,325,"$31,055.49 ","$24,158.49 "
,TOTAL,,325,"$31,055.49 ","$24,158.49 "
36514,OTHER,,"18,695","$1,902,966.24 ","$1,506,410.99 "
,TOTAL,,"18,695","$1,902,966.24 ","$1,506,410.99 "
36515,OTHER,,449,"$625,914.14 ","$500,030.25 "
,TOTAL,,449,"$625,914.14 ","$500,030.25 "
36516,OTHER,,466,"$896,276.86 ","$714,432.31 "
,TOTAL,,466,"$896,276.86 ","$714,432.31 "
36522,OTHER,,"3,719","$856,584.08 ","$673,202.50 "
,TOTAL,,"3,719","$856,584.08 ","$673,202.50 "
36550,80'S,,1,$3.16 ,$2.53 
,OTHER,,"16,620","$465,530.79 ","$363,445.57 "
,TOTAL,,"16,621","$465,533.95 ","$363,448.10 "
36555,SG,,1,$332.70 ,$266.16 
,OTHER,,151,"$20,382.17 ","$16,186.02 "
,TOTAL,,152,"$20,714.87 ","$16,452.18 "
36556,SG,,161,"$49,124.23 ","$39,123.53 "
,80'S,,2,$43.43 ,$34.75 
,OTHER,,"670,810","$83,995,819.96 ","$66,658,591.45 "
,TOTAL,,"670,973","$84,044,987.62 ","$66,697,749.73 "
36557,SG,,1,$411.86 ,$329.49 
,80'S,,1,$25.19 ,$20.15 
,OTHER,,175,"$47,656.92 ","$37,358.10 "
,TOTAL,,177,"$48,093.97 ","$37,707.74 "
36558,SG,,870,"$366,987.34 ","$291,077.82 "
,80'S,,42,"$1,553.31 ","$1,242.64 "
,OTHER,,"138,482","$40,991,483.69 ","$32,541,648.86 "
,TOTAL,,"139,394","$41,360,024.34 ","$32,833,969.32 "
36560,SG,,1,$492.94 ,$394.35 
,80'S,,1,$28.04 ,$22.43 
,OTHER,,41,"$14,959.63 ","$11,582.52 "
,TOTAL,,43,"$15,480.61 ","$11,999.30 "
36561,SG,,"4,782","$2,388,489.71 ","$1,888,765.53 "
,80'S,,67,"$3,208.13 ","$2,566.49 "
,OTHER,,"106,490","$38,045,773.09 ","$30,168,581.59 "
,TOTAL,,"111,339","$40,437,470.93 ","$32,059,913.61 "
36563,SG,,156,"$67,618.71 ","$53,329.05 "
,80'S,,5,$270.91 ,$216.72 
,OTHER,,"3,130","$1,155,362.55 ","$919,004.04 "
,TOTAL,,"3,291","$1,223,252.17 ","$972,549.81 "
36565,SG,,37,"$18,044.73 ","$14,435.79 "
,80'S,,14,$490.46 ,$392.37 
,OTHER,,"12,861","$4,313,973.56 ","$3,427,074.87 "
,TOTAL,,"12,912","$4,332,508.75 ","$3,441,903.03 "
36566,SG,,10,"$4,689.63 ","$3,751.70 "
,80'S,,2,$89.28 ,$71.42 
,OTHER,,"1,963","$696,653.12 ","$554,468.54 "
,TOTAL,,"1,975","$701,432.03 ","$558,291.66 "
36568,OTHER,,64,"$6,044.69 ","$4,711.32 "
,TOTAL,,64,"$6,044.69 ","$4,711.32 "
36569,SG,,39,"$12,383.38 ","$9,815.75 "
,OTHER,,"282,017","$28,177,211.64 ","$22,351,393.53 "
,TOTAL,,"282,056","$28,189,595.02 ","$22,361,209.28 "
36570,SG,,1,$492.15 ,$393.72 
,OTHER,,24,"$7,641.71 ","$6,113.41 "
,TOTAL,,25,"$8,133.86 ","$6,507.13 "
36571,SG,,645,"$317,775.78 ","$250,384.27 "
,80'S,,22,$888.42 ,$708.55 
,OTHER,,"16,606","$5,512,528.15 ","$4,378,821.90 "
,TOTAL,,"17,273","$5,831,192.35 ","$4,629,914.72 "
36575,SG,,21,"$8,528.77 ","$6,728.92 "
,OTHER,,"2,834","$192,190.37 ","$149,552.06 "
,TOTAL,,"2,855","$200,719.14 ","$156,280.98 "
36576,SG,,13,"$5,563.65 ","$4,362.93 "
,80'S,,3,$95.24 ,$76.20 
,OTHER,,832,"$156,863.56 ","$122,940.02 "
,TOTAL,,848,"$162,522.45 ","$127,379.15 "
36578,SG,,9,"$3,900.76 ","$3,120.61 "
,OTHER,,907,"$191,334.52 ","$151,713.12 "
,TOTAL,,916,"$195,235.28 ","$154,833.73 "
36580,SG,,8,"$2,569.72 ","$2,055.79 "
,80'S,,1,$9.48 ,$7.58 
,OTHER,,"11,548","$847,376.16 ","$673,033.19 "
,TOTAL,,"11,557","$849,955.36 ","$675,096.56 "
36581,SG,,365,"$162,678.72 ","$129,528.35 "
,80'S,,5,$211.91 ,$169.52 
,OTHER,,"28,845","$7,423,478.11 ","$5,883,797.46 "
,TOTAL,,"29,215","$7,586,368.74 ","$6,013,495.33 "
36582,SG,,28,"$13,762.15 ","$10,628.11 "
,80'S,,1,$50.94 ,$40.75 
,OTHER,,"1,799","$498,539.63 ","$394,638.77 "
,TOTAL,,"1,828","$512,352.72 ","$405,307.63 "
36583,OTHER,,204,"$60,398.15 ","$47,899.23 "
,TOTAL,,204,"$60,398.15 ","$47,899.23 "
36584,SG,,16,"$5,312.13 ","$3,983.54 "
,OTHER,,"9,357","$703,017.03 ","$558,047.34 "
,TOTAL,,"9,373","$708,329.16 ","$562,030.88 "
36585,SG,,6,"$3,039.29 ","$2,431.42 "
,80'S,,1,$41.98 ,$33.58 
,OTHER,,242,"$70,467.33 ","$54,004.45 "
,TOTAL,,249,"$73,548.60 ","$56,469.45 "
36589,SG,,"1,583","$480,855.76 ","$379,971.10 "
,80'S,,5,$79.84 ,$63.86 
,OTHER,,"99,063","$14,021,080.34 ","$10,948,346.72 "
,TOTAL,,"100,651","$14,502,015.94 ","$11,328,381.68 "
36590,SG,,"2,132","$665,934.46 ","$523,471.54 "
,80'S,,16,$350.38 ,$280.32 
,OTHER,,"40,615","$8,083,782.36 ","$6,340,353.00 "
,TOTAL,,"42,763","$8,750,067.20 ","$6,864,104.86 "
36595,OTHER,,"1,129","$208,932.17 ","$165,090.62 "
,TOTAL,,"1,129","$208,932.17 ","$165,090.62 "
36596,OTHER,,"2,394","$170,396.47 ","$134,135.94 "
,TOTAL,,"2,394","$170,396.47 ","$134,135.94 "
36597,OTHER,,"5,764","$364,967.54 ","$289,412.24 "
,TOTAL,,"5,764","$364,967.54 ","$289,412.24 "
36600,OTHER,,"77,634","$2,111,330.10 ","$1,644,405.61 "
,TOTAL,,"77,634","$2,111,330.10 ","$1,644,405.61 "
36620,OTHER,,"635,613","$34,361,665.57 ","$27,290,613.86 "
,TOTAL,,"635,613","$34,361,665.57 ","$27,290,613.86 "
36625,OTHER,,"3,411","$354,835.91 ","$281,923.40 "
,TOTAL,,"3,411","$354,835.91 ","$281,923.40 "
36640,SG,,16,"$5,323.98 ","$4,259.18 "
,OTHER,,144,"$15,852.65 ","$12,547.66 "
