Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 20000 - 29999,,,,,
,BESS REPORTS,CODE RANGES,,,
21282,SG,,506,"$306,254.81 ","$243,442.04 "
,OTHER,,"1,340","$245,179.37 ","$194,523.74 "
,TOTAL,,"1,846","$551,434.18 ","$437,965.78 "
21295,OTHER,,2,$327.59 ,$166.06 
,TOTAL,,2,$327.59 ,$166.06 
21296,OTHER,,2,$336.46 ,$269.17 
,TOTAL,,2,$336.46 ,$269.17 
21299,OTHER,,358,"$102,499.98 ","$81,880.96 "
,TOTAL,,358,"$102,499.98 ","$81,880.96 "
21300,OTHER,,79,"$3,479.59 ","$2,623.82 "
,TOTAL,,79,"$3,479.59 ","$2,623.82 "
21310,SG,,9,"$3,912.74 ","$3,130.21 "
,OTHER,,"3,412","$98,199.50 ","$76,667.63 "
,TOTAL,,"3,421","$102,112.24 ","$79,797.84 "
21315,SG,,29,"$10,603.51 ","$8,482.81 "
,OTHER,,453,"$68,575.14 ","$53,716.95 "
,TOTAL,,482,"$79,178.65 ","$62,199.76 "
21320,SG,,236,"$95,853.45 ","$75,621.05 "
,OTHER,,"1,677","$219,734.86 ","$173,105.93 "
,TOTAL,,"1,913","$315,588.31 ","$248,726.98 "
21325,SG,,18,"$10,438.57 ","$8,350.86 "
,OTHER,,136,"$45,719.28 ","$35,723.23 "
,TOTAL,,154,"$56,157.85 ","$44,074.09 "
21330,SG,,7,"$4,798.09 ","$3,838.48 "
,80'S,,1,$44.64 ,$35.71 
,OTHER,,120,"$55,084.63 ","$43,425.27 "
,TOTAL,,128,"$59,927.36 ","$47,299.46 "
21335,SG,,123,"$111,158.54 ","$87,990.92 "
,OTHER,,506,"$333,122.19 ","$262,341.82 "
,TOTAL,,629,"$444,280.73 ","$350,332.74 "
21336,SG,,44,"$24,462.52 ","$19,259.06 "
,80'S,,1,$90.74 ,$72.59 
,OTHER,,122,"$61,443.13 ","$48,854.52 "
,TOTAL,,167,"$85,996.39 ","$68,186.17 "
21337,SG,,42,"$17,493.93 ","$13,847.16 "
,OTHER,,272,"$62,700.72 ","$49,523.92 "
,TOTAL,,314,"$80,194.65 ","$63,371.08 "
21338,80'S,,4,$388.26 ,$310.60 
,OTHER,,38,"$20,803.22 ","$16,586.37 "
,TOTAL,,42,"$21,191.48 ","$16,896.97 "
21339,SG,,1,$381.13 ,$304.90 
,OTHER,,10,"$6,453.08 ","$5,162.48 "
,TOTAL,,11,"$6,834.21 ","$5,467.38 "
21340,OTHER,,7,"$2,987.45 ","$2,389.97 "
,TOTAL,,7,"$2,987.45 ","$2,389.97 "
21343,80'S,,2,$371.58 ,$297.26 
,OTHER,,33,"$32,853.48 ","$26,282.77 "
,TOTAL,,35,"$33,225.06 ","$26,580.03 "
21344,80'S,,1,$111.44 ,$89.15 
,OTHER,,37,"$45,248.45 ","$36,198.73 "
,TOTAL,,38,"$45,359.89 ","$36,287.88 "
21345,OTHER,,13,"$5,925.22 ","$4,740.18 "
,TOTAL,,13,"$5,925.22 ","$4,740.18 "
21346,OTHER,,51,"$41,286.78 ","$32,932.24 "
,TOTAL,,51,"$41,286.78 ","$32,932.24 "
21347,80'S,,3,$388.02 ,$310.41 
,OTHER,,77,"$81,053.58 ","$64,666.91 "
,TOTAL,,80,"$81,441.60 ","$64,977.32 "
21348,OTHER,,2,"$1,317.44 ","$1,053.95 "
,TOTAL,,2,"$1,317.44 ","$1,053.95 "
21355,SG,,3,"$1,181.27 ",$769.02 
,OTHER,,20,"$4,751.52 ","$3,801.23 "
,TOTAL,,23,"$5,932.79 ","$4,570.25 "
21356,80'S,,1,$69.48 ,$55.58 
,OTHER,,124,"$36,588.80 ","$29,170.50 "
,TOTAL,,125,"$36,658.28 ","$29,226.08 "
21360,AS,,1,$31.40 ,$25.12 
,80'S,,5,$325.83 ,$260.66 
,OTHER,,128,"$49,574.40 ","$38,622.07 "
,TOTAL,,134,"$49,931.63 ","$38,907.85 "
21365,AS,,3,$406.62 ,$237.29 
,80'S,,42,"$6,399.79 ","$5,078.93 "
,OTHER,,544,"$517,277.97 ","$410,740.76 "
,TOTAL,,589,"$524,084.38 ","$416,056.98 "
21366,80'S,,1,$202.67 ,$162.14 
,OTHER,,19,"$21,214.28 ","$16,059.42 "
,TOTAL,,20,"$21,416.95 ","$16,221.56 "
21385,80'S,,3,$258.26 ,$206.61 
,OTHER,,43,"$23,810.31 ","$18,872.28 "
,TOTAL,,46,"$24,068.57 ","$19,078.89 "
21386,80'S,,7,$643.40 ,$514.72 
,OTHER,,92,"$46,137.73 ","$36,879.31 "
,TOTAL,,99,"$46,781.13 ","$37,394.03 "
21387,AS,,1,$94.49 ,$75.59 
,80'S,,3,$262.94 ,$210.35 
,OTHER,,40,"$21,775.04 ","$17,420.02 "
,TOTAL,,44,"$22,132.47 ","$17,705.96 "
21390,AS,,8,$679.09 ,$543.26 
,80'S,,40,"$4,188.15 ","$3,288.91 "
,OTHER,,662,"$416,840.01 ","$329,907.25 "
,TOTAL,,710,"$421,707.25 ","$333,739.42 "
21395,OTHER,,22,"$16,457.80 ","$12,516.50 "
,TOTAL,,22,"$16,457.80 ","$12,516.50 "
21400,OTHER,,90,"$10,505.17 ","$8,308.29 "
,TOTAL,,90,"$10,505.17 ","$8,308.29 "
21401,SG,,2,"$1,001.66 ",$765.99 
,OTHER,,12,"$2,705.17 ","$2,164.12 "
,TOTAL,,14,"$3,706.83 ","$2,930.11 "
21406,AS,,1,$80.48 ,$64.38 
,80'S,,6,$370.45 ,$296.35 
,OTHER,,84,"$27,982.18 ","$22,385.71 "
,TOTAL,,91,"$28,433.11 ","$22,746.44 "
21407,AS,,1,$87.38 ,$69.90 
,80'S,,12,$795.96 ,$625.69 
,OTHER,,164,"$70,250.99 ","$55,914.51 "
,TOTAL,,177,"$71,134.33 ","$56,610.10 "
21408,OTHER,,11,"$5,083.14 ","$4,066.52 "
,TOTAL,,11,"$5,083.14 ","$4,066.52 "
21421,SG,,1,$662.38 ,$529.90 
,OTHER,,55,"$25,592.08 ","$20,237.97 "
,TOTAL,,56,"$26,254.46 ","$20,767.87 "
21422,80'S,,16,"$1,385.29 ","$1,108.23 "
,OTHER,,129,"$62,901.75 ","$50,321.36 "
,TOTAL,,145,"$64,287.04 ","$51,429.59 "
21423,80'S,,9,$895.89 ,$716.72 
,OTHER,,83,"$49,119.47 ","$39,231.18 "
,TOTAL,,92,"$50,015.36 ","$39,947.90 "
21431,OTHER,,5,"$2,690.25 ","$2,152.20 "
,TOTAL,,5,"$2,690.25 ","$2,152.20 "
21432,OTHER,,8,"$3,823.79 ","$3,059.04 "
,TOTAL,,8,"$3,823.79 ","$3,059.04 "
21433,80'S,,2,$550.03 ,$440.02 
,OTHER,,23,"$38,386.35 ","$30,709.08 "
,TOTAL,,25,"$38,936.38 ","$31,149.10 "
21435,80'S,,1,$194.18 ,$155.34 
,OTHER,,12,"$12,980.79 ","$9,843.94 "
,TOTAL,,13,"$13,174.97 ","$9,999.28 "
21436,OTHER,,2,"$3,520.06 ","$2,816.05 "
,TOTAL,,2,"$3,520.06 ","$2,816.05 "
21440,OTHER,,109,"$35,199.80 ","$27,550.71 "
,TOTAL,,109,"$35,199.80 ","$27,550.71 "
21445,SG,,1,$632.82 ,$506.26 
,80'S,,1,$96.77 ,$77.42 
,OTHER,,90,"$28,497.08 ","$22,797.66 "
,TOTAL,,92,"$29,226.67 ","$23,381.34 "
21450,80'S,,1,$29.78 ,$23.82 
,OTHER,,129,"$43,971.31 ","$35,177.06 "
,TOTAL,,130,"$44,001.09 ","$35,200.88 "
21451,SG,,1,$640.85 ,$512.68 
,80'S,,3,$258.18 ,$206.55 
,OTHER,,94,"$45,755.57 ","$36,501.93 "
,TOTAL,,98,"$46,654.60 ","$37,221.16 "
21452,80'S,,1,$37.12 ,$29.70 
,OTHER,,18,"$4,709.19 ","$3,767.33 "
,TOTAL,,19,"$4,746.31 ","$3,797.03 "
21453,SG,,4,"$2,000.49 ","$1,590.39 "
,80'S,,3,$245.01 ,$196.01 
,OTHER,,354,"$201,576.38 ","$159,889.80 "
,TOTAL,,361,"$203,821.88 ","$161,676.20 "
21454,OTHER,,29,"$12,337.26 ","$9,869.82 "
,TOTAL,,29,"$12,337.26 ","$9,869.82 "
21461,AS,,1,$99.15 ,$79.32 
,SG,,1,$606.63 ,$485.30 
,80'S,,13,"$1,690.53 ","$1,352.43 "
,OTHER,,285,"$192,013.98 ","$153,141.19 "
,TOTAL,,300,"$194,410.29 ","$155,058.24 "
21462,AS,,3,$357.92 ,$286.34 
,SG,,6,"$3,871.22 ","$3,039.02 "
,80'S,,28,"$3,568.49 ","$2,854.80 "
,OTHER,,306,"$253,347.69 ","$201,968.86 "
,TOTAL,,343,"$261,145.32 ","$208,149.02 "
21465,AS,,1,$118.16 ,$94.53 
,SG,,2,"$1,253.72 ","$1,002.98 "
,80'S,,2,$271.02 ,$117.71 
,OTHER,,34,"$25,347.23 ","$19,125.27 "
,TOTAL,,39,"$26,990.13 ","$20,340.49 "
21470,80'S,,27,"$4,537.01 ","$3,629.58 "
,OTHER,,457,"$458,873.67 ","$364,967.42 "
,TOTAL,,484,"$463,410.68 ","$368,597.00 "
21480,SG,,8,"$2,228.82 ","$1,783.06 "
,OTHER,,"1,148","$50,628.24 ","$38,133.98 "
,TOTAL,,"1,156","$52,857.06 ","$39,917.04 "
21485,OTHER,,370,"$128,064.09 ","$100,851.62 "
,TOTAL,,370,"$128,064.09 ","$100,851.62 "
21490,SG,,3,"$1,522.35 ","$1,217.88 "
,80'S,,5,$621.19 ,$496.95 
,OTHER,,19,"$14,051.87 ","$11,175.98 "
,TOTAL,,27,"$16,195.41 ","$12,890.81 "
21494,OTHER,,1,$371.64 ,$297.31 
,TOTAL,,1,$371.64 ,$297.31 
21495,OTHER,,1,$535.98 ,$428.78 
,TOTAL,,1,$535.98 ,$428.78 
21497,OTHER,,17,"$4,823.93 ","$3,767.93 "
,TOTAL,,17,"$4,823.93 ","$3,767.93 "
21499,80'S,,1,$154.40 ,$123.52 
,OTHER,,121,"$47,858.85 ","$38,205.02 "
,TOTAL,,122,"$48,013.25 ","$38,328.54 "
21501,SG,,66,"$26,844.58 ","$21,151.04 "
,OTHER,,"3,639","$985,314.06 ","$777,008.75 "
,TOTAL,,"3,705","$1,012,158.64 ","$798,159.79 "
21502,AS,,5,$292.36 ,$233.88 
,80'S,,3,$157.03 ,$125.62 
,OTHER,,51,"$19,520.97 ","$15,566.65 "
,TOTAL,,59,"$19,970.36 ","$15,926.15 "
21510,AS,,1,$31.26 ,$25.01 
,OTHER,,83,"$29,915.05 ","$23,517.19 "
,TOTAL,,84,"$29,946.31 ","$23,542.20 "
21550,OTHER,,"4,010","$678,271.74 ","$532,836.64 "
,TOTAL,,"4,010","$678,271.74 ","$532,836.64 "
21555,SG,,"1,547","$615,555.09 ","$482,538.33 "
,OTHER,,"8,451","$2,465,443.00 ","$1,928,699.19 "
,TOTAL,,"9,998","$3,080,998.09 ","$2,411,237.52 "
21556,SG,,"1,020","$415,505.25 ","$328,150.26 "
,OTHER,,"6,029","$2,175,138.55 ","$1,713,884.80 "
,TOTAL,,"7,049","$2,590,643.80 ","$2,042,035.06 "
21557,AS,,25,"$1,780.67 ","$1,424.56 "
,80'S,,130,"$10,157.55 ","$8,069.06 "
,OTHER,,"1,815","$866,300.23 ","$684,609.49 "
,TOTAL,,"1,970","$878,238.45 ","$694,103.11 "
21600,AS,,33,"$1,569.43 ","$1,255.55 "
,SG,,1,$432.22 ,$257.78 
,80'S,,114,"$5,278.92 ","$4,223.32 "
,OTHER,,940,"$299,193.97 ","$237,397.52 "
,TOTAL,,"1,088","$306,474.54 ","$243,134.17 "
21610,80'S,,3,$239.93 ,$191.94 
,OTHER,,61,"$30,057.41 ","$23,957.91 "
,TOTAL,,64,"$30,297.34 ","$24,149.85 "
21615,AS,,11,$757.72 ,$606.19 
,80'S,,14,"$1,130.48 ",$904.39 
,OTHER,,113,"$50,672.89 ","$39,537.30 "
,TOTAL,,138,"$52,561.09 ","$41,047.88 "
21616,80'S,,1,$132.27 ,$105.82 
,OTHER,,1,$775.21 ,$620.17 
,TOTAL,,2,$907.48 ,$725.99 
21620,AS,,43,"$2,182.82 ","$1,746.28 "
,80'S,,46,"$2,461.60 ","$1,969.27 "
,OTHER,,452,"$159,216.74 ","$126,816.87 "
,TOTAL,,541,"$163,861.16 ","$130,532.42 "
21627,AS,,349,"$22,792.52 ","$18,024.39 "
,80'S,,236,"$16,040.07 ","$12,807.28 "
,OTHER,,"3,212","$1,289,302.86 ","$1,023,592.45 "
,TOTAL,,"3,797","$1,328,135.45 ","$1,054,424.12 "
21630,AS,,45,"$5,886.81 ","$4,709.51 "
,80'S,,40,"$5,343.85 ","$4,275.11 "
,OTHER,,417,"$326,834.39 ","$260,374.20 "
,TOTAL,,502,"$338,065.05 ","$269,358.82 "
21632,AS,,12,"$1,063.83 ",$851.07 
,80'S,,22,"$2,123.97 ","$1,699.15 "
,OTHER,,75,"$51,370.44 ","$40,606.46 "
,TOTAL,,109,"$54,558.24 ","$43,156.68 "
21685,80'S,,7,$620.67 ,$496.54 
,OTHER,,120,"$90,417.78 ","$69,718.05 "
,TOTAL,,127,"$91,038.45 ","$70,214.59 "
21700,AS,,9,$321.34 ,$257.07 
,80'S,,10,$422.16 ,$337.71 
,OTHER,,237,"$33,017.97 ","$23,971.96 "
,TOTAL,,256,"$33,761.47 ","$24,566.74 "
21705,80'S,,3,$305.74 ,$198.46 
,OTHER,,12,"$4,711.80 ","$3,769.43 "
,TOTAL,,15,"$5,017.54 ","$3,967.89 "
21720,AS,,1,$23.46 ,$18.77 
,80'S,,5,$176.90 ,$141.52 
,OTHER,,24,"$5,987.71 ","$4,748.69 "
,TOTAL,,30,"$6,188.07 ","$4,908.98 "
21725,OTHER,,2,$697.70 ,$558.16 
,TOTAL,,2,$697.70 ,$558.16 
21740,AS,,1,$141.14 ,$112.91 
,80'S,,5,$407.43 ,$325.94 
,OTHER,,21,"$16,962.59 ","$13,570.09 "
,TOTAL,,27,"$17,511.16 ","$14,008.94 "
21750,AS,,404,"$34,747.91 ","$27,625.73 "
,80'S,,197,"$17,564.78 ","$13,884.76 "
,OTHER,,"2,158","$1,146,187.59 ","$910,084.33 "
,TOTAL,,"2,759","$1,198,500.28 ","$951,594.82 "
21800,OTHER,,"18,605","$1,273,390.28 ","$984,429.24 "
,TOTAL,,"18,605","$1,273,390.28 ","$984,429.24 "
21805,OTHER,,16,"$2,702.05 ","$2,161.65 "
,TOTAL,,16,"$2,702.05 ","$2,161.65 "
21810,80'S,,1,$77.31 ,$61.85 
,OTHER,,15,"$6,149.36 ","$4,919.47 "
,TOTAL,,16,"$6,226.67 ","$4,981.32 "
21820,SG,,1,$163.14 ,$130.51 
,OTHER,,158,"$15,858.02 ","$12,200.79 "
,TOTAL,,159,"$16,021.16 ","$12,331.30 "
21825,AS,,33,"$1,566.66 ","$1,253.32 "
,80'S,,15,$961.22 ,$768.94 
,OTHER,,183,"$66,191.17 ","$52,656.79 "
,TOTAL,,231,"$68,719.05 ","$54,679.05 "
21899,AS,,7,$215.90 ,$172.72 
,80'S,,27,"$1,720.35 ","$1,369.64 "
,OTHER,,181,"$78,923.29 ","$63,062.85 "
,TOTAL,,215,"$80,859.54 ","$64,605.21 "
21920,OTHER,,"2,138","$358,961.72 ","$279,756.60 "
,TOTAL,,"2,138","$358,961.72 ","$279,756.60 "
21925,SG,,85,"$35,464.53 ","$27,908.88 "
,OTHER,,769,"$222,457.05 ","$174,815.13 "
,TOTAL,,854,"$257,921.58 ","$202,724.01 "
21930,AS,,1,$21.07 ,$16.86 
,SG,,"1,613","$639,235.10 ","$504,490.51 "
,OTHER,,"8,742","$2,840,395.96 ","$2,228,468.42 "
,TOTAL,,"10,356","$3,479,652.13 ","$2,732,975.79 "
21935,SG,,147,"$67,429.19 ","$52,886.55 "
,OTHER,,"1,426","$1,549,263.59 ","$1,230,645.18 "
,TOTAL,,"1,573","$1,616,692.78 ","$1,283,531.73 "
22100,AS,,16,$887.01 ,$709.63 
,80'S,,10,$760.40 ,$608.33 
,OTHER,,61,"$28,498.77 ","$22,011.99 "
,TOTAL,,87,"$30,146.18 ","$23,329.95 "
22101,AS,,8,$574.24 ,$459.40 
,80'S,,6,$531.60 ,$425.28 
,OTHER,,82,"$41,242.57 ","$32,231.97 "
,TOTAL,,96,"$42,348.41 ","$33,116.65 "
22102,AS,,20,"$1,916.29 ","$1,533.04 "
,80'S,,20,"$2,108.98 ","$1,687.21 "
,OTHER,,203,"$118,390.44 ","$93,950.98 "
,TOTAL,,243,"$122,415.71 ","$97,171.23 "
22103,AS,,15,$292.81 ,$234.25 
,80'S,,12,$296.08 ,$236.84 
,OTHER,,210,"$31,416.56 ","$24,880.21 "
,TOTAL,,237,"$32,005.45 ","$25,351.30 "
22110,AS,,17,"$1,723.92 ","$1,379.14 "
,80'S,,9,"$1,125.12 ",$900.10 
,OTHER,,89,"$64,540.35 ","$51,632.29 "
,TOTAL,,115,"$67,389.39 ","$53,911.53 "
22112,AS,,4,$412.68 ,$330.14 
,80'S,,8,$797.48 ,$638.00 
,OTHER,,30,"$21,698.72 ","$17,359.01 "
,TOTAL,,42,"$22,908.88 ","$18,327.15 "
22114,AS,,23,"$1,766.25 ","$1,412.97 "
,80'S,,19,"$1,822.39 ","$1,457.91 "
,OTHER,,94,"$59,130.24 ","$47,160.06 "
,TOTAL,,136,"$62,718.88 ","$50,030.94 "
22116,AS,,15,$295.27 ,$236.24 
,80'S,,23,$540.36 ,$432.32 
,OTHER,,135,"$18,567.11 ","$14,830.28 "
,TOTAL,,173,"$19,402.74 ","$15,498.84 "
22210,AS,,32,"$7,162.85 ","$5,720.20 "
,80'S,,23,"$5,344.75 ","$4,275.76 "
,OTHER,,118,"$184,577.84 ","$144,873.54 "
,TOTAL,,173,"$197,085.44 ","$154,869.50 "
22212,AS,,28,"$3,506.54 ","$2,805.22 "
,80'S,,50,"$7,410.97 ","$5,928.81 "
,OTHER,,201,"$191,299.11 ","$152,157.52 "
,TOTAL,,279,"$202,216.62 ","$160,891.55 "
22214,AS,,247,"$26,625.80 ","$21,074.76 "
,80'S,,402,"$51,556.05 ","$40,911.85 "
,OTHER,,"1,134","$920,799.14 ","$730,462.83 "
,TOTAL,,"1,783","$998,980.99 ","$792,449.44 "
22216,AS,,280,"$15,115.95 ","$12,044.25 "
,80'S,,436,"$27,901.16 ","$22,106.75 "
,OTHER,,"1,321","$530,001.89 ","$419,659.94 "
,TOTAL,,"2,037","$573,019.00 ","$453,810.94 "
22220,AS,,25,"$4,812.71 ","$3,830.03 "
,80'S,,27,"$4,762.22 ","$3,792.47 "
,OTHER,,109,"$139,224.49 ","$109,296.98 "
,TOTAL,,161,"$148,799.42 ","$116,919.48 "
22222,AS,,2,$363.30 ,$290.64 
,80'S,,12,"$1,730.54 ","$1,384.42 "
,OTHER,,66,"$26,775.62 ","$21,244.51 "
,TOTAL,,80,"$28,869.46 ","$22,919.57 "
22224,AS,,21,"$4,039.73 ","$3,231.81 "
,80'S,,45,"$8,936.20 ","$7,107.56 "
,OTHER,,221,"$276,207.28 ","$217,490.30 "
,TOTAL,,287,"$289,183.21 ","$227,829.67 "
22226,AS,,34,"$1,780.14 ","$1,418.96 "
,80'S,,54,"$3,483.32 ","$2,770.56 "
,OTHER,,262,"$92,691.52 ","$72,384.52 "
,TOTAL,,350,"$97,954.98 ","$76,574.04 "
22305,OTHER,,"3,229","$510,954.54 ","$399,481.83 "
,TOTAL,,"3,229","$510,954.54 ","$399,481.83 "
22310,OTHER,,"9,669","$1,943,672.86 ","$1,534,408.26 "
,TOTAL,,"9,669","$1,943,672.86 ","$1,534,408.26 "
22315,OTHER,,753,"$479,696.09 ","$380,057.73 "
,TOTAL,,753,"$479,696.09 ","$380,057.73 "
22318,AS,,85,"$16,609.07 ","$13,287.22 "
,80'S,,104,"$24,292.42 ","$19,076.69 "
,OTHER,,543,"$759,392.91 ","$603,000.19 "
,TOTAL,,732,"$800,294.40 ","$635,364.10 "
22319,AS,,5,"$1,114.13 ",$891.31 
,80'S,,4,"$1,050.58 ",$840.47 
,OTHER,,23,"$35,578.90 ","$27,157.21 "
,TOTAL,,32,"$37,743.61 ","$28,888.99 "
22325,AS,,609,"$81,655.68 ","$65,164.09 "
,80'S,,430,"$61,437.97 ","$48,627.75 "
,OTHER,,"3,064","$3,090,114.53 ","$2,461,162.95 "
,TOTAL,,"4,103","$3,233,208.18 ","$2,574,954.79 "
22326,AS,,133,"$21,351.30 ","$17,081.03 "
,80'S,,150,"$28,534.21 ","$22,777.38 "
,OTHER,,777,"$909,389.46 ","$721,435.03 "
,TOTAL,,"1,060","$959,274.97 ","$761,293.44 "
22327,AS,,394,"$67,746.41 ","$54,197.32 "
,80'S,,160,"$30,375.71 ","$24,300.52 "
,OTHER,,"1,942","$2,449,762.96 ","$1,950,337.38 "
,TOTAL,,"2,496","$2,547,885.08 ","$2,028,835.22 "
22328,AS,,218,"$8,749.00 ","$6,999.37 "
,80'S,,157,"$7,306.84 ","$5,724.99 "
,OTHER,,"1,340","$391,914.00 ","$311,130.08 "
,TOTAL,,"1,715","$407,969.84 ","$323,854.44 "
22505,SG,,71,"$31,635.23 ","$24,909.80 "
,OTHER,,484,"$40,724.21 ","$31,978.75 "
,TOTAL,,555,"$72,359.44 ","$56,888.55 "
22520,OTHER,,"14,869","$10,682,451.39 ","$8,512,167.57 "
,TOTAL,,"14,869","$10,682,451.39 ","$8,512,167.57 "
22521,OTHER,,"14,219","$9,299,099.51 ","$7,417,288.19 "
,TOTAL,,"14,219","$9,299,099.51 ","$7,417,288.19 "
22522,OTHER,,"7,043","$1,744,117.03 ","$1,390,322.73 "
,TOTAL,,"7,043","$1,744,117.03 ","$1,390,322.73 "
22532,AS,,7,"$1,060.25 ",$848.19 
,80'S,,14,"$2,195.57 ","$1,756.46 "
,OTHER,,75,"$79,463.16 ","$62,360.00 "
,TOTAL,,96,"$82,718.98 ","$64,964.65 "
22533,AS,,114,"$17,652.06 ","$14,033.76 "
,80'S,,93,"$16,312.34 ","$12,735.84 "
,OTHER,,368,"$401,838.25 ","$318,294.65 "
,TOTAL,,575,"$435,802.65 ","$345,064.25 "
22534,AS,,56,"$2,977.07 ","$2,381.63 "
,80'S,,66,"$3,735.53 ","$2,956.25 "
,OTHER,,241,"$90,053.24 ","$71,925.19 "
,TOTAL,,363,"$96,765.84 ","$77,263.07 "
22548,AS,,12,"$2,914.42 ","$2,331.54 "
,80'S,,12,"$3,403.25 ","$2,722.60 "
,OTHER,,62,"$92,514.93 ","$74,011.96 "
,TOTAL,,86,"$98,832.60 ","$79,066.10 "
22554,AS,,"7,850","$724,242.46 ","$573,620.85 "
,80'S,,"4,754","$545,054.91 ","$428,767.54 "
,OTHER,,"27,075","$18,640,732.03 ","$14,651,677.50 "
,TOTAL,,"39,679","$19,910,029.40 ","$15,654,065.89 "
22556,AS,,98,"$15,359.50 ","$12,266.67 "
,80'S,,164,"$30,669.06 ","$24,491.14 "
,OTHER,,926,"$932,286.77 ","$741,210.66 "
,TOTAL,,"1,188","$978,315.33 ","$777,968.47 "
22558,AS,,430,"$60,996.00 ","$48,099.71 "
,80'S,,556,"$99,698.39 ","$78,223.71 "
,OTHER,,"6,345","$5,307,556.84 ","$4,172,298.43 "
,TOTAL,,"7,331","$5,468,251.23 ","$4,298,621.85 "
22585,AS,,"6,634","$316,496.68 ","$250,302.85 "
,80'S,,"4,256","$238,392.84 ","$187,802.97 "
,OTHER,,"25,582","$8,595,133.64 ","$6,769,637.96 "
,TOTAL,,"36,472","$9,150,023.16 ","$7,207,743.78 "
22590,AS,,92,"$16,857.37 ","$13,369.90 "
,80'S,,124,"$26,453.05 ","$21,088.29 "
,OTHER,,660,"$826,777.34 ","$657,463.61 "
,TOTAL,,876,"$870,087.76 ","$691,921.80 "
22595,AS,,198,"$31,267.19 ","$25,013.77 "
,80'S,,217,"$39,782.93 ","$31,692.29 "
,OTHER,,"1,114","$1,240,403.35 ","$984,379.26 "
,TOTAL,,"1,529","$1,311,453.47 ","$1,041,085.32 "
22600,AS,,"1,284","$157,931.39 ","$125,377.15 "
,80'S,,"1,200","$179,147.34 ","$141,893.86 "
,OTHER,,"5,919","$5,119,402.45 ","$4,051,299.84 "
,TOTAL,,"8,403","$5,456,481.18 ","$4,318,570.85 "
22610,AS,,584,"$62,584.68 ","$49,938.81 "
,80'S,,667,"$83,627.68 ","$66,004.69 "
,OTHER,,"2,821","$2,146,916.62 ","$1,703,036.99 "
,TOTAL,,"4,072","$2,293,128.98 ","$1,818,980.49 "
22612,AS,,"15,356","$2,925,424.34 ","$2,325,872.57 "
,80'S,,"10,837","$2,455,969.51 ","$1,940,870.36 "
,OTHER,,"48,800","$68,147,023.50 ","$53,830,177.93 "
,TOTAL,,"74,993","$73,528,417.35 ","$58,096,920.86 "
22614,AS,,"17,607","$993,893.63 ","$791,402.75 "
,80'S,,"14,800","$981,791.10 ","$778,026.22 "
,OTHER,,"68,066","$27,911,869.15 ","$22,117,094.75 "
,TOTAL,,"100,473","$29,887,553.88 ","$23,686,523.72 "
22630,AS,,"6,565","$750,878.48 ","$597,276.50 "
,80'S,,"4,242","$583,495.92 ","$460,575.10 "
,OTHER,,"19,108","$16,324,427.62 ","$12,873,372.41 "
,TOTAL,,"29,915","$17,658,802.02 ","$13,931,224.01 "
22632,AS,,"2,282","$102,700.84 ","$81,771.21 "
,80'S,,"1,541","$81,987.32 ","$64,787.34 "
,OTHER,,"6,875","$2,266,792.57 ","$1,788,301.65 "
,TOTAL,,"10,698","$2,451,480.73 ","$1,934,860.20 "
22800,AS,,132,"$16,388.90 ","$13,001.93 "
,80'S,,124,"$18,700.49 ","$14,944.05 "
,OTHER,,559,"$531,850.54 ","$421,334.65 "
,TOTAL,,815,"$566,939.93 ","$449,280.63 "
22802,AS,,111,"$30,776.53 ","$24,621.26 "
,80'S,,208,"$69,676.73 ","$55,741.38 "
,OTHER,,617,"$1,252,968.98 ","$993,527.00 "
,TOTAL,,936,"$1,353,422.24 ","$1,073,889.64 "
22804,AS,,18,"$5,885.66 ","$4,708.55 "
,80'S,,43,"$17,857.95 ","$14,286.42 "
,OTHER,,176,"$425,770.29 ","$338,587.59 "
,TOTAL,,237,"$449,513.90 ","$357,582.56 "
22808,AS,,18,"$3,695.98 ","$2,956.79 "
,80'S,,42,"$11,315.40 ","$9,052.35 "
,OTHER,,264,"$369,844.71 ","$294,006.10 "
,TOTAL,,324,"$384,856.09 ","$306,015.24 "
22810,AS,,19,"$4,806.77 ","$3,845.42 "
,80'S,,35,"$10,688.17 ","$8,550.55 "
,OTHER,,215,"$323,484.23 ","$257,147.00 "
,TOTAL,,269,"$338,979.17 ","$269,542.97 "
22812,AS,,7,"$1,963.75 ","$1,570.98 "
,80'S,,8,"$2,804.60 ","$2,243.68 "
,OTHER,,23,"$40,206.86 ","$32,165.49 "
,TOTAL,,38,"$44,975.21 ","$35,980.15 "
22818,AS,,11,"$2,980.45 ","$2,384.36 "
,80'S,,17,"$5,729.89 ","$4,301.38 "
,OTHER,,77,"$155,013.73 ","$120,184.27 "
,TOTAL,,105,"$163,724.07 ","$126,870.01 "
22819,AS,,7,"$2,188.26 ","$1,750.60 "
,80'S,,1,$362.57 ,$290.06 
,OTHER,,19,"$42,904.88 ","$34,323.91 "
,TOTAL,,27,"$45,455.71 ","$36,364.57 "
22830,AS,,983,"$62,545.50 ","$49,499.30 "
,80'S,,658,"$49,046.02 ","$38,702.74 "
,OTHER,,"3,671","$1,710,021.04 ","$1,347,115.23 "
