Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
93511,TOTAL,,"1,243","$305,476.33 ","$240,856.74 "
93514,TOTAL,,96,"$34,880.33 ","$27,824.18 "
93524,TOTAL,,180,"$64,321.51 ","$50,562.37 "
93526,TOTAL,,"164,669","$61,759,018.84 ","$48,929,582.15 "
93527,TOTAL,,"1,590","$587,105.61 ","$466,307.91 "
93528,TOTAL,,46,"$22,753.39 ","$17,803.84 "
93529,TOTAL,,112,"$27,219.49 ","$21,432.75 "
93530,TOTAL,,87,"$15,029.10 ","$11,673.56 "
93531,TOTAL,,269,"$117,071.81 ","$91,589.27 "
93532,TOTAL,,20,"$9,383.59 ","$7,506.87 "
93533,TOTAL,,77,"$24,342.39 ","$19,323.75 "
93539,TOTAL,,"183,896","$3,809,903.02 ","$3,019,003.33 "
93540,TOTAL,,"213,032","$4,716,677.55 ","$3,739,254.28 "
93541,TOTAL,,"2,076","$31,602.97 ","$25,090.89 "
93542,TOTAL,,"3,884","$59,207.78 ","$46,831.62 "
93543,TOTAL,,"1,030,903","$15,679,306.56 ","$12,446,385.36 "
93544,TOTAL,,"131,601","$1,724,899.00 ","$1,370,226.90 "
93545,TOTAL,,"1,216,585","$25,218,855.00 ","$20,026,318.61 "
93555,TOTAL,,"1,041,585","$54,567,730.89 ","$43,251,609.69 "
93556,TOTAL,,"1,173,886","$68,243,358.72 ","$54,106,269.04 "
93561,TOTAL,,"2,918","$77,836.04 ","$61,124.28 "
93562,TOTAL,,"3,211","$27,084.91 ","$21,471.89 "
93571,TOTAL,,"6,164","$583,893.07 ","$463,715.20 "
93572,TOTAL,,688,"$51,556.81 ","$40,931.70 "
93580,TOTAL,,"1,073","$1,014,458.97 ","$800,342.40 "
93581,TOTAL,,16,"$19,785.55 ","$15,828.43 "
93600,TOTAL,,"1,445","$159,575.65 ","$126,620.11 "
93602,TOTAL,,"3,485","$402,795.84 ","$320,346.80 "
93603,TOTAL,,"4,714","$545,030.52 ","$433,487.72 "
93609,TOTAL,,"13,503","$3,688,617.68 ","$2,927,591.69 "
93610,TOTAL,,"3,161","$503,696.51 ","$401,211.05 "
93612,TOTAL,,"4,425","$702,063.86 ","$558,827.55 "
93613,TOTAL,,"4,821","$1,801,713.42 ","$1,431,064.59 "
93615,TOTAL,,87,"$2,953.04 ","$2,245.31 "
93616,TOTAL,,246,"$18,943.12 ","$14,879.81 "
93618,TOTAL,,"1,425","$316,634.32 ","$250,480.93 "
93619,TOTAL,,"1,735","$672,537.47 ","$532,686.87 "
93620,TOTAL,,"58,276","$36,242,186.74 ","$28,771,003.30 "
93621,TOTAL,,"17,759","$2,029,747.49 ","$1,614,548.14 "
93622,TOTAL,,"1,465","$280,012.60 ","$222,676.48 "
93623,TOTAL,,"18,004","$2,768,821.35 ","$2,198,949.50 "
93624,TOTAL,,"1,014","$256,490.80 ","$202,796.64 "
93631,TOTAL,,176,"$72,608.83 ","$58,086.98 "
93640,TOTAL,,"2,399","$451,706.84 ","$358,442.04 "
93641,TOTAL,,"58,121","$18,259,827.11 ","$14,497,903.13 "
93642,TOTAL,,"17,168","$4,584,217.24 ","$3,624,331.89 "
93650,TOTAL,,"9,833","$5,411,764.46 ","$4,302,844.43 "
93651,TOTAL,,"17,699","$15,125,190.55 ","$11,984,655.73 "
93652,TOTAL,,"1,156","$1,077,362.60 ","$854,141.48 "
93660,TOTAL,,"38,716","$4,014,892.60 ","$3,143,124.45 "
93662,TOTAL,,848,"$134,561.03 ","$106,825.43 "
93701,TOTAL,,"367,518","$16,233,611.72 ","$12,529,944.37 "
93720,TOTAL,,"54,961","$1,998,414.38 ","$1,532,143.86 "
93721,TOTAL,,"1,335","$33,311.23 ","$25,557.47 "
93722,TOTAL,,"22,089","$182,978.31 ","$140,835.43 "
93724,TOTAL,,"1,946","$522,935.83 ","$413,407.08 "
93727,TOTAL,,"9,293","$256,261.91 ","$190,648.96 "
93731,TOTAL,,"613,914","$23,433,374.90 ","$17,000,847.40 "
93732,TOTAL,,"428,810","$26,494,018.30 ","$19,647,535.36 "
93733,TOTAL,,"1,807,498","$53,858,928.98 ","$39,455,242.81 "
93734,TOTAL,,"228,449","$6,805,962.78 ","$4,916,287.38 "
