Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Ranges 20000 - 29999 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,191,"$150,744.04 ","$120,416.05 "
21040,SG,,55,"$22,965.46 ","$18,192.44 "
,OTHER,,"1,638","$411,024.58 ","$320,497.64 "
,TOTAL,,"1,693","$433,990.04 ","$338,690.08 "
21041,SG,,3,"$1,336.00 ","$1,068.81 "
,OTHER,,110,"$46,297.00 ","$35,924.53 "
,TOTAL,,113,"$47,633.00 ","$36,993.34 "
21044,AS,,3,$195.11 ,$156.09 
,SG,,13,"$5,431.08 ","$4,344.86 "
,80'S,,24,"$2,176.73 ","$1,741.40 "
,OTHER,,263,"$149,502.20 ","$118,430.30 "
,TOTAL,,303,"$157,305.12 ","$124,672.65 "
21045,AS,,4,$335.17 ,$268.14 
,80'S,,46,"$5,667.53 ","$4,534.00 "
,OTHER,,337,"$240,900.47 ","$191,819.06 "
,TOTAL,,387,"$246,903.17 ","$196,621.20 "
21046,SG,,1,$477.82 ,$382.26 
,80'S,,5,$676.84 ,$541.48 
,OTHER,,266,"$209,145.51 ","$165,806.66 "
,TOTAL,,272,"$210,300.17 ","$166,730.40 "
21047,SG,,1,$439.47 ,$351.58 
,80'S,,2,$250.78 ,$200.63 
,OTHER,,54,"$51,556.58 ","$40,470.67 "
,TOTAL,,57,"$52,246.83 ","$41,022.88 "
21048,AS,,1,$124.27 ,$99.42 
,80'S,,2,$298.34 ,$238.67 
,OTHER,,116,"$90,761.59 ","$71,320.47 "
,TOTAL,,119,"$91,184.20 ","$71,658.56 "
21049,80'S,,2,$247.11 ,$197.69 
,OTHER,,10,"$8,971.20 ","$7,176.96 "
,TOTAL,,12,"$9,218.31 ","$7,374.65 "
21050,SG,,1,$237.66 ,$190.13 
,80'S,,1,$199.50 ,$159.60 
,OTHER,,42,"$25,079.01 ","$19,769.87 "
,TOTAL,,44,"$25,516.17 ","$20,119.60 "
21060,SG,,1,$424.53 ,$339.62 
,80'S,,4,$467.65 ,$374.12 
,OTHER,,22,"$13,652.33 ","$10,355.33 "
,TOTAL,,27,"$14,544.51 ","$11,069.07 "
21070,80'S,,1,$61.11 ,$48.89 
,OTHER,,63,"$25,297.19 ","$20,200.58 "
,TOTAL,,64,"$25,358.30 ","$20,249.47 "
21076,OTHER,,356,"$280,772.49 ","$222,949.04 "
,TOTAL,,356,"$280,772.49 ","$222,949.04 "
21077,OTHER,,64,"$134,707.87 ","$107,222.64 "
,TOTAL,,64,"$134,707.87 ","$107,222.64 "
21079,OTHER,,480,"$617,067.33 ","$491,682.09 "
,TOTAL,,480,"$617,067.33 ","$491,682.09 "
21080,OTHER,,617,"$925,443.42 ","$732,333.79 "
,TOTAL,,617,"$925,443.42 ","$732,333.79 "
21081,OTHER,,228,"$306,841.61 ","$243,413.31 "
,TOTAL,,228,"$306,841.61 ","$243,413.31 "
21082,80'S,,1,$220.10 ,$176.08 
,OTHER,,110,"$109,794.05 ","$87,505.07 "
,TOTAL,,111,"$110,014.15 ","$87,681.15 "
21083,OTHER,,75,"$89,019.21 ","$69,889.85 "
,TOTAL,,75,"$89,019.21 ","$69,889.85 "
21084,80'S,,1,$750.00 ,$600.00 
,OTHER,,74,"$94,651.05 ","$74,919.03 "
,TOTAL,,75,"$95,401.05 ","$75,519.03 "
21085,80'S,,1,$90.24 ,$72.19 
,OTHER,,916,"$459,772.46 ","$363,359.72 "
,TOTAL,,917,"$459,862.70 ","$363,431.91 "
21086,OTHER,,75,"$113,877.21 ","$90,725.79 "
,TOTAL,,75,"$113,877.21 ","$90,725.79 "
21087,OTHER,,187,"$248,637.50 ","$197,314.26 "
,TOTAL,,187,"$248,637.50 ","$197,314.26 "
21088,OTHER,,42,"$170,273.99 ","$136,219.15 "
,TOTAL,,42,"$170,273.99 ","$136,219.15 "
21089,OTHER,,858,"$563,139.73 ","$449,011.65 "
,TOTAL,,858,"$563,139.73 ","$449,011.65 "
21100,SG,,1,$470.49 ,$376.39 
,OTHER,,21,"$3,069.52 ","$2,338.95 "
,TOTAL,,22,"$3,540.01 ","$2,715.34 "
21110,OTHER,,515,"$159,681.37 ","$126,570.81 "
,TOTAL,,515,"$159,681.37 ","$126,570.81 "
21116,OTHER,,135,"$23,842.41 ","$18,434.83 "
,TOTAL,,135,"$23,842.41 ","$18,434.83 "
21120,OTHER,,6,"$1,395.65 ","$1,006.53 "
,TOTAL,,6,"$1,395.65 ","$1,006.53 "
21121,OTHER,,10,"$3,857.67 ","$3,006.13 "
,TOTAL,,10,"$3,857.67 ","$3,006.13 "
21122,OTHER,,3,"$1,216.47 ",$973.18 
,TOTAL,,3,"$1,216.47 ",$973.18 
21123,OTHER,,6,"$1,020.00 ",$803.39 
,TOTAL,,6,"$1,020.00 ",$803.39 
21125,80'S,,4,$363.13 ,$290.51 
,OTHER,,81,"$17,778.92 ","$13,758.61 "
,TOTAL,,85,"$18,142.05 ","$14,049.12 "
21127,80'S,,1,$104.90 ,$83.92 
,OTHER,,12,"$7,791.92 ","$6,220.78 "
,TOTAL,,13,"$7,896.82 ","$6,304.70 "
21137,OTHER,,5,"$3,228.54 ","$2,387.27 "
,TOTAL,,5,"$3,228.54 ","$2,387.27 "
21138,OTHER,,4,"$1,964.39 ","$1,571.52 "
,TOTAL,,4,"$1,964.39 ","$1,571.52 "
21139,OTHER,,1,$837.49 ,$669.99 
,TOTAL,,1,$837.49 ,$669.99 
21141,80'S,,3,$332.69 ,$254.69 
,OTHER,,15,"$11,254.59 ","$8,867.58 "
,TOTAL,,18,"$11,587.28 ","$9,122.27 "
21142,80'S,,3,$536.32 ,$429.05 
,OTHER,,14,"$8,765.29 ","$6,927.08 "
,TOTAL,,17,"$9,301.61 ","$7,356.13 "
21143,80'S,,1,$95.62 ,$76.50 
,OTHER,,20,"$14,344.43 ","$11,475.54 "
,TOTAL,,21,"$14,440.05 ","$11,552.04 "
21145,80'S,,5,$946.88 ,$757.50 
,OTHER,,14,"$13,030.72 ","$10,424.58 "
,TOTAL,,19,"$13,977.60 ","$11,182.08 "
21146,80'S,,1,$181.46 ,$145.17 
,OTHER,,3,"$3,536.83 ","$2,829.46 "
,TOTAL,,4,"$3,718.29 ","$2,974.63 "
21150,OTHER,,7,"$9,528.79 ","$7,554.56 "
,TOTAL,,7,"$9,528.79 ","$7,554.56 "
21151,80'S,,1,$145.11 ,$116.09 
,OTHER,,1,$906.94 ,$725.55 
,TOTAL,,2,"$1,052.05 ",$841.64 
21154,OTHER,,1,"$2,107.88 ","$1,686.30 "
,TOTAL,,1,"$2,107.88 ","$1,686.30 "
21160,OTHER,,4,"$1,173.40 ",$938.72 
,TOTAL,,4,"$1,173.40 ",$938.72 
21172,80'S,,2,"$1,974.02 ","$1,579.21 "
,OTHER,,65,"$40,956.29 ","$32,645.35 "
,TOTAL,,67,"$42,930.31 ","$34,224.56 "
21175,80'S,,1,$363.48 ,$290.78 
,OTHER,,8,"$11,848.14 ","$9,138.51 "
,TOTAL,,9,"$12,211.62 ","$9,429.29 "
21179,80'S,,5,"$1,067.17 ",$853.72 
,OTHER,,23,"$32,402.35 ","$25,921.85 "
,TOTAL,,28,"$33,469.52 ","$26,775.57 "
21180,OTHER,,6,"$5,816.54 ","$4,653.22 "
,TOTAL,,6,"$5,816.54 ","$4,653.22 "
21181,SG,,4,"$3,692.58 ","$2,954.06 "
,OTHER,,20,"$11,916.47 ","$9,533.18 "
,TOTAL,,24,"$15,609.05 ","$12,487.24 "
21182,80'S,,1,$326.93 ,$261.54 
,OTHER,,22,"$40,035.06 ","$32,028.05 "
,TOTAL,,23,"$40,361.99 ","$32,289.59 "
21183,OTHER,,4,"$7,158.51 ","$5,726.81 "
,TOTAL,,4,"$7,158.51 ","$5,726.81 "
21184,OTHER,,1,"$3,067.71 ","$2,454.17 "
,TOTAL,,1,"$3,067.71 ","$2,454.17 "
21188,OTHER,,6,"$6,474.27 ","$5,179.42 "
,TOTAL,,6,"$6,474.27 ","$5,179.42 "
21193,80'S,,5,$532.98 ,$426.39 
,OTHER,,40,"$37,510.84 ","$29,937.34 "
,TOTAL,,45,"$38,043.82 ","$30,363.73 "
21194,OTHER,,21,"$18,911.37 ","$14,969.08 "
,TOTAL,,21,"$18,911.37 ","$14,969.08 "
21195,80'S,,1,$147.32 ,$117.86 
,OTHER,,5,"$4,138.44 ","$3,310.76 "
,TOTAL,,6,"$4,285.76 ","$3,428.62 "
21196,AS,,1,$82.77 ,$66.22 
,80'S,,25,"$3,738.25 ","$2,908.74 "
,OTHER,,107,"$96,046.17 ","$76,053.52 "
,TOTAL,,133,"$99,867.19 ","$79,028.48 "
21198,AS,,1,$64.31 ,$51.45 
,80'S,,14,"$1,466.10 ","$1,172.87 "
,OTHER,,170,"$113,270.79 ","$90,528.24 "
,TOTAL,,185,"$114,801.20 ","$91,752.56 "
21199,80'S,,9,"$1,223.55 ",$967.24 
,OTHER,,52,"$45,309.91 ","$35,658.18 "
,TOTAL,,61,"$46,533.46 ","$36,625.42 "
21206,80'S,,3,$380.16 ,$304.14 
,OTHER,,29,"$16,869.31 ","$13,490.51 "
,TOTAL,,32,"$17,249.47 ","$13,794.65 "
21208,SG,,20,"$18,118.55 ","$14,441.86 "
,80'S,,2,$231.12 ,$184.90 
,OTHER,,114,"$56,516.82 ","$44,992.59 "
,TOTAL,,136,"$74,866.49 ","$59,619.35 "
21209,SG,,2,"$1,498.44 ","$1,198.75 "
,80'S,,3,$191.77 ,$153.42 
,OTHER,,31,"$10,345.02 ","$8,239.91 "
,TOTAL,,36,"$12,035.23 ","$9,592.08 "
21210,SG,,19,"$17,898.76 ","$14,319.00 "
,OTHER,,532,"$319,620.19 ","$252,912.76 "
,TOTAL,,551,"$337,518.95 ","$267,231.76 "
21215,SG,,9,"$8,369.10 ","$6,695.29 "
,OTHER,,393,"$228,062.33 ","$181,257.90 "
,TOTAL,,402,"$236,431.43 ","$187,953.19 "
21230,SG,,8,"$7,932.24 ","$6,311.12 "
,OTHER,,52,"$33,457.33 ","$26,720.95 "
,TOTAL,,60,"$41,389.57 ","$33,032.07 "
21235,SG,,326,"$311,391.15 ","$246,052.29 "
,OTHER,,"2,254","$794,519.58 ","$628,544.78 "
,TOTAL,,"2,580","$1,105,910.73 ","$874,597.07 "
21240,SG,,8,"$4,575.81 ","$3,660.65 "
,80'S,,30,"$4,798.80 ","$3,759.05 "
,OTHER,,179,"$172,353.54 ","$135,498.06 "
,TOTAL,,217,"$181,728.15 ","$142,917.76 "
21242,SG,,2,"$1,620.97 ","$1,296.78 "
,80'S,,8,"$1,142.74 ",$914.18 
,OTHER,,20,"$16,682.81 ","$13,266.28 "
,TOTAL,,30,"$19,446.52 ","$15,477.24 "
21243,80'S,,10,"$1,729.76 ","$1,383.82 "
,OTHER,,58,"$81,613.52 ","$64,238.26 "
,TOTAL,,68,"$83,343.28 ","$65,622.08 "
21244,AS,,4,$360.03 ,$279.84 
,SG,,1,$966.10 ,$772.88 
,80'S,,27,"$2,445.55 ","$1,950.82 "
,OTHER,,269,"$138,453.96 ","$110,355.69 "
,TOTAL,,301,"$142,225.64 ","$113,359.23 "
21245,80'S,,6,$599.95 ,$479.95 
,OTHER,,44,"$22,237.95 ","$17,710.38 "
,TOTAL,,50,"$22,837.90 ","$18,190.33 "
21246,80'S,,2,$132.26 ,$105.80 
,OTHER,,9,"$4,900.53 ","$3,920.43 "
,TOTAL,,11,"$5,032.79 ","$4,026.23 "
21247,80'S,,1,$121.80 ,$97.44 
,OTHER,,13,"$12,103.39 ","$9,602.71 "
,TOTAL,,14,"$12,225.19 ","$9,700.15 "
21248,SG,,1,$968.33 ,$774.66 
,OTHER,,273,"$158,634.70 ","$125,605.16 "
,TOTAL,,274,"$159,603.03 ","$126,379.82 "
21249,SG,,2,"$1,966.46 ","$1,573.17 "
,80'S,,1,$155.95 ,$124.76 
,OTHER,,76,"$67,769.33 ","$53,960.87 "
,TOTAL,,79,"$69,891.74 ","$55,658.80 "
21255,AS,,1,$144.83 ,$115.86 
,80'S,,1,$80.10 ,$64.08 
,OTHER,,11,"$6,799.30 ","$5,439.43 "
,TOTAL,,13,"$7,024.23 ","$5,619.37 "
