CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
MUSCULOSKELETAL,27648,OTHER,904,134202.01999999999,101352.68,,,
MUSCULOSKELETAL,27648,TOTAL,904,134202.01999999999,101352.68,,,
MUSCULOSKELETAL,27650,80S,593,52591.09,40522.79,,,
MUSCULOSKELETAL,27650,SG,61,125298.19,94886.63,,,
MUSCULOSKELETAL,27650,OTHER,3079,2901203.41,2238498.0699999998,,,
MUSCULOSKELETAL,27650,TOTAL,3733,3079092.69,2373907.4900000002,,,
MUSCULOSKELETAL,27652,80S,N/A,0,0,,,
MUSCULOSKELETAL,27652,SG,N/A,14816.63,11177.38,,,
MUSCULOSKELETAL,27652,OTHER,371,307617.57,237760.18,,,
MUSCULOSKELETAL,27652,TOTAL,379,322434.2,248937.56,,,
MUSCULOSKELETAL,27654,80S,541,48308.77,37428.400000000001,,,
MUSCULOSKELETAL,27654,SG,48,93694.080000000002,71735.09,,,
MUSCULOSKELETAL,27654,OTHER,2854,2514436.16,1935687.78,,,
MUSCULOSKELETAL,27654,TOTAL,3443,2656439.0099999998,2044851.27,,,
MUSCULOSKELETAL,27656,80S,13,595,466.49,,,
MUSCULOSKELETAL,27656,OTHER,70,20155.93,14963.68,,,
MUSCULOSKELETAL,27656,TOTAL,83,20750.93,15430.17,,,
MUSCULOSKELETAL,27658,80S,314,10772.67,8353.0499999999993,,,
MUSCULOSKELETAL,27658,SG,25,13609.03,9972.5499999999993,,,
MUSCULOSKELETAL,27658,OTHER,1673,542783.26,415993.36,,,
MUSCULOSKELETAL,27658,TOTAL,2012,567164.96000000008,434318.96,,,
MUSCULOSKELETAL,27659,80S,184,8354.64,6296.56,,,
MUSCULOSKELETAL,27659,SG,N/A,5052.5600000000004,3961.2,,,
MUSCULOSKELETAL,27659,OTHER,1097,400246.8,304202.39,,,
MUSCULOSKELETAL,27659,TOTAL,1290,413654,314460.15000000002,,,
MUSCULOSKELETAL,27664,80S,33,1280.03,1005.95,,,
MUSCULOSKELETAL,27664,SG,N/A,5155.99,4040.5,,,
MUSCULOSKELETAL,27664,OTHER,574,261695.41,202721.88,,,
MUSCULOSKELETAL,27664,TOTAL,611,268131.43,207768.33,,,
MUSCULOSKELETAL,27665,80S,95,3867.39,2989.01,,,
MUSCULOSKELETAL,27665,SG,N/A,1535.93,1204.17,,,
MUSCULOSKELETAL,27665,OTHER,364,135164.54,105221.22,,,
MUSCULOSKELETAL,27665,TOTAL,460,140567.85999999999,109414.39999999999,,,
MUSCULOSKELETAL,27675,80S,144,6932.96,5317.29,,,
MUSCULOSKELETAL,27675,SG,N/A,3782.9,2965.79,,,
MUSCULOSKELETAL,27675,OTHER,715,277236.39,212988.06,,,
MUSCULOSKELETAL,27675,TOTAL,866,287952.25000000012,221271.14,,,
MUSCULOSKELETAL,27676,80S,55,3694.36,2800.05,,,
MUSCULOSKELETAL,27676,SG,N/A,2976.03,2333.2199999999998,,,
MUSCULOSKELETAL,27676,OTHER,203,135396.69,105139.71,,,
MUSCULOSKELETAL,27676,TOTAL,260,142067.07999999999,110272.98,,,
MUSCULOSKELETAL,27680,80S,N/A,0,0,,,
MUSCULOSKELETAL,27680,SG,19,22546.11,17676.189999999999,,,
MUSCULOSKELETAL,27680,OTHER,1698,665965.71,513350.61,,,
MUSCULOSKELETAL,27680,TOTAL,1717,688511.82,531026.79999999993,,,
MUSCULOSKELETAL,27681,80S,N/A,0,0,,,
MUSCULOSKELETAL,27681,OTHER,96,43286.49,33595.11,,,
MUSCULOSKELETAL,27681,TOTAL,96,43286.49,33595.11,,,
MUSCULOSKELETAL,27685,80S,850,34751.43,27032.32,,,
MUSCULOSKELETAL,27685,SG,31,33271.32,26084.71,,,
MUSCULOSKELETAL,27685,OTHER,3870,1402913.45,1081760.45,,,
MUSCULOSKELETAL,27685,TOTAL,4751,1470936.2,1134877.48,,,
MUSCULOSKELETAL,27686,80S,N/A,0,0,,,
MUSCULOSKELETAL,27686,SG,N/A,6186.88,4850.5200000000004,,,
MUSCULOSKELETAL,27686,OTHER,404,173601.05,134685.84,,,
MUSCULOSKELETAL,27686,TOTAL,410,179787.93,139536.35999999999,,,
MUSCULOSKELETAL,27687,80S,1492,58953.88,45452.91,,,
MUSCULOSKELETAL,27687,SG,147,164626.9,125536.94,,,
MUSCULOSKELETAL,27687,OTHER,6439,2569464.7599999998,1974201.78,,,
MUSCULOSKELETAL,27687,TOTAL,8078,2793045.54,2145191.63,,,
MUSCULOSKELETAL,27690,80S,321,24597.040000000001,19121.990000000002,,,
MUSCULOSKELETAL,27690,SG,28,52768.2,41253.089999999997,,,
MUSCULOSKELETAL,27690,OTHER,1527,970481.76,751306.02,,,
MUSCULOSKELETAL,27690,TOTAL,1876,1047847,811681.1,,,
MUSCULOSKELETAL,27691,80S,1304,131276.60999999999,101452.11,,,
MUSCULOSKELETAL,27691,SG,56,96642.42,74627.88,,,
MUSCULOSKELETAL,27691,OTHER,4577,4065471.14,3134134.15,,,
MUSCULOSKELETAL,27691,TOTAL,5937,4293390.17,3310214.14,,,
MUSCULOSKELETAL,27692,80S,181,2779,2180.94,,,
MUSCULOSKELETAL,27692,SG,N/A,0,0,,,
MUSCULOSKELETAL,27692,OTHER,481,51719.57,40246.03,,,
MUSCULOSKELETAL,27692,TOTAL,662,54498.57,42426.97,,,
MUSCULOSKELETAL,27695,80S,N/A,0,0,,,
MUSCULOSKELETAL,27695,SG,18,17873.560000000001,13104.74,,,
MUSCULOSKELETAL,27695,OTHER,1494,660873.17000000004,507179.39,,,
MUSCULOSKELETAL,27695,TOTAL,1512,678746.7300000001,520284.13,,,
MUSCULOSKELETAL,27696,80S,N/A,0,0,,,
MUSCULOSKELETAL,27696,SG,12,13573.39,10641.55,,,
MUSCULOSKELETAL,27696,OTHER,381,183893.62,142691.44,,,
MUSCULOSKELETAL,27696,TOTAL,393,197467.01,153332.99,,,
MUSCULOSKELETAL,27698,80S,478,31796.880000000001,24381.759999999998,,,
MUSCULOSKELETAL,27698,SG,18,21945.16,16656.509999999998,,,
MUSCULOSKELETAL,27698,OTHER,1785,1028677.82,782799.01,,,
MUSCULOSKELETAL,27698,TOTAL,2281,1082419.8600000001,823837.28,,,
MUSCULOSKELETAL,27700,80S,24,1807.46,1284.6199999999999,,,
MUSCULOSKELETAL,27700,SG,N/A,8110.36,6358.5,,,
MUSCULOSKELETAL,27700,OTHER,111,63754.07,49419.15,,,
MUSCULOSKELETAL,27700,TOTAL,140,73671.89,57062.27,,,
MUSCULOSKELETAL,27702,80S,898,128980.48,99074.27,,,
MUSCULOSKELETAL,27702,OTHER,1960,1903673.34,1473845.03,,,
MUSCULOSKELETAL,27702,TOTAL,2858,2032653.82,1572919.3,,,
MUSCULOSKELETAL,27703,80S,91,14864.4,11359.84,,,
MUSCULOSKELETAL,27703,OTHER,206,226962.88,174167.82,,,
MUSCULOSKELETAL,27703,TOTAL,297,241827.28,185527.66,,,
MUSCULOSKELETAL,27704,80S,N/A,0,0,,,
MUSCULOSKELETAL,27704,OTHER,191,92659.21,71600.320000000007,,,
MUSCULOSKELETAL,27704,TOTAL,191,92659.21,71600.320000000007,,,
MUSCULOSKELETAL,27705,80S,103,7532.81,5669.98,,,
MUSCULOSKELETAL,27705,SG,N/A,2042.16,1601.06,,,
MUSCULOSKELETAL,27705,OTHER,245,138088.24,105061.25,,,
MUSCULOSKELETAL,27705,TOTAL,349,147663.21,112332.29,,,
MUSCULOSKELETAL,27707,80S,N/A,0,0,,,
MUSCULOSKELETAL,27707,OTHER,278,65536.45,50873.18,,,
MUSCULOSKELETAL,27707,TOTAL,278,65536.45,50873.18,,,
MUSCULOSKELETAL,27709,80S,36,5655.31,4433.7299999999996,,,
MUSCULOSKELETAL,27709,OTHER,133,145732.46,110977.41,,,
MUSCULOSKELETAL,27709,TOTAL,169,151387.76999999999,115411.14,,,
MUSCULOSKELETAL,27712,80S,N/A,339.92,266.5,,,
MUSCULOSKELETAL,27712,OTHER,14,15184.58,11904.7,,,
MUSCULOSKELETAL,27712,TOTAL,16,15524.5,12171.2,,,
MUSCULOSKELETAL,27715,80S,14,1458.07,1143.1300000000001,,,
MUSCULOSKELETAL,27715,OTHER,56,43321.63,33018.699999999997,,,
MUSCULOSKELETAL,27715,TOTAL,70,44779.7,34161.829999999987,,,
MUSCULOSKELETAL,27720,80S,157,17096.189999999999,13255.19,,,
MUSCULOSKELETAL,27720,OTHER,569,434347.84,336388.5,,,
MUSCULOSKELETAL,27720,TOTAL,726,451444.03,349643.69,,,
MUSCULOSKELETAL,27722,80S,N/A,917.09,719,,,
MUSCULOSKELETAL,27722,OTHER,14,10368.94,8125.7,,,
MUSCULOSKELETAL,27722,TOTAL,22,11286.03,8844.7000000000007,,,
MUSCULOSKELETAL,27724,80S,172,26253.97,20247.53,,,
MUSCULOSKELETAL,27724,OTHER,460,541017.17000000004,417045.07,,,
MUSCULOSKELETAL,27724,TOTAL,632,567271.14,437292.6,,,
MUSCULOSKELETAL,27725,80S,13,2042.24,1494.28,,,
MUSCULOSKELETAL,27725,OTHER,34,39211.31,30806.21,,,
MUSCULOSKELETAL,27725,TOTAL,47,41253.550000000003,32300.49,,,
MUSCULOSKELETAL,27726,80S,N/A,0,0,,,
MUSCULOSKELETAL,27726,SG,N/A,8499.81,6663.86,,,
MUSCULOSKELETAL,27726,OTHER,481,479653.67,370507.72,,,
MUSCULOSKELETAL,27726,TOTAL,485,488153.48,377171.58,,,
MUSCULOSKELETAL,27727,OTHER,N/A,2156.8200000000002,1690.94,,,
MUSCULOSKELETAL,27727,TOTAL,N/A,2156.8200000000002,1690.94,,,
MUSCULOSKELETAL,27730,80S,N/A,0,0,,,
MUSCULOSKELETAL,27730,OTHER,N/A,5000.8500000000004,3920.65,,,
MUSCULOSKELETAL,27730,TOTAL,N/A,5000.8500000000004,3920.65,,,
MUSCULOSKELETAL,27732,OTHER,N/A,0,0,,,
MUSCULOSKELETAL,27732,TOTAL,N/A,0,0,,,
MUSCULOSKELETAL,27734,OTHER,N/A,959.8,752.48,,,
MUSCULOSKELETAL,27734,TOTAL,N/A,959.8,752.48,,,
MUSCULOSKELETAL,27740,80S,N/A,211.54,165.84,,,
MUSCULOSKELETAL,27740,OTHER,N/A,1528.35,1198.22,,,
MUSCULOSKELETAL,27740,TOTAL,N/A,1739.89,1364.06,,,
MUSCULOSKELETAL,27742,80S,N/A,169.6,132.97,,,
MUSCULOSKELETAL,27742,OTHER,N/A,873.97,685.2,,,
MUSCULOSKELETAL,27742,TOTAL,N/A,1043.57,818.17000000000007,,,
MUSCULOSKELETAL,27745,80S,37,3260.84,2509.62,,,
MUSCULOSKELETAL,27745,OTHER,142,88910.58,69019.41,,,
MUSCULOSKELETAL,27745,TOTAL,179,92171.42,71529.03,,,
MUSCULOSKELETAL,27750,80S,N/A,0,0,,,
MUSCULOSKELETAL,27750,OTHER,2771,880915.98,678403.17,,,
MUSCULOSKELETAL,27750,TOTAL,2771,880915.98,678403.17,,,
MUSCULOSKELETAL,27752,80S,N/A,0,0,,,
MUSCULOSKELETAL,27752,OTHER,1366,594809.67000000004,461078.32,,,
MUSCULOSKELETAL,27752,TOTAL,1366,594809.67000000004,461078.32,,,
MUSCULOSKELETAL,27756,80S,25,1729.37,1355.86,,,
MUSCULOSKELETAL,27756,OTHER,115,55600.14,43169.65,,,
MUSCULOSKELETAL,27756,TOTAL,140,57329.51,44525.51,,,
MUSCULOSKELETAL,27758,80S,542,63050.11,49000.86,,,
MUSCULOSKELETAL,27758,SG,N/A,2294.73,1799.06,,,
MUSCULOSKELETAL,27758,OTHER,1861,1541454.92,1199971.6200000001,,,
MUSCULOSKELETAL,27758,TOTAL,2404,1606799.76,1250771.54,,,
MUSCULOSKELETAL,27759,80S,1191,162964.75,125240.6,,,
MUSCULOSKELETAL,27759,OTHER,4171,4075631.71,3147184.47,,,
MUSCULOSKELETAL,27759,TOTAL,5362,4238596.46,3272425.07,,,
MUSCULOSKELETAL,27760,80S,N/A,0,0,,,
MUSCULOSKELETAL,27760,OTHER,3070,921719.96,703388.19,,,
MUSCULOSKELETAL,27760,TOTAL,3070,921719.96,703388.19,,,
MUSCULOSKELETAL,27762,80S,N/A,0,0,,,
MUSCULOSKELETAL,27762,OTHER,322,118941.32,92140.53,,,
MUSCULOSKELETAL,27762,TOTAL,322,118941.32,92140.53,,,
MUSCULOSKELETAL,27766,80S,N/A,0,0,,,
MUSCULOSKELETAL,27766,SG,N/A,18745.560000000001,12719.17,,,
MUSCULOSKELETAL,27766,OTHER,1854,1223729.96,940108.62,,,
MUSCULOSKELETAL,27766,TOTAL,1863,1242475.52,952827.79,,,
MUSCULOSKELETAL,27767,80S,N/A,0,0,,,
MUSCULOSKELETAL,27767,OTHER,247,59020.75,44478.53,,,
MUSCULOSKELETAL,27767,TOTAL,247,59020.75,44478.53,,,
MUSCULOSKELETAL,27768,80S,N/A,0,0,,,
MUSCULOSKELETAL,27768,SG,N/A,50.43,39.53,,,
MUSCULOSKELETAL,27768,OTHER,73,23456.04,18363.900000000001,,,
MUSCULOSKELETAL,27768,TOTAL,74,23506.47,18403.43,,,
MUSCULOSKELETAL,27769,80S,N/A,0,0,,,
MUSCULOSKELETAL,27769,OTHER,135,77258.45,59673.3,,,
MUSCULOSKELETAL,27769,TOTAL,135,77258.45,59673.3,,,
MUSCULOSKELETAL,27780,80S,N/A,0,0,,,
MUSCULOSKELETAL,27780,OTHER,4124,1059357.1100000001,804538.85,,,
MUSCULOSKELETAL,27780,TOTAL,4124,1059357.1100000001,804538.85,,,
MUSCULOSKELETAL,27781,80S,N/A,0,0,,,
MUSCULOSKELETAL,27781,OTHER,266,74100,57731.15,,,
MUSCULOSKELETAL,27781,TOTAL,266,74100,57731.15,,,
MUSCULOSKELETAL,27784,80S,N/A,0,0,,,
MUSCULOSKELETAL,27784,OTHER,402,223224.72,173889.36,,,
MUSCULOSKELETAL,27784,TOTAL,402,223224.72,173889.36,,,
MUSCULOSKELETAL,27786,80S,N/A,0,0,,,
MUSCULOSKELETAL,27786,SG,N/A,56.15,44.02,,,
MUSCULOSKELETAL,27786,OTHER,25520,7446306.7400000002,5648696.6299999999,,,
MUSCULOSKELETAL,27786,TOTAL,25521,7446362.8900000006,5648740.6499999994,,,
MUSCULOSKELETAL,27788,80S,N/A,0,0,,,
MUSCULOSKELETAL,27788,OTHER,1445,511710.28,393014.37,,,
MUSCULOSKELETAL,27788,TOTAL,1445,511710.28,393014.37,,,
MUSCULOSKELETAL,27792,80S,N/A,93.23,73.09,,,
MUSCULOSKELETAL,27792,SG,51,110611.47,86719.39,,,
MUSCULOSKELETAL,27792,OTHER,7807,5495539.9199999999,4249381.75,,,
MUSCULOSKELETAL,27792,TOTAL,7859,5606244.6200000001,4336174.2300000004,,,
MUSCULOSKELETAL,27808,80S,N/A,0,0,,,
MUSCULOSKELETAL,27808,SG,N/A,119.6,93.76,,,
MUSCULOSKELETAL,27808,OTHER,4204,1259450.27,968677.84,,,
MUSCULOSKELETAL,27808,TOTAL,4206,1259569.8700000001,968771.6,,,
MUSCULOSKELETAL,27810,80S,N/A,0,0,,,
MUSCULOSKELETAL,27810,SG,N/A,786.56,616.66,,,
MUSCULOSKELETAL,27810,OTHER,2869,1077309.5,836625.63,,,
MUSCULOSKELETAL,27810,TOTAL,2871,1078096.06,837242.29,,,
MUSCULOSKELETAL,27814,80S,2983,316435.58,244080.25,,,
MUSCULOSKELETAL,27814,SG,33,75066.03,57402.22,,,
MUSCULOSKELETAL,27814,OTHER,12150,9902069.3300000001,7682251.4199999999,,,
MUSCULOSKELETAL,27814,TOTAL,15166,10293570.939999999,7983733.8899999997,,,
MUSCULOSKELETAL,27816,80S,N/A,0,0,,,
MUSCULOSKELETAL,27816,OTHER,914,251573.42,194112.5,,,
MUSCULOSKELETAL,27816,TOTAL,914,251573.42,194112.5,,,
MUSCULOSKELETAL,27818,80S,N/A,0,0,,,
MUSCULOSKELETAL,27818,SG,N/A,373.71,292.99,,,
MUSCULOSKELETAL,27818,OTHER,2669,967926.91,750375.02,,,
MUSCULOSKELETAL,27818,TOTAL,2670,968300.62,750668.01,,,
MUSCULOSKELETAL,27822,80S,1798,209754.37,160638.23000000001,,,
MUSCULOSKELETAL,27822,SG,25,52783.6,41365.11,,,
MUSCULOSKELETAL,27822,OTHER,6869,6036266.6600000001,4682973.3499999996,,,
MUSCULOSKELETAL,27822,TOTAL,8692,6298804.6299999999,4884976.6900000004,,,
MUSCULOSKELETAL,27823,80S,389,52332.01,40616.57,,,
MUSCULOSKELETAL,27823,SG,N/A,13110.89,9385.16,,,
MUSCULOSKELETAL,27823,OTHER,1544,1641997.15,1273054.49,,,
MUSCULOSKELETAL,27823,TOTAL,1936,1707440.05,1323056.22,,,
MUSCULOSKELETAL,27824,80S,N/A,0,0,,,
MUSCULOSKELETAL,27824,OTHER,741,203658.85,156563.9,,,
MUSCULOSKELETAL,27824,TOTAL,741,203658.85,156563.9,,,
MUSCULOSKELETAL,27825,80S,31,1660.24,1301.6300000000001,,,
MUSCULOSKELETAL,27825,OTHER,647,220889.4,171962.69,,,
MUSCULOSKELETAL,27825,TOTAL,678,222549.64,173264.32,,,
MUSCULOSKELETAL,27826,80S,56,5891.19,4589.95,,,
MUSCULOSKELETAL,27826,SG,N/A,4883.83,3713.67,,,
MUSCULOSKELETAL,27826,OTHER,226,166157.56,128677.26,,,
MUSCULOSKELETAL,27826,TOTAL,284,176932.58,136980.88,,,
MUSCULOSKELETAL,27827,80S,297,44499.45,34529.300000000003,,,
MUSCULOSKELETAL,27827,SG,N/A,17148.099999999999,13444.1,,,
MUSCULOSKELETAL,27827,OTHER,1007,1109538.8700000001,861066.62,,,
MUSCULOSKELETAL,27827,TOTAL,1308,1171186.42,909040.02,,,
MUSCULOSKELETAL,27828,80S,310,56913.77,44329.32,,,
MUSCULOSKELETAL,27828,SG,N/A,4505.72,3532.49,,,
MUSCULOSKELETAL,27828,OTHER,1075,1412515.61,1097597.75,,,
MUSCULOSKELETAL,27828,TOTAL,1386,1473935.1,1145459.56,,,
MUSCULOSKELETAL,27829,80S,1403,96872.8,74965.97,,,
MUSCULOSKELETAL,27829,SG,26,58163.199999999997,44109.27,,,
MUSCULOSKELETAL,27829,OTHER,5322,3018878.64,2329793.9900000002,,,
MUSCULOSKELETAL,27829,TOTAL,6751,3173914.64,2448869.23,,,
MUSCULOSKELETAL,27830,80S,N/A,51.9,40.69,,,
MUSCULOSKELETAL,27830,OTHER,16,5040.6000000000004,3915.87,,,
MUSCULOSKELETAL,27830,TOTAL,17,5092.5,3956.56,,,
MUSCULOSKELETAL,27831,80S,N/A,28.31,22.2,,,
MUSCULOSKELETAL,27831,OTHER,N/A,2965.14,2324.67,,,
MUSCULOSKELETAL,27831,TOTAL,N/A,2993.45,2346.87,,,
MUSCULOSKELETAL,27832,80S,N/A,154.04,120.76,,,
MUSCULOSKELETAL,27832,SG,N/A,2455.52,1925.13,,,
MUSCULOSKELETAL,27832,OTHER,12,7455.4,5807.28,,,
MUSCULOSKELETAL,27832,TOTAL,15,10064.959999999999,7853.17,,,
MUSCULOSKELETAL,27840,80S,N/A,0,0,,,
MUSCULOSKELETAL,27840,OTHER,2285,690361.9,534600.68999999994,,,
MUSCULOSKELETAL,27840,TOTAL,2285,690361.9,534600.68999999994,,,
MUSCULOSKELETAL,27842,80S,N/A,0,0,,,
MUSCULOSKELETAL,27842,SG,N/A,1164.6300000000001,913.07,,,
MUSCULOSKELETAL,27842,OTHER,483,203084.54,157781.46,,,
MUSCULOSKELETAL,27842,TOTAL,485,204249.17,158694.53,,,
MUSCULOSKELETAL,27846,80S,38,3031.1,2288.67,,,
MUSCULOSKELETAL,27846,OTHER,205,110619.16,83692.37,,,
MUSCULOSKELETAL,27846,TOTAL,243,113650.26,85981.04,,,
MUSCULOSKELETAL,27848,80S,112,10763.2,8362.7800000000007,,,
MUSCULOSKELETAL,27848,OTHER,370,252324.28,197228.34,,,
MUSCULOSKELETAL,27848,TOTAL,482,263087.48,205591.12,,,
MUSCULOSKELETAL,27860,80S,22,335.98,263.41000000000003,,,
MUSCULOSKELETAL,27860,OTHER,435,74259.19,57897.3,,,
MUSCULOSKELETAL,27860,TOTAL,457,74595.17,58160.710000000006,,,
MUSCULOSKELETAL,27870,80S,1236,178281.54,136910.07,,,
MUSCULOSKELETAL,27870,SG,N/A,29354.7,23014.09,,,
MUSCULOSKELETAL,27870,OTHER,3385,3584461.12,2770138.77,,,
MUSCULOSKELETAL,27870,TOTAL,4630,3792097.36,2930062.93,,,
MUSCULOSKELETAL,27871,80S,114,6298.49,4874.37,,,
MUSCULOSKELETAL,27871,SG,N/A,3335.21,2614.81,,,
MUSCULOSKELETAL,27871,OTHER,278,155398.18,120516.82,,,
MUSCULOSKELETAL,27871,TOTAL,393,165031.88,128006,,,
MUSCULOSKELETAL,27880,80S,2307,304375.09000000003,237047.82,,,
MUSCULOSKELETAL,27880,OTHER,14211,12941602.9,10071055.98,,,
MUSCULOSKELETAL,27880,TOTAL,16518,13245977.99,10308103.800000001,,,
MUSCULOSKELETAL,27881,80S,105,12738.12,9883.81,,,
MUSCULOSKELETAL,27881,OTHER,480,408327.46,316784.15999999997,,,
MUSCULOSKELETAL,27881,TOTAL,585,421065.58,326667.96999999997,,,
MUSCULOSKELETAL,27882,80S,48,3971.24,3113.42,,,
MUSCULOSKELETAL,27882,OTHER,1722,1045152.97,815965.9,,,
MUSCULOSKELETAL,27882,TOTAL,1770,1049124.21,819079.32000000007,,,
MUSCULOSKELETAL,27884,80S,N/A,78.67,61.68,,,
MUSCULOSKELETAL,27884,SG,N/A,983.87,771.36,,,
MUSCULOSKELETAL,27884,OTHER,851,454048.85,351568.79,,,
MUSCULOSKELETAL,27884,TOTAL,853,455111.39,352401.83,,,
MUSCULOSKELETAL,27886,80S,N/A,0,0,,,
MUSCULOSKELETAL,27886,OTHER,2179,1330542.24,1033098.83,,,
MUSCULOSKELETAL,27886,TOTAL,2179,1330542.24,1033098.83,,,
MUSCULOSKELETAL,27888,80S,19,1875.35,1469.28,,,
MUSCULOSKELETAL,27888,OTHER,110,72218.710000000006,56569.84,,,
MUSCULOSKELETAL,27888,TOTAL,129,74094.060000000012,58039.12,,,
MUSCULOSKELETAL,27889,80S,N/A,0,0,,,
MUSCULOSKELETAL,27889,OTHER,226,148401.89000000001,115575.72,,,
MUSCULOSKELETAL,27889,TOTAL,226,148401.89000000001,115575.72,,,
MUSCULOSKELETAL,27892,80S,N/A,433.74,340.06,,,
MUSCULOSKELETAL,27892,OTHER,166,80503.61,62608.01,,,
MUSCULOSKELETAL,27892,TOTAL,172,80937.350000000006,62948.07,,,
MUSCULOSKELETAL,27893,80S,N/A,76.94,60.32,,,
MUSCULOSKELETAL,27893,OTHER,55,29989.69,23387.29,,,
MUSCULOSKELETAL,27893,TOTAL,56,30066.63,23447.61,,,
MUSCULOSKELETAL,27894,80S,22,2232.1999999999998,1749.48,,,
MUSCULOSKELETAL,27894,OTHER,165,126149.83,98781,,,
MUSCULOSKELETAL,27894,TOTAL,187,128382.03,100530.48,,,
MUSCULOSKELETAL,27899,80S,N/A,588.97,461.78,,,
MUSCULOSKELETAL,27899,SG,N/A,0,0,,,
MUSCULOSKELETAL,27899,OTHER,263,124827.22,96896.99,,,
MUSCULOSKELETAL,27899,TOTAL,273,125416.19,97358.77,,,
MUSCULOSKELETAL,28001,80S,N/A,0,0,,,
MUSCULOSKELETAL,28001,SG,N/A,94.13,73.790000000000006,,,
MUSCULOSKELETAL,28001,OTHER,4413,1020477.17,773743.77,,,
MUSCULOSKELETAL,28001,TOTAL,4414,1020571.3,773817.56,,,
MUSCULOSKELETAL,28002,80S,N/A,0,0,,,
MUSCULOSKELETAL,28002,SG,17,12363.48,9499.3700000000008,,,
MUSCULOSKELETAL,28002,OTHER,6377,2026828.34,1571258.42,,,
MUSCULOSKELETAL,28002,TOTAL,6394,2039191.82,1580757.79,,,
MUSCULOSKELETAL,28003,80S,N/A,0,0,,,
MUSCULOSKELETAL,28003,SG,N/A,4511.33,3536.88,,,
MUSCULOSKELETAL,28003,OTHER,4926,2684685.84,2088935.85,,,
MUSCULOSKELETAL,28003,TOTAL,4933,2689197.17,2092472.73,,,
MUSCULOSKELETAL,28005,80S,N/A,0,0,,,
MUSCULOSKELETAL,28005,SG,22,19391.45,15202.9,,,
MUSCULOSKELETAL,28005,OTHER,5784,3135533.05,2435253.0499999998,,,
MUSCULOSKELETAL,28005,TOTAL,5806,3154924.5,2450455.9500000002,,,
MUSCULOSKELETAL,28008,80S,N/A,0,0,,,
MUSCULOSKELETAL,28008,SG,33,28595.74,21626.13,,,
MUSCULOSKELETAL,28008,OTHER,2552,1013425.58,771813.99,,,
MUSCULOSKELETAL,28008,TOTAL,2585,1042021.32,793440.12,,,
MUSCULOSKELETAL,28010,80S,N/A,0,0,,,
MUSCULOSKELETAL,28010,SG,74,4936.8500000000004,3870.35,,,
MUSCULOSKELETAL,28010,OTHER,11159,1967512.84,1502888.44,,,
MUSCULOSKELETAL,28010,TOTAL,11233,1972449.69,1506758.79,,,
MUSCULOSKELETAL,28011,80S,N/A,0,0,,,
MUSCULOSKELETAL,28011,SG,15,8608.52,6749.08,,,
MUSCULOSKELETAL,28011,OTHER,2396,611203.94999999995,469778.38,,,
MUSCULOSKELETAL,28011,TOTAL,2411,619812.47,476527.46,,,
MUSCULOSKELETAL,28020,80S,N/A,0,0,,,
MUSCULOSKELETAL,28020,SG,N/A,3748.9,2939.11,,,
MUSCULOSKELETAL,28020,OTHER,368,119380.19,93147.51,,,
MUSCULOSKELETAL,28020,TOTAL,375,123129.09,96086.62,,,
MUSCULOSKELETAL,28022,80S,N/A,0,0,,,
MUSCULOSKELETAL,28022,SG,N/A,934.78,732.86,,,
MUSCULOSKELETAL,28022,OTHER,986,315702.78999999998,242703.66,,,
MUSCULOSKELETAL,28022,TOTAL,987,316637.57,243436.52,,,
MUSCULOSKELETAL,28024,80S,N/A,0,0,,,
MUSCULOSKELETAL,28024,SG,N/A,3276.87,2569.0700000000002,,,
MUSCULOSKELETAL,28024,OTHER,513,183250.65,141075.99,,,
MUSCULOSKELETAL,28024,TOTAL,517,186527.52,143645.06,,,
MUSCULOSKELETAL,28035,80S,N/A,0,0,,,
MUSCULOSKELETAL,28035,SG,46,25282.91,19432.849999999999,,,
MUSCULOSKELETAL,28035,OTHER,1917,632723.35,484340.47,,,
MUSCULOSKELETAL,28035,TOTAL,1963,658006.26,503773.31999999989,,,
MUSCULOSKELETAL,28039,80S,62,2697.29,2092.41,,,
MUSCULOSKELETAL,28039,SG,27,24940.62,18585.07,,,
MUSCULOSKELETAL,28039,OTHER,1482,794047.38,612646.31000000006,,,
MUSCULOSKELETAL,28039,TOTAL,1571,821685.29,633323.79,,,
MUSCULOSKELETAL,28041,80S,25,1526.23,1196.56,,,
MUSCULOSKELETAL,28041,SG,17,13891.06,10188.91,,,
MUSCULOSKELETAL,28041,OTHER,1150,604306.68999999994,464780.74,,,
MUSCULOSKELETAL,28041,TOTAL,1192,619723.98,476166.21,,,
MUSCULOSKELETAL,28043,80S,N/A,0,0,,,
MUSCULOSKELETAL,28043,SG,78,41746.58,31982.58,,,
MUSCULOSKELETAL,28043,OTHER,3160,1057722.96,807903.78,,,
MUSCULOSKELETAL,28043,TOTAL,3238,1099469.54,839886.36,,,
MUSCULOSKELETAL,28045,80S,34,1499.24,1132.23,,,
MUSCULOSKELETAL,28045,SG,40,22155.279999999999,16837.32,,,
MUSCULOSKELETAL,28045,OTHER,2481,870145.3,666838.03,,,
