CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2526 ,,,,,,,,
RADIOLOGY,78020,TC,N/A,443.57,360.64,,,
RADIOLOGY,78020,GLOBL,129,11794.22,9070.75,,,
RADIOLOGY,78020,TOTAL,1247,44404.94,33774.75,,,
RADIOLOGY,78070,26,14005,559185.15,415637.94,,,
RADIOLOGY,78070,TC,340,83762.66,63834.34,,,
RADIOLOGY,78070,GLOBL,2040,643795.42000000004,489427.65,,,
RADIOLOGY,78070,TOTAL,16385,1286743.23,968899.93,,,
RADIOLOGY,78071,26,7662,457895.03,343368.4,,,
RADIOLOGY,78071,TC,87,27111.86,21183.18,,,
RADIOLOGY,78071,GLOBL,1442,541738.80000000005,416167.34,,,
RADIOLOGY,78071,TOTAL,9191,1026745.69,780718.92,,,
RADIOLOGY,78072,26,6243,487681.6,364956.69,,,
RADIOLOGY,78072,TC,105,35654.21,27809.03,,,
RADIOLOGY,78072,GLOBL,720,316695.82,247096.33,,,
RADIOLOGY,78072,TOTAL,7068,840031.63,639862.05000000005,,,
RADIOLOGY,78075,26,73,2820.7,2127.7199999999998,,,
RADIOLOGY,78075,TC,N/A,2277.56,1801.67,,,
RADIOLOGY,78075,GLOBL,N/A,3218.28,2284.8200000000002,,,
RADIOLOGY,78075,TOTAL,85,8316.5400000000009,6214.21,,,
RADIOLOGY,78099,26,17,1108.22,868.83,,,
RADIOLOGY,78099,GLOBL,N/A,0,0,,,
RADIOLOGY,78099,TOTAL,17,1108.22,868.83,,,
RADIOLOGY,78102,26,1103,30346.14,23164.22,,,
RADIOLOGY,78102,TC,23,3465.5,2772.18,,,
RADIOLOGY,78102,GLOBL,138,25020.66,19452.57,,,
RADIOLOGY,78102,TOTAL,1264,58832.3,45388.97,,,
RADIOLOGY,78103,26,146,5382.28,4085.73,,,
RADIOLOGY,78103,GLOBL,N/A,929.12,728.43,,,
RADIOLOGY,78103,TOTAL,150,6311.4,4814.16,,,
RADIOLOGY,78104,26,350,13578.15,10448.700000000001,,,
RADIOLOGY,78104,TC,N/A,416.4,342.42,,,
RADIOLOGY,78104,GLOBL,14,3530.12,2808.67,,,
RADIOLOGY,78104,TOTAL,366,17524.669999999998,13599.79,,,
RADIOLOGY,78110,26,N/A,28.76,22.56,,,
RADIOLOGY,78110,TOTAL,N/A,28.76,22.56,,,
RADIOLOGY,78111,26,N/A,65.430000000000007,45.71,,,
RADIOLOGY,78111,TOTAL,N/A,65.430000000000007,45.71,,,
RADIOLOGY,78120,26,N/A,22.58,17.7,,,
RADIOLOGY,78120,TOTAL,N/A,22.58,17.7,,,
RADIOLOGY,78121,26,N/A,0,0,,,
RADIOLOGY,78121,TOTAL,N/A,0,0,,,
RADIOLOGY,78122,26,265,5755.44,4331.4799999999996,,,
RADIOLOGY,78122,TC,N/A,603.94000000000005,423.04,,,
RADIOLOGY,78122,GLOBL,N/A,476.45,335.91,,,
RADIOLOGY,78122,TOTAL,278,6835.829999999999,5090.4299999999994,,,
RADIOLOGY,78130,26,N/A,0,0,,,
RADIOLOGY,78130,TOTAL,N/A,0,0,,,
RADIOLOGY,78135,26,N/A,165.83,130.01,,,
RADIOLOGY,78135,TOTAL,N/A,165.83,130.01,,,
RADIOLOGY,78140,26,24,712.59,535.79,,,
RADIOLOGY,78140,GLOBL,N/A,264.61,202.11,,,
RADIOLOGY,78140,TOTAL,26,977.2,737.9,,,
RADIOLOGY,78185,26,27,566.64,416.02,,,
RADIOLOGY,78185,TC,N/A,198.89,155.93,,,
RADIOLOGY,78185,GLOBL,N/A,254.48,199.51,,,
RADIOLOGY,78185,TOTAL,29,1020.01,771.46,,,
RADIOLOGY,78191,26,N/A,0,0,,,
RADIOLOGY,78191,TOTAL,N/A,0,0,,,
RADIOLOGY,78195,26,30995,1867836.98,1429484.56,,,
RADIOLOGY,78195,TC,123,41769.72,32609.01,,,
RADIOLOGY,78195,GLOBL,1166,444613.71,346383.85,,,
RADIOLOGY,78195,TOTAL,32284,2354220.41,1808477.42,,,
RADIOLOGY,78199,26,N/A,859.35,652.94000000000005,,,
RADIOLOGY,78199,TOTAL,N/A,859.35,652.94000000000005,,,
RADIOLOGY,78201,26,1310,28933.96,22012.89,,,
RADIOLOGY,78201,TC,N/A,159.43,124.99,,,
RADIOLOGY,78201,GLOBL,N/A,689.94,540.91999999999996,,,
RADIOLOGY,78201,TOTAL,1315,29783.33,22678.799999999999,,,
RADIOLOGY,78202,26,298,7184.12,5516.1,,,
RADIOLOGY,78202,TC,N/A,1176.6300000000001,922.47,,,
RADIOLOGY,78202,GLOBL,12,2890.18,2265.9,,,
RADIOLOGY,78202,TOTAL,317,11250.93,8704.4700000000012,,,
RADIOLOGY,78205,26,3798,132922.75,101040.78,,,
RADIOLOGY,78205,TC,N/A,1734.69,1347.58,,,
RADIOLOGY,78205,GLOBL,114,25554.38,19679.75,,,
RADIOLOGY,78205,TOTAL,3922,160211.82,122068.11,,,
RADIOLOGY,78206,26,352,17081.419999999998,12800.93,,,
RADIOLOGY,78206,TC,N/A,1782.13,1408.35,,,
RADIOLOGY,78206,GLOBL,41,15280.13,11393.86,,,
RADIOLOGY,78206,TOTAL,399,34143.679999999993,25603.14,,,
RADIOLOGY,78215,26,3626,87956.96,66762.460000000006,,,
RADIOLOGY,78215,TC,117,19181.89,14665.82,,,
RADIOLOGY,78215,GLOBL,433,85971.55,66118.429999999993,,,
RADIOLOGY,78215,TOTAL,4176,193110.39999999999,147546.71,,,
RADIOLOGY,78216,26,456,12977.11,9922.08,,,
RADIOLOGY,78216,TC,N/A,375.5,256.86,,,
RADIOLOGY,78216,GLOBL,35,4641.5,3634.62,,,
RADIOLOGY,78216,TOTAL,495,17994.11,13813.56,,,
RADIOLOGY,78226,26,60060,2254843.09,1713331.6,,,
RADIOLOGY,78226,TC,298,87240.44,66749.259999999995,,,
RADIOLOGY,78226,GLOBL,2429,851983.88,652576.6,,,
RADIOLOGY,78226,TOTAL,62787,3194067.41,2432657.46,,,
RADIOLOGY,78227,26,75908,3376648.41,2548560.39,,,
RADIOLOGY,78227,TC,1461,514212.32,396804.66,,,
RADIOLOGY,78227,GLOBL,7621,3155696.13,2420730.1800000002,,,
RADIOLOGY,78227,TOTAL,84990,7046556.8599999994,5366095.2300000004,,,
RADIOLOGY,78230,26,23,511.55,401.07,,,
RADIOLOGY,78230,GLOBL,N/A,372.04,291.68,,,
RADIOLOGY,78230,TOTAL,25,883.59,692.75,,,
RADIOLOGY,78231,26,35,905.77,681.26,,,
RADIOLOGY,78231,TC,N/A,1043.28,841.9,,,
RADIOLOGY,78231,GLOBL,19,2655.97,2111.96,,,
RADIOLOGY,78231,TOTAL,64,4605.0200000000004,3635.12,,,
RADIOLOGY,78232,26,48,1036.1300000000001,795.71,,,
RADIOLOGY,78232,GLOBL,N/A,509.03,315.55,,,
RADIOLOGY,78232,TOTAL,53,1545.16,1111.26,,,
RADIOLOGY,78258,26,244,9247.94,7080.79,,,
RADIOLOGY,78258,GLOBL,17,3981.15,2961.54,,,
RADIOLOGY,78258,TOTAL,261,13229.09,10042.33,,,
RADIOLOGY,78261,26,26,878.76,647.30999999999995,,,
RADIOLOGY,78261,TC,15,3297.05,2471.11,,,
RADIOLOGY,78261,GLOBL,22,5523.44,4417.6099999999997,,,
RADIOLOGY,78261,TOTAL,63,9699.25,7536.0300000000007,,,
RADIOLOGY,78262,26,114,3935.44,2874.41,,,
RADIOLOGY,78262,TC,N/A,1512.67,1194.0899999999999,,,
RADIOLOGY,78262,GLOBL,28,7392.82,5767.22,,,
RADIOLOGY,78262,TOTAL,149,12840.93,9835.7200000000012,,,
RADIOLOGY,78264,26,62091,2473519.02,1862126.51,,,
RADIOLOGY,78264,TC,1370,344338.59,262743.62,,,
RADIOLOGY,78264,GLOBL,6939,2112801.27,1619138.01,,,
RADIOLOGY,78264,TOTAL,70400,4930658.88,3744008.14,,,
RADIOLOGY,78267,26,N/A,0,0,,,
RADIOLOGY,78267,GLOBL,5075,54291.11,52854.16,,,
RADIOLOGY,78267,TOTAL,5075,54291.11,52854.16,,,
RADIOLOGY,78268,GLOBL,4905,437555.69,425774.96,,,
RADIOLOGY,78268,TOTAL,4905,437555.69,425774.96,,,
RADIOLOGY,78270,26,N/A,0,0,,,
RADIOLOGY,78270,GLOBL,598,56406.7,38349.85,,,
RADIOLOGY,78270,TOTAL,598,56406.7,38349.85,,,
RADIOLOGY,78272,TC,N/A,0,0,,,
RADIOLOGY,78272,GLOBL,N/A,0,0,,,
RADIOLOGY,78272,TOTAL,N/A,0,0,,,
RADIOLOGY,78278,26,34464,1736304.01,1330114.82,,,
RADIOLOGY,78278,TC,N/A,826.22,647.75,,,
RADIOLOGY,78278,GLOBL,38,13988.56,10087.799999999999,,,
RADIOLOGY,78278,TOTAL,34505,1751118.79,1340850.3700000001,,,
RADIOLOGY,78282,26,25,475.35,372.66,,,
RADIOLOGY,78282,TOTAL,25,475.35,372.66,,,
RADIOLOGY,78290,26,698,23989.67,18108.169999999998,,,
RADIOLOGY,78290,TC,N/A,1472.44,1154.3800000000001,,,
RADIOLOGY,78290,GLOBL,28,9953.68,7817.9,,,
RADIOLOGY,78290,TOTAL,731,35415.79,27080.45,,,
RADIOLOGY,78291,26,211,9040.94,6867.26,,,
RADIOLOGY,78291,GLOBL,N/A,0,0,,,
RADIOLOGY,78291,TOTAL,211,9040.94,6867.26,,,
RADIOLOGY,78299,26,N/A,321.04000000000002,251.69,,,
RADIOLOGY,78299,GLOBL,16,2933.38,2312.9,,,
RADIOLOGY,78299,TOTAL,25,3254.42,2564.59,,,
RADIOLOGY,78300,26,10812,339540.69,255849.74,,,
RADIOLOGY,78300,TC,283,41365.660000000003,31087.5,,,
RADIOLOGY,78300,GLOBL,1396,253717.52,193310.75,,,
RADIOLOGY,78300,TOTAL,12491,634623.87,480247.99,,,
RADIOLOGY,78305,26,1933,79832.070000000007,60555.69,,,
RADIOLOGY,78305,TC,95,17937.099999999999,14162.35,,,
RADIOLOGY,78305,GLOBL,454,104343.24,79508.899999999994,,,
RADIOLOGY,78305,TOTAL,2482,202112.41,154226.94,,,
RADIOLOGY,78306,26,256716,10761716.27,8137617.9400000004,,,
RADIOLOGY,78306,TC,7703,1602428.6,1230243.74,,,
RADIOLOGY,78306,GLOBL,36351,9767339.6300000008,7502894.1299999999,,,
RADIOLOGY,78306,TOTAL,300770,22131484.5,16870755.809999999,,,
RADIOLOGY,78315,26,62310,3180557.49,2412058.23,,,
RADIOLOGY,78315,TC,920,274408.53999999998,212235.64,,,
RADIOLOGY,78315,GLOBL,8356,3079943.57,2377966.94,,,
RADIOLOGY,78315,TOTAL,71586,6534909.5999999996,5002260.8100000015,,,
RADIOLOGY,78320,26,19441,995349.45,758251.25,,,
RADIOLOGY,78320,TC,1378,243986.68,185718.26,,,
RADIOLOGY,78320,GLOBL,4200,790965.24,612011.01,,,
RADIOLOGY,78320,TOTAL,25019,2030301.37,1555980.52,,,
RADIOLOGY,78350,26,N/A,0,0,,,
RADIOLOGY,78350,TC,N/A,0,0,,,
RADIOLOGY,78350,GLOBL,N/A,0,0,,,
RADIOLOGY,78350,TOTAL,N/A,0,0,,,
RADIOLOGY,78351,GLOBL,N/A,0,0,,,
RADIOLOGY,78351,TOTAL,N/A,0,0,,,
RADIOLOGY,78399,26,N/A,308.58,241.91,,,
RADIOLOGY,78399,GLOBL,N/A,700,548.79999999999995,,,
RADIOLOGY,78399,TOTAL,N/A,1008.58,790.70999999999992,,,
RADIOLOGY,78414,26,47,1133.4100000000001,879.09,,,
RADIOLOGY,78414,GLOBL,79,12227.66,9371.74,,,
RADIOLOGY,78414,TOTAL,126,13361.07,10250.83,,,
RADIOLOGY,78428,26,226,8947.91,6977.35,,,
RADIOLOGY,78428,GLOBL,106,18207.900000000001,14275.12,,,
RADIOLOGY,78428,TOTAL,332,27155.81,21252.47,,,
RADIOLOGY,78445,26,150,3577.97,2792.02,,,
RADIOLOGY,78445,TC,N/A,147,115.25,,,
RADIOLOGY,78445,GLOBL,N/A,1830.44,1435.07,,,
RADIOLOGY,78445,TOTAL,160,5555.41,4342.34,,,
RADIOLOGY,78451,26,28808,1961586.04,1460729.27,,,
RADIOLOGY,78451,TC,1039,274841.28999999998,210485.6,,,
RADIOLOGY,78451,GLOBL,11578,3992201.3,3061433.91,,,
RADIOLOGY,78451,TOTAL,41425,6228628.6299999999,4732648.78,,,
RADIOLOGY,78452,26,1116086,89096489.599999994,66844756.990000002,,,
RADIOLOGY,78452,TC,78972,31343266.73,24194606.91,,,
RADIOLOGY,78452,GLOBL,863826.1,427221523.08999997,329387172.19999999,,,
RADIOLOGY,78452,TOTAL,2058884.1,547661279.41999996,420426536.10000002,,,
RADIOLOGY,78453,26,1597,79976,59836.24,,,
RADIOLOGY,78453,TC,N/A,0,0,,,
RADIOLOGY,78453,GLOBL,22,7407.73,5689.73,,,
RADIOLOGY,78453,TOTAL,1619,87383.73,65525.97,,,
RADIOLOGY,78454,26,11762,802096.67,599444.84,,,
RADIOLOGY,78454,TC,68,30525.54,23641.7,,,
RADIOLOGY,78454,GLOBL,92,44459.75,34514.269999999997,,,
RADIOLOGY,78454,TOTAL,11922,877081.96000000008,657600.80999999994,,,
RADIOLOGY,78456,26,13,646.11,506.58,,,
RADIOLOGY,78456,GLOBL,N/A,341.84,268,,,
RADIOLOGY,78456,TOTAL,14,987.95,774.57999999999993,,,
RADIOLOGY,78457,26,124,4749.96,3723.22,,,
RADIOLOGY,78457,GLOBL,N/A,75,58.8,,,
RADIOLOGY,78457,TOTAL,125,4824.96,3782.02,,,
RADIOLOGY,78458,26,52,2378.25,1791.7,,,
RADIOLOGY,78458,GLOBL,N/A,406.03,318.33999999999997,,,
RADIOLOGY,78458,TOTAL,54,2784.28,2110.04,,,
RADIOLOGY,78459,26,1462,109022.35,83279.960000000006,,,
RADIOLOGY,78459,TC,28,33638.910000000003,26372.9,,,
RADIOLOGY,78459,GLOBL,518,815533.22,631080.51,,,
RADIOLOGY,78459,TOTAL,2008,958194.48,740733.37,,,
RADIOLOGY,78466,26,188,6636.27,5102.12,,,
RADIOLOGY,78466,GLOBL,279,44208.14,34657.33,,,
RADIOLOGY,78466,TOTAL,467,50844.41,39759.449999999997,,,
RADIOLOGY,78468,26,47,1856.59,1426.04,,,
RADIOLOGY,78468,GLOBL,N/A,0,0,,,
RADIOLOGY,78468,TOTAL,47,1856.59,1426.04,,,
RADIOLOGY,78469,26,94,4358.0200000000004,3305.92,,,
RADIOLOGY,78469,TC,80,13656.38,10664.8,,,
RADIOLOGY,78469,GLOBL,403,92724.94,72526.95,,,
RADIOLOGY,78469,TOTAL,577,110739.34,86497.67,,,
RADIOLOGY,78472,26,20777,1007749.24,762688.08,,,
RADIOLOGY,78472,TC,1149,202238.6,155140.47,,,
RADIOLOGY,78472,GLOBL,8421,2016739.7,1540451.64,,,
RADIOLOGY,78472,TOTAL,30347,3226727.54,2458280.19,,,
RADIOLOGY,78473,26,910,65770.679999999993,50419.83,,,
RADIOLOGY,78473,TC,47,10391.219999999999,8066.96,,,
RADIOLOGY,78473,GLOBL,867,272725.71000000002,211630.21,,,
RADIOLOGY,78473,TOTAL,1824,348887.61,270117,,,
RADIOLOGY,78481,26,151,7387.72,5617.93,,,
RADIOLOGY,78481,GLOBL,1077,186828.52,142503.78,,,
RADIOLOGY,78481,TOTAL,1228,194216.24,148121.71,,,
RADIOLOGY,78483,26,283,21192.47,16439.599999999999,,,
RADIOLOGY,78483,GLOBL,14,3412.96,2675.77,,,
RADIOLOGY,78483,TOTAL,297,24605.43,19115.37,,,
RADIOLOGY,78491,26,779,57477.62,44262.29,,,
RADIOLOGY,78491,TC,12,10746.6,8400.4,,,
RADIOLOGY,78491,GLOBL,211,252932.22,198276.51,,,
RADIOLOGY,78491,TOTAL,1002,321156.44,250939.2,,,
RADIOLOGY,78492,26,35116,3261981.54,2478091.4,,,
RADIOLOGY,78492,TC,9408,11869374.17,9262195.5600000005,,,
RADIOLOGY,78492,GLOBL,71211,96100549.060000002,74774358.019999996,,,
RADIOLOGY,78492,TOTAL,115735,111231904.77,86514644.980000004,,,
RADIOLOGY,78494,26,670,39165.599999999999,29395.64,,,
RADIOLOGY,78494,TC,29,5221.43,4080.11,,,
RADIOLOGY,78494,GLOBL,645,149802.76999999999,113942.25,,,
RADIOLOGY,78494,TOTAL,1344,194189.8,147418,,,
RADIOLOGY,78496,26,485,11685.11,8920.1,,,
RADIOLOGY,78496,TC,48,971.17,762.01,,,
RADIOLOGY,78496,GLOBL,627,28263.9,22035.360000000001,,,
RADIOLOGY,78496,TOTAL,1160,40920.18,31717.47,,,
RADIOLOGY,78499,26,89,6880.47,5369.24,,,
RADIOLOGY,78499,GLOBL,148,41813.589999999997,31478.9,,,
RADIOLOGY,78499,TOTAL,237,48694.06,36848.14,,,
RADIOLOGY,78579,26,1468,34919.72,26462.81,,,
RADIOLOGY,78579,GLOBL,11,1985.96,1557.01,,,
RADIOLOGY,78579,TOTAL,1479,36905.68,28019.82,,,
RADIOLOGY,78580,26,16399,610019.06000000006,464533.05,,,
RADIOLOGY,78580,TC,25,4964.33,3737.84,,,
RADIOLOGY,78580,GLOBL,78,19253.990000000002,14660.04,,,
RADIOLOGY,78580,TOTAL,16502,634237.38,482930.93,,,
RADIOLOGY,78582,26,211372,11387801.01,8656920.8599999994,,,
RADIOLOGY,78582,TC,358,99759.18,77223.92,,,
RADIOLOGY,78582,GLOBL,1687,606361.36,470523.52,,,
RADIOLOGY,78582,TOTAL,213417,12093921.550000001,9204668.2999999989,,,
RADIOLOGY,78585,GLOBL,N/A,0,0,,,
RADIOLOGY,78585,TOTAL,N/A,0,0,,,
RADIOLOGY,78597,26,1608,59125.84,45161.56,,,
RADIOLOGY,78597,TC,13,2135.61,1687.12,,,
RADIOLOGY,78597,GLOBL,66,13843.14,10998.05,,,
RADIOLOGY,78597,TOTAL,1687,75104.59,57846.73,,,
RADIOLOGY,78598,26,3805,162213.63,123553,,,
RADIOLOGY,78598,TC,51,13147.29,10481.32,,,
RADIOLOGY,78598,GLOBL,160,49759.37,37670.39,,,
RADIOLOGY,78598,TOTAL,4016,225120.29,171704.71,,,
RADIOLOGY,78599,26,133,10763.59,8439.11,,,
RADIOLOGY,78599,TOTAL,133,10763.59,8439.11,,,
RADIOLOGY,78600,26,106,2342.5,1782.07,,,
RADIOLOGY,78600,GLOBL,N/A,718.7,563.48,,,
RADIOLOGY,78600,TOTAL,111,3061.2,2345.5500000000002,,,
RADIOLOGY,78601,26,476,12224.41,9349.0400000000009,,,
RADIOLOGY,78601,GLOBL,N/A,0,0,,,
RADIOLOGY,78601,TOTAL,476,12224.41,9349.0400000000009,,,
RADIOLOGY,78605,26,54,1455.29,1140.31,,,
RADIOLOGY,78605,GLOBL,N/A,841.49,659.73,,,
RADIOLOGY,78605,TOTAL,59,2296.7800000000002,1800.04,,,
RADIOLOGY,78606,26,304,9727.26,7546.28,,,
RADIOLOGY,78606,TC,N/A,288.36,223.81,,,
RADIOLOGY,78606,GLOBL,N/A,1646.03,1290.48,,,
RADIOLOGY,78606,TOTAL,310,11661.65,9060.57,,,
RADIOLOGY,78607,26,8236,502708.95,377325.1,,,
RADIOLOGY,78607,TC,247,75600.95,59388.4,,,
RADIOLOGY,78607,GLOBL,2584,940920.57,726390.13,,,
RADIOLOGY,78607,TOTAL,11067,1519230.47,1163103.6299999999,,,
RADIOLOGY,78608,26,4219,323878.65999999997,245609.82,,,
RADIOLOGY,78608,TC,919,1240974.1000000001,970016.2,,,
RADIOLOGY,78608,GLOBL,3451,4946358.28,3848577.42,,,
RADIOLOGY,78608,TOTAL,8589,6511211.040000001,5064203.4400000004,,,
RADIOLOGY,78609,26,N/A,0,0,,,
RADIOLOGY,78609,TC,N/A,0,0,,,
RADIOLOGY,78609,GLOBL,N/A,0,0,,,
RADIOLOGY,78609,TOTAL,N/A,0,0,,,
RADIOLOGY,78610,26,335,5057.05,3792.87,,,
RADIOLOGY,78610,GLOBL,72,13639.91,10693.31,,,
RADIOLOGY,78610,TOTAL,407,18696.96,14486.18,,,
RADIOLOGY,78630,26,2149,72243.62,55142.31,,,
RADIOLOGY,78630,TC,14,4436.66,3561.22,,,
RADIOLOGY,78630,GLOBL,100,35307.39,26883.49,,,
RADIOLOGY,78630,TOTAL,2263,111987.67,85587.02,,,
RADIOLOGY,78635,26,23,739.1,554.91999999999996,,,
RADIOLOGY,78635,GLOBL,N/A,651.82000000000005,511.04,,,
RADIOLOGY,78635,TOTAL,25,1390.92,1065.96,,,
RADIOLOGY,78645,26,1141,32508.63,24473.83,,,
RADIOLOGY,78645,TC,11,3224.34,2527.86,,,
RADIOLOGY,78645,GLOBL,21,6845.71,5266.46,,,
RADIOLOGY,78645,TOTAL,1173,42578.68,32268.15,,,
RADIOLOGY,78647,26,62,2788.53,2127.67,,,
RADIOLOGY,78647,TC,N/A,310.33,255.19,,,
RADIOLOGY,78647,GLOBL,N/A,353,276.75,,,
RADIOLOGY,78647,TOTAL,64,3451.86,2659.61,,,
RADIOLOGY,78650,26,101,3100.23,2348.62,,,
RADIOLOGY,78650,GLOBL,N/A,1322.06,1030.08,,,
RADIOLOGY,78650,TOTAL,105,4422.29,3378.7,,,
RADIOLOGY,78660,26,147,3942.45,2897.73,,,
RADIOLOGY,78660,TC,N/A,1062.71,868.07,,,
RADIOLOGY,78660,GLOBL,55,10814.03,8311.6299999999992,,,
RADIOLOGY,78660,TOTAL,209,15819.19,12077.43,,,
RADIOLOGY,78699,26,20,1514.67,1187.49,,,
RADIOLOGY,78699,TC,N/A,0,0,,,
RADIOLOGY,78699,TOTAL,20,1514.67,1187.49,,,
RADIOLOGY,78700,26,368,8217.65,6246.41,,,
RADIOLOGY,78700,TC,16,2328.59,1755.96,,,
RADIOLOGY,78700,GLOBL,70,12533.31,9813.59,,,
RADIOLOGY,78700,TOTAL,454,23079.55,17815.96,,,
RADIOLOGY,78701,26,390,9478.26,7246.53,,,
RADIOLOGY,78701,TC,11,1854.8,1443.7,,,
RADIOLOGY,78701,GLOBL,50,10294.969999999999,7733.01,,,
RADIOLOGY,78701,TOTAL,451,21628.03,16423.240000000002,,,
RADIOLOGY,78707,26,7689,365218.99,277243.03000000003,,,
RADIOLOGY,78707,TC,147,26629.59,20598,,,
RADIOLOGY,78707,GLOBL,1159,284573.36,219527.38,,,
RADIOLOGY,78707,TOTAL,8995,676421.94,517368.41,,,
RADIOLOGY,78708,26,19560,1189921.68,901458.23,,,
RADIOLOGY,78708,TC,295,34555.03,26830.44,,,
RADIOLOGY,78708,GLOBL,2877,535761.1,409925.57,,,
RADIOLOGY,78708,TOTAL,22732,1760237.81,1338214.24,,,
RADIOLOGY,78709,26,2558,177581.33,133918.73000000001,,,
RADIOLOGY,78709,TC,89,26890.42,20233.330000000002,,,
RADIOLOGY,78709,GLOBL,382,148750.56,113715.19,,,
RADIOLOGY,78709,TOTAL,3029,353222.31,267867.25,,,
RADIOLOGY,78710,26,68,2063.79,1572.34,,,
RADIOLOGY,78710,TC,N/A,153.19,120.1,,,
RADIOLOGY,78710,GLOBL,21,4527.08,3549.12,,,
RADIOLOGY,78710,TOTAL,90,6744.0599999999986,5241.5600000000004,,,
RADIOLOGY,78725,26,333,6130.48,4535.96,,,
RADIOLOGY,78725,TC,N/A,108.95,85.42,,,
RADIOLOGY,78725,GLOBL,970,107486.81,78934.44,,,
RADIOLOGY,78725,TOTAL,1304,113726.24,83555.820000000007,,,
RADIOLOGY,78730,26,N/A,79.430000000000007,58.52,,,
RADIOLOGY,78730,TC,N/A,0,0,,,
RADIOLOGY,78730,GLOBL,16,1209.79,889.96,,,
RADIOLOGY,78730,TOTAL,26,1289.22,948.48,,,
RADIOLOGY,78740,26,150,4453.2,3434.89,,,
RADIOLOGY,78740,GLOBL,39,8748.42,6677.53,,,
RADIOLOGY,78740,TOTAL,189,13201.62,10112.42,,,
RADIOLOGY,78761,26,28,1031.98,780.88,,,
RADIOLOGY,78761,TC,N/A,997.24,605.41,,,
RADIOLOGY,78761,GLOBL,N/A,843.16,661.03,,,
RADIOLOGY,78761,TOTAL,38,2872.38,2047.32,,,
RADIOLOGY,78799,26,N/A,150.65,118.11,,,
RADIOLOGY,78799,TOTAL,N/A,150.65,118.11,,,
RADIOLOGY,78800,26,3516,117238.45,89315.62,,,
RADIOLOGY,78800,TC,N/A,1538,1116.0899999999999,,,
RADIOLOGY,78800,GLOBL,308,63431.39,47131.07,,,
RADIOLOGY,78800,TOTAL,3833,182207.84,137562.78,,,
RADIOLOGY,78801,26,672,27244.85,20498.72,,,
RADIOLOGY,78801,TC,N/A,278.8,218.58,,,
RADIOLOGY,78801,GLOBL,58,16439.18,12231.26,,,
RADIOLOGY,78801,TOTAL,731,43962.83,32948.559999999998,,,
RADIOLOGY,78802,26,3925,125409.31,95728.48,,,
RADIOLOGY,78802,TC,27,5704.53,4378.8999999999996,,,
RADIOLOGY,78802,GLOBL,911,323682.09000000003,251992.82,,,
RADIOLOGY,78802,TOTAL,4863,454795.93000000011,352100.2,,,
RADIOLOGY,78803,26,8532,452457.66,342834.39,,,
RADIOLOGY,78803,TC,89,26506.94,20840.55,,,
RADIOLOGY,78803,GLOBL,637,234984.17,182003.20000000001,,,
RADIOLOGY,78803,TOTAL,9258,713948.77,545678.14,,,
RADIOLOGY,78804,26,3867,206525.78,156285.85,,,
RADIOLOGY,78804,TC,53,28704.720000000001,22543.57,,,
RADIOLOGY,78804,GLOBL,448,275768.51,215123.02,,,
RADIOLOGY,78804,TOTAL,4368,510999.01,393952.44,,,
RADIOLOGY,78805,26,7696,282594.46000000002,216554.23,,,
RADIOLOGY,78805,TC,38,5914.99,4675.7299999999996,,,
RADIOLOGY,78805,GLOBL,436,84691.19,64562.66,,,
RADIOLOGY,78805,TOTAL,8170,373200.64000000001,285792.62,,,
RADIOLOGY,78806,26,11484,468812.92,362538.2,,,
RADIOLOGY,78806,TC,18,5636.32,4474.71,,,
RADIOLOGY,78806,GLOBL,198,61344.24,47529.4,,,
RADIOLOGY,78806,TOTAL,11700,535793.48,414542.31000000011,,,
RADIOLOGY,78807,26,2084,109745.65,84749.31,,,
RADIOLOGY,78807,TC,28,8196.16,6473.13,,,
RADIOLOGY,78807,GLOBL,126,46979.89,36721.65,,,
RADIOLOGY,78807,TOTAL,2238,164921.70000000001,127944.09,,,
RADIOLOGY,78808,26,N/A,0,0,,,
RADIOLOGY,78808,GLOBL,102,4664.8599999999997,3577.44,,,
RADIOLOGY,78808,TOTAL,102,4664.8599999999997,3577.44,,,
RADIOLOGY,78811,26,368,29928.02,21909.78,,,
RADIOLOGY,78811,TC,101,124885.68,97594,,,
RADIOLOGY,78811,GLOBL,203,275108.58,214710,,,
RADIOLOGY,78811,TOTAL,672,429922.28,334213.78000000003,,,
RADIOLOGY,78812,26,5389,527421.52,401940.62,,,
RADIOLOGY,78812,TC,677,858747.81,671199.03,,,
RADIOLOGY,78812,GLOBL,1103,1635859.04,1271604.8999999999,,,
RADIOLOGY,78812,TOTAL,7169,3022028.37,2344744.5499999998,,,
RADIOLOGY,78813,26,976,99961.13,74725.41,,,
RADIOLOGY,78813,TC,36,46313.15,35172.81,,,
RADIOLOGY,78813,GLOBL,230,355849.6,276695.96999999997,,,
RADIOLOGY,78813,TOTAL,1242,502123.88,386594.18999999989,,,
RADIOLOGY,78814,26,2375,271085.86,207729.81,,,
RADIOLOGY,78814,TC,90,117320.7,91853.74,,,
RADIOLOGY,78814,GLOBL,415,577209.93000000005,449847.95,,,
RADIOLOGY,78814,TOTAL,2880,965616.49,749431.5,,,
