CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2575,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
RADIOLOGY,75946,TOTAL,7202,216012.57,168841.65,
RADIOLOGY,75952,26,18523,4156200.48,3258127.99,
RADIOLOGY,75952,TC,N/A,36.24,28.41,
RADIOLOGY,75952,GLOBL,21,5282.91,4166.49,
RADIOLOGY,75952,TOTAL,18545,4161519.63,3262322.89,
RADIOLOGY,75953,26,13198,906976.7,710749.07,
RADIOLOGY,75953,GLOBL,N/A,1383.68,1097.1500000000001,
RADIOLOGY,75953,TOTAL,13204,908360.38,711846.22,
RADIOLOGY,75954,26,733,83127.98,65296.98,
RADIOLOGY,75954,GLOBL,N/A,0,0,
RADIOLOGY,75954,TOTAL,733,83127.98,65296.98,
RADIOLOGY,75956,26,655,234452.23,183975.06,
RADIOLOGY,75956,GLOBL,N/A,0,0,
RADIOLOGY,75956,TOTAL,655,234452.23,183975.06,
RADIOLOGY,75957,26,1431,432631.24,339706.53,
RADIOLOGY,75957,GLOBL,N/A,550.26,436.69,
RADIOLOGY,75957,TOTAL,1434,433181.5,340143.22,
RADIOLOGY,75958,26,435,88768.74,69728.649999999994,
RADIOLOGY,75958,GLOBL,N/A,0,0,
RADIOLOGY,75958,TOTAL,435,88768.74,69728.649999999994,
RADIOLOGY,75959,26,99,17552.57,13834.94,
RADIOLOGY,75959,TC,N/A,0,0,
RADIOLOGY,75959,TOTAL,99,17552.57,13834.94,
RADIOLOGY,75960,26,36057,1396872.58,1093712.47,
RADIOLOGY,75960,TC,217,17994.439999999999,14108.3,
RADIOLOGY,75960,GLOBL,19131,2503371.5,1957377.43,
RADIOLOGY,75960,TOTAL,55405,3918238.52,3065198.2,
RADIOLOGY,75962,26,22136,567085.43999999994,444191.77,
RADIOLOGY,75962,TC,349,46252.69,36277.410000000003,
RADIOLOGY,75962,GLOBL,31689,4985959.5,3891878.02,
RADIOLOGY,75962,TOTAL,54174,5599297.6299999999,4372347.2,
RADIOLOGY,75964,26,721,12987.65,10241.68,
RADIOLOGY,75964,TC,N/A,300.39999999999998,236.72,
RADIOLOGY,75964,GLOBL,1744,171837.27,135225.87,
RADIOLOGY,75964,TOTAL,2469,185125.32,145704.26999999999,
RADIOLOGY,75966,26,5668,346019.85,271163.58,
RADIOLOGY,75966,TC,40,4339.76,3417.26,
RADIOLOGY,75966,GLOBL,887,160611.96,126330.88,
RADIOLOGY,75966,TOTAL,6595,510971.57,400911.72,
RADIOLOGY,75968,26,1181,19256.61,15121.07,
RADIOLOGY,75968,TC,N/A,133.36000000000001,104.54,
RADIOLOGY,75968,GLOBL,142,12570.27,9900.07,
RADIOLOGY,75968,TOTAL,1325,31960.240000000002,25125.68,
RADIOLOGY,75970,26,4219,172412.32,133837.44,
RADIOLOGY,75970,GLOBL,50,31344.15,23178.89,
RADIOLOGY,75970,TOTAL,4269,203756.47,157016.32999999999,
RADIOLOGY,75978,26,123798,3163813.06,2478038.44,
RADIOLOGY,75978,TC,1589,202264.02,158476.28,
RADIOLOGY,75978,GLOBL,169794,26342094.370000001,20581483.579999998,
RADIOLOGY,75978,TOTAL,295181,29708171.449999999,23217998.300000001,
RADIOLOGY,75980,26,1948,137034.48000000001,107362.17,
RADIOLOGY,75980,GLOBL,N/A,1305.8900000000001,1023.83,
RADIOLOGY,75980,TOTAL,1952,138340.37,108386,
RADIOLOGY,75982,26,5191,366900.42,287706.82,
RADIOLOGY,75982,GLOBL,N/A,1221.5,957.65,
RADIOLOGY,75982,TOTAL,5196,368121.92,288664.46999999997,
RADIOLOGY,75984,26,58750,2025331.64,1568216.32,
RADIOLOGY,75984,TC,11,877,634.24,
RADIOLOGY,75984,GLOBL,822,93689.84,73458.75,
RADIOLOGY,75984,TOTAL,59583,2119898.48,1642309.31,
RADIOLOGY,75989,26,49077,2777934.56,2173594.7999999998,
RADIOLOGY,75989,TC,20,1273.51,1001.43,
RADIOLOGY,75989,GLOBL,326,41639.699999999997,31736.91,
RADIOLOGY,75989,TOTAL,49423,2820847.77,2206333.14,
RADIOLOGY,76000,26,99083,851997.43,660746.07999999996,
RADIOLOGY,76000,TC,25133,1327708.1499999999,1040468.73,
RADIOLOGY,76000,GLOBL,37397,2095658.39,1589888.35,
RADIOLOGY,76000,TOTAL,161613,4275363.97,3291103.16,
RADIOLOGY,76001,26,7343,261121.87,201770.81,
RADIOLOGY,76001,TC,184,24440.62,19213.810000000001,
RADIOLOGY,76001,GLOBL,195,31196.03,24493.57,
RADIOLOGY,76001,TOTAL,7722,316758.52,245478.19,
RADIOLOGY,76010,26,46,406.62,292.95,
RADIOLOGY,76010,TC,N/A,0,0,
RADIOLOGY,76010,GLOBL,N/A,58.63,45.97,
RADIOLOGY,76010,TOTAL,48,465.25,338.92,
RADIOLOGY,76080,26,25247,654582.32999999996,507859.25,
RADIOLOGY,76080,TC,14,492.93,342.61,
RADIOLOGY,76080,GLOBL,432,26233.54,20217.650000000001,
RADIOLOGY,76080,TOTAL,25693,681308.8,528419.51,
RADIOLOGY,76098,26,96235,758711.23,588300.59,
RADIOLOGY,76098,TC,1666,18558.98,14207.99,
RADIOLOGY,76098,GLOBL,16590,322295.51,251080.86,
RADIOLOGY,76098,TOTAL,114491,1099565.72,853589.44,
RADIOLOGY,76100,26,1254,37663.440000000002,27771.38,
RADIOLOGY,76100,TC,71,4255.24,3211.78,
RADIOLOGY,76100,GLOBL,4106,404530.3,307138.81,
RADIOLOGY,76100,TOTAL,5431,446448.98,338121.97,
RADIOLOGY,76101,26,N/A,23.36,18.32,
RADIOLOGY,76101,GLOBL,343,45317.87,35463.5,
RADIOLOGY,76101,TOTAL,344,45341.23,35481.82,
RADIOLOGY,76102,26,N/A,0,0,
RADIOLOGY,76102,GLOBL,953,192917.95,149936.88,
RADIOLOGY,76102,TOTAL,953,192917.95,149936.88,
RADIOLOGY,76120,26,879,16483.669999999998,12759.72,
RADIOLOGY,76120,TC,224,13085.5,10218.11,
RADIOLOGY,76120,GLOBL,906,74953.279999999999,58477.3,
RADIOLOGY,76120,TOTAL,2009,104522.45,81455.13,
RADIOLOGY,76125,26,425,5997.16,4675.71,
RADIOLOGY,76125,GLOBL,456,21353.05,16522.79,
RADIOLOGY,76125,TOTAL,881,27350.21,21198.5,
RADIOLOGY,76140,26,N/A,0,0,
RADIOLOGY,76140,TC,N/A,0,0,
RADIOLOGY,76140,GLOBL,N/A,0,0,
RADIOLOGY,76140,TOTAL,N/A,0,0,
RADIOLOGY,76376,26,153275,1475140.25,1122487.1100000001,
RADIOLOGY,76376,TC,8308,398179.96,309204.93,
RADIOLOGY,76376,GLOBL,64516,4156170.37,3231840.47,
RADIOLOGY,76376,TOTAL,226099,6029490.5800000001,4663532.51,
RADIOLOGY,76377,26,104421,4065850.55,3107576.61,
RADIOLOGY,76377,TC,3531,161059.04999999999,125839.16,
RADIOLOGY,76377,GLOBL,67681,5963499.96,4627003.7,
RADIOLOGY,76377,TOTAL,175633,10190409.560000001,7860419.4699999997,
RADIOLOGY,76380,26,10693,499354.08,378202.88,
RADIOLOGY,76380,TC,579,53457.1,39641.230000000003,
RADIOLOGY,76380,GLOBL,3002,434670.53,325080.01,
RADIOLOGY,76380,TOTAL,14274,987481.71,742924.12,
RADIOLOGY,76390,26,N/A,0,0,
RADIOLOGY,76390,TC,N/A,0,0,
RADIOLOGY,76390,GLOBL,N/A,0,0,
RADIOLOGY,76390,TOTAL,N/A,0,0,
RADIOLOGY,76496,26,129.5,6531.53,5154.7700000000004,
RADIOLOGY,76496,TC,59,4123.95,3246.66,
RADIOLOGY,76496,GLOBL,23,2747.29,2164.59,
RADIOLOGY,76496,TOTAL,211.5,13402.77,10566.02,
RADIOLOGY,76497,26,38,2050.7600000000002,1619.2,
RADIOLOGY,76497,TC,N/A,23.79,18.649999999999999,
RADIOLOGY,76497,GLOBL,N/A,1518.62,1200.93,
RADIOLOGY,76497,TOTAL,48,3593.17,2838.78,
RADIOLOGY,76498,26,495,45213.72,35485.97,
RADIOLOGY,76498,TC,14,4850.6499999999996,3836.07,
RADIOLOGY,76498,GLOBL,513,76315.320000000007,59708.11,
RADIOLOGY,76498,TOTAL,1022,126379.69,99030.15,
RADIOLOGY,76499,26,5378,85361.13,65575.149999999994,
RADIOLOGY,76499,TC,19,457.46,289.36,
RADIOLOGY,76499,GLOBL,1674,42487.88,31733.09,
RADIOLOGY,76499,TOTAL,7071,128306.47,97597.6,
RADIOLOGY,76506,26,656,20194.12,15011.38,
RADIOLOGY,76506,TC,N/A,452.56,329.24,
RADIOLOGY,76506,GLOBL,86,8104.92,6024.94,
RADIOLOGY,76506,TOTAL,749,28751.599999999999,21365.56,
RADIOLOGY,76510,26,2448,237837.4,176630.02,
RADIOLOGY,76510,TC,81,7011.78,5064.8900000000003,
RADIOLOGY,76510,GLOBL,16010,3033150.12,2350198,
RADIOLOGY,76510,TOTAL,18539,3277999.3,2531892.91,
RADIOLOGY,76511,26,628,34343.370000000003,25698.34,
RADIOLOGY,76511,TC,337,17492.02,13310.34,
RADIOLOGY,76511,GLOBL,4725,497402.27,381459.15,
RADIOLOGY,76511,TOTAL,5690,549237.66,420467.83,
RADIOLOGY,76512,26,16149,906859.22,680395.11,
RADIOLOGY,76512,TC,3144,118023.21,90241.600000000006,
RADIOLOGY,76512,GLOBL,163236.1,16578795.449999999,12771580.529999999,
RADIOLOGY,76512,TOTAL,182529.1,17603677.879999999,13542217.24,
RADIOLOGY,76513,26,1710,60881.86,45922.63,
RADIOLOGY,76513,TC,728,42172.160000000003,32166.61,
RADIOLOGY,76513,GLOBL,17259,1888199.28,1456362.14,
RADIOLOGY,76513,TOTAL,19697,1991253.3,1534451.38,
RADIOLOGY,76514,26,22280,214664.43,157561.48000000001,
RADIOLOGY,76514,TC,6910,33859.78,25175.39,
RADIOLOGY,76514,GLOBL,416030,6077097.5700000003,4554296.4800000004,
RADIOLOGY,76514,TOTAL,445220,6325621.7800000003,4737033.3499999996,
RADIOLOGY,76516,26,727,22607.15,16836.46,
RADIOLOGY,76516,TC,129,6478.65,4723.25,
RADIOLOGY,76516,GLOBL,4725,390749.49,297115.82,
RADIOLOGY,76516,TOTAL,5581,419835.29,318675.53000000003,
RADIOLOGY,76519,26,211734,6780691.7400000002,5166364.29,
RADIOLOGY,76519,TC,75114,4072582.17,3061599.35,
RADIOLOGY,76519,GLOBL,209816,18326793.030000001,13787242.529999999,
RADIOLOGY,76519,TOTAL,496664,29180066.940000001,22015206.170000002,
RADIOLOGY,76529,26,49,783.88,615.28,
RADIOLOGY,76529,TC,41,164.75,102.58,
RADIOLOGY,76529,GLOBL,39,3422.77,2696.36,
RADIOLOGY,76529,TOTAL,129,4371.3999999999996,3414.22,
RADIOLOGY,76536,26,388130,10592103.57,7650488.4500000002,
RADIOLOGY,76536,TC,53710,5102385.6100000003,3714182.52,
RADIOLOGY,76536,GLOBL,344650,44418631.469999999,32527916.789999999,
RADIOLOGY,76536,TOTAL,786490,60113120.649999999,43892587.759999998,
RADIOLOGY,76604,26,63618,1629402.11,1259062.45,
RADIOLOGY,76604,TC,652,38550.629999999997,29295.29,
RADIOLOGY,76604,GLOBL,6772,587416.78,446022.78,
RADIOLOGY,76604,TOTAL,71042,2255369.52,1734380.52,
RADIOLOGY,76645,26,549552,14645369.93,10520815.18,
RADIOLOGY,76645,TC,28469,1777258.75,1288857.73,
RADIOLOGY,76645,GLOBL,345589,32672755.239999998,23905591.600000001,
RADIOLOGY,76645,TOTAL,923610,49095383.920000002,35715264.509999998,
RADIOLOGY,76700,26,677648,26145589.670000002,19372783.539999999,
RADIOLOGY,76700,TC,84154,8283051.3099999996,6190248.9199999999,
RADIOLOGY,76700,GLOBL,355872,51663035.850000001,38169307.560000002,
RADIOLOGY,76700,TOTAL,1117674,86091676.829999998,63732340.020000003,
RADIOLOGY,76705,26,858274,23128557.510000002,17238802.210000001,
RADIOLOGY,76705,TC,36010,2712462.76,1973757.19,
RADIOLOGY,76705,GLOBL,128661,14016544.960000001,10271878.970000001,
RADIOLOGY,76705,TOTAL,1022945,39857565.229999997,29484438.370000001,
RADIOLOGY,76770,26,844337,29662894.010000002,22302356.649999999,
RADIOLOGY,76770,TC,72223,6978838.8399999999,5228042.93,
RADIOLOGY,76770,GLOBL,354109,48480065.689999998,36260007.859999999,
RADIOLOGY,76770,TOTAL,1270669,85121798.540000007,63790407.439999998,
RADIOLOGY,76775,26,421187,11508972.73,8554039.5600000005,
RADIOLOGY,76775,TC,30344,2423096.71,1777278.25,
RADIOLOGY,76775,GLOBL,306394,34456508.659999996,25571982.920000002,
RADIOLOGY,76775,TOTAL,757925,48388578.100000001,35903300.729999997,
RADIOLOGY,76776,26,41117,1482511.52,1130814.3700000001,
RADIOLOGY,76776,TC,220,24728.13,18443.939999999999,
RADIOLOGY,76776,GLOBL,2363,368652.65,274740.15000000002,
RADIOLOGY,76776,TOTAL,43700,1875892.3,1423998.46,
RADIOLOGY,76800,26,224,12245.07,9372.17,
RADIOLOGY,76800,TC,46,3453.38,2707.44,
RADIOLOGY,76800,GLOBL,1630,217436.36,168776.66,
RADIOLOGY,76800,TOTAL,1900,233134.81,180856.27,
RADIOLOGY,76801,26,8385,404066.53,284927.37,
RADIOLOGY,76801,TC,385,31328,20834.650000000001,
RADIOLOGY,76801,GLOBL,4225,536976.6,374696.04,
RADIOLOGY,76801,TOTAL,12995,972371.13,680458.06,
RADIOLOGY,76802,26,171,6946.76,5236.24,
RADIOLOGY,76802,TC,N/A,248.49,188.24,
RADIOLOGY,76802,GLOBL,124,8243.02,6228.74,
RADIOLOGY,76802,TOTAL,304,15438.27,11653.22,
RADIOLOGY,76805,26,6358,306973.21000000002,216764.2,
RADIOLOGY,76805,TC,548,53714.13,36605.949999999997,
RADIOLOGY,76805,GLOBL,6112,878572.44,613432.87,
RADIOLOGY,76805,TOTAL,13018,1239259.78,866803.02,
RADIOLOGY,76810,26,167,7894.21,5871.62,
RADIOLOGY,76810,TC,N/A,295.22000000000003,199.79,
RADIOLOGY,76810,GLOBL,162,15438.86,11970.87,
RADIOLOGY,76810,TOTAL,335,23628.29,18042.28,
RADIOLOGY,76811,26,3653,343409.24,250768.26,
RADIOLOGY,76811,TC,200,19403.150000000001,13380.58,
RADIOLOGY,76811,GLOBL,3736,699184.08,509208.69,
RADIOLOGY,76811,TOTAL,7589,1061996.47,773357.53,
RADIOLOGY,76812,26,139,12229.7,9356.65,
RADIOLOGY,76812,TC,N/A,116.99,92.61,
RADIOLOGY,76812,GLOBL,116,17457.39,13612.26,
RADIOLOGY,76812,TOTAL,257,29804.080000000002,23061.52,
RADIOLOGY,76813,26,1262,74286.289999999994,54053.34,
RADIOLOGY,76813,TC,106,7353.09,5246.43,
RADIOLOGY,76813,GLOBL,1573,196472.13,143488.16,
RADIOLOGY,76813,TOTAL,2941,278111.51,202787.93,
RADIOLOGY,76814,26,47,2323.14,1716.34,
RADIOLOGY,76814,TC,N/A,168.57,133.33000000000001,
RADIOLOGY,76814,GLOBL,46,3712.43,2784.48,
RADIOLOGY,76814,TOTAL,98,6204.14,4634.1499999999996,
RADIOLOGY,76815,26,12124,377094.18,275248.69,
RADIOLOGY,76815,TC,280,16666.02,11848.65,
RADIOLOGY,76815,GLOBL,4686,424237.85,309976.59999999998,
RADIOLOGY,76815,TOTAL,17090,817998.05,597073.93999999994,
RADIOLOGY,76816,26,9202,386333.04,286362.67,
RADIOLOGY,76816,TC,626,40620.480000000003,28896.720000000001,
RADIOLOGY,76816,GLOBL,9630,1004515.38,735104.21,
RADIOLOGY,76816,TOTAL,19458,1431468.9,1050363.6000000001,
RADIOLOGY,76817,26,12064,444622.06,322698.94,
RADIOLOGY,76817,TC,519,33966.17,23998.639999999999,
RADIOLOGY,76817,GLOBL,7577,753269.46,544115.93000000005,
RADIOLOGY,76817,TOTAL,20160,1231857.69,890813.51,
RADIOLOGY,76818,26,2707,140984.54999999999,107704.34,
RADIOLOGY,76818,TC,48,3296.45,2483.46,
RADIOLOGY,76818,GLOBL,3236,397903.82,301459.39,
RADIOLOGY,76818,TOTAL,5991,542184.81999999995,411647.19,
RADIOLOGY,76819,26,7250,273517.49,206342.96,
RADIOLOGY,76819,TC,521,28375.09,21322.04,
RADIOLOGY,76819,GLOBL,5523,493221.97,370499.26,
RADIOLOGY,76819,TOTAL,13294,795114.55,598164.26,
RADIOLOGY,76820,26,3857,94785.47,72796.460000000006,
RADIOLOGY,76820,TC,168,2678.5,2041.39,
RADIOLOGY,76820,GLOBL,3394,136159,104181.18,
RADIOLOGY,76820,TOTAL,7419,233622.97,179019.03,
RADIOLOGY,76821,26,689,24250.43,18802.759999999998,
RADIOLOGY,76821,TC,N/A,491.87,386.61,
RADIOLOGY,76821,GLOBL,486,47532.98,36876.36,
RADIOLOGY,76821,TOTAL,1183,72275.28,56065.73,
RADIOLOGY,76825,26,916,74755.55,56179.89,
RADIOLOGY,76825,TC,60,8322.9,6277.76,
RADIOLOGY,76825,GLOBL,768,168653.31,128471.64,
RADIOLOGY,76825,TOTAL,1744,251731.76,190929.29,
RADIOLOGY,76826,26,125,5118.7,3955.03,
RADIOLOGY,76826,TC,11,1060.43,742.69,
RADIOLOGY,76826,GLOBL,117,15555.94,11709.83,
RADIOLOGY,76826,TOTAL,253,21735.07,16407.55,
RADIOLOGY,76827,26,799,22494.65,17290.419999999998,
RADIOLOGY,76827,TC,70,2209.3000000000002,1696.63,
RADIOLOGY,76827,GLOBL,531,32224.37,24755.040000000001,
RADIOLOGY,76827,TOTAL,1400,56928.32,43742.09,
RADIOLOGY,76828,26,336,9330.1200000000008,7269.29,
RADIOLOGY,76828,TC,26,433.96,342.64,
RADIOLOGY,76828,GLOBL,204,9100.2800000000007,6773.3,
RADIOLOGY,76828,TOTAL,566,18864.36,14385.23,
RADIOLOGY,76830,26,213730,7255387.1299999999,5310168.78,
RADIOLOGY,76830,TC,21665,921966.62,671222.45,
RADIOLOGY,76830,GLOBL,257148.1,20092688.260000002,14719419.9,
RADIOLOGY,76830,TOTAL,492543.1,28270042.010000002,20700811.129999999,
RADIOLOGY,76831,26,929,33299.11,24842.85,
RADIOLOGY,76831,TC,182,15987.59,12066.95,
RADIOLOGY,76831,GLOBL,5994,757792.53,572725.06999999995,
RADIOLOGY,76831,TOTAL,7105,807079.23,609634.87,
RADIOLOGY,76856,26,248934,7913929.6699999999,5852289.2999999998,
RADIOLOGY,76856,TC,30308,2558434.4700000002,1907819.79,
RADIOLOGY,76856,GLOBL,275483,34301487.670000002,25693790.23,
RADIOLOGY,76856,TOTAL,554725,44773851.810000002,33453899.32,
RADIOLOGY,76857,26,68760,1218127.02,911553.22,
RADIOLOGY,76857,TC,8913,532616.85,398209.82,
RADIOLOGY,76857,GLOBL,182053,15648901.32,11790626.550000001,
RADIOLOGY,76857,TOTAL,259726,17399645.190000001,13100389.59,
RADIOLOGY,76870,26,89201,2672222.83,1941970.19,
RADIOLOGY,76870,TC,6464,587475.69999999995,428163.49,
RADIOLOGY,76870,GLOBL,37527,4822108.67,3575002.82,
RADIOLOGY,76870,TOTAL,133192,8081807.2000000002,5945136.5,
RADIOLOGY,76872,26,51286,1703809.32,1302728.42,
RADIOLOGY,76872,TC,18572,741590.59,576203.48,
RADIOLOGY,76872,GLOBL,163621,12296457.74,9388990.2100000009,
RADIOLOGY,76872,TOTAL,233479,14741857.65,11267922.109999999,
RADIOLOGY,76873,26,3932,296981.55,227333.68,
RADIOLOGY,76873,TC,254,22230.2,16987.25,
RADIOLOGY,76873,GLOBL,3771,672592.46,516710.63,
RADIOLOGY,76873,TOTAL,7957,991804.21,761031.56,
RADIOLOGY,76880,26,N/A,0,0,
RADIOLOGY,76880,GLOBL,N/A,0,0,
RADIOLOGY,76880,TOTAL,N/A,0,0,
RADIOLOGY,76881,26,20281,633755.81000000006,475779.88,
RADIOLOGY,76881,TC,4462,407963.11,308072.61,
RADIOLOGY,76881,GLOBL,127762.1,16256095.27,12497230.789999999,
RADIOLOGY,76881,TOTAL,152505.1,17297814.190000001,13281083.279999999,
RADIOLOGY,76882,26,98858,2354968.02,1763949.51,
RADIOLOGY,76882,TC,6007,68319.600000000006,50540.32,
RADIOLOGY,76882,GLOBL,115661,4085245.91,3082997.04,
RADIOLOGY,76882,TOTAL,220526,6508533.5300000003,4897486.87,
RADIOLOGY,76885,26,N/A,320.75,253.25,
RADIOLOGY,76885,GLOBL,N/A,213.21,167.16,
RADIOLOGY,76885,TOTAL,11,533.96,420.41,
RADIOLOGY,76886,26,N/A,202.86,113.1,
RADIOLOGY,76886,GLOBL,N/A,277.79000000000002,217.78,
RADIOLOGY,76886,TOTAL,N/A,480.65,330.88,
RADIOLOGY,76930,26,2015,62900.66,48950.62,
RADIOLOGY,76930,TC,N/A,57.56,45.13,
RADIOLOGY,76930,GLOBL,20,1736.57,1365.29,
RADIOLOGY,76930,TOTAL,2036,64694.79,50361.04,
RADIOLOGY,76932,26,943,30409.66,23362.33,
RADIOLOGY,76932,TC,N/A,329.3,259.25,
RADIOLOGY,76932,GLOBL,141,14303.86,10011.94,
RADIOLOGY,76932,TOTAL,1089,45042.82,33633.519999999997,
RADIOLOGY,76936,26,1310,127131.65,99551.05,
RADIOLOGY,76936,TC,N/A,717.73,544.52,
RADIOLOGY,76936,GLOBL,184,37035.25,27356.78,
RADIOLOGY,76936,TOTAL,1502,164884.63,127452.35,
RADIOLOGY,76937,26,518581,7521706.3799999999,5883435.2800000003,
RADIOLOGY,76937,TC,345,7093,5560.73,
RADIOLOGY,76937,GLOBL,25982,965118.28,753220.26,
RADIOLOGY,76937,TOTAL,544908,8493917.6600000001,6642216.2699999996,
RADIOLOGY,76940,26,1150,119270.85,93021.68,
RADIOLOGY,76940,TC,N/A,463.38,363.31,
RADIOLOGY,76940,GLOBL,172,28878.2,22612.48,
RADIOLOGY,76940,TOTAL,1328,148612.43,115997.47,
RADIOLOGY,76941,26,N/A,495.73,389.87,
RADIOLOGY,76941,TC,N/A,0,0,
RADIOLOGY,76941,GLOBL,16,1948.07,1546.98,
RADIOLOGY,76941,TOTAL,26,2443.8000000000002,1936.85,
RADIOLOGY,76942,26,614404,20076844.469999999,15542199.810000001,
RADIOLOGY,76942,TC,23627,4099536.4,3184595.11,
RADIOLOGY,76942,GLOBL,1321824,277764082.76999998,214816630.09,
RADIOLOGY,76942,TOTAL,1959855,301940463.63999999,233543425.00999999,
RADIOLOGY,76945,26,41,1409.25,1056.2,
RADIOLOGY,76945,GLOBL,21,1597.89,1208.78,
RADIOLOGY,76945,TOTAL,62,3007.14,2264.98,
RADIOLOGY,76946,26,177,3349.98,2537.5500000000002,
RADIOLOGY,76946,TC,N/A,27.84,21.83,
RADIOLOGY,76946,GLOBL,127,4138.5200000000004,3126.06,
RADIOLOGY,76946,TOTAL,306,7516.34,5685.44,
RADIOLOGY,76948,26,N/A,97.45,76.39,
RADIOLOGY,76948,GLOBL,N/A,345.76,244.1,
RADIOLOGY,76948,TOTAL,15,443.21,320.49,
RADIOLOGY,76950,26,12570,363524.15,283762.89,
RADIOLOGY,76950,TC,6411,131660.19,103438,
RADIOLOGY,76950,GLOBL,14466,723447.4,566820.26,
RADIOLOGY,76950,TOTAL,33447,1218631.74,954021.15,
RADIOLOGY,76965,26,7050,462395.13,360011.44,
RADIOLOGY,76965,TC,309,7297.63,5660.24,
RADIOLOGY,76965,GLOBL,736,67186.77,52067.67,
RADIOLOGY,76965,TOTAL,8095,536879.53,417739.35,
RADIOLOGY,76970,26,1351,26375.77,20136.75,
RADIOLOGY,76970,TC,1058,62869.91,47460.08,
RADIOLOGY,76970,GLOBL,18913,1621291.63,1233995.99,
RADIOLOGY,76970,TOTAL,21322,1710537.31,1301592.82,
RADIOLOGY,76975,26,125,5416.73,4238.71,
RADIOLOGY,76975,GLOBL,11,1120.18,802.58,
RADIOLOGY,76975,TOTAL,136,6536.91,5041.29,
RADIOLOGY,76977,26,116,315.08,310.3,
RADIOLOGY,76977,TC,238,967.48,952.56,
RADIOLOGY,76977,GLOBL,3562,26269.21,25843.54,
RADIOLOGY,76977,TOTAL,3916,27551.77,27106.400000000001,
RADIOLOGY,76998,26,26091,1666972.42,1300631.5900000001,
RADIOLOGY,76998,TC,N/A,247.06,193.7,
RADIOLOGY,76998,GLOBL,1810,282643.34999999998,219563.32,
RADIOLOGY,76998,TOTAL,27903,1949862.83,1520388.61,
RADIOLOGY,76999,26,672,39422.730000000003,31024.36,
RADIOLOGY,76999,TC,72,3454.1,2707.53,
RADIOLOGY,76999,GLOBL,391,27397.5,20832.669999999998,
RADIOLOGY,76999,TOTAL,1135,70274.33,54564.56,
RADIOLOGY,77001,26,418355,7607085.2999999998,5946178.9199999999,
RADIOLOGY,77001,TC,70,7041.39,5552.55,
RADIOLOGY,77001,GLOBL,29188,3547339.88,2765622.25,
RADIOLOGY,77001,TOTAL,447613,11161466.57,8717353.7200000007,
RADIOLOGY,77002,26,141355,3819034.75,2909526.47,
RADIOLOGY,77002,TC,5305,272802.67,205127.69,
RADIOLOGY,77002,GLOBL,198753,15998190.73,12335076.939999999,
RADIOLOGY,77002,TOTAL,345413,20090028.149999999,15449731.1,
RADIOLOGY,77003,26,657098,19742331.370000001,15104246.789999999,
RADIOLOGY,77003,TC,8623,550004.26,420136.52,
RADIOLOGY,77003,GLOBL,391317,36604005.969999999,28257206.850000001,
RADIOLOGY,77003,TOTAL,1057038,56896341.600000001,43781590.159999996,
RADIOLOGY,77011,26,2623,156207.85,120904.65,
RADIOLOGY,77011,TC,663,111240.15,86308.96,
RADIOLOGY,77011,GLOBL,2115,477007.77,364688.54,
RADIOLOGY,77011,TOTAL,5401,744455.77,571902.15,
RADIOLOGY,77012,26,184150,10107957.17,7852098.3799999999,
RADIOLOGY,77012,TC,411,28424.880000000001,21668.51,
RADIOLOGY,77012,GLOBL,9268,1221102.02,942285,
RADIOLOGY,77012,TOTAL,193829,11357484.07,8816051.8900000006,
RADIOLOGY,77013,26,5388,1058018.3799999999,826547.27,
RADIOLOGY,77013,TC,N/A,372.54,292.07,
RADIOLOGY,77013,GLOBL,48,26661.75,20664.939999999999,
RADIOLOGY,77013,TOTAL,5437,1085052.67,847504.28,
RADIOLOGY,77014,26,607905,25558571.5,19918667.050000001,
RADIOLOGY,77014,TC,160881,13061867.279999999,10170833.17,
RADIOLOGY,77014,GLOBL,682484,85724666.519999996,66815516.789999999,
RADIOLOGY,77014,TOTAL,1451270,124345105.3,96905017.010000005,
RADIOLOGY,77021,26,3266,243061.36,188931.51,
RADIOLOGY,77021,TC,99,31672.7,24842.5,
RADIOLOGY,77021,GLOBL,2192,884946.71,687466.04,
RADIOLOGY,77021,TOTAL,5557,1159680.77,901240.05,
RADIOLOGY,77022,26,293,55916.11,42920.73,
RADIOLOGY,77022,GLOBL,31,22603.21,17765.77,
RADIOLOGY,77022,TOTAL,324,78519.320000000007,60686.5,
RADIOLOGY,77031,26,50749,3963170.45,3076788.36,
RADIOLOGY,77031,TC,1299,67641.679999999993,51369.91,
RADIOLOGY,77031,GLOBL,15181,2001401.22,1554100.02,
RADIOLOGY,77031,TOTAL,67229,6032213.3499999996,4682258.29,
RADIOLOGY,77032,26,31476,856492.82,663132.97,
RADIOLOGY,77032,TC,369,9472.8700000000008,7319.62,
RADIOLOGY,77032,GLOBL,3063,163446.91,127325.5,
RADIOLOGY,77032,TOTAL,34908,1029412.6,797778.09,
RADIOLOGY,77051,26,759795,2332364.1,1697751.8,
RADIOLOGY,77051,TC,34052,232618.98,170861.64,
