CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1616,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROCEDURES/PROFESSIONAL SERVICES,G8811,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8813,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8813,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8815,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8815,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8816,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8816,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8817,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8817,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8818,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8818,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8826,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8826,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8827,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8827,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8833,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8833,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8834,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8834,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8835,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8835,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8838,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8838,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8839,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8839,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8840,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8840,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8841,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8841,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8842,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8842,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8843,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8843,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8844,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8844,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8845,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8845,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8846,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8846,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8848,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8848,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8849,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8849,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8850,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8850,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8851,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8851,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8852,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8852,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8853,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8853,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8854,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8854,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8855,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8855,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8856,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8856,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8857,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8857,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8858,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8858,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8859,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8859,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8860,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8860,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8861,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8861,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8862,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8862,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8863,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8863,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8864,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8864,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8865,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8865,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8866,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8866,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8867,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8867,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8868,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8868,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8869,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8869,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8870,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8870,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8871,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8871,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8872,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8872,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8873,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8873,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8874,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8874,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8875,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8875,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8876,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8876,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8877,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8877,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8878,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8878,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8879,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8879,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8880,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8880,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8881,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8881,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8882,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8882,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8883,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8883,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8883,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8884,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8884,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8885,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8885,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8886,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8886,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8887,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8887,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8888,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8888,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8889,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8889,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8890,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8890,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8891,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8891,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8892,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8892,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8893,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8893,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8894,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8894,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8895,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8895,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8896,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8896,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8897,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8897,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8898,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8898,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8899,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8899,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8900,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8900,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8901,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8901,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8902,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8902,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8903,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8903,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8904,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8904,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8905,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8905,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8906,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8906,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8907,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8907,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8907,GLOBL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8907,TOTAL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8908,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8908,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8909,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8909,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8910,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8910,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8911,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8911,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8912,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8912,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8913,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8913,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8914,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8914,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8915,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8915,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8915,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8916,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8916,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8916,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8917,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8917,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,GLOBL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8918,TOTAL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8919,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8919,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8920,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8920,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8921,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8921,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8922,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8922,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8923,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8923,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8924,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8924,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8925,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8925,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8926,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8926,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8927,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8927,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8928,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8928,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8929,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8929,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8930,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8930,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8931,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8931,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8932,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8932,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8933,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8933,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8934,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8934,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8935,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8935,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8936,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8936,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8937,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8937,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8938,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8938,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8939,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8939,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8940,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8940,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8941,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8941,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8942,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8942,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8943,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8943,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8944,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8944,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8945,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8945,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8946,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8946,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8947,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8947,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8948,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8948,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8949,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8949,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8950,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8950,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8951,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8951,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8952,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8952,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8953,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8953,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8954,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8954,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8955,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8955,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8957,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8957,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8958,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8958,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8959,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8959,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8960,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8960,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8961,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8961,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8963,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8963,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8964,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8964,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8965,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8965,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8966,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8966,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8967,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8967,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8968,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8968,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8969,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8969,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8970,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8970,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8971,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8971,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8972,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8972,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8973,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8973,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8974,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8974,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8975,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8975,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8976,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8976,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8977,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8977,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8978,GLOBL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8978,TOTAL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8979,GLOBL,N/A,0.09,0.09,
PROCEDURES/PROFESSIONAL SERVICES,G8979,TOTAL,N/A,0.09,0.09,
PROCEDURES/PROFESSIONAL SERVICES,G8980,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8980,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8981,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8981,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8982,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8982,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8983,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8983,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8984,GLOBL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8984,TOTAL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8985,GLOBL,N/A,0.02,0.02,
PROCEDURES/PROFESSIONAL SERVICES,G8985,TOTAL,N/A,0.02,0.02,
PROCEDURES/PROFESSIONAL SERVICES,G8986,GLOBL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8986,TOTAL,N/A,0.01,0.01,
PROCEDURES/PROFESSIONAL SERVICES,G8987,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8987,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8988,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8988,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8989,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8989,TOTAL,N/A,0,0,
