CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 01) Anesthesia (00000 - 09999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1603,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
ANESTHESIA,01744,OTHER,1733,318194.62,247660.6,
ANESTHESIA,01744,TOTAL,5141,1300101.2,1013583.82,
ANESTHESIA,01756,AA,162,57495.76,45298.23,
ANESTHESIA,01756,AD,N/A,84.36,66.14,
ANESTHESIA,01756,QK,239,43120.95,33636.83,
ANESTHESIA,01756,QZ,69,21643.47,16985.72,
ANESTHESIA,01756,OTHER,250,43348.56,34192.18,
ANESTHESIA,01756,TOTAL,721,165693.1,130179.1,
ANESTHESIA,01758,AA,66,17359.68,13670.41,
ANESTHESIA,01758,AD,N/A,63,49.39,
ANESTHESIA,01758,QK,63,9549.6299999999992,7491.89,
ANESTHESIA,01758,QZ,24,6029.94,4752.49,
ANESTHESIA,01758,OTHER,82,12131.64,9428.57,
ANESTHESIA,01758,TOTAL,236,45133.89,35392.75,
ANESTHESIA,01760,AA,376,178797.7,139518.35,
ANESTHESIA,01760,AD,N/A,226.47,177.56,
ANESTHESIA,01760,QK,448,105592.1,82313,
ANESTHESIA,01760,QZ,145,65076.99,50825.31,
ANESTHESIA,01760,OTHER,499,113544.33,88512.04,
ANESTHESIA,01760,TOTAL,1471,463237.59,361346.26,
ANESTHESIA,01770,AA,1631,514009.11,401359.2,
ANESTHESIA,01770,AD,53,4998.4399999999996,3942.35,
ANESTHESIA,01770,QK,1692,268808.58,209193.3,
ANESTHESIA,01770,QZ,678,203919.31,159401.71,
ANESTHESIA,01770,OTHER,2457,375123.11,292354.33,
ANESTHESIA,01770,TOTAL,6511,1366858.55,1066250.8899999999,
ANESTHESIA,01772,AA,680,199825.35,155459.70000000001,
ANESTHESIA,01772,AD,N/A,947.49,744.29,
ANESTHESIA,01772,QK,451,71102.080000000002,55418.48,
ANESTHESIA,01772,QZ,212,62711.94,47907.39,
ANESTHESIA,01772,OTHER,829,123812.51,96717.01,
ANESTHESIA,01772,TOTAL,2181,458399.37,356246.87,
ANESTHESIA,01780,AA,112,24643.97,19229.939999999999,
ANESTHESIA,01780,AD,N/A,786.21,619.45000000000005,
ANESTHESIA,01780,QK,100,11413.28,8294.26,
ANESTHESIA,01780,QZ,52,10727.15,8324.89,
ANESTHESIA,01780,OTHER,288,32095.24,25118.89,
ANESTHESIA,01780,TOTAL,562,79665.850000000006,61587.43,
ANESTHESIA,01782,AA,20,4873.34,3845.56,
ANESTHESIA,01782,QK,16,2591.4299999999998,1960.92,
ANESTHESIA,01782,QZ,N/A,2049.3200000000002,1606.66,
ANESTHESIA,01782,OTHER,31,4141.4399999999996,3228.63,
ANESTHESIA,01782,TOTAL,75,13655.53,10641.77,
ANESTHESIA,01810,AA,74292,10589876.07,8171972.1699999999,
ANESTHESIA,01810,AD,804,67207.27,51822.46,
ANESTHESIA,01810,QK,69979,5007650.53,3859999.12,
ANESTHESIA,01810,QZ,46372,6444136.5499999998,4972479.33,
ANESTHESIA,01810,OTHER,84721,6011701.6500000004,4648720.09,
ANESTHESIA,01810,TOTAL,276168,28120572.07,21704993.170000002,
ANESTHESIA,01820,AA,3418,527166.31999999995,408110.74,
ANESTHESIA,01820,AD,55,4054.17,3193.82,
ANESTHESIA,01820,QK,3016,231588.05,178581.16,
ANESTHESIA,01820,QZ,2690,389413.59,299265.63,
ANESTHESIA,01820,OTHER,4264,324127.71000000002,250763.28,
ANESTHESIA,01820,TOTAL,13443,1476349.84,1139914.6299999999,
ANESTHESIA,01829,AA,40,7785.53,5861.4,
ANESTHESIA,01829,AD,N/A,127.56,101.02,
ANESTHESIA,01829,QK,36,3516.47,2626.99,
ANESTHESIA,01829,QZ,15,3012.54,2367.23,
ANESTHESIA,01829,OTHER,50,4526.01,3516.85,
ANESTHESIA,01829,TOTAL,143,18968.11,14473.49,
ANESTHESIA,01830,AA,29079,6091740.9400000004,4715979.2,
ANESTHESIA,01830,AD,403,34172.69,26733.18,
ANESTHESIA,01830,QK,27884,2945674.07,2276994.23,
ANESTHESIA,01830,QZ,17465,3438222.88,2653591.2400000002,
ANESTHESIA,01830,OTHER,34374,3563048.82,2763683.62,
ANESTHESIA,01830,TOTAL,109205,16072859.4,12436981.470000001,
ANESTHESIA,01832,AA,40,15200.1,11664.74,
ANESTHESIA,01832,QK,48,8901.3700000000008,7013.02,
ANESTHESIA,01832,QZ,49,14922.2,11525.24,
ANESTHESIA,01832,OTHER,57,10205.799999999999,8036.02,
ANESTHESIA,01832,TOTAL,194,49229.47,38239.019999999997,
ANESTHESIA,01840,AA,1808,541459.12,422712.4,
ANESTHESIA,01840,AD,14,1211.17,953.31,
ANESTHESIA,01840,QK,1753,256897.95,200064.92,
ANESTHESIA,01840,QZ,492,137824.93,107046.57,
ANESTHESIA,01840,OTHER,2223,325898.53999999998,255001.93,
ANESTHESIA,01840,TOTAL,6290,1263291.71,985779.13,
ANESTHESIA,01842,AA,213,65750.559999999998,51405.61,
ANESTHESIA,01842,AD,N/A,63.75,49.98,
ANESTHESIA,01842,QK,132,21707.45,16918.689999999999,
ANESTHESIA,01842,QZ,68,21007.919999999998,16416.759999999998,
ANESTHESIA,01842,OTHER,195,29719.11,23256.31,
ANESTHESIA,01842,TOTAL,609,138248.79,108047.35,
ANESTHESIA,01844,AA,48746,15238811.210000001,11892313.15,
ANESTHESIA,01844,AD,791,72587.94,55954.06,
ANESTHESIA,01844,QK,52584,8187712.5700000003,6356301.3799999999,
ANESTHESIA,01844,QZ,23021,6856874.2599999998,5346830.1100000003,
ANESTHESIA,01844,OTHER,61182,9401606.0099999998,7341956.9500000002,
ANESTHESIA,01844,TOTAL,186324,39757591.990000002,30993355.649999999,
ANESTHESIA,01850,AA,118,25196.3,19197.759999999998,
ANESTHESIA,01850,AD,N/A,128.52000000000001,100.75,
ANESTHESIA,01850,QK,74,7554.54,5835.92,
ANESTHESIA,01850,QZ,56,7201.89,5626.05,
ANESTHESIA,01850,OTHER,126,12592.9,9732.34,
ANESTHESIA,01850,TOTAL,376,52674.15,40492.82,
ANESTHESIA,01852,AA,N/A,745.3,587.65,
ANESTHESIA,01852,QK,N/A,1242.72,984.15,
ANESTHESIA,01852,QZ,N/A,1411.36,1106.51,
ANESTHESIA,01852,OTHER,N/A,1725.29,1366.05,
ANESTHESIA,01852,TOTAL,25,5124.67,4044.36,
ANESTHESIA,01860,AA,19,2823.12,2223.4699999999998,
ANESTHESIA,01860,AD,N/A,127.29,99.79,
ANESTHESIA,01860,QK,23,1767.7,1355.87,
ANESTHESIA,01860,QZ,26,3632.45,2852.71,
ANESTHESIA,01860,OTHER,31,2542.13,1956.83,
ANESTHESIA,01860,TOTAL,101,10892.69,8488.67,
ANESTHESIA,01916,AA,11239,2825960.63,2207637.69,
ANESTHESIA,01916,AD,156,13426.41,10323.73,
ANESTHESIA,01916,QK,9323,1194256.31,924119.21,
ANESTHESIA,01916,QZ,5550,1246090.1000000001,973330.55,
ANESTHESIA,01916,OTHER,11531,1477668.12,1150777.1299999999,
ANESTHESIA,01916,TOTAL,37799,6757401.5700000003,5266188.3099999996,
ANESTHESIA,01920,AA,3973,1040684.17,812820.53,
ANESTHESIA,01920,AD,N/A,924.6,726.92,
ANESTHESIA,01920,QK,1645,231206.01,178922.21,
ANESTHESIA,01920,QZ,816,213564.74,165996.63,
ANESTHESIA,01920,OTHER,2450,345134.94,268538.27,
ANESTHESIA,01920,TOTAL,8894,1831514.46,1427004.56,
ANESTHESIA,01922,AA,44306,10737055.02,8366056.5199999996,
ANESTHESIA,01922,AD,296,25507.09,19888.88,
ANESTHESIA,01922,QK,32541,3991681.67,3099656.32,
ANESTHESIA,01922,QZ,20211,4510572.4000000004,3514640.71,
ANESTHESIA,01922,OTHER,46489,5684049.8600000003,4431755.54,
ANESTHESIA,01922,TOTAL,143843,24948866.039999999,19431997.969999999,
ANESTHESIA,01924,AA,16816,4799806.01,3754409.41,
ANESTHESIA,01924,AD,278,23241.47,17714.87,
ANESTHESIA,01924,QK,11261,1719859.89,1338624.79,
ANESTHESIA,01924,QZ,7999,2010552.22,1566930.72,
ANESTHESIA,01924,OTHER,12953,1974699.6,1539506.51,
ANESTHESIA,01924,TOTAL,49307,10528159.189999999,8217186.2999999998,
ANESTHESIA,01925,AA,3173,1038619.83,810290.54,
ANESTHESIA,01925,AD,22,2064.41,1565.15,
ANESTHESIA,01925,QK,1973,331643.43,258220.32,
ANESTHESIA,01925,QZ,630,194781.47,151179.16,
ANESTHESIA,01925,OTHER,2563,422381.36,330694.51,
ANESTHESIA,01925,TOTAL,8361,1989490.5,1551949.68,
ANESTHESIA,01926,AA,14117,6881922.3300000001,5385219.71,
ANESTHESIA,01926,AD,104,10538.75,8193.7900000000009,
ANESTHESIA,01926,QK,11200,2639308.9,2060446.68,
ANESTHESIA,01926,QZ,3600,1549869.94,1212455.03,
ANESTHESIA,01926,OTHER,13265,3041682.9,2380555.67,
ANESTHESIA,01926,TOTAL,42286,14123322.82,11046870.880000001,
ANESTHESIA,01930,AA,8521,1936512.43,1510578.01,
ANESTHESIA,01930,AD,65,5420.94,4249.6899999999996,
ANESTHESIA,01930,QK,6436,739485.01,572737.56999999995,
ANESTHESIA,01930,QZ,5512,1047087.91,812858.13,
ANESTHESIA,01930,OTHER,8808,988487.11,769803.51,
ANESTHESIA,01930,TOTAL,29342,4716993.4000000004,3670226.91,
ANESTHESIA,01931,AA,933,359816.93,281437.19,
ANESTHESIA,01931,AD,N/A,469.05,368.73,
ANESTHESIA,01931,QK,646,144643.29,113123.78,
ANESTHESIA,01931,QZ,286,107515.02,84693.83,
ANESTHESIA,01931,OTHER,914,201447.87,157547.07,
ANESTHESIA,01931,TOTAL,2785,813892.16,637170.6,
ANESTHESIA,01932,AA,70,22214.55,17444.52,
ANESTHESIA,01932,AD,N/A,195.84,153.53,
ANESTHESIA,01932,QK,67,11158.87,8725.44,
ANESTHESIA,01932,QZ,44,14494.84,11476.69,
ANESTHESIA,01932,OTHER,100,14742.56,11584.58,
ANESTHESIA,01932,TOTAL,283,62806.66,49384.76,
ANESTHESIA,01933,AA,15,6348.63,4987.3599999999997,
ANESTHESIA,01933,QK,17,3259.73,2574.23,
ANESTHESIA,01933,QZ,N/A,3292.3,2588.34,
ANESTHESIA,01933,OTHER,29,5826.65,4539.8,
ANESTHESIA,01933,TOTAL,68,18727.310000000001,14689.73,
ANESTHESIA,01935,AA,3698,574341.69999999995,443304.26,
ANESTHESIA,01935,AD,16,1046.3699999999999,807.48,
ANESTHESIA,01935,QK,1990,159043.34,122432.95,
ANESTHESIA,01935,QZ,6219,927273.32,717843.06,
ANESTHESIA,01935,OTHER,3442,264237.36,203965.33,
ANESTHESIA,01935,TOTAL,15365,1925942.09,1488353.08,
ANESTHESIA,01936,AA,59133,10349284.35,8041323.25,
ANESTHESIA,01936,AD,350,33528.269999999997,25858.32,
ANESTHESIA,01936,QK,36886,3632989.65,2821475.37,
ANESTHESIA,01936,QZ,57998,9193560.4000000004,7126142.0300000003,
ANESTHESIA,01936,OTHER,52461,4920833.34,3833259.93,
ANESTHESIA,01936,TOTAL,206828,28130196.010000002,21848058.899999999,
ANESTHESIA,01951,AA,224,47287.95,36696.78,
ANESTHESIA,01951,AD,N/A,291.29000000000002,230.71,
ANESTHESIA,01951,QK,244,24214.5,18350.22,
ANESTHESIA,01951,QZ,222,38217.980000000003,29590.58,
ANESTHESIA,01951,OTHER,398,39749.949999999997,30628.48,
ANESTHESIA,01951,TOTAL,1092,149761.67000000001,115496.77,
ANESTHESIA,01952,AA,638,206179.09,161403.35,
ANESTHESIA,01952,AD,N/A,464.34,366.35,
ANESTHESIA,01952,QK,541,90037.84,70329.69,
ANESTHESIA,01952,QZ,335,95828.51,73169.27,
ANESTHESIA,01952,OTHER,568,92594.41,72358.070000000007,
ANESTHESIA,01952,TOTAL,2088,485104.19,377626.73,
ANESTHESIA,01953,AA,41.2,780.44,614.76,
ANESTHESIA,01953,QK,28.4,840.37,667.46,
ANESTHESIA,01953,QZ,N/A,0,0,
ANESTHESIA,01953,OTHER,609.4,15860.64,12285.99,
ANESTHESIA,01953,TOTAL,679,17481.45,13568.21,
ANESTHESIA,01958,AA,N/A,1732.14,1242.98,
ANESTHESIA,01958,QZ,N/A,196.02,153.68,
ANESTHESIA,01958,OTHER,N/A,347.84,272.72000000000003,
ANESTHESIA,01958,TOTAL,N/A,2276,1669.38,
ANESTHESIA,01960,AA,55,20110.13,15741.65,
ANESTHESIA,01960,AD,N/A,131.63999999999999,104.27,
ANESTHESIA,01960,QK,13,3912.58,3043.23,
ANESTHESIA,01960,QZ,27,7841.37,5951,
ANESTHESIA,01960,OTHER,N/A,804.41,632.5,
ANESTHESIA,01960,TOTAL,104,32800.129999999997,25472.65,
ANESTHESIA,01961,AA,2493,725499.92,559345.68999999994,
ANESTHESIA,01961,AD,19,1479.25,1164.8699999999999,
ANESTHESIA,01961,QK,1214,175630.74,134627.18,
ANESTHESIA,01961,QZ,1102,300706.33,230582.62,
ANESTHESIA,01961,OTHER,2517,355857.44,273898.67,
ANESTHESIA,01961,TOTAL,7345,1559173.68,1199619.03,
ANESTHESIA,01962,AA,N/A,3122.95,2466.92,
ANESTHESIA,01962,QK,N/A,1996.49,1565.25,
ANESTHESIA,01962,QZ,N/A,2546.62,1996.55,
ANESTHESIA,01962,OTHER,14,2813.16,2193.59,
ANESTHESIA,01962,TOTAL,38,10479.219999999999,8222.31,
ANESTHESIA,01963,AA,N/A,4220.67,3211.01,
ANESTHESIA,01963,QK,N/A,1779.49,1400.36,
ANESTHESIA,01963,QZ,N/A,2792.48,2215.38,
ANESTHESIA,01963,OTHER,N/A,2526.62,1986.11,
ANESTHESIA,01963,TOTAL,32,11319.26,8812.86,
ANESTHESIA,01965,AA,481,75060.13,57639.32,
ANESTHESIA,01965,AD,N/A,426.19,337.51,
ANESTHESIA,01965,QK,394,30686.95,23528.26,
ANESTHESIA,01965,QZ,265,38353.230000000003,29108.48,
ANESTHESIA,01965,OTHER,579,45763.75,35200.199999999997,
ANESTHESIA,01965,TOTAL,1725,190290.25,145813.76999999999,
ANESTHESIA,01966,AA,63,13330.54,9766.31,
ANESTHESIA,01966,QK,75,5920.75,4447.42,
ANESTHESIA,01966,QZ,N/A,791.22,517.91,
ANESTHESIA,01966,OTHER,93,7676.02,5811.05,
ANESTHESIA,01966,TOTAL,237,27718.53,20542.689999999999,
ANESTHESIA,01967,AA,4333,2332532.37,1803701.86,
ANESTHESIA,01967,AD,16,1300.25,990.17,
ANESTHESIA,01967,QK,513,155788.18,120343.44,
ANESTHESIA,01967,QZ,1328,650772.05000000005,501618.93,
ANESTHESIA,01967,OTHER,825,214160.07,163252.51999999999,
ANESTHESIA,01967,TOTAL,7015,3354552.92,2589906.92,
ANESTHESIA,01968,AA,371,62019.11,48650.59,
ANESTHESIA,01968,AD,N/A,184.8,144.88,
ANESTHESIA,01968,QK,150,12019.69,9372.85,
ANESTHESIA,01968,QZ,135,20823.93,16271.14,
ANESTHESIA,01968,OTHER,294,23793.99,18489.080000000002,
ANESTHESIA,01968,TOTAL,951,118841.52,92928.54,
ANESTHESIA,01969,AA,N/A,0,0,
ANESTHESIA,01969,QK,N/A,0,0,
ANESTHESIA,01969,QZ,N/A,0,0,
ANESTHESIA,01969,OTHER,N/A,454.32,356.2,
ANESTHESIA,01969,TOTAL,N/A,454.32,356.2,
ANESTHESIA,01990,AA,42,23092.7,18114.43,
ANESTHESIA,01990,AD,N/A,0,0,
ANESTHESIA,01990,QK,53,13129.42,10303.33,
ANESTHESIA,01990,QZ,N/A,2078.06,1638.96,
ANESTHESIA,01990,OTHER,73,18110.54,14264.72,
ANESTHESIA,01990,TOTAL,175,56410.720000000001,44321.440000000002,
ANESTHESIA,01991,AA,7931,832899.66,641117.9,
ANESTHESIA,01991,AD,63,4894.87,3826.88,
ANESTHESIA,01991,QK,3543,190075.97,147048.29999999999,
ANESTHESIA,01991,QZ,10101,927867.06,717448.92,
ANESTHESIA,01991,OTHER,5352,281755.34000000003,217107.39,
ANESTHESIA,01991,TOTAL,26990,2237492.9,1726549.39,
ANESTHESIA,01992,AA,93972,13434067.67,10357843.92,
ANESTHESIA,01992,AD,683,51727.87,40320.33,
ANESTHESIA,01992,QK,31552,2229246.2599999998,1727537.3,
ANESTHESIA,01992,QZ,122296,16489371.970000001,12702328.59,
ANESTHESIA,01992,OTHER,58062,4021172.89,3122102.55,
ANESTHESIA,01992,TOTAL,306565,36225586.659999996,27950132.690000001,
ANESTHESIA,01996,AA,60.3,4795.78,3765.73,
ANESTHESIA,01996,QZ,21.6,1339.73,1060.08,
ANESTHESIA,01996,OTHER,142306.1,9388540.5199999996,7340638.8899999997,
ANESTHESIA,01996,TOTAL,142388,9394676.0299999993,7345464.7000000002,
ANESTHESIA,01999,AA,92,21225.279999999999,16760.37,
ANESTHESIA,01999,AD,N/A,0,0,
ANESTHESIA,01999,QK,72,10235.68,8070.76,
ANESTHESIA,01999,QZ,11,1803.62,1425.09,
ANESTHESIA,01999,OTHER,75,10537.83,8317.36,
ANESTHESIA,01999,TOTAL,250,43802.41,34573.58,
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,,
